geo,time,eg_elc_coal_zs
jam,1984,0
jam,1985,0
jam,1986,0
jam,1987,0
jam,1988,0
jam,1989,0
jam,1990,0
jam,1991,0
jam,1992,0
jam,1993,0
jam,1994,0
jam,1995,0
jam,1996,0
jam,1997,0
jam,1998,0
jam,1999,0
jam,2000,0
jam,2001,0
jam,2002,0
jam,2003,0
jam,2004,0
jam,2005,0
jam,2006,0
jam,2007,0
jam,2008,0
jam,2009,0
jam,2010,0
jam,2011,0
jam,2012,0
jam,2013,0
jam,2014,0
jam,2015,0
jor,1971,0
jor,1972,0
jor,1973,0
jor,1974,0
jor,1975,0
jor,1976,0
jor,1977,0
jor,1978,0
jor,1979,0
jor,1980,0
jor,1981,0
jor,1982,0
jor,1983,0
jor,1984,0
jor,1985,0
jor,1986,0
jor,1987,0
jor,1988,0
jor,1989,0
jor,1990,0
jor,1991,0
jor,1992,0
jor,1993,0
jor,1994,0
jor,1995,0
jor,1996,0
jor,1997,0
jor,1998,0
jor,1999,0
jor,2000,0
jor,2001,0
jor,2002,0
jor,2003,0
jor,2004,0
jor,2005,0
jor,2006,0
jor,2007,0
jor,2008,0
jor,2009,0
jor,2010,0
jor,2011,0
jor,2012,0
jor,2013,0
jor,2014,0
jor,2015,0
jpn,1960,32.20779
jpn,1961,28.53899
jpn,1962,33.04843
jpn,1963,33.44377
jpn,1964,29.32486
jpn,1965,27.84586
jpn,1966,28.85734
jpn,1967,32.82051
jpn,1968,29.3804
jpn,1969,22.03147
jpn,1970,16.93912
jpn,1971,11.85688
jpn,1972,9.77214
jpn,1973,8.01483
jpn,1974,8.70089
jpn,1975,8.94375
jpn,1976,8.63327
jpn,1977,8.93079
jpn,1978,8.49774
jpn,1979,8.60098
jpn,1980,9.59511
jpn,1981,10.82037
jpn,1982,11.62595
jpn,1983,12.71078
jpn,1984,14.08856
jpn,1985,14.89397
jpn,1986,14.61294
jpn,1987,15.08224
jpn,1988,14.84411
jpn,1989,14.81154
jpn,1990,13.48978
jpn,1991,13.82581
jpn,1992,14.37217
jpn,1993,15.30659
jpn,1994,15.85265
jpn,1995,16.75347
jpn,1996,17.37246
jpn,1997,18.15524
jpn,1998,18.24118
jpn,1999,19.91333
jpn,2000,21.48421
jpn,2001,23.38478
jpn,2002,24.61993
jpn,2003,26.37755
jpn,2004,26.45868
jpn,2005,27.22636
jpn,2006,26.58656
jpn,2007,27.34597
jpn,2008,27.23
jpn,2009,27.17273
jpn,2010,27.15514
jpn,2011,27.09995
jpn,2012,29.72208
jpn,2013,32.92587
jpn,2014,32.74193
jpn,2015,33.15274
kaz,1990,71.12006
kaz,1991,72.72748
kaz,1992,72.30868
kaz,1993,71.43226
kaz,1994,70.93694
kaz,1995,72.03012
kaz,1996,72.20942
kaz,1997,72.02885
kaz,1998,72.02564
kaz,1999,72.04724
kaz,2000,69.45094
kaz,2001,70.88133
kaz,2002,68.82006
kaz,2003,71.75492
kaz,2004,75.5217
kaz,2005,73.85293
kaz,2006,68.81812
kaz,2007,73.40662
kaz,2008,76.66289
kaz,2009,73.80257
kaz,2010,80.65363
kaz,2011,81.09856
kaz,2012,74.79341
kaz,2013,75.1945
kaz,2014,71.94769
kaz,2015,71.56892
ken,1971,0
ken,1972,0
ken,1973,0
ken,1974,0
ken,1975,0
ken,1976,0
ken,1977,0
ken,1978,0
ken,1979,0
ken,1980,0
ken,1981,0
ken,1982,0
ken,1983,0
ken,1984,0
ken,1985,0
ken,1986,0
ken,1987,0
ken,1988,0
ken,1989,0
ken,1990,0
ken,1991,0
ken,1992,0
ken,1993,0
ken,1994,0
ken,1995,0
ken,1996,0
ken,1997,0
ken,1998,0
ken,1999,0
ken,2000,0
ken,2001,0
ken,2002,0
ken,2003,0
ken,2004,0
ken,2005,0
ken,2006,0
ken,2007,0
ken,2008,0
ken,2009,0
ken,2010,0
ken,2011,0
ken,2012,0
ken,2013,0
ken,2014,0
ken,2015,0
kgz,1990,13.0689
kgz,1991,12.44753
kgz,1992,7.81057
kgz,1993,8.49559
kgz,1994,5.21892
kgz,1995,4.74624
kgz,1996,5.2578
kgz,1997,6.29331
kgz,1998,7.04135
kgz,1999,3.82738
kgz,2000,4.29308
kgz,2001,4.52916
kgz,2002,4.7643
kgz,2003,3.63027
kgz,2004,3.4608
kgz,2005,10.10006
kgz,2006,10.32156
kgz,2007,10.75523
kgz,2008,11.32412
kgz,2009,3.48281
kgz,2010,4.99174
kgz,2011,4.18921
kgz,2012,4.79958
kgz,2013,5.60988
kgz,2014,7.36344
kgz,2015,13.21566
khm,1995,0
khm,1996,0
khm,1997,0
khm,1998,0
khm,1999,0
khm,2000,0
khm,2001,0
khm,2002,0
khm,2003,0
khm,2004,0
khm,2005,0
khm,2006,0
khm,2007,0
khm,2008,0
khm,2009,2.21169
khm,2010,3.1
khm,2011,3.20755
khm,2012,2.5802
khm,2013,9.50506
khm,2014,28.18419
khm,2015,48.39663
kor,1971,6.86907
kor,1972,6.85869
kor,1973,9.04553
kor,1974,4.41342
kor,1975,6.52087
kor,1976,6.38059
kor,1977,5.22812
kor,1978,2.94827
kor,1979,3.51685
kor,1980,6.66237
kor,1981,6.29244
kor,1982,6.05723
kor,1983,8.77994
kor,1984,24.87177
kor,1985,30.4084
kor,1986,27.26348
kor,1987,20.02421
kor,1988,22.12148
kor,1989,18.86654
kor,1990,16.76078
kor,1991,14.42762
kor,1992,13.88862
kor,1993,21.87646
kor,1994,25.93717
kor,1995,27.22329
kor,1996,28.33099
kor,1997,31.19794
kor,1998,37.17424
kor,1999,35.87964
kor,2000,38.60831
kor,2001,39.92631
kor,2002,40.58107
kor,2003,39.11
kor,2004,38.80479
kor,2005,38.36065
kor,2006,38.01278
kor,2007,40.0803
kor,2008,43.19564
kor,2009,46.242
kor,2010,44.14497
kor,2011,43.17214
kor,2012,45.08028
kor,2013,41.42884
kor,2014,42.40968
kor,2015,43.07626
kos,2000,97.59892
kos,2001,97.96791
kos,2002,97.95424
kos,2003,97.85124
kos,2004,96.59481
kos,2005,96.88201
kos,2006,97.06811
kos,2007,97.41468
kos,2008,97.88842
kos,2009,97.28698
kos,2010,96.53638
kos,2011,97.82796
kos,2012,98.14908
kos,2013,97.57854
kos,2014,96.94628
kos,2015,97.46691
kwt,1971,0
kwt,1972,0
kwt,1973,0
kwt,1974,0
kwt,1975,0
kwt,1976,0
kwt,1977,0
kwt,1978,0
kwt,1979,0
kwt,1980,0
kwt,1981,0
kwt,1982,0
kwt,1983,0
kwt,1984,0
kwt,1985,0
kwt,1986,0
kwt,1987,0
kwt,1988,0
kwt,1989,0
kwt,1990,0
kwt,1991,0
kwt,1992,0
kwt,1993,0
kwt,1994,0
kwt,1995,0
kwt,1996,0
kwt,1997,0
kwt,1998,0
kwt,1999,0
kwt,2000,0
kwt,2001,0
kwt,2002,0
kwt,2003,0
kwt,2004,0
kwt,2005,0
kwt,2006,0
kwt,2007,0
kwt,2008,0
kwt,2009,0
kwt,2010,0
kwt,2011,0
kwt,2012,0
kwt,2013,0
kwt,2014,0
kwt,2015,0
lbn,1971,0
lbn,1972,0
lbn,1973,0
lbn,1974,0
lbn,1975,0
lbn,1976,0
lbn,1977,0
lbn,1978,0
lbn,1979,0
lbn,1980,0
lbn,1981,0
lbn,1982,0
lbn,1983,0
lbn,1984,0
lbn,1985,0
lbn,1986,0
lbn,1987,0
lbn,1988,0
lbn,1989,0
lbn,1990,0
lbn,1991,0
lbn,1992,0
lbn,1993,0
lbn,1994,0
lbn,1995,0
lbn,1996,0
lbn,1997,0
lbn,1998,0
lbn,1999,0
lbn,2000,0
lbn,2001,0
lbn,2002,0
lbn,2003,0
lbn,2004,0
lbn,2005,0
lbn,2006,0
lbn,2007,0
lbn,2008,0
lbn,2009,0
lbn,2010,0
lbn,2011,0
lbn,2012,0
lbn,2013,0
lbn,2014,0
lbn,2015,0
lby,1971,0
lby,1972,0
lby,1973,0
lby,1974,0
lby,1975,0
lby,1976,0
lby,1977,0
lby,1978,0
lby,1979,0
lby,1980,0
lby,1981,0
lby,1982,0
lby,1983,0
lby,1984,0
lby,1985,0
lby,1986,0
lby,1987,0
lby,1988,0
lby,1989,0
lby,1990,0
lby,1991,0
lby,1992,0
lby,1993,0
lby,1994,0
lby,1995,0
lby,1996,0
lby,1997,0
lby,1998,0
lby,1999,0
lby,2000,0
lby,2001,0
lby,2002,0
lby,2003,0
lby,2004,0
lby,2005,0
lby,2006,0
lby,2007,0
lby,2008,0
lby,2009,0
lby,2010,0
lby,2011,0
lby,2012,0
lby,2013,0
lby,2014,0
lby,2015,0
lka,1971,0
lka,1972,0
lka,1973,0
lka,1974,0
lka,1975,0
lka,1976,0
lka,1977,0
lka,1978,0
lka,1979,0
lka,1980,0
lka,1981,0
lka,1982,0
lka,1983,0
lka,1984,0
lka,1985,0
lka,1986,0
lka,1987,0
lka,1988,0
lka,1989,0
lka,1990,0
lka,1991,0
lka,1992,0
lka,1993,0
lka,1994,0
lka,1995,0
lka,1996,0
lka,1997,0
lka,1998,0
lka,1999,0
lka,2000,0
lka,2001,0
lka,2002,0
lka,2003,0
lka,2004,0
lka,2005,0
lka,2006,0
lka,2007,0
lka,2008,0
lka,2009,0
lka,2010,0
lka,2011,8.90376
lka,2012,11.79733
lka,2013,12.21825
lka,2014,25.69617
lka,2015,33.70505
ltu,1990,0
ltu,1991,0
ltu,1992,0
ltu,1993,0
ltu,1994,0
ltu,1995,0
ltu,1996,0
ltu,1997,0
ltu,1998,0
ltu,1999,0
ltu,2000,0
ltu,2001,0
ltu,2002,0
ltu,2003,0
ltu,2004,0
ltu,2005,0
ltu,2006,0
ltu,2007,0
ltu,2008,0
ltu,2009,0
ltu,2010,0
ltu,2011,0
ltu,2012,0
ltu,2013,0
ltu,2014,0
ltu,2015,0
lux,1960,97.81421
lux,1961,93.52094
lux,1962,91.23288
lux,1963,87.45387
lux,1964,81.96501
lux,1965,82.13566
lux,1966,79.9857
lux,1967,75.39118
lux,1968,76.17709
lux,1969,77.08333
lux,1970,74.72366
lux,1971,63.16579
lux,1972,55.99415
lux,1973,58.82353
lux,1974,57.48792
lux,1975,46.67932
lux,1976,33.94161
lux,1977,33.09859
lux,1978,37.05004
lux,1979,38.97996
lux,1980,51.63399
lux,1981,57.69231
lux,1982,56.82657
lux,1983,58.7234
lux,1984,67.28625
lux,1985,72.25434
lux,1986,65.47619
lux,1987,60.20761
lux,1988,62.33766
lux,1989,70.25316
lux,1990,76.44231
lux,1991,74.89301
lux,1992,71.51515
lux,1993,74.96274
lux,1994,66.72444
lux,1995,38.80903
lux,1996,30.22727
lux,1997,20.68966
lux,1998,0
lux,1999,0
lux,2000,0
lux,2001,0
lux,2002,0
lux,2003,0
lux,2004,0
lux,2005,0
lux,2006,0
lux,2007,0
lux,2008,0
lux,2009,0
lux,2010,0
lux,2011,0
lux,2012,0
lux,2013,0
lux,2014,0
lux,2015,0
lva,1990,0
lva,1991,0
lva,1992,0
lva,1993,0
lva,1994,0
lva,1995,0
lva,1996,0
lva,1997,0
lva,1998,0
lva,1999,0
lva,2000,0
lva,2001,0
lva,2002,0
lva,2003,0
lva,2004,0
lva,2005,0
lva,2006,0
lva,2007,0.02096
lva,2008,0.03792
lva,2009,0.03591
lva,2010,0.03018
lva,2011,0.03282
lva,2012,0.03243
lva,2013,0.01611
lva,2014,0
lva,2015,0
mar,1971,13.40611
mar,1972,25.47819
mar,1973,27.51304
mar,1974,28.78096
mar,1975,34.10829
mar,1976,31.99335
mar,1977,29.00649
mar,1978,27.73473
mar,1979,18.79793
mar,1980,19.4778
mar,1981,20.87989
mar,1982,18.2262
mar,1983,20.40084
mar,1984,18.19101
mar,1985,15.57522
mar,1986,27.07367
mar,1987,34.34571
mar,1988,29.18522
mar,1989,21.91933
mar,1990,22.97466
mar,1991,19.72841
mar,1992,17.16226
mar,1993,25.58022
mar,1994,25.61465
mar,1995,49.35495
mar,1996,47.368
mar,1997,47.10513
mar,1998,57.61875
mar,1999,53.57115
mar,2000,68.28112
mar,2001,77.35611
mar,2002,75.59567
mar,2003,70.8831
mar,2004,70.70884
mar,2005,65.99793
mar,2006,64.95167
mar,2007,62.60743
mar,2008,56.72179
mar,2009,51.37385
mar,2010,45.90233
mar,2011,46.70479
mar,2012,43.37297
mar,2013,43.39201
mar,2014,55.02679
mar,2015,55.52563
mda,1990,30.75026
mda,1991,30.48246
mda,1992,29.98611
mda,1993,34.10873
mda,1994,37.96267
mda,1995,25.08852
mda,1996,18.5034
mda,1997,7.56472
mda,1998,7.75194
mda,1999,3.44086
mda,2000,2.94328
mda,2001,1.98631
mda,2002,2.10599
mda,2003,3.11506
mda,2004,0
mda,2005,0
mda,2006,0
mda,2007,0
mda,2008,0
mda,2009,0
mda,2010,0
mda,2011,0
mda,2012,0
mda,2013,0
mda,2014,0
mda,2015,0
mex,1971,0.51548
mex,1972,0.64901
mex,1973,0.55795
mex,1974,0.54411
mex,1975,0.44395
mex,1976,0.37876
mex,1977,0.36166
mex,1978,0
mex,1979,0
mex,1980,0
mex,1981,0.04511
mex,1982,1.59654
mex,1983,2.96054
mex,1984,3.6029
mex,1985,4.14243
mex,1986,6.52398
mex,1987,7.00852
mex,1988,7.31372
mex,1989,6.7032
mex,1990,6.71115
mex,1991,7.16575
mex,1992,7.16447
mex,1993,8.49248
mex,1994,9.67777
mex,1995,10.13609
mex,1996,11.71595
mex,1997,10.94553
mex,1998,10.2181
mex,1999,9.68566
mex,2000,9.23496
mex,2001,10.79406
mex,2002,11.92598
mex,2003,12.93683
mex,2004,10.00072
mex,2005,13.05669
mex,2006,12.32884
mex,2007,11.9319
mex,2008,7.89819
mex,2009,10.96118
mex,2010,11.71603
mex,2011,11.14976
mex,2012,11.11813
mex,2013,10.74914
mex,2014,11.23763
mex,2015,10.86592
mkd,1990,89.66655
mkd,1991,84.28076
mkd,1992,85.04534
mkd,1993,88.22394
mkd,1994,87.69153
mkd,1995,86.31768
mkd,1996,86.19184
mkd,1997,85.59335
mkd,1998,83.79682
mkd,1999,79.20734
mkd,2000,76.47922
mkd,2001,87.51965
mkd,2002,84.04203
mkd,2003,79.26684
mkd,2004,77.39613
mkd,2005,78.30596
mkd,2006,72.90894
mkd,2007,77.08526
mkd,2008,83.80605
mkd,2009,77.69479
mkd,2010,65.33058
mkd,2011,76.47581
mkd,2012,77.16385
mkd,2013,66.04857
mkd,2014,69.53852
mkd,2015,58.3599
mlt,1971,0
mlt,1972,0
mlt,1973,0
mlt,1974,0
mlt,1975,0
mlt,1976,0
mlt,1977,0
mlt,1978,0
mlt,1979,0
mlt,1980,0
mlt,1981,0
mlt,1982,5.36013
mlt,1983,17.62963
mlt,1984,20.85714
mlt,1985,43.62245
mlt,1986,29.05882
mlt,1987,36.86441
mlt,1988,42.42718
mlt,1989,56.18182
mlt,1990,55.90909
mlt,1991,41.57858
mlt,1992,37.58389
mlt,1993,40
mlt,1994,23.29656
mlt,1995,5.51471
mlt,1996,0
mlt,1997,0
mlt,1998,0
mlt,1999,0
mlt,2000,0
mlt,2001,0
mlt,2002,0
mlt,2003,0
mlt,2004,0
mlt,2005,0
mlt,2006,0
mlt,2007,0
mlt,2008,0
mlt,2009,0
mlt,2010,0
mlt,2011,0
mlt,2012,0
mlt,2013,0
mlt,2014,0
mlt,2015,0
mmr,1971,3.90738
mmr,1972,3.93185
mmr,1973,2.55786
mmr,1974,2.12766
mmr,1975,2.96524
mmr,1976,1.4652
mmr,1977,1.5953
mmr,1978,1.93081
mmr,1979,1.79104
mmr,1980,1.95024
mmr,1981,1.8638
mmr,1982,1.99742
mmr,1983,2.02985
mmr,1984,1.53439
mmr,1985,1.98207
mmr,1986,2.27171
mmr,1987,1.72414
mmr,1988,1.66217
mmr,1989,1.48356
mmr,1990,1.61421
mmr,1991,1.86776
mmr,1992,0.16689
mmr,1993,0.14771
mmr,1994,0.13912
mmr,1995,0
mmr,1996,0
mmr,1997,0
mmr,1998,0
mmr,1999,0
mmr,2000,0
mmr,2001,0
mmr,2002,12.64799
mmr,2003,11.68664
mmr,2004,7.22054
mmr,2005,9.79056
mmr,2006,12.75146
mmr,2007,13.36146
mmr,2008,9.27212
mmr,2009,6.79207
mmr,2010,8.89566
mmr,2011,7.33685
mmr,2012,7.18412
mmr,2013,4.64604
mmr,2014,2.0202
mmr,2015,1.7846
mne,2005,34.84637
mne,2006,40.71816
mne,2007,40.11194
mne,2008,45.57992
mne,2009,24.96377
mne,2010,31.62606
mne,2011,54.66867
mne,2012,48.0661
mne,2013,36.52725
mne,2014,44.78412
mne,2015,50.34965
mng,1985,90.96025
mng,1986,92.6183
mng,1987,93.16214
mng,1988,92.86117
mng,1989,93.5638
mng,1990,92.1147
mng,1991,92.16476
mng,1992,94.63981
mng,1993,91.36328
mng,1994,94.40147
mng,1995,95.70015
mng,1996,95.48585
mng,1997,95.49211
mng,1998,95.66355
mng,1999,96.30542
mng,2000,97.0129
mng,2001,96.75174
mng,2002,97.17224
mng,2003,96.84512
mng,2004,96.60914
mng,2005,96.95817
mng,2006,96.7833
mng,2007,95.94704
mng,2008,96.001
mng,2009,96.23669
mng,2010,95.84976
mng,2011,94.79718
mng,2012,94.74668
mng,2013,92.94821
mng,2014,92.33631
mng,2015,92.74442
moz,1971,0
moz,1972,0
moz,1973,0
moz,1974,0
moz,1975,0
moz,1976,0
moz,1977,0
moz,1978,0
moz,1979,0
moz,1980,17.53247
moz,1981,40.08621
moz,1982,19.24883
moz,1983,23.02158
moz,1984,20.35176
moz,1985,19.63636
moz,1986,22.58065
moz,1987,24.40476
moz,1988,28.78338
moz,1989,20.97458
moz,1990,13.87665
moz,1991,16.77282
moz,1992,11.77885
moz,1993,4.08163
moz,1994,0
moz,1995,0
moz,1996,0
moz,1997,0
moz,1998,0
moz,1999,0
moz,2000,0
moz,2001,0
moz,2002,0
moz,2003,0
moz,2004,0
moz,2005,0
moz,2006,0
moz,2007,0
moz,2008,0
moz,2009,0
moz,2010,0
moz,2011,0
moz,2012,0
moz,2013,0
moz,2014,0
moz,2015,0
mus,1971,0
mus,1972,0
mus,1973,0
mus,1974,0
mus,1975,0
mus,1976,0
mus,1977,0
mus,1978,0
mus,1979,0
mus,1980,0
mus,1981,0
mus,1982,0
mus,1983,0
mus,1984,1.31579
mus,1985,11.47959
mus,1986,9.79499
mus,1987,5.95483
mus,1988,6.18182
mus,1989,11.54499
mus,1990,6.15385
mus,1991,6.30105
mus,1992,5.48387
mus,1993,5.15672
mus,1994,4.86641
mus,1995,4.54545
mus,1996,0.8641
mus,1997,2.07291
mus,1998,6.04681
mus,1999,11.92429
mus,2000,20.4162
mus,2001,24.33281
mus,2002,25.94872
mus,2003,23.91931
mus,2004,21.70901
mus,2005,26.84859
mus,2006,33.95745
mus,2007,40.32454
mus,2008,44.1533
mus,2009,39.38688
mus,2010,38.67609
mus,2011,40.57122
mus,2012,41.11548
mus,2013,42.03601
mus,2014,42.90092
mus,2015,39.43944
mys,1971,0
mys,1972,0
mys,1973,0
mys,1974,0
mys,1975,0
mys,1976,0
mys,1977,0
mys,1978,0
mys,1979,0
mys,1980,0
mys,1981,0
mys,1982,0
mys,1983,0
mys,1984,0
mys,1985,0
mys,1986,0
mys,1987,0
mys,1988,1.32803
mys,1989,10.09063
mys,1990,12.73896
mys,1991,13.07999
mys,1992,11.90695
mys,1993,9.17125
mys,1994,8.52685
mys,1995,7.58876
mys,1996,6.66135
mys,1997,5.49384
mys,1998,5.72384
mys,1999,6.99033
mys,2000,11.10534
mys,2001,12.48523
mys,2002,15.16788
mys,2003,18.87115
mys,2004,23.35569
mys,2005,24.18081
mys,2006,23.0669
mys,2007,27.69802
mys,2008,26.76864
mys,2009,28.71477
mys,2010,34.32997
mys,2011,40.98472
mys,2012,41.5148
mys,2013,38.57808
mys,2014,37.85677
mys,2015,42.28133
nam,1991,1.51188
nam,1992,1.19658
nam,1993,14.82434
nam,1994,20.70938
nam,1995,2.13493
nam,1996,2.35162
nam,1997,2.33645
nam,1998,1.47203
nam,1999,0.90984
nam,2000,0.78181
nam,2001,0
nam,2002,0.3499
nam,2003,0.07037
nam,2004,0.72516
nam,2005,0.18072
nam,2006,5.23039
nam,2007,1.96701
nam,2008,10.62341
nam,2009,5.2349
nam,2010,4.21456
nam,2011,1.3986
nam,2012,0.91296
nam,2013,3.08039
nam,2014,0
nam,2015,0.45573
ner,2000,65.53398
ner,2001,74.44444
ner,2002,74.86911
ner,2003,76.28866
ner,2004,74.63415
ner,2005,68.99563
ner,2006,76.6055
ner,2007,67.85714
ner,2008,75.87719
ner,2009,73.15175
ner,2010,68.94198
ner,2011,74.5614
ner,2012,63.65915
ner,2013,53.27314
ner,2014,55.75621
ner,2015,41.61959
nga,1971,0
nga,1972,0.0447
nga,1973,0
nga,1974,2.27372
nga,1975,1.47229
nga,1976,1.3395
nga,1977,1.16698
nga,1978,0
nga,1979,0
nga,1980,0
nga,1981,0
nga,1982,0
nga,1983,0.04591
nga,1984,0.07792
nga,1985,0.03914
nga,1986,0.05573
nga,1987,0.05326
nga,1988,0.09439
nga,1989,0.08585
nga,1990,0.09656
nga,1991,0.09176
nga,1992,0.09438
nga,1993,0
nga,1994,0
nga,1995,0
nga,1996,0
nga,1997,0
nga,1998,0
nga,1999,0
nga,2000,0
nga,2001,0
nga,2002,0
nga,2003,0
nga,2004,0
nga,2005,0
nga,2006,0
nga,2007,0
nga,2008,0
nga,2009,0
nga,2010,0
nga,2011,0
nga,2012,0
nga,2013,0
nga,2014,0
nga,2015,0
nic,1971,0
nic,1972,0
nic,1973,0
nic,1974,0
nic,1975,0
nic,1976,0
nic,1977,0
nic,1978,0
nic,1979,0
nic,1980,0
nic,1981,0
nic,1982,0
nic,1983,0
nic,1984,0
nic,1985,0
nic,1986,0
nic,1987,0
nic,1988,0
nic,1989,0
nic,1990,0
nic,1991,0
nic,1992,0
nic,1993,0
nic,1994,0
nic,1995,0
nic,1996,0
nic,1997,0
nic,1998,0
nic,1999,0
nic,2000,0
nic,2001,0
nic,2002,0
nic,2003,0
nic,2004,0
nic,2005,0
nic,2006,0
nic,2007,0
nic,2008,0
nic,2009,0
nic,2010,0
nic,2011,0
nic,2012,0
nic,2013,0
nic,2014,0
nic,2015,0
nld,1960,79.69242
nld,1961,79.20449
nld,1962,76.33342
nld,1963,69.17175
nld,1964,59.72579
nld,1965,53.17473
nld,1966,49.7255
nld,1967,51.91975
nld,1968,46.63732
nld,1969,32.2017
nld,1970,19.80763
nld,1971,12.4421
nld,1972,7.40247
nld,1973,6.03873
nld,1974,5.41444
nld,1975,4.08788
nld,1976,8.37849
nld,1977,10.58059
nld,1978,11.43905
nld,1979,8.64514
nld,1980,13.69318
nld,1981,16.27558
nld,1982,24.16103
nld,1983,25.95977
nld,1984,26.99672
nld,1985,27.21814
nld,1986,25.94925
nld,1987,28.07261
nld,1988,35.71131
nld,1989,33.99589
nld,1990,38.21004
nld,1991,33.93472
nld,1992,32.63911
nld,1993,31.42602
nld,1994,33.81497
nld,1995,36.98794
nld,1996,33.30836
nld,1997,31.62396
nld,1998,32.46008
nld,1999,28.90683
nld,2000,30.25069
nld,2001,30.45066
nld,2002,30.20181
nld,2003,30.71949
nld,2004,27.79754
nld,2005,26.94929
nld,2006,26.821
nld,2007,27.06794
nld,2008,24.9312
nld,2009,23.40291
nld,2010,21.63159
nld,2011,21.70705
nld,2012,26.44098
nld,2013,27.06908
nld,2014,31.34851
nld,2015,38.65358
nld_curacao,1971,0
nld_curacao,1972,0
nld_curacao,1973,0
nld_curacao,1974,0
nld_curacao,1975,0
nld_curacao,1976,0
nld_curacao,1977,0
nld_curacao,1978,0
nld_curacao,1979,0
nld_curacao,1980,0
nld_curacao,1981,0
nld_curacao,1982,0
nld_curacao,1983,0
nld_curacao,1984,0
nld_curacao,1985,0
nld_curacao,1986,0
nld_curacao,1987,0
nld_curacao,1988,0
nld_curacao,1989,0
nor,1960,0
nor,1961,0
nor,1962,0
nor,1963,0
nor,1964,0
nor,1965,0
nor,1966,0
nor,1967,0
nor,1968,0
nor,1969,0
nor,1970,0
nor,1971,0.02519
nor,1972,0.02663
nor,1973,0.03013
nor,1974,0.03261
nor,1975,0.02842
nor,1976,0.02804
nor,1977,0.04152
nor,1978,0.03216
nor,1979,0.02476
nor,1980,0.01552
nor,1981,0.01506
nor,1982,0.01509
nor,1983,0.04151
nor,1984,0.04424
nor,1985,0.03796
nor,1986,0.04345
nor,1987,0.04046
nor,1988,0.0439
nor,1989,0.04121
nor,1990,0.06743
nor,1991,0.07869
nor,1992,0.08027
nor,1993,0.07434
nor,1994,0.08814
nor,1995,0.06953
nor,1996,0.08692
nor,1997,0.0724
nor,1998,0.06785
nor,1999,0.06787
nor,2000,0.05052
nor,2001,0.0783
nor,2002,0.10212
nor,2003,0.12187
nor,2004,0.09627
nor,2005,0.09618
nor,2006,0.11302
nor,2007,0.10065
nor,2008,0.09419
nor,2009,0.07482
nor,2010,0.0852
nor,2011,0.10446
nor,2012,0.11115
nor,2013,0.11316
nor,2014,0.10905
nor,2015,0.10492
npl,1971,0
npl,1972,0
npl,1973,0
npl,1974,0
npl,1975,0
npl,1976,0
npl,1977,0
npl,1978,0
npl,1979,0
npl,1980,0
npl,1981,0
npl,1982,0
npl,1983,0
npl,1984,0
npl,1985,0
npl,1986,0
npl,1987,0
npl,1988,0
npl,1989,0
npl,1990,0
npl,1991,0
npl,1992,0
npl,1993,0
npl,1994,0
npl,1995,0
npl,1996,0
npl,1997,0
npl,1998,0
npl,1999,0
npl,2000,0
npl,2001,0
npl,2002,0
npl,2003,0
npl,2004,0
npl,2005,0
npl,2006,0
npl,2007,0
npl,2008,0
npl,2009,0
npl,2010,0
npl,2011,0
npl,2012,0
npl,2013,0
npl,2014,0
npl,2015,0
nzl,1960,14.41674
nzl,1961,13.7084
nzl,1962,5.53637
nzl,1963,12.64079
nzl,1964,8.10784
nzl,1965,7.13359
nzl,1966,6.39459
nzl,1967,2.9933
nzl,1968,3.62389
nzl,1969,7.86841
nzl,1970,6.12172
nzl,1971,4.80682
nzl,1972,6.81883
nzl,1973,8.51546
nzl,1974,6.52751
nzl,1975,5.0817
nzl,1976,5.47632
nzl,1977,4.25084
nzl,1978,2.89327
nzl,1979,1.585
nzl,1980,1.89414
nzl,1981,1.22263
nzl,1982,1.94634
nzl,1983,2.38931
nzl,1984,3.608
nzl,1985,2.86755
nzl,1986,1.63424
nzl,1987,2.00199
nzl,1988,1.67949
nzl,1989,1.44461
nzl,1990,2.05796
nzl,1991,1.44762
nzl,1992,3.80921
nzl,1993,2.17068
nzl,1994,1.9856
nzl,1995,2.49847
nzl,1996,2.56902
nzl,1997,4.4248
nzl,1998,3.8844
nzl,1999,4.74919
nzl,2000,3.93915
nzl,2001,5.3548
nzl,2002,5.06781
nzl,2003,9.72852
nzl,2004,11.1804
nzl,2005,13.64969
nzl,2006,12.70125
nzl,2007,7.22693
nzl,2008,11.01913
nzl,2009,7.58981
nzl,2010,4.59647
nzl,2011,4.87827
nzl,2012,8.02232
nzl,2013,5.53527
nzl,2014,4.50523
nzl,2015,4.25291
omn,1971,0
omn,1972,0
omn,1973,0
omn,1974,0
omn,1975,0
omn,1976,0
omn,1977,0
omn,1978,0
omn,1979,0
omn,1980,0
omn,1981,0
omn,1982,0
omn,1983,0
omn,1984,0
omn,1985,0
omn,1986,0
omn,1987,0
omn,1988,0
omn,1989,0
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1994,0
omn,1995,0
omn,1996,0
omn,1997,0
omn,1998,0
omn,1999,0
omn,2000,0
omn,2001,0
omn,2002,0
omn,2003,0
omn,2004,0
omn,2005,0
omn,2006,0
omn,2007,0
omn,2008,0
omn,2009,0
omn,2010,0
omn,2011,0
omn,2012,0
omn,2013,0
