geo,time,ny_gdp_mktp_cd
jpn,1981,1218988935129.81006
jpn,1982,1134518001884.56006
jpn,1983,1243323592058.83008
jpn,1984,1318381627003.76001
jpn,1985,1398892744820.68994
jpn,1986,2078953333673.55005
jpn,1987,2532808573157.02979
jpn,1988,3071683013178.91016
jpn,1989,3054914166263.18018
jpn,1990,3132817652848.04004
jpn,1991,3584420077100.83984
jpn,1992,3908809463463.85986
jpn,1993,4454143876947.20996
jpn,1994,4998797547740.96973
jpn,1995,5545563663889.7002
jpn,1996,4923391533851.62988
jpn,1997,4492448605638.94043
jpn,1998,4098362709531.24023
jpn,1999,4635982224063.87988
jpn,2000,4968359075956.58984
jpn,2001,4374711694090.87061
jpn,2002,4182846045873.60938
jpn,2003,4519561645253.5293
jpn,2004,4893116005656.55957
jpn,2005,4831467035389.7998
jpn,2006,4601663122649.91992
jpn,2007,4579750920354.80957
jpn,2008,5106679115127.2998
jpn,2009,5289493117993.88965
jpn,2010,5759071769013.11035
jpn,2011,6233147172341.34961
jpn,2012,6272362996105.03027
jpn,2013,5212328181166.17969
jpn,2014,4896994405353.29004
jpn,2015,4444930651964.17969
jpn,2016,5003677627544.24023
jpn,2017,4930837369151.41992
jpn,2018,5036891740656.34961
jpn,2019,5148781948478.16992
jpn,2020,5057758958706.63965
kaz,1990,26932729102.73709
kaz,1991,24923076923.0769
kaz,1992,24917355371.9008
kaz,1993,23409260879.9427
kaz,1994,21250792886.1054
kaz,1995,20374302652.3819
kaz,1996,21035368250.8881
kaz,1997,22165932062.966
kaz,1998,22135254836.0031
kaz,1999,16870821839.7584
kaz,2000,18291994909.0044
kaz,2001,22152694161.8882
kaz,2002,24636593223.34669
kaz,2003,30833699702.7594
kaz,2004,43151647002.6096
kaz,2005,57123671733.8952
kaz,2006,81003884545.40988
kaz,2007,104849886825.584
kaz,2008,133441612246.798
kaz,2009,115308661142.927
kaz,2010,148047348240.64301
kaz,2011,192626507971.58401
kaz,2012,207998568865.789
kaz,2013,236634552078.10199
kaz,2014,221415572819.5
kaz,2015,184388432148.71497
kaz,2016,137278320084.17101
kaz,2017,166805800595.70401
kaz,2018,179339994859.384
kaz,2019,181667190075.54095
kaz,2020,171082379532.98801
ken,1960,791265458.81808
ken,1961,792959472.13902
ken,1962,868111400.01407
ken,1963,926589348.57295
ken,1964,998759333.64333
ken,1965,997919319.98005
ken,1966,1164519673.19763
ken,1967,1232559505.92359
ken,1968,1353295457.5261
ken,1969,1458379415.40278
ken,1970,1603447357.25171
ken,1971,1778391289.19123
ken,1972,2107279157.38336
ken,1973,2508998457.4073
ken,1974,2969942180.34692
ken,1975,3259344935.76836
ken,1976,3474542392.03212
ken,1977,4494378855.33109
ken,1978,5303734882.53447
ken,1979,6234390975.27091
ken,1980,7265315331.62273
ken,1981,6854491453.90208
ken,1982,6431579357.31256
ken,1983,5979198463.83025
ken,1984,6191437070.44184
ken,1985,6135034338.30431
ken,1986,7239126716.93219
ken,1987,7970820530.75078
ken,1988,8355380879.12955
ken,1989,8283114648.36775
ken,1990,8572359162.85631
ken,1991,8151479004.21334
ken,1992,8209129171.73649
ken,1993,5751789915.05363
ken,1994,7148145375.78545
ken,1995,9046326059.98857
ken,1996,12045858436.2399
ken,1997,13115773737.5664
ken,1998,14093998843.7334
ken,1999,12896013576.7324
ken,2000,12705357103.0056
ken,2001,12986007425.8781
ken,2002,13147743910.7241
ken,2003,14904517649.8476
ken,2004,16095337093.8366
ken,2005,18737897744.7948
ken,2006,25825524820.8064
ken,2007,31958195182.2406
ken,2008,35895153327.8497
ken,2009,42347217912.9176
ken,2010,45405587556.73129
ken,2011,46869457318.2541
ken,2012,56396706005.9435
ken,2013,61671425370.0235
ken,2014,68285768554.472
ken,2015,70120413328.7838
ken,2016,74815121314.9381
ken,2017,82035800868.187
ken,2018,92202956320.532
ken,2019,100555485831.944
ken,2020,101013726529.063
kgz,1990,2675000000
kgz,1991,2569444444.44444
kgz,1992,2316562500
kgz,1993,2028295454.54545
kgz,1994,1681006993.00699
kgz,1995,1661018518.51852
kgz,1996,1827570586.16784
kgz,1997,1767864035.71943
kgz,1998,1645963749.83146
kgz,1999,1249061487.01457
kgz,2000,1369688498.06778
kgz,2001,1525116370.27939
kgz,2002,1605643104.73021
kgz,2003,1919008090.49641
kgz,2004,2211534585.0034
kgz,2005,2460248026.17783
kgz,2006,2834168889.42019
kgz,2007,3802566170.81543
kgz,2008,5139957784.91084
kgz,2009,4690062255.12247
kgz,2010,4794357795.07139
kgz,2011,6197766118.59856
kgz,2012,6605139933.41063
kgz,2013,7335027591.91628
kgz,2014,7468096566.71158
kgz,2015,6678178340.45121
kgz,2016,6813092065.83507
kgz,2017,7702934800.12836
kgz,2018,8271108638.39931
kgz,2019,8871026074.19762
kgz,2020,7735976272.75983
khm,1960,637142865.71429
khm,1961,642857134.28571
khm,1962,660000008.57143
khm,1963,728571437.14286
khm,1964,782857128.57143
khm,1965,868571428.57143
khm,1966,914285714.28571
khm,1967,962857134.28571
khm,1968,1065714248.57143
khm,1969,978873232.39437
khm,1970,718401157.72416
khm,1971,969911421.39418
khm,1972,505549441.37508
khm,1973,702899155.98203
khm,1974,588443893.68977
khm,1993,2533727592.04165
khm,1994,2791435272.26653
khm,1995,3441205692.9166
khm,1996,3506695719.57259
khm,1997,3443413388.6909
khm,1998,3120425502.58253
khm,1999,3517242477.2285
khm,2000,3654031716.26881
khm,2001,3984000517.02345
khm,2002,4284028482.53766
khm,2003,4658246918.27092
khm,2004,5337833248.03924
khm,2005,6293046161.83262
khm,2006,7274595706.67154
khm,2007,8639235842.18075
khm,2008,10351914093.1723
khm,2009,10401851850.6108
khm,2010,11242275198.9783
khm,2011,12829541141.0127
khm,2012,14054443213.4639
khm,2013,15227991395.2201
khm,2014,16702610842.4025
khm,2015,18049954289.4229
khm,2016,20016747754.0192
khm,2017,22177200511.5811
khm,2018,24571753583.4922
khm,2019,27089389786.979
khm,2020,25808561550.9514
kir,1970,14295279.54469
kir,1971,15278632.47863
kir,1972,18936526.94611
kir,1973,31710657.72578
kir,1974,85637174.37221
kir,1975,55081816.99175
kir,1976,41109617.49969
kir,1977,38748059.43668
kir,1978,45210026.32483
kir,1979,42620165.43707
kir,1980,38715554.54338
kir,1981,41369800.04597
kir,1982,40572066.13247
kir,1983,37837837.83784
kir,1984,41246160.59675
kir,1985,32125148.40422
kir,1986,32085561.49733
kir,1987,33608738.27195
kir,1988,42972107.19587
kir,1989,41119721.65112
kir,1990,39809538.6777
kir,1991,47515189.28182
kir,1992,47737955.34665
kir,1993,46919624.643
kir,1994,54832577.86226
kir,1995,56338028.16901
kir,1996,66515376.79005
kir,1997,67537479.59032
kir,1998,65334841.06043
kir,1999,69032258.06452
kir,2000,67254174.39703
kir,2001,63101272.36992
kir,2002,72196457.67684
kir,2003,90231856.80005
kir,2004,102367039.27048
kir,2005,112133944.25353
kir,2006,110234939.75904
kir,2007,132671742.95038
kir,2008,141042610.30029
kir,2009,132419902.01046
kir,2010,156120439.25483
kir,2011,181705153.61006
kir,2012,190243432.81351
kir,2013,185114059.61905
kir,2014,179703165.41238
kir,2015,171117816.66613
kir,2016,178328984.09688
kir,2017,187276124.79059
kir,2018,200157020.6425
kir,2019,188391770.63676
kir,2020,197508774.34451
kna,1960,12366563.61197
kna,1961,12483229.30642
kna,1962,12541562.15365
kna,1963,12833226.38978
kna,1964,13416554.86204
kna,1965,13593932.32205
kna,1966,14469078.1797
kna,1967,16742338.25199
kna,1968,14600000
kna,1969,15850000
kna,1970,16300000
kna,1971,19624746.4503
kna,1972,22944849.1155
kna,1973,24196018.37672
kna,1974,31514856.30784
kna,1975,33364055.29954
kna,1976,30095602.29446
kna,1977,44496296.2963
kna,1978,49433333.33333
kna,1979,58840740.74074
kna,1980,68459259.25926
kna,1981,80888888.88889
kna,1982,86022222.22222
kna,1983,86874074.07407
kna,1984,98603703.7037
kna,1985,111007407.40741
kna,1986,130685185.18519
kna,1987,147748148.14815
kna,1988,172692592.59259
kna,1989,192518518.51852
kna,1990,217259259.25926
kna,1991,220540740.74074
kna,1992,242137037.03704
kna,1993,263755555.55556
kna,1994,295159259.25926
kna,1995,313485185.18519
kna,1996,333944444.44444
kna,1997,374641307.97464
kna,1998,383257331.40548
kna,1999,406595484.37326
kna,2000,421695769.84392
kna,2001,458643829.0142
kna,2002,481077373.66997
kna,2003,469869869.86987
kna,2004,506900000
kna,2005,547203703.7037
kna,2006,644411111.11111
kna,2007,689285185.18518
kna,2008,751233333.33333
kna,2009,747862962.96296
kna,2010,760170370.37037
kna,2011,817759259.25926
kna,2012,800414814.81482
kna,2013,839770370.37037
kna,2014,916566666.66667
kna,2015,923155555.55555
kna,2016,1008888888.88889
kna,2017,1060740740.74074
kna,2018,1078518518.51852
kna,2019,1164814814.81481
kna,2020,980740740.74074
kor,1960,3958190758.62419
kor,1961,2417558289.36656
kor,1962,2814318516.60968
kor,1963,3988784572.24835
kor,1964,3458939357.73377
kor,1965,3120833333.33333
kor,1966,3928908380.62947
kor,1967,4855907141.80098
kor,1968,6119284294.23459
kor,1969,7678581343.69794
kor,1970,9005023183.92581
kor,1971,9903499927.98502
kor,1972,10862327878.032
kor,1973,13876531432.0145
kor,1974,19544094741.2663
kor,1975,21784297520.6612
kor,1976,29902479338.843
kor,1977,38446487603.3058
kor,1978,51972107438.01649
kor,1979,66946900826.4463
kor,1980,65398646757.65111
kor,1981,72933350953.70251
kor,1982,78358866334.73758
kor,1983,87760360941.02478
kor,1984,97510235986.00461
kor,1985,101296177099.377
kor,1986,116836802995.065
kor,1987,147948259722.577
kor,1988,199590823957.23697
kor,1989,246927292765.01999
kor,1990,283367525714.93201
kor,1991,330648530715.21094
kor,1992,355525267405.367
kor,1993,392666101884.95898
kor,1994,463617399962.66095
kor,1995,566583427334.13696
kor,1996,610169556840.0769
kor,1997,569754543829.95691
kor,1998,383330931042.35602
kor,1999,497512659612.052
kor,2000,576178114168.49402
kor,2001,547658231279.87
kor,2002,627246081417.00403
kor,2003,702717332012.99097
kor,2004,793175007858.06592
kor,2005,934901071332.98401
kor,2006,1053216909887.56006
kor,2007,1172614086539.86011
kor,2008,1047339010225.25
kor,2009,943941876218.74304
kor,2010,1144066965324.48999
kor,2011,1253223044718.98999
kor,2012,1278427634342.59009
kor,2013,1370795199976.17993
kor,2014,1484318219633.62988
kor,2015,1465773245547.1499
kor,2016,1500111596236.37012
kor,2017,1623901496835.79004
kor,2018,1724845615629.26001
kor,2019,1651422932447.77002
kor,2020,1637895802792.8999
kos,2008,5181776768.71247
kos,2009,5015894692.97027
kos,2010,5344014317.91065
kos,2011,6341737193.76392
kos,2012,6163785172.81254
kos,2013,6735731172.79851
kos,2014,7074657898.23303
kos,2015,6295820481.52668
kos,2016,6682832632.27806
kos,2017,7180813375.50836
kos,2018,7878508502.59802
kos,2019,7899879086.43081
kos,2020,7716925356.12536
kwt,1965,2097451694.2033
kwt,1966,2391486978.43741
kwt,1967,2441893027.16326
kwt,1968,2663119574.34892
kwt,1969,2769532343.88127
kwt,1970,2873984878.18538
kwt,1971,3880370401.57259
kwt,1972,4451200972.9401
kwt,1973,5408293998.65138
kwt,1974,13004774556.6166
kwt,1975,12024138275.8621
kwt,1976,13131668946.6484
kwt,1977,14135729588.2763
kwt,1978,15500908760.4507
kwt,1979,24746019536.903
kwt,1980,28638550499.4451
kwt,1981,25056672166.4275
kwt,1982,21577977770.059
kwt,1983,20869434305.3173
kwt,1984,21697297872.3404
kwt,1985,21442619680.8511
kwt,1986,17903681693.0489
kwt,1987,22365734481.5213
kwt,1988,20692472759.8566
kwt,1989,24312117767.1886
kwt,1990,18427777777.7778
kwt,1991,11008793176.2223
kwt,1992,19858555214.7239
kwt,1993,23941391390.7285
kwt,1994,24848483838.3838
kwt,1995,27191353887.3995
kwt,1996,31493319973.2799
kwt,1997,30355093966.3699
kwt,1998,25939960629.9213
kwt,1999,30123850197.1091
kwt,2000,37712842242.5033
kwt,2001,34887512226.9319
kwt,2002,38137545245.1464
kwt,2003,47876510067.1141
kwt,2004,59439090600.6108
kwt,2005,80798630136.98628
kwt,2006,101548931771.192
kwt,2007,114639690358.90199
kwt,2008,147395089285.71399
kwt,2009,105963168867.269
kwt,2010,115419399860.433
kwt,2011,154068115942.02899
kwt,2012,174070382279.38501
kwt,2013,174161142454.16101
kwt,2014,162631412508.784
kwt,2015,114567298105.683
kwt,2016,109419728566.7
kwt,2017,120707435542.367
kwt,2018,138182400331.12601
kwt,2019,136196760210.804
kwt,2020,105960225688.145
lao,1984,1757142805.71429
lao,1985,2366666615.55556
lao,1986,1776842041.05263
lao,1987,1087273103.69639
lao,1988,598961269.29788
lao,1989,714046821.0938
lao,1990,865559856.1639
lao,1991,1028087972.31085
lao,1992,1127806944.61513
lao,1993,1327748654.65969
lao,1994,1543606345.11684
lao,1995,1763536304.53964
lao,1996,1873671550.34636
lao,1997,1747011857.33107
lao,1998,1280177838.71905
lao,1999,1454430642.49183
lao,2000,1731198022.45494
lao,2001,1768619058.34647
lao,2002,1758176653.07746
lao,2003,2023324407.30316
lao,2004,2366398119.8821
lao,2005,2735558726.25625
lao,2006,3455031447.60194
lao,2007,4223152219.2439
lao,2008,5446434031.69042
lao,2009,5836138127.06562
lao,2010,7131773632.71369
lao,2011,8750107401.57872
lao,2012,10192848926.2582
lao,2013,11983252611.2727
lao,2014,13279248478.8161
lao,2015,14426381187.0894
lao,2016,15912495368.8717
lao,2017,17071162084.4067
lao,2018,18141651381.3884
lao,2019,18897252232.5826
lao,2020,19132635711.6957
lbn,1988,3313540067.93246
lbn,1989,2717998687.71002
lbn,1990,2838485353.96187
lbn,1991,4690415092.53663
lbn,1992,5843579160.90122
lbn,1993,7941744492.1211
lbn,1994,9599127049.9375
lbn,1995,11718795528.4939
lbn,1996,13690217333.2697
lbn,1997,15751867489.4446
lbn,1998,17247179005.5219
lbn,1999,17391056369.2265
lbn,2000,17260364842.4544
lbn,2001,17649751243.7811
lbn,2002,19152238805.9701
lbn,2003,20082918739.6352
lbn,2004,21159827992.0602
lbn,2005,21497336498.9462
lbn,2006,22022709851.5526
lbn,2007,24827355014.6449
lbn,2008,29118916105.6182
lbn,2009,35399582928.6222
lbn,2010,38443907042.3002
lbn,2011,39927125961.2072
lbn,2012,44035991893.0218
lbn,2013,46909335550.61089
lbn,2014,48133414840.4075
lbn,2015,50065946086.17
lbn,2016,51389318290.8642
lbn,2017,53324800958.6119
lbn,2018,55276157552.246
lbn,2019,51953744507.4091
lbn,2020,31735217784.54449
lbr,2000,874000000
lbr,2001,906000000
lbr,2002,927000000
lbr,2003,748000000
lbr,2004,897000000
lbr,2005,949000000
lbr,2006,1119000000
lbr,2007,1373000000
lbr,2008,1726000000
lbr,2009,1768000000
lbr,2010,1998000000
lbr,2011,2398000000
lbr,2012,2791614000
lbr,2013,3177198100
lbr,2014,3225652000
lbr,2015,3227075700
lbr,2016,3398419600
lbr,2017,3390703400
lbr,2018,3422754800
lbr,2019,3319596500
lbr,2020,3201187800
lby,1990,28901836158.1921
lby,1991,31995012468.8279
lby,1992,33881392045.45449
lby,1993,30657030223.3903
lby,1994,28607921928.8175
lby,1995,25544128198.99549
lby,1996,27884615384.6154
lby,1997,30698633109.1343
lby,1998,27249786142.0017
lby,1999,35976714100.9056
lby,2000,38270206950.41
lby,2001,34110064452.1567
lby,2002,20481889763.7795
lby,2003,26265625000
lby,2004,33122307692.3077
lby,2005,47334148578.4164
lby,2006,54961936662.6066
lby,2007,67516236337.7158
lby,2008,87140405361.2292
lby,2009,63028320702.0343
lby,2010,74773444900.5368
lby,2011,34699395523.6073
lby,2012,81873662518.82381
lby,2013,65502870173.7831
lby,2014,41142722414.3351
lby,2015,27842131479.8726
lby,2016,26197143268.12429
lby,2017,37883243650.452
lby,2018,52607888717.94869
lby,2019,52091152228.3425
lby,2020,25418916028.8964
lca,1980,170370370.37037
lca,1981,194444444.44444
lca,1982,183333333.33333
lca,1983,197037037.03704
lca,1984,251481481.48148
lca,1985,284444444.44444
lca,1986,340000000
lca,1987,375555555.55556
lca,1988,429629629.62963
lca,1989,486666666.66667
lca,1990,579629629.62963
lca,1991,613703703.7037
lca,1992,674074074.07407
lca,1993,684814814.81482
lca,1994,713703703.7037
lca,1995,762962962.96296
lca,1996,788888888.88889
lca,1997,805925925.92593
lca,1998,877407407.40741
lca,1999,921851851.85185
lca,2000,932592592.59259
lca,2001,892592592.59259
lca,2002,900000000
lca,2003,987407407.40741
lca,2004,1066666666.66667
lca,2005,1135555555.55556
lca,2006,1268319185.18519
lca,2007,1336088814.81481
lca,2008,1437731111.11111
lca,2009,1401507888.88889
lca,2010,1486758037.03704
lca,2011,1576988407.40741
lca,2012,1605146777.77778
lca,2013,1664816740.74074
lca,2014,1755130814.81481
lca,2015,1808079888.88889
lca,2016,1865513444.44444
lca,2017,1996771444.44444
lca,2018,2065127259.25926
lca,2019,2118791555.55556
lca,2020,1616772740.74074
lie,1970,90098330.66545
lie,1971,104888628.17194
lie,1972,124941925.01047
lie,1973,165930611.72902
lie,1974,193983720.46187
lie,1975,246387479.17716
lie,1976,272493879.02064
lie,1977,303496276.26378
lie,1978,436918176.73378
lie,1979,503180669.99459
lie,1980,534701915.61735
lie,1981,511658690.56104
lie,1982,522090331.47811
lie,1983,524034109.8566
lie,1984,502617355.40707
lie,1985,529078995.56388
lie,1986,779365167.60242
lie,1987,1052843347.63948
lie,1988,1161757671.01756
lie,1989,1120000916.92646
lie,1990,1421466239.56234
lie,1991,1484152022.3152
lie,1992,1631197909.259
lie,1993,1673104493.77369
lie,1994,1948118227.68151
lie,1995,2428461395.34884
lie,1996,2504033252.42718
lie,1997,2298410390.68421
lie,1998,2479721340.8746
lie,1999,2664026095.06058
lie,2000,2483953102.79488
lie,2001,2491822706.80256
lie,2002,2688630822.53304
lie,2003,3070691319.52179
lie,2004,3454362685.96703
lie,2005,3659251525.8593
lie,2006,4000239272.61126
lie,2007,4601299566.81106
lie,2008,5081432924.0144
lie,2009,4504549214.22663
lie,2010,5082366478.08994
lie,2011,5739977477.47748
lie,2012,5456009384.66461
lie,2013,6391735893.83968
lie,2014,6657170923.37918
lie,2015,6268391521.19701
lie,2016,6237264055.20601
lie,2017,6474256118.61481
lie,2018,6839145106.86164
lie,2019,6684443550.01006
lka,1960,1409873949.57983
lka,1961,1444327731.09244
lka,1962,1434156378.60082
lka,1963,1240672268.90756
lka,1964,1309747899.15966
lka,1965,1698319327.73109
lka,1966,1751470588.23529
lka,1967,1859465020.57613
lka,1968,1801344537.81513
lka,1969,1965546218.48739
lka,1970,2296470588.23529
lka,1971,2369308600.33727
lka,1972,2553936348.40871
lka,1973,2875625000
lka,1974,3574586466.16541
lka,1975,3791298145.50642
lka,1976,3591319857.31272
lka,1977,4104509582.86359
lka,1978,2733183856.50224
lka,1979,3364611432.24149
lka,1980,4024621899.57653
lka,1981,4415844155.84416
lka,1982,4768765016.81884
lka,1983,5167913302.16745
lka,1984,6043474842.76729
lka,1985,5978460972.01767
lka,1986,6405210563.88294
lka,1987,6682167119.56522
lka,1988,6978371581.26375
lka,1989,6987267683.77254
lka,1990,8032551173.24014
lka,1991,9000362581.58086
lka,1992,9703011635.86585
lka,1993,10338679635.7616
lka,1994,11717604208.8223
lka,1995,13029697560.9756
lka,1996,13897738375.2488
lka,1997,15091913883.7091
lka,1998,15794972847.1683
lka,1999,15656327859.5696
lka,2000,16330814179.9766
lka,2001,15749753804.8344
lka,2002,16536535647.0834
lka,2003,18881765437.2151
lka,2004,20662525941.2985
lka,2005,24405791044.7761
lka,2006,28279814924.5918
lka,2007,32350248410.8216
lka,2008,40713812309.7316
lka,2009,42066217871.5349
lka,2010,56725749221.9043
lka,2011,65292753005.4665
lka,2012,68434409315.1123
lka,2013,74317806538.3632
lka,2014,79356449840.5771
lka,2015,80604080688.5775
lka,2016,82401038709.53558
lka,2017,87428128123.7209
lka,2018,87963042340.83791
lka,2019,83990946939.4651
lka,2020,80676681933.97798
lso,1960,34579308.41383
lso,1961,35699286.01428
lso,1962,41859162.81674
lso,1963,47039059.21882
lso,1964,51938961.22078
lso,1965,54878902.42195
lso,1966,56698866.02268
lso,1967,59260814.7837
lso,1968,61444771.10458
lso,1969,65966680.66639
lso,1970,68738625.2275
lso,1971,76482102.90828
lso,1972,80915831.92403
lso,1973,121181556.19597
lso,1974,150846210.44886
lso,1975,149560513.86072
lso,1976,147654093.83625
lso,1977,193307267.70929
lso,1978,266559337.6265
lso,1979,290142517.81473
lso,1980,431561376.47663
lso,1981,434188034.18803
lso,1982,348746822.61927
lso,1983,386699308.85917
lso,1984,333158476.24212
lso,1985,268626912.54992
lso,1986,318862888.40263
lso,1987,402774852.65226
lso,1988,470389179.67891
lso,1989,495404888.09242
lso,1990,596415104.54914
lso,1991,704329192.77152
lso,1992,831033941.09397
lso,1993,835592802.27683
lso,1994,878250450.60268
lso,1995,1001889856.91048
lso,1996,946123275.88212
lso,1997,997996028.64583
lso,1998,928458205.95843
lso,1999,912771290.61298
lso,2000,887295267.87515
lso,2001,825706961.23869
lso,2002,775780697.67663
lso,2003,1157832934.55127
lso,2004,1511236655.52047
lso,2005,1682350934.85132
lso,2006,1800105589.60349
lso,2007,1682016947.22798
lso,2008,1766825412.77296
lso,2009,1740830510.87482
lso,2010,2234731973.55119
lso,2011,2579421686.24912
lso,2012,2477702252.80078
lso,2013,2367113170.00373
lso,2014,2441053175.70743
lso,2015,2359759799.04224
lso,2016,2114323793.98266
lso,2017,2306843528.52853
lso,2018,2514146887.91664
lso,2019,2366213068.57507
lso,2020,1875227642.47384
ltu,1995,7867140395.33705
ltu,1996,8382519637.46224
ltu,1997,10118631851.5322
ltu,1998,11239547690.9797
ltu,1999,10971583944.7561
ltu,2000,11524776866.6379
ltu,2001,12237388001.7264
ltu,2002,14259781159.0119
ltu,2003,18781721376.1985
ltu,2004,22627507451.5648
ltu,2005,26097677571.8373
ltu,2006,30183575103.5262
ltu,2007,39697891351.94309
ltu,2008,47797551587.8823
ltu,2009,37388122046.1496
ltu,2010,37128694028.243
ltu,2011,43535051482.38689
ltu,2012,42927454291.478
ltu,2013,46523420074.4372
ltu,2014,48533659592.1728
ltu,2015,41435533340.3883
ltu,2016,43047309305.7363
ltu,2017,47758736931.7801
ltu,2018,53750911865.687
ltu,2019,54697379017.3332
ltu,2020,56546957475.4912
lux,1960,703925705.94296
lux,1961,704145671.35021
lux,1962,741509480.79628
lux,1963,791140595.77276
lux,1964,903158753.94362
lux,1965,921600736.30403
lux,1966,968440149.47095
lux,1967,974721762.53533
lux,1968,1066447130.82052
lux,1969,1234878980.502
lux,1970,1457768455.02219
lux,1971,1518773421.37846
lux,1972,1901697369.62698
lux,1973,2609875802.11136
lux,1974,3183637116.81856
lux,1975,3123333333.33333
lux,1976,3423586206.89655
lux,1977,3789321328.08104
lux,1978,4718539771.99949
lux,1979,5516982663.73143
lux,1980,6019805490.41247
lux,1981,5053665797.47936
lux,1982,4602316793.21914
lux,1983,4524217751.47929
lux,1984,4438435492.87908
lux,1985,4577211767.10374
lux,1986,6685595087.59256
lux,1987,8320902215.01891
lux,1988,9418167855.18376
lux,1989,10037674037.674
lux,1990,12778792853.6939
lux,1991,13834219728.293
lux,1992,15518702634.8808
lux,1993,15925521222.0149
lux,1994,17701798890.7644
lux,1995,20853093869.7318
lux,1996,20895314657.9805
lux,1997,19563836265.2233
lux,1998,20150053345.1878
lux,1999,21899317598.8414
lux,2000,21230182989.3036
lux,2001,21387533703.2327
lux,2002,23649833332.1655
lux,2003,29667268248.1305
lux,2004,35064843792.8993
lux,2005,37672280120.4794
lux,2006,42910146296.0646
lux,2007,51587401415.7872
lux,2008,58844277701.5258
lux,2009,54467289897.5582
lux,2010,56213985987.4168
lux,2011,61696281326.24529
lux,2012,59776383527.3602
lux,2013,65203276466.9763
lux,2014,68804811897.6445
lux,2015,60071584216.1375
lux,2016,62216885435.9488
lux,2017,65712180342.9836
lux,2018,71285019397.4133
lux,2019,70195715495.5136
lux,2020,73353132793.70758
lva,1995,5789128636.62293
lva,1996,5975248851.45482
lva,1997,6527926445.6811
lva,1998,7166275467.65161
lva,1999,7533788133.55753
lva,2000,7958852838.93395
lva,2001,8362398701.58943
lva,2002,9557031605.27512
lva,2003,11771975156.8073
lva,2004,14435700533.368
lva,2005,17003459863.0989
lva,2006,21570076498.62049
lva,2007,31054350977.9784
lva,2008,35854274228.9139
lva,2009,26410909090.9091
lva,2010,23956163076.5575
lva,2011,27474380566.265
lva,2012,28169902669.3784
lva,2013,30204783461.8488
lva,2014,31386896487.0407
lva,2015,27263090547.0617
lva,2016,28083597512.4841
lva,2017,30483806017.8318
lva,2018,34429023435.0211
lva,2019,34308783825.3019
lva,2020,33707320816.3036
mac,1982,1142503774.61531
mac,1983,1133008225.93178
mac,1984,1304353236.9266
mac,1985,1362079311.89678
mac,1986,1532097039.88419
mac,1987,1957726784.68876
mac,1988,2288759545.30756
mac,1989,2705659766.73845
mac,1990,3246477995.26244
mac,1991,3765226190.92238
mac,1992,4914391079.11142
mac,1993,5665570560.77112
mac,1994,6311194301.7223
mac,1995,7046110595.14546
mac,1996,7176892950.39164
mac,1997,7267563602.6231
mac,1998,6797764074.79822
mac,1999,6547629474.84328
mac,2000,6774193548.3871
mac,2001,6860272608.45211
mac,2002,7371723056.2402
mac,2003,8246521717.44876
mac,2004,10643215078.1581
mac,2005,12160002995.8433
mac,2006,14874147024.2708
mac,2007,18439876056.1978
mac,2008,21027044550.5667
mac,2009,21587740941.5979
mac,2010,28241858488.9155
mac,2011,36845925519.4433
mac,2012,43189526777.5567
mac,2013,51536304807.6803
mac,2014,54903031137.7096
mac,2015,45047964934.25169
mac,2016,45070605746.0194
mac,2017,50440941938.6992
mac,2018,55284360483.1217
mac,2019,55204758069.5124
mac,2020,25586111076.3415
mar,1960,2037150716.33238
mar,1961,2025689536.60705
mar,1962,2379606422.29029
mar,1963,2657247327.3392
mar,1964,2798339768.79755
mar,1965,2948325264.30195
mar,1966,2876395613.08171
mar,1967,3046339294.53611
mar,1968,3271415867.99723
mar,1969,3651615453.01848
mar,1970,3956328426.04486
mar,1971,4356633663.36634
mar,1972,5074117544.77482
mar,1973,6242177798.33938
mar,1974,7675408485.51421
mar,1975,8984824182.60333
mar,1976,9584323309.12136
mar,1977,11049896742.3889
mar,1978,13236854105.1672
mar,1979,15912133569.2852
mar,1980,21728770055.3777
mar,1981,17788171722.4446
mar,1982,17692341358.1272
mar,1983,16251460689.3254
mar,1984,14824728528.4604
mar,1985,14991283215.7408
mar,1986,19462175321.8224
mar,1987,21765261041.7265
mar,1988,25705296183.5037
mar,1989,26314220188.0257
mar,1990,30180108561.9305
mar,1991,32285388165.2999
mar,1992,33711069430.78
mar,1993,31655473663.8348
mar,1994,35604137422.5796
mar,1995,39030285468.38409
mar,1996,43161452678.4383
mar,1997,39147844526.0838
mar,1998,41806219378.6181
mar,1999,41632027599.8531
mar,2000,38857251336.3448
mar,2001,39459581217.3759
mar,2002,42236836820.6152
mar,2003,52064058833.97389
mar,2004,59626020162.3816
mar,2005,62343022650.8742
mar,2006,68640825480.9223
mar,2007,79041294874.45529
mar,2008,92507257783.5697
mar,2009,92897320375.8176
mar,2010,93216746661.5977
mar,2011,101370474295.10899
mar,2012,98266306615.3632
mar,2013,106825649872.108
mar,2014,110081248587.369
mar,2015,101179808076.36
mar,2016,103311649248.024
mar,2017,109682728023.112
mar,2018,118096227400.092
mar,2019,119870439113.662
mar,2020,114725065285.149
mco,1970,293073868.0385
mco,1971,327651487.97496
mco,1972,402460333.24799
mco,1973,523552815.09955
mco,1974,563939670.68424
mco,1975,711922994.25844
mco,1976,735339911.91765
mco,1977,811250927.38812
mco,1978,1000535735.37664
