geo,time,dc_dac_chel_cd
idn,1995,13850000.38147
idn,1996,10069999.69482
idn,1997,8010000.22888
idn,1998,5539999.96185
idn,1999,5610000.13351
idn,2000,3490000.00954
idn,2001,3269999.98093
idn,2002,6340000.15259
idn,2003,3920000.07629
idn,2004,2599999.90463
idn,2005,19750000
idn,2006,1799999.95232
idn,2007,-70000.0003
idn,2008,-1909999.96662
idn,2009,5519999.98093
idn,2010,5000000
idn,2011,11109999.65668
idn,2012,12930000.30518
idn,2013,24739999.77112
idn,2014,17110000.61035
idn,2015,14050000.19073
idn,2016,21069999.69482
idn,2017,15039999.96185
idn,2018,24549999.23706
idn,2019,17780000.68665
ind,1961,19999.99955
ind,1963,189999.99762
ind,1964,319999.99285
ind,1965,660000.02623
ind,1966,1450000.04768
ind,1967,930000.00715
ind,1968,3089999.91417
ind,1969,4659999.84741
ind,1970,4039999.96185
ind,1971,4760000.22888
ind,1972,3440000.05722
ind,1973,4860000.13351
ind,1974,4429999.82834
ind,1975,14420000.07629
ind,1976,5539999.96185
ind,1977,4849999.90463
ind,1978,9020000.45776
ind,1979,19510000.22888
ind,1980,16600000.38147
ind,1981,5469999.79019
ind,1982,18469999.31335
ind,1983,21840000.15259
ind,1984,20530000.68665
ind,1985,14060000.41962
ind,1986,10149999.61853
ind,1987,23510000.22888
ind,1988,22200000.76294
ind,1989,19690000.53406
ind,1990,12880000.11444
ind,1991,41200000.76294
ind,1992,36950000.76294
ind,1993,26989999.77112
ind,1994,25049999.23706
ind,1995,22690000.53406
ind,1996,21319999.69482
ind,1997,25229999.54224
ind,1998,19709999.08447
ind,1999,19389999.38965
ind,2000,18319999.69482
ind,2001,22049999.23706
ind,2002,23610000.61035
ind,2003,24579999.92371
ind,2004,28760000.22888
ind,2005,24629999.16077
ind,2006,20319999.69482
ind,2007,17000000
ind,2008,14649999.61853
ind,2009,12079999.92371
ind,2010,10420000.07629
ind,2011,21020000.45776
ind,2012,10699999.80927
ind,2013,11010000.22888
ind,2014,15130000.11444
ind,2015,23069999.69482
ind,2016,13340000.15259
ind,2017,12159999.84741
ind,2018,12010000.22888
ind,2019,11810000.41962
irn,1961,9999.99978
irn,1963,50000.00075
irn,1964,29999.99933
irn,1965,50000.00075
irn,1966,39999.99911
irn,1967,39999.99911
irn,1968,90000.00358
irn,1969,39999.99911
irn,1970,70000.0003
irn,1971,79999.99821
irn,1972,70000.0003
irn,1973,119999.99732
irn,1974,100000.00149
irn,1975,119999.99732
irn,1976,129999.99523
irn,1977,9999.99978
irn,1979,140000.0006
irn,1980,159999.99642
irn,1981,79999.99821
irn,1982,9999.99978
irn,1983,9999.99978
irn,1984,90000.00358
irn,1985,39999.99911
irn,1986,660000.02623
irn,1987,949999.98808
irn,1988,970000.02861
irn,1989,1850000.02384
irn,1990,2279999.97139
irn,1991,4150000.09537
irn,1992,59999.99866
irn,1993,419999.98689
irn,1994,100000.00149
irn,1995,59999.99866
irn,1996,29999.99933
irn,1997,360000.01431
irn,1998,379999.99523
irn,1999,1190000.05722
irn,2000,1429999.94755
irn,2001,1139999.98569
irn,2002,109999.9994
irn,2003,1389999.98569
irn,2004,1649999.97616
irn,2005,709999.97854
irn,2006,529999.97139
irn,2007,959999.97854
irn,2008,180000.00715
irn,2009,250000
irn,2010,170000.00179
irn,2011,259999.99046
irn,2012,460000.00834
irn,2013,310000.00238
irn,2014,239999.99464
irn,2015,319999.99285
irn,2016,319999.99285
irn,2017,439999.99762
irn,2018,289999.99166
irn,2019,1590000.03338
irq,1975,9999.99978
irq,1980,19999.99955
irq,1981,50000.00075
irq,1987,939999.99762
irq,1989,620000.00477
irq,1991,1250000
irq,1992,1659999.96662
irq,1993,39999.99911
irq,1994,79999.99821
irq,1996,2269999.98093
irq,1997,1750000
irq,1998,1679999.94755
irq,1999,3039999.96185
irq,2000,3569999.93324
irq,2001,2970000.02861
irq,2002,2490000.00954
irq,2003,5579999.92371
irq,2004,1649999.97616
irq,2005,163520004.27246
irq,2006,2130000.11444
irq,2007,3720000.02861
irq,2008,90370002.74658
irq,2009,3960000.03815
irq,2010,3569999.93324
irq,2011,4199999.80927
irq,2012,6139999.86649
irq,2013,7260000.22888
irq,2014,14119999.88556
irq,2015,15539999.96185
irq,2016,11470000.26703
irq,2017,11989999.77112
irq,2018,13020000.45776
irq,2019,12300000.19073
isr,1961,29999.99933
isr,1968,219999.99881
isr,1969,219999.99881
isr,1970,90000.00358
isr,1971,300000.01192
isr,1972,500000
isr,1973,319999.99285
isr,1974,670000.01669
isr,1975,500000
isr,1976,449999.98808
isr,1977,490000.00954
isr,1978,230000.00417
isr,1979,430000.00715
isr,1980,439999.99762
isr,1981,250000
isr,1982,289999.99166
isr,1983,349999.99404
isr,1984,400000.00596
isr,1985,379999.99523
isr,1986,569999.99285
isr,1987,560000.00238
isr,1988,1200000.04768
isr,1989,2710000.03815
isr,1990,1500000
isr,1991,2759999.99046
isr,1992,1639999.98569
isr,1993,2440000.05722
isr,1994,1240000.00954
isr,1995,990000.00954
isr,1997,50000.00075
isr,1998,310000.00238
isr,1999,239999.99464
isr,2000,990000.00954
isr,2001,370000.00477
isr,2002,519999.98093
isr,2003,419999.98689
isr,2004,449999.98808
jam,1970,9999.99978
jam,1971,9999.99978
jam,1972,9999.99978
jam,1973,29999.99933
jam,1974,9999.99978
jam,1975,9999.99978
jam,1977,9999.99978
jam,1978,9999.99978
jam,1979,90000.00358
jam,1980,19999.99955
jam,1981,9999.99978
jam,1982,29999.99933
jam,1983,29999.99933
jam,1984,29999.99933
jam,1985,29999.99933
jam,1986,39999.99911
jam,1987,50000.00075
jam,1988,230000.00417
jam,1989,100000.00149
jam,1990,90000.00358
jam,1994,9999.99978
jam,1996,9999.99978
jam,1997,9999.99978
jam,2005,19999.99955
jam,2006,19999.99955
jor,1968,159999.99642
jor,1969,29999.99933
jor,1970,709999.97854
jor,1971,50000.00075
jor,1972,140000.0006
jor,1973,129999.99523
jor,1974,29999.99933
jor,1975,189999.99762
jor,1976,90000.00358
jor,1977,810000.00238
jor,1978,239999.99464
jor,1979,779999.97139
jor,1980,310000.00238
jor,1981,180000.00715
jor,1982,150000.00596
jor,1983,180000.00715
jor,1984,70000.0003
jor,1985,490000.00954
jor,1986,819999.99285
jor,1987,170000.00179
jor,1988,119999.99732
jor,1989,3190000.05722
jor,1990,660000.02623
jor,1991,11920000.07629
jor,1992,20479999.54224
jor,1993,14850000.38147
jor,1994,689999.99762
jor,1995,910000.02623
jor,1996,250000
jor,1997,259999.99046
jor,1998,4070000.17166
jor,1999,1909999.96662
jor,2000,3609999.8951
jor,2001,2140000.1049
jor,2002,2079999.92371
jor,2003,2210000.03815
jor,2004,1870000.00477
jor,2005,2420000.07629
jor,2006,2329999.92371
jor,2007,2940000.05722
jor,2008,5940000.05722
jor,2009,2869999.88556
jor,2010,3599999.90463
jor,2011,4960000.03815
jor,2012,7070000.17166
jor,2013,14569999.69482
jor,2014,10449999.80927
jor,2015,14729999.54224
jor,2016,15350000.38147
jor,2017,21350000.38147
jor,2018,17739999.77112
jor,2019,18409999.84741
kaz,1993,70000.0003
kaz,1996,29999.99933
kaz,1998,70000.0003
kaz,1999,280000.00119
kaz,2000,360000.01431
kaz,2001,280000.00119
kaz,2002,119999.99732
kaz,2003,289999.99166
kaz,2004,90000.00358
kaz,2005,1039999.96185
kaz,2006,180000.00715
kaz,2007,129999.99523
kaz,2008,170000.00179
kaz,2009,90000.00358
kaz,2010,9999.99978
kaz,2011,119999.99732
kaz,2012,219999.99881
kaz,2013,270000.01073
kaz,2014,180000.00715
kaz,2015,119999.99732
kaz,2016,90000.00358
kaz,2018,319999.99285
kaz,2019,360000.01431
ken,1963,19999.99955
ken,1964,19999.99955
ken,1965,9999.99978
ken,1966,9999.99978
ken,1967,19999.99955
ken,1968,29999.99933
ken,1969,100000.00149
ken,1970,119999.99732
ken,1971,270000.01073
ken,1972,319999.99285
ken,1973,1600000.02384
ken,1974,3170000.07629
ken,1975,2240000.00954
ken,1976,1519999.98093
ken,1977,1220000.02861
ken,1978,2190000.05722
ken,1979,2210000.03815
ken,1980,1620000.00477
ken,1981,2180000.06676
ken,1982,3509999.99046
ken,1983,2539999.96185
ken,1984,6809999.94278
ken,1985,4230000.01907
ken,1986,5849999.90463
ken,1987,3890000.1049
ken,1988,5199999.80927
ken,1989,4889999.86649
ken,1990,4039999.96185
ken,1991,5570000.17166
ken,1992,5030000.20981
ken,1993,2920000.07629
ken,1994,4090000.15259
ken,1995,3660000.08583
ken,1996,3950000.04768
ken,1997,2240000.00954
ken,1998,3839999.91417
ken,1999,750000
ken,2000,829999.98331
ken,2001,949999.98808
ken,2002,600000.02384
ken,2003,1029999.97139
ken,2004,899999.97616
ken,2005,800000.01192
ken,2006,2470000.02861
ken,2007,2279999.97139
ken,2008,3480000.01907
ken,2009,7329999.92371
ken,2010,4570000.17166
ken,2011,11260000.22888
ken,2012,11989999.77112
ken,2013,9289999.96185
ken,2014,9439999.58038
ken,2015,11829999.92371
ken,2016,9529999.73297
ken,2017,12220000.26703
ken,2018,12829999.92371
ken,2019,9729999.54224
kgz,1993,3039999.96185
kgz,1994,13510000.22888
kgz,1995,8060000.41962
kgz,1996,2890000.1049
kgz,1997,8470000.26703
kgz,1998,5210000.03815
kgz,1999,6150000.09537
kgz,2000,7239999.77112
kgz,2001,4900000.09537
kgz,2002,13850000.38147
kgz,2003,8600000.38147
kgz,2004,10420000.07629
kgz,2005,9310000.41962
kgz,2006,16540000.91553
kgz,2007,10560000.41962
kgz,2008,10869999.88556
kgz,2009,18159999.84741
kgz,2010,17629999.16077
kgz,2011,23110000.61035
kgz,2012,22809999.46594
kgz,2013,24260000.22888
kgz,2014,28950000.76294
kgz,2015,26850000.38147
kgz,2016,22399999.61853
kgz,2017,26100000.38147
kgz,2018,20180000.30518
kgz,2019,22180000.30518
khm,1966,19999.99955
khm,1968,9999.99978
khm,1971,9999.99978
khm,1973,79999.99821
khm,1974,340000.00358
khm,1975,209999.99344
khm,1976,19999.99955
khm,1977,9999.99978
khm,1978,9999.99978
khm,1979,779999.97139
khm,1980,3869999.88556
khm,1981,100000.00149
khm,1982,200000.00298
khm,1983,230000.00417
khm,1985,119999.99732
khm,1986,389999.98569
khm,1987,100000.00149
khm,1988,250000
khm,1989,239999.99464
khm,1990,620000.00477
khm,1991,2750000
khm,1992,1470000.02861
khm,1993,1340000.03338
khm,1994,2220000.02861
khm,1995,2170000.07629
khm,1996,1950000.04768
khm,1997,1460000.03815
khm,1998,2900000.09537
khm,1999,1460000.03815
khm,2000,1840000.03338
khm,2001,2970000.02861
khm,2002,3230000.01907
khm,2003,3190000.05722
khm,2004,3539999.96185
khm,2005,3630000.11444
khm,2006,2900000.09537
khm,2007,4030000.20981
khm,2008,3950000.04768
khm,2009,3160000.08583
khm,2010,3480000.01907
khm,2011,7579999.92371
khm,2012,5920000.07629
khm,2013,9699999.80927
khm,2014,13390000.34332
khm,2015,14739999.77112
khm,2016,17219999.31335
khm,2017,18760000.22888
khm,2018,16680000.30518
khm,2019,16500000
kna,1986,9999.99978
kor,1963,9999.99978
kor,1964,9999.99978
kor,1965,9999.99978
kor,1968,50000.00075
kor,1969,39999.99911
kor,1970,39999.99911
kor,1971,39999.99911
kor,1972,19999.99955
kor,1973,9999.99978
kor,1974,19999.99955
kor,1975,29999.99933
kor,1976,29999.99933
kor,1977,50000.00075
kor,1978,59999.99866
kor,1979,50000.00075
kor,1981,9999.99978
kor,1982,29999.99933
kor,1983,19999.99955
kor,1984,19999.99955
kor,1985,29999.99933
kor,1988,39999.99911
kor,1990,29999.99933
kor,1993,29999.99933
kor,1994,19999.99955
kor,1995,3740000.00954
kor,1998,39999.99911
kor,1999,50000.00075
kor,2000,39999.99911
kor,2001,59999.99866
kor,2002,90000.00358
kor,2003,79999.99821
kor,2004,29999.99933
kos,2009,44990001.67847
kos,2010,52709999.08447
kos,2011,59540000.91553
kos,2012,64400001.52588
kos,2013,68129997.25342
kos,2014,70989997.86377
kos,2015,27469999.31335
kos,2016,24760000.22888
kos,2017,23899999.61853
kos,2018,17950000.76294
kos,2019,19670000.07629
lao,1968,9999.99978
lao,1969,9999.99978
lao,1970,90000.00358
lao,1971,200000.00298
lao,1972,250000
lao,1973,540000.02146
lao,1974,200000.00298
lao,1975,180000.00715
lao,1978,159999.99642
lao,1979,90000.00358
lao,1980,59999.99866
lao,1981,150000.00596
lao,1982,50000.00075
lao,1983,70000.0003
lao,1984,39999.99911
lao,1985,100000.00149
lao,1986,109999.9994
lao,1988,129999.99523
lao,1989,2960000.03815
lao,1990,2470000.02861
lao,1991,1779999.97139
lao,1992,2180000.06676
lao,1993,4300000.19073
lao,1994,6530000.20981
lao,1995,5619999.88556
lao,1996,3119999.88556
lao,1997,4769999.98093
lao,1998,550000.01192
lao,1999,1110000.01431
lao,2000,1570000.05245
lao,2001,1600000.02384
lao,2002,2009999.99046
lao,2003,3180000.06676
lao,2004,2819999.93324
lao,2005,3509999.99046
lao,2006,4500000
lao,2007,5579999.92371
lao,2008,7320000.17166
lao,2009,11289999.96185
lao,2010,16370000.83923
lao,2011,26750000
lao,2012,20719999.31335
lao,2013,24549999.23706
lao,2014,20000000
lao,2015,19940000.53406
lao,2016,21950000.76294
lao,2017,24329999.92371
lao,2018,21780000.68665
lao,2019,21079999.92371
lbn,1965,19999.99955
lbn,1968,270000.01073
lbn,1969,19999.99955
lbn,1970,140000.0006
lbn,1971,29999.99933
lbn,1972,70000.0003
lbn,1973,239999.99464
lbn,1974,239999.99464
lbn,1975,109999.9994
lbn,1976,2390000.1049
lbn,1977,400000.00596
lbn,1978,1210000.03815
lbn,1979,879999.99523
lbn,1980,529999.97139
lbn,1981,949999.98808
lbn,1982,4739999.77112
lbn,1983,1879999.99523
lbn,1984,949999.98808
lbn,1985,439999.99762
lbn,1986,1029999.97139
lbn,1987,2269999.98093
lbn,1988,2869999.88556
lbn,1989,2390000.1049
lbn,1990,1789999.96185
lbn,1991,1809999.94278
lbn,1992,1019999.98093
lbn,1993,819999.99285
lbn,1994,1090000.03338
lbn,1995,610000.01431
lbn,1996,1250000
lbn,1997,800000.01192
lbn,1998,1080000.04292
lbn,1999,660000.02623
lbn,2000,469999.99881
lbn,2001,400000.00596
lbn,2002,660000.02623
lbn,2003,610000.01431
lbn,2004,1029999.97139
lbn,2005,1610000.01431
lbn,2006,13010000.22888
lbn,2007,4590000.15259
lbn,2008,4719999.79019
lbn,2009,3730000.01907
lbn,2010,6409999.84741
lbn,2011,6710000.03815
lbn,2012,7389999.86649
lbn,2013,16379999.16077
lbn,2014,5940000.05722
lbn,2015,18780000.68665
lbn,2016,15989999.77112
lbn,2017,20530000.68665
lbn,2018,18079999.92371
lbn,2019,21090000.15259
lbr,1974,9999.99978
lbr,1978,50000.00075
lbr,1980,19999.99955
lbr,1987,29999.99933
lbr,1988,29999.99933
lbr,1990,150000.00596
lbr,1991,349999.99404
lbr,1992,1450000.04768
lbr,1993,189999.99762
lbr,1994,1850000.02384
lbr,1995,2990000.00954
lbr,1996,1940000.05722
lbr,1997,1120000.00477
lbr,1998,2029999.97139
lbr,1999,1960000.03815
lbr,2000,360000.01431
lbr,2001,569999.99285
lbr,2002,1669999.95708
lbr,2003,2819999.93324
lbr,2004,3200000.04768
lbr,2005,3170000.07629
lbr,2006,5980000.01907
lbr,2007,10630000.11444
lbr,2008,7230000.01907
lbr,2009,5800000.19073
lbr,2010,4710000.03815
lbr,2011,11529999.73297
lbr,2012,8520000.45776
lbr,2013,4440000.05722
lbr,2014,14020000.45776
lbr,2015,5489999.77112
lbr,2016,2210000.03815
lbr,2017,129999.99523
lbr,2018,19999.99955
lbr,2019,79999.99821
lby,2002,19999.99955
lby,2007,300000.01192
lby,2008,140000.0006
lby,2010,150000.00596
lby,2011,5150000.09537
lby,2012,3230000.01907
lby,2013,1570000.05245
lby,2014,4429999.82834
lby,2015,5469999.79019
lby,2016,4570000.17166
lby,2017,5210000.03815
lby,2018,5369999.88556
lby,2019,7829999.92371
lka,1969,19999.99955
lka,1970,9999.99978
lka,1971,9999.99978
lka,1972,189999.99762
lka,1973,29999.99933
lka,1974,29999.99933
lka,1975,70000.0003
lka,1976,170000.00179
lka,1977,219999.99881
lka,1978,300000.01192
lka,1979,699999.98808
lka,1980,1240000.00954
lka,1981,1169999.95708
lka,1982,2470000.02861
lka,1983,4500000
lka,1984,1929999.94755
lka,1985,3309999.94278
lka,1986,3839999.91417
lka,1987,4260000.22888
lka,1988,3970000.02861
lka,1989,3579999.92371
lka,1990,3609999.8951
lka,1991,10250000
lka,1992,3940000.05722
lka,1993,3319999.93324
lka,1994,3730000.01907
lka,1995,3980000.01907
lka,1996,2089999.91417
lka,1997,2210000.03815
lka,1998,2509999.99046
lka,1999,2059999.94278
lka,2000,1919999.95708
lka,2001,980000.01907
lka,2002,3049999.95232
lka,2003,5030000.20981
lka,2004,5360000.13351
lka,2005,11100000.38147
lka,2006,6690000.05722
lka,2007,8520000.45776
lka,2008,7210000.03815
lka,2009,9310000.41962
lka,2010,9939999.58038
lka,2011,10779999.73297
lka,2012,8510000.22888
lka,2013,11720000.26703
lka,2014,8579999.92371
lka,2015,7429999.82834
lka,2016,3430000.06676
lka,2017,3269999.98093
lka,2018,3410000.08583
lka,2019,3240000.00954
lso,1964,29999.99933
lso,1965,9999.99978
lso,1967,9999.99978
lso,1968,9999.99978
lso,1969,39999.99911
lso,1970,70000.0003
lso,1971,39999.99911
lso,1972,39999.99911
lso,1973,39999.99911
lso,1974,29999.99933
lso,1975,50000.00075
lso,1976,9999.99978
lso,1977,389999.98569
lso,1978,670000.01669
lso,1979,519999.98093
lso,1980,449999.98808
lso,1981,370000.00477
lso,1982,860000.01431
lso,1983,649999.97616
lso,1984,409999.99642
lso,1985,670000.01669
lso,1986,879999.99523
lso,1987,1379999.99523
lso,1988,1590000.03338
lso,1989,860000.01431
lso,1990,2000000
lso,1991,1990000.00954
lso,1992,2059999.94278
lso,1993,2019999.98093
lso,1994,2559999.94278
lso,1995,1690000.05722
lso,1996,2019999.98093
lso,1997,1710000.03815
lso,1998,1149999.97616
lso,1999,1200000.04768
lso,2000,1220000.02861
lso,2001,479999.98927
lso,2002,600000.02384
lso,2003,850000.02384
lso,2004,529999.97139
lso,2005,769999.98093
lso,2006,680000.00715
lso,2007,379999.99523
lso,2008,519999.98093
lso,2009,550000.01192
lso,2010,629999.99523
lso,2011,519999.98093
lso,2012,879999.99523
lso,2013,620000.00477
lso,2014,790000.02146
lso,2015,469999.99881
lso,2016,1659999.96662
lso,2017,660000.02623
lso,2018,629999.99523
lso,2019,740000.00954
ltu,1991,9999.99978
ltu,1992,3640000.1049
ltu,1994,4150000.09537
ltu,1995,1679999.94755
ltu,1996,379999.99523
ltu,1997,2240000.00954
ltu,1998,1539999.96185
ltu,1999,90000.00358
ltu,2000,50000.00075
ltu,2001,39999.99911
ltu,2002,109999.9994
ltu,2003,449999.98808
ltu,2004,59999.99866
lva,1991,29999.99933
lva,1992,3049999.95232
lva,1994,5150000.09537
lva,1995,3579999.92371
lva,1996,289999.99166
lva,1997,2269999.98093
lva,1998,3400000.09537
lva,1999,2730000.01907
lva,2000,959999.97854
lva,2001,699999.98808
lva,2002,159999.99642
lva,2003,90000.00358
lva,2004,109999.9994
mac,2003,9999.99978
mar,1963,9999.99978
mar,1964,9999.99978
mar,1965,29999.99933
mar,1967,9999.99978
mar,1968,50000.00075
mar,1969,59999.99866
mar,1970,39999.99911
mar,1971,59999.99866
mar,1972,59999.99866
mar,1973,39999.99911
mar,1974,19999.99955
mar,1975,9999.99978
mar,1976,90000.00358
mar,1977,409999.99642
mar,1978,50000.00075
mar,1979,180000.00715
mar,1980,39999.99911
mar,1981,19999.99955
mar,1982,159999.99642
mar,1983,300000.01192
mar,1984,1669999.95708
mar,1985,2450000.04768
mar,1986,639999.98569
mar,1987,79999.99821
mar,1988,1159999.96662
mar,1989,540000.02146
mar,1990,1610000.01431
mar,1991,8829999.92371
mar,1992,819999.99285
mar,1993,50000.00075
mar,1994,1379999.99523
mar,1995,430000.00715
mar,1996,189999.99762
mar,1997,70000.0003
mar,1998,519999.98093
mar,1999,600000.02384
mar,2000,519999.98093
mar,2001,1039999.96185
mar,2002,1169999.95708
mar,2003,3400000.09537
mar,2004,1340000.03338
mar,2005,1460000.03815
mar,2006,5360000.13351
mar,2007,2109999.8951
mar,2008,2059999.94278
mar,2009,2009999.99046
mar,2010,2940000.05722
mar,2011,4619999.88556
mar,2012,8189999.58038
mar,2013,7670000.07629
mar,2014,8039999.96185
mar,2015,9670000.07629
mar,2016,7820000.17166
mar,2017,8689999.58038
mar,2018,6239999.77112
mar,2019,5460000.03815
mda,1995,170000.00179
mda,1996,2039999.96185
mda,1997,70000.0003
mda,1998,949999.98808
mda,1999,850000.02384
mda,2000,1769999.98093
mda,2001,1970000.02861
mda,2002,2150000.09537
mda,2003,3269999.98093
mda,2004,3220000.02861
mda,2005,5340000.15259
mda,2006,6010000.22888
mda,2007,5769999.98093
mda,2008,7940000.05722
mda,2009,7280000.20981
mda,2010,8649999.61853
mda,2011,9130000.11444
mda,2012,8800000.19073
mda,2013,11210000.03815
mda,2014,13890000.34332
mda,2015,15449999.80927
mda,2016,14340000.15259
mda,2017,15640000.34332
mda,2018,11489999.77112
mda,2019,15670000.07629
mdg,1963,19999.99955
mdg,1964,50000.00075
mdg,1965,19999.99955
mdg,1966,39999.99911
mdg,1967,29999.99933
mdg,1968,109999.9994
mdg,1969,159999.99642
mdg,1970,159999.99642
mdg,1971,379999.99523
mdg,1972,500000
mdg,1973,490000.00954
mdg,1974,1039999.96185
mdg,1975,1029999.97139
mdg,1976,1440000.05722
mdg,1977,1940000.05722
mdg,1978,7500000
mdg,1979,5800000.19073
mdg,1980,2539999.96185
mdg,1981,3000000
mdg,1982,6840000.15259
mdg,1983,10550000.19073
mdg,1984,4880000.11444
mdg,1985,4820000.17166
mdg,1986,11770000.45776
mdg,1987,12710000.03815
mdg,1988,25770000.45776
mdg,1989,13029999.73297
mdg,1990,32209999.08447
mdg,1991,15250000
mdg,1992,18729999.54224
mdg,1993,16639999.38965
mdg,1994,14850000.38147
mdg,1995,17309999.46594
mdg,1996,12850000.38147
mdg,1997,9510000.22888
mdg,1998,6510000.22888
mdg,1999,6500000
mdg,2000,4510000.22888
mdg,2001,4119999.88556
mdg,2002,6010000.22888
mdg,2003,5170000.07629
mdg,2004,14239999.77112
mdg,2005,6789999.96185
mdg,2006,7489999.77112
mdg,2007,6630000.11444
mdg,2008,8180000.30518
mdg,2009,6670000.07629
mdg,2010,7730000.01907
mdg,2011,6750000
mdg,2012,5590000.15259
mdg,2013,7599999.90463
mdg,2014,6929999.82834
mdg,2015,8130000.11444
mdg,2016,8670000.07629
mdg,2017,6780000.20981
mdg,2018,4150000.09537
mdg,2019,3130000.11444
mdv,1977,9999.99978
mdv,1983,140000.0006
mdv,1989,29999.99933
mdv,1990,70000.0003
mdv,1991,39999.99911
mdv,2006,119999.99732
mdv,2007,100000.00149
mdv,2008,9999.99978
mdv,2012,29999.99933
mdv,2014,270000.01073
mex,1968,39999.99911
mex,1969,59999.99866
mex,1970,39999.99911
mex,1971,39999.99911
mex,1972,50000.00075
mex,1973,9999.99978
mex,1974,9999.99978
mex,1975,9999.99978
mex,1977,9999.99978
mex,1978,19999.99955
mex,1979,9999.99978
mex,1982,79999.99821
mex,1983,490000.00954
mex,1984,150000.00596
mex,1985,980000.01907
mex,1986,1009999.99046
mex,1987,360000.01431
mex,1988,479999.98927
mex,1989,879999.99523
mex,1990,910000.02623
mex,1991,340000.00358
mex,1992,209999.99344
mex,1993,259999.99046
mex,1994,670000.01669
mex,1995,119999.99732
mex,1996,170000.00179
mex,1997,109999.9994
mex,1998,109999.9994
mex,1999,239999.99464
mex,2000,300000.01192
mex,2001,259999.99046
mex,2002,270000.01073
mex,2003,340000.00358
mex,2004,409999.99642
mex,2005,930000.00715
mex,2006,790000.02146
mex,2007,1230000.01907
mex,2008,469999.99881
mex,2009,449999.98808
mex,2010,330000.01311
mex,2011,579999.98331
mex,2012,449999.98808
mex,2013,509999.99046
mex,2014,620000.00477
mex,2015,540000.02146
mex,2016,759999.99046
mex,2017,1870000.00477
mex,2018,2549999.95232
mex,2019,1580000.04292
mhl,2008,19999.99955
mhl,2013,19999.99955
mhl,2019,180000.00715
mkd,1995,2829999.92371
mkd,1996,2940000.05722
mkd,1997,4039999.96185
mkd,1998,2210000.03815
mkd,1999,5230000.01907
mkd,2000,9170000.07629
mkd,2001,5659999.84741
mkd,2002,6219999.79019
mkd,2003,4900000.09537
mkd,2004,12529999.73297
mkd,2005,9270000.45776
mkd,2006,6030000.20981
mkd,2007,6309999.94278
mkd,2008,8850000.38147
mkd,2009,11000000
mkd,2010,10489999.77112
mkd,2011,7650000.09537
mkd,2012,6820000.17166
mkd,2013,12729999.54224
mkd,2014,16340000.15259
mkd,2015,16819999.69482
mkd,2016,22069999.69482
mkd,2017,20510000.22888
mkd,2018,24120000.83923
mkd,2019,26760000.22888
mli,1963,9999.99978
mli,1964,19999.99955
mli,1965,39999.99911
mli,1968,19999.99955
mli,1969,9999.99978
mli,1971,9999.99978
mli,1972,9999.99978
mli,1974,479999.98927
mli,1975,159999.99642
mli,1976,79999.99821
mli,1977,1250000
mli,1978,1320000.05245
mli,1979,1860000.01431
mli,1980,4139999.86649
mli,1981,3839999.91417
mli,1982,6409999.84741
mli,1983,7269999.98093
mli,1984,6269999.98093
mli,1985,5610000.13351
mli,1986,8210000.03815
mli,1987,10069999.69482
mli,1988,8979999.54224
mli,1989,5000000
mli,1990,16829999.92371
mli,1991,13380000.11444
mli,1992,8750000
mli,1993,5590000.15259
mli,1994,6510000.22888
mli,1995,5739999.77112
mli,1996,5599999.90463
mli,1997,7519999.98093
mli,1998,6440000.05722
mli,1999,5909999.84741
mli,2000,7639999.86649
mli,2001,4949999.80927
mli,2002,7909999.84741
mli,2003,8850000.38147
mli,2004,8869999.88556
mli,2005,12960000.03815
mli,2006,10270000.45776
mli,2007,11470000.26703
mli,2008,9739999.77112
mli,2009,14130000.11444
mli,2010,18489999.77112
mli,2011,25790000.91553
mli,2012,24629999.16077
mli,2013,29510000.22888
mli,2014,35450000.76294
mli,2015,34279998.7793
mli,2016,33400001.52588
mli,2017,31100000.38147
mli,2018,39919998.16895
mli,2019,37790000.91553
mlt,1974,100000.00149
mlt,1975,29999.99933
mlt,1976,29999.99933
mlt,1977,59999.99866
mlt,1978,50000.00075
mlt,1979,50000.00075
mlt,1980,50000.00075
mlt,1981,39999.99911
mlt,1982,59999.99866
mlt,1983,59999.99866
mlt,1984,70000.0003
mlt,1985,90000.00358
mlt,1986,79999.99821
mlt,1987,50000.00075
mlt,1988,59999.99866
mlt,1989,70000.0003
mlt,1990,119999.99732
mlt,1991,170000.00179
mlt,1992,90000.00358
mlt,1993,29999.99933
mlt,1996,39999.99911
mlt,1998,70000.0003
mlt,1999,50000.00075
mlt,2000,39999.99911
mlt,2001,79999.99821
mlt,2002,389999.98569
mlt,2003,449999.98808
mlt,2004,449999.98808
mmr,1968,19999.99955
mmr,1972,9999.99978
mmr,1973,9999.99978
mmr,1974,59999.99866
mmr,1975,29999.99933
mmr,1976,29999.99933
mmr,1977,39999.99911
mmr,1978,39999.99911
mmr,1979,209999.99344
mmr,1980,109999.9994
mmr,1981,119999.99732
mmr,1982,70000.0003
mmr,1983,90000.00358
mmr,1984,930000.00715
mmr,1985,79999.99821
mmr,1986,1629999.99523
mmr,1987,1639999.98569
mmr,1988,740000.00954
mmr,1989,409999.99642
mmr,1990,2500000
mmr,1991,5139999.86649
mmr,1992,1889999.98569
mmr,1993,889999.98569
mmr,1994,389999.98569
