geo,time,dc_dac_autl_cd
isr,1994,1799999.95232
isr,1995,740000.00954
isr,1996,750000
isr,1997,9999.99978
isr,1999,730000.01907
isr,2000,29999.99933
isr,2001,170000.00179
isr,2002,519999.98093
isr,2003,219999.99881
isr,2004,170000.00179
jam,1963,39999.99911
jam,1964,-9999.99978
jam,1965,-9999.99978
jam,1966,-9999.99978
jam,1967,9999.99978
jam,1976,9999.99978
jam,1979,19999.99955
jam,1980,9999.99978
jam,1982,19999.99955
jam,1983,29999.99933
jam,1986,9999.99978
jam,1987,9999.99978
jam,1988,9999.99978
jam,1989,9999.99978
jam,1990,39999.99911
jam,1991,9999.99978
jam,1992,29999.99933
jam,1993,19999.99955
jam,1994,9999.99978
jam,1995,19999.99955
jam,1996,19999.99955
jam,1997,9999.99978
jam,1998,9999.99978
jam,1999,19999.99955
jam,2000,9999.99978
jam,2003,9999.99978
jam,2004,9999.99978
jam,2006,9999.99978
jam,2007,9999.99978
jam,2008,39999.99911
jam,2009,90000.00358
jam,2010,100000.00149
jam,2011,100000.00149
jam,2012,59999.99866
jam,2015,19999.99955
jam,2016,19999.99955
jam,2017,19999.99955
jam,2018,9999.99978
jor,1964,50000.00075
jor,1965,100000.00149
jor,1966,90000.00358
jor,1967,70000.0003
jor,1968,19999.99955
jor,1969,9999.99978
jor,1976,29999.99933
jor,1977,219999.99881
jor,1978,270000.01073
jor,1979,319999.99285
jor,1980,259999.99046
jor,1981,19489999.77112
jor,1982,430000.00715
jor,1983,200000.00298
jor,1984,200000.00298
jor,1985,129999.99523
jor,1986,170000.00179
jor,1987,-3150000.09537
jor,1988,-4170000.07629
jor,1989,-1779999.97139
jor,1990,-5610000.13351
jor,1991,10470000.26703
jor,1992,-6829999.92371
jor,1993,589999.97377
jor,1994,769999.98093
jor,1995,560000.00238
jor,1996,550000.01192
jor,1997,409999.99642
jor,1998,439999.99762
jor,1999,379999.99523
jor,2000,270000.01073
jor,2001,330000.01311
jor,2002,310000.00238
jor,2003,360000.01431
jor,2004,180000.00715
jor,2005,150000.00596
jor,2006,70000.0003
jor,2007,100000.00149
jor,2008,150000.00596
jor,2009,129999.99523
jor,2010,90000.00358
jor,2011,150000.00596
jor,2012,889999.98569
jor,2013,670000.01669
jor,2014,560000.00238
jor,2015,779999.97139
jor,2016,310000.00238
jor,2017,4570000.17166
jor,2018,790000.02146
jor,2019,2809999.94278
kaz,1993,119999.99732
kaz,1994,19999.99955
kaz,1995,79999.99821
kaz,1996,9999.99978
kaz,1997,239999.99464
kaz,1998,1019999.98093
kaz,1999,1049999.95232
kaz,2000,79999.99821
kaz,2001,79999.99821
kaz,2002,109999.9994
kaz,2003,189999.99762
kaz,2004,289999.99166
kaz,2005,289999.99166
kaz,2006,159999.99642
kaz,2007,340000.00358
kaz,2008,270000.01073
kaz,2009,340000.00358
kaz,2010,310000.00238
kaz,2011,540000.02146
kaz,2012,790000.02146
kaz,2013,889999.98569
kaz,2014,1230000.01907
kaz,2015,1759999.99046
kaz,2016,2049999.95232
kaz,2017,2599999.90463
kaz,2018,3119999.88556
kaz,2019,2890000.1049
ken,1964,9999.99978
ken,1965,-9999.99978
ken,1967,9999.99978
ken,1969,219999.99881
ken,1970,200000.00298
ken,1971,59999.99866
ken,1972,70000.0003
ken,1973,90000.00358
ken,1974,550000.01192
ken,1975,569999.99285
ken,1976,419999.98689
ken,1977,340000.00358
ken,1978,1539999.96185
ken,1979,4570000.17166
ken,1980,759999.99046
ken,1981,720000.02861
ken,1982,850000.02384
ken,1983,439999.99762
ken,1984,289999.99166
ken,1985,2329999.92371
ken,1986,419999.98689
ken,1987,8310000.41962
ken,1988,430000.00715
ken,1989,379999.99523
ken,1990,2069999.93324
ken,1991,3920000.07629
ken,1992,1960000.03815
ken,1993,2690000.05722
ken,1994,2339999.91417
ken,1995,1220000.02861
ken,1996,3039999.96185
ken,1997,2660000.08583
ken,1998,1919999.95708
ken,1999,1639999.98569
ken,2000,949999.98808
ken,2001,689999.99762
ken,2002,1539999.96185
ken,2003,990000.00954
ken,2004,1700000.04768
ken,2005,1700000.04768
ken,2006,2740000.00954
ken,2007,3309999.94278
ken,2008,2160000.08583
ken,2009,2549999.95232
ken,2010,1519999.98093
ken,2011,2740000.00954
ken,2012,1169999.95708
ken,2013,1590000.03338
ken,2014,2059999.94278
ken,2015,2839999.91417
ken,2016,2190000.05722
ken,2017,6710000.03815
ken,2018,7989999.77112
ken,2019,3539999.96185
kgz,1994,119999.99732
kgz,1995,270000.01073
kgz,1996,259999.99046
kgz,1997,180000.00715
kgz,1998,490000.00954
kgz,1999,680000.00715
kgz,2000,400000.00596
kgz,2001,109999.9994
kgz,2002,129999.99523
kgz,2003,370000.00477
kgz,2004,509999.99046
kgz,2005,479999.98927
kgz,2006,219999.99881
kgz,2007,419999.98689
kgz,2008,1620000.00477
kgz,2009,750000
kgz,2010,1110000.01431
kgz,2011,1159999.96662
kgz,2012,699999.98808
kgz,2013,550000.01192
kgz,2014,389999.98569
kgz,2015,479999.98927
kgz,2016,400000.00596
kgz,2017,419999.98689
kgz,2018,449999.98808
kgz,2019,479999.98927
khm,1973,9999.99978
khm,1978,19999.99955
khm,1979,100000.00149
khm,1980,170000.00179
khm,1981,59999.99866
khm,1982,100000.00149
khm,1983,39999.99911
khm,1984,39999.99911
khm,1985,70000.0003
khm,1986,39999.99911
khm,1988,39999.99911
khm,1989,29999.99933
khm,1990,1159999.96662
khm,1991,90000.00358
khm,1992,850000.02384
khm,1993,509999.99046
khm,1994,810000.00238
khm,1995,189999.99762
khm,1996,230000.00417
khm,1997,59999.99866
khm,1998,370000.00477
khm,1999,360000.01431
khm,2000,419999.98689
khm,2001,79999.99821
khm,2002,-9999.99978
khm,2003,9999.99978
khm,2004,9999.99978
khm,2005,39999.99911
khm,2006,19999.99955
khm,2008,200000.00298
khm,2009,9999.99978
khm,2010,39999.99911
khm,2011,589999.97377
khm,2012,709999.97854
khm,2013,39999.99911
khm,2014,90000.00358
khm,2015,50000.00075
khm,2016,109999.9994
khm,2017,129999.99523
khm,2018,70000.0003
khm,2019,70000.0003
kna,1989,9999.99978
kna,2008,9999.99978
kna,2009,9999.99978
kna,2010,29999.99933
kor,1966,19999.99955
kor,1975,109999.9994
kor,1976,9999.99978
kor,1977,280000.00119
kor,1978,319999.99285
kor,1979,300000.01192
kor,1980,370000.00477
kor,1981,610000.01431
kor,1982,720000.02861
kor,1983,889999.98569
kor,1984,949999.98808
kor,1985,769999.98093
kor,1986,1549999.95232
kor,1987,2180000.06676
kor,1988,2319999.93324
kor,1989,2339999.91417
kor,1990,3119999.88556
kor,1991,3809999.94278
kor,1992,4559999.94278
kor,1993,4760000.22888
kor,1994,4940000.05722
kor,1995,6289999.96185
kor,1996,5539999.96185
kor,1997,2069999.93324
kor,1998,2069999.93324
kor,1999,1740000.00954
kor,2001,300000.01192
kor,2002,239999.99464
kor,2003,289999.99166
kor,2004,319999.99285
kos,2009,21399999.61853
kos,2010,16739999.77112
kos,2011,12739999.77112
kos,2012,11279999.73297
kos,2013,12539999.96185
kos,2014,13279999.73297
kos,2015,7360000.13351
kos,2016,8670000.07629
kos,2017,8100000.38147
kos,2018,8500000
kos,2019,12279999.73297
kwt,1967,9999.99978
kwt,1989,9999.99978
kwt,1990,9999.99978
kwt,1991,70000.0003
kwt,1992,29999.99933
kwt,1995,180000.00715
kwt,1996,90000.00358
kwt,2000,9999.99978
lao,1978,9999.99978
lao,1979,19999.99955
lao,1980,9999.99978
lao,1982,9999.99978
lao,1989,19999.99955
lao,1993,150000.00596
lao,1994,150000.00596
lao,1995,400000.00596
lao,1997,29999.99933
lao,1999,9999.99978
lao,2000,29999.99933
lao,2001,39999.99911
lao,2002,9999.99978
lao,2003,19999.99955
lao,2004,19999.99955
lao,2008,9999.99978
lao,2009,39999.99911
lao,2010,879999.99523
lao,2011,1600000.02384
lao,2012,1299999.95232
lao,2013,370000.00477
lao,2014,1409999.96662
lao,2015,1070000.05245
lao,2016,1029999.97139
lao,2017,2359999.8951
lao,2018,4769999.98093
lao,2019,649999.97616
lbn,1963,-109999.9994
lbn,1964,-70000.0003
lbn,1965,1070000.05245
lbn,1966,189999.99762
lbn,1967,39999.99911
lbn,1969,-310000.00238
lbn,1970,-349999.99404
lbn,1971,-430000.00715
lbn,1974,430000.00715
lbn,1975,-189999.99762
lbn,1976,50000.00075
lbn,1977,59999.99866
lbn,1978,219999.99881
lbn,1979,129999.99523
lbn,1980,39999.99911
lbn,1981,28469999.31335
lbn,1982,540000.02146
lbn,1983,3009999.99046
lbn,1984,-1690000.05722
lbn,1985,-620000.00477
lbn,1986,-180000.00715
lbn,1987,629999.99523
lbn,1988,270000.01073
lbn,1989,2559999.94278
lbn,1990,-1649999.97616
lbn,1991,-5920000.07629
lbn,1992,-6280000.20981
lbn,1993,-6199999.80927
lbn,1994,-6360000.13351
lbn,1995,300000.01192
lbn,1996,379999.99523
lbn,1997,189999.99762
lbn,1998,159999.99642
lbn,1999,159999.99642
lbn,2000,119999.99732
lbn,2001,100000.00149
lbn,2002,100000.00149
lbn,2003,209999.99344
lbn,2004,100000.00149
lbn,2005,340000.00358
lbn,2006,1389999.98569
lbn,2007,1750000
lbn,2008,1600000.02384
lbn,2009,129999.99523
lbn,2010,79999.99821
lbn,2011,170000.00179
lbn,2012,540000.02146
lbn,2013,1730000.01907
lbn,2014,629999.99523
lbn,2015,1879999.99523
lbn,2016,4300000.19073
lbn,2017,1779999.97139
lbn,2018,879999.99523
lbn,2019,2349999.90463
lbr,1964,90000.00358
lbr,1974,310000.00238
lbr,1975,119999.99732
lbr,1979,9999.99978
lbr,1984,9999.99978
lbr,1986,9999.99978
lbr,1990,29999.99933
lbr,1991,119999.99732
lbr,1992,230000.00417
lbr,1993,19999.99955
lbr,1994,209999.99344
lbr,1995,280000.00119
lbr,1996,259999.99046
lbr,1997,270000.01073
lbr,1998,19999.99955
lbr,1999,19999.99955
lbr,2000,39999.99911
lbr,2001,9999.99978
lbr,2002,79999.99821
lbr,2003,430000.00715
lbr,2004,730000.01907
lbr,2005,330000.01311
lbr,2010,7849999.90463
lbr,2011,419999.98689
lbr,2012,670000.01669
lbr,2015,-90000.00358
lby,1963,-39999.99911
lby,1964,-90000.00358
lby,1967,300000.01192
lby,1977,9999.99978
lby,1978,9999.99978
lby,1979,19999.99955
lby,1980,9999.99978
lby,1981,9999.99978
lby,1982,9999.99978
lby,1983,19999.99955
lby,1984,19999.99955
lby,1985,9999.99978
lby,1986,19999.99955
lby,1987,39999.99911
lby,1988,39999.99911
lby,1989,39999.99911
lby,1990,79999.99821
lby,1991,90000.00358
lby,1992,100000.00149
lby,1993,150000.00596
lby,1994,170000.00179
lby,1995,170000.00179
lby,1996,170000.00179
lby,1997,159999.99642
lby,1998,170000.00179
lby,1999,140000.0006
lby,2001,140000.0006
lby,2002,109999.9994
lby,2003,119999.99732
lby,2004,129999.99523
lby,2005,200000.00298
lby,2006,109999.9994
lby,2007,529999.97139
lby,2008,100000.00149
lby,2009,189999.99762
lby,2010,90000.00358
lby,2011,2029999.97139
lby,2012,600000.02384
lby,2013,200000.00298
lby,2014,259999.99046
lby,2015,259999.99046
lby,2016,319999.99285
lby,2017,1970000.02861
lby,2018,1639999.98569
lby,2019,2599999.90463
lca,1980,19999.99955
lca,1982,19999.99955
lca,1983,9999.99978
lca,1991,9999.99978
lca,2007,19999.99955
lca,2009,70000.0003
lca,2011,19999.99955
lca,2019,0
lka,1964,9999.99978
lka,1965,79999.99821
lka,1966,-19999.99955
lka,1967,29999.99933
lka,1969,-19999.99955
lka,1970,-19999.99955
lka,1971,-19999.99955
lka,1976,9999.99978
lka,1977,9999.99978
lka,1978,29999.99933
lka,1979,70000.0003
lka,1980,59999.99866
lka,1981,39999.99911
lka,1982,100000.00149
lka,1983,59999.99866
lka,1984,59999.99866
lka,1985,50000.00075
lka,1986,70000.0003
lka,1987,79999.99821
lka,1988,79999.99821
lka,1989,180000.00715
lka,1990,889999.98569
lka,1991,1649999.97616
lka,1992,730000.01907
lka,1993,200000.00298
lka,1994,259999.99046
lka,1995,150000.00596
lka,1996,289999.99166
lka,1997,119999.99732
lka,1998,119999.99732
lka,1999,150000.00596
lka,2000,200000.00298
lka,2001,310000.00238
lka,2002,230000.00417
lka,2003,430000.00715
lka,2004,219999.99881
lka,2005,9779999.73297
lka,2006,5719999.79019
lka,2007,3970000.02861
lka,2008,5000000
lka,2009,2210000.03815
lka,2010,1580000.04292
lka,2011,1139999.98569
lka,2012,280000.00119
lka,2013,1629999.99523
lka,2014,2019999.98093
lka,2015,1230000.01907
lka,2016,2190000.05722
lka,2017,3220000.02861
lka,2018,6130000.11444
lka,2019,4510000.22888
lso,1968,9999.99978
lso,1975,59999.99866
lso,1976,270000.01073
lso,1977,280000.00119
lso,1978,39999.99911
lso,1979,39999.99911
lso,1980,349999.99404
lso,1981,9999.99978
lso,1982,-29999.99933
lso,1983,-19999.99955
lso,1984,-29999.99933
lso,1986,9999.99978
lso,1987,29999.99933
lso,1988,29999.99933
lso,1989,9999.99978
lso,1991,19999.99955
lso,1993,19999.99955
lso,1999,19999.99955
lso,2003,100000.00149
lso,2007,140000.0006
lso,2012,39999.99911
lso,2013,50000.00075
lso,2015,59999.99866
lso,2016,29999.99933
lso,2017,319999.99285
lso,2018,140000.0006
lso,2019,100000.00149
ltu,1991,109999.9994
ltu,1992,59999.99866
ltu,1993,90000.00358
ltu,1994,100000.00149
ltu,1995,140000.0006
ltu,1996,180000.00715
ltu,1997,109999.9994
ltu,1998,109999.9994
ltu,1999,79999.99821
ltu,2000,109999.9994
ltu,2001,219999.99881
ltu,2002,200000.00298
ltu,2003,239999.99464
ltu,2004,200000.00298
lva,1992,9999.99978
lva,1993,50000.00075
lva,1994,39999.99911
lva,1995,159999.99642
lva,1996,119999.99732
lva,1997,100000.00149
lva,1998,50000.00075
lva,1999,50000.00075
lva,2000,79999.99821
lva,2001,79999.99821
lva,2002,159999.99642
lva,2003,140000.0006
lva,2004,109999.9994
mar,1965,29999.99933
mar,1966,-239999.99464
mar,1967,39999.99911
mar,1968,59999.99866
mar,1977,50000.00075
mar,1978,39999.99911
mar,1979,50000.00075
mar,1980,79999.99821
mar,1981,100000.00149
mar,1982,1470000.02861
mar,1983,140000.0006
mar,1984,129999.99523
mar,1985,59999.99866
mar,1986,39999.99911
mar,1987,70000.0003
mar,1988,50000.00075
mar,1989,-319999.99285
mar,1990,-319999.99285
mar,1991,409999.99642
mar,1992,-750000
mar,1993,370000.00477
mar,1994,790000.02146
mar,1995,540000.02146
mar,1996,579999.98331
mar,1997,689999.99762
mar,1998,1330000.04292
mar,1999,509999.99046
mar,2000,730000.01907
mar,2001,479999.98927
mar,2002,469999.99881
mar,2003,319999.99285
mar,2004,810000.00238
mar,2005,560000.00238
mar,2006,620000.00477
mar,2007,360000.01431
mar,2008,310000.00238
mar,2009,170000.00179
mar,2010,180000.00715
mar,2011,180000.00715
mar,2012,230000.00417
mar,2013,219999.99881
mar,2014,239999.99464
mar,2015,259999.99046
mar,2016,239999.99464
mar,2017,379999.99523
mar,2018,699999.98808
mar,2019,589999.97377
mda,1994,9999.99978
mda,1995,50000.00075
mda,1996,50000.00075
mda,1997,39999.99911
mda,1998,29999.99933
mda,1999,29999.99933
mda,2000,180000.00715
mda,2001,150000.00596
mda,2002,800000.01192
mda,2003,2089999.91417
mda,2004,2589999.91417
mda,2005,6650000.09537
mda,2006,1960000.03815
mda,2007,3950000.04768
mda,2008,4500000
mda,2009,3500000
mda,2010,3680000.06676
mda,2011,3049999.95232
mda,2012,4480000.01907
mda,2013,6539999.96185
mda,2014,4739999.77112
mda,2015,6780000.20981
mda,2016,5190000.05722
mda,2017,3650000.09537
mda,2018,3519999.98093
mda,2019,4380000.11444
mdg,1970,9999.99978
mdg,1971,9999.99978
mdg,1977,9999.99978
mdg,1979,19999.99955
mdg,1981,1580000.04292
mdg,1982,19999.99955
mdg,1983,9999.99978
mdg,1984,1759999.99046
mdg,1985,19999.99955
mdg,1986,9999.99978
mdg,1987,9999.99978
mdg,1988,9999.99978
mdg,1989,9999.99978
mdg,1990,769999.98093
mdg,1991,699999.98808
mdg,1992,779999.97139
mdg,1993,699999.98808
mdg,1994,639999.98569
mdg,1995,680000.00715
mdg,1996,569999.99285
mdg,1997,2079999.92371
mdg,1998,1860000.01431
mdg,1999,2380000.11444
mdg,2000,2000000
mdg,2001,10060000.41962
mdg,2002,1570000.05245
mdg,2003,1529999.97139
mdg,2004,1559999.94278
mdg,2005,56029998.7793
mdg,2006,90000.00358
mdg,2007,90000.00358
mdg,2008,170000.00179
mdg,2009,509999.99046
mdg,2010,230000.00417
mdg,2011,500000
mdg,2012,360000.01431
mdg,2013,39999.99911
mdg,2014,39999.99911
mdg,2015,59999.99866
mdg,2016,29999.99933
mdg,2017,39999.99911
mdg,2018,39999.99911
mdg,2019,50000.00075
mdv,1980,9999.99978
mdv,1985,9999.99978
mdv,1986,9999.99978
mdv,1987,9999.99978
mdv,1988,9999.99978
mdv,1989,19999.99955
mdv,1992,19999.99955
mdv,1993,19999.99955
mdv,1994,19999.99955
mdv,1998,19999.99955
mdv,1999,19999.99955
mdv,2000,9999.99978
mdv,2003,9999.99978
mdv,2005,29999.99933
mdv,2006,9999.99978
mdv,2007,9999.99978
mdv,2014,19999.99955
mdv,2015,59999.99866
mdv,2016,129999.99523
mdv,2017,59999.99866
mdv,2018,59999.99866
mdv,2019,19999.99955
mex,1963,200000.00298
mex,1964,140000.0006
mex,1965,300000.01192
mex,1966,-439999.99762
mex,1967,1860000.01431
mex,1970,70000.0003
mex,1971,39999.99911
mex,1973,29999.99933
mex,1974,6449999.80927
mex,1975,1120000.00477
mex,1976,460000.00834
mex,1977,360000.01431
mex,1978,170000.00179
mex,1979,400000.00596
mex,1980,389999.98569
mex,1981,219999.99881
mex,1982,180000.00715
mex,1983,-230000.00417
mex,1984,-239999.99464
mex,1985,-119999.99732
mex,1986,340000.00358
mex,1987,-699999.98808
mex,1988,379999.99523
mex,1989,419999.98689
mex,1990,620000.00477
mex,1991,660000.02623
mex,1992,600000.02384
mex,1993,1019999.98093
mex,1994,850000.02384
mex,1995,680000.00715
mex,1996,319999.99285
mex,1997,449999.98808
mex,1998,540000.02146
mex,1999,460000.00834
mex,2000,360000.01431
mex,2001,230000.00417
mex,2002,280000.00119
mex,2003,230000.00417
mex,2004,230000.00417
mex,2005,259999.99046
mex,2006,270000.01073
mex,2007,629999.99523
mex,2008,649999.97616
mex,2009,509999.99046
mex,2010,850000.02384
mex,2011,2190000.05722
mex,2012,1570000.05245
mex,2013,1509999.99046
mex,2014,1730000.01907
mex,2015,1909999.96662
mex,2016,2160000.08583
mex,2017,2460000.03815
mex,2018,3490000.00954
mex,2019,3450000.04768
mkd,1994,4010000.22888
mkd,1995,109999.9994
mkd,1996,239999.99464
mkd,1997,219999.99881
mkd,1998,1269999.98093
mkd,1999,3859999.8951
mkd,2000,2599999.90463
mkd,2001,1830000.04292
mkd,2002,2240000.00954
mkd,2003,3250000
mkd,2004,3099999.90463
mkd,2005,4420000.07629
mkd,2006,4639999.86649
mkd,2007,8000000
mkd,2008,3859999.8951
mkd,2009,5389999.86649
mkd,2010,2750000
mkd,2011,2250000
mkd,2012,2839999.91417
mkd,2013,2450000.04768
mkd,2014,2160000.08583
mkd,2015,1840000.03338
mkd,2016,2599999.90463
mkd,2017,2259999.99046
mkd,2018,2329999.92371
mkd,2019,1789999.96185
mli,1965,9999.99978
mli,1977,389999.98569
mli,1978,19999.99955
mli,1979,19999.99955
mli,1980,9999.99978
mli,1981,189999.99762
mli,1982,29999.99933
mli,1983,280000.00119
mli,1984,129999.99523
mli,1985,19999.99955
mli,1986,29999.99933
mli,1987,250000
mli,1988,230000.00417
mli,1989,219999.99881
mli,1990,230000.00417
mli,1991,649999.97616
mli,1992,409999.99642
mli,1993,259999.99046
mli,1994,319999.99285
mli,1995,239999.99464
mli,1996,270000.01073
mli,1997,100000.00149
mli,1998,90000.00358
mli,1999,79999.99821
mli,2000,59999.99866
mli,2001,50000.00075
mli,2002,39999.99911
mli,2003,70000.0003
mli,2004,109999.9994
mli,2005,189999.99762
mli,2006,9999.99978
mli,2007,29999.99933
mli,2008,59999.99866
mli,2009,430000.00715
mli,2010,189999.99762
mli,2011,899999.97616
mli,2012,490000.00954
mli,2013,1080000.04292
mli,2014,409999.99642
mli,2015,270000.01073
mli,2016,50000.00075
mli,2017,879999.99523
mli,2018,90000.00358
mli,2019,1799999.95232
mlt,1972,180000.00715
mlt,1973,9999.99978
mlt,1974,230000.00417
mlt,1975,50000.00075
mlt,1976,39999.99911
mlt,1977,90000.00358
mlt,1978,19999.99955
mlt,1979,9999.99978
mlt,1980,9999.99978
mlt,1981,389999.98569
mlt,1982,9999.99978
mlt,1983,9999.99978
mlt,1986,200000.00298
mlt,1987,19999.99955
mlt,1988,-39999.99911
mlt,1989,-39999.99911
mlt,1990,1620000.00477
mlt,1991,769999.98093
mlt,1992,70000.0003
mlt,1993,230000.00417
mlt,1994,159999.99642
mlt,1995,19999.99955
mlt,1996,39999.99911
mlt,1997,19999.99955
mlt,1998,29999.99933
mlt,1999,29999.99933
mlt,2000,19999.99955
mlt,2001,9999.99978
mmr,1964,19999.99955
mmr,1965,-19999.99955
mmr,1972,109999.9994
mmr,1973,19999.99955
mmr,1982,9999.99978
mmr,1984,9999.99978
mmr,1985,9999.99978
mmr,1986,50000.00075
mmr,1987,29999.99933
mmr,1990,9999.99978
mmr,1995,9999.99978
mmr,1996,39999.99911
mmr,1997,19999.99955
mmr,1998,29999.99933
mmr,1999,9999.99978
mmr,2000,9999.99978
mmr,2001,19999.99955
mmr,2004,119999.99732
mmr,2005,50000.00075
mmr,2006,39999.99911
mmr,2007,39999.99911
mmr,2008,1070000.05245
mmr,2009,469999.99881
mmr,2010,19999.99955
mmr,2011,50000.00075
mmr,2012,59999.99866
mmr,2013,34919998.16895
mmr,2014,106949996.94824
mmr,2015,230000.00417
mmr,2016,140000.0006
mmr,2017,319999.99285
mmr,2018,1730000.01907
mmr,2019,469999.99881
mne,2006,3339999.91417
mne,2007,2970000.02861
mne,2008,3579999.92371
mne,2009,3369999.88556
mne,2010,2150000.09537
mne,2011,1159999.96662
mne,2012,959999.97854
mne,2013,1190000.05722
mne,2014,810000.00238
mne,2015,930000.00715
mne,2016,1080000.04292
mne,2017,1139999.98569
mne,2018,1299999.95232
mne,2019,1210000.03815
mng,1989,19999.99955
mng,1990,50000.00075
mng,1991,70000.0003
mng,1992,50000.00075
mng,1993,70000.0003
mng,1994,59999.99866
mng,1995,59999.99866
mng,1996,29999.99933
mng,1997,19999.99955
mng,1998,59999.99866
mng,1999,79999.99821
mng,2000,699999.98808
mng,2001,239999.99464
mng,2002,379999.99523
mng,2003,680000.00715
mng,2004,1460000.03815
mng,2005,3259999.99046
mng,2006,449999.98808
mng,2007,699999.98808
mng,2008,879999.99523
mng,2009,1139999.98569
mng,2010,1279999.97139
mng,2011,1240000.00954
mng,2012,1600000.02384
mng,2013,1509999.99046
mng,2014,1710000.03815
mng,2015,8720000.26703
mng,2016,3130000.11444
mng,2017,4000000
mng,2018,4789999.96185
mng,2019,3420000.07629
moz,1963,79999.99821
moz,1964,-39999.99911
moz,1966,239999.99464
moz,1967,-150000.00596
moz,1970,-50000.00075
moz,1971,-50000.00075
moz,1972,9999.99978
moz,1975,-70000.0003
moz,1978,39999.99911
moz,1979,19999.99955
moz,1980,9999.99978
moz,1981,2039999.96185
moz,1982,1659999.96662
moz,1983,150000.00596
moz,1984,2990000.00954
moz,1985,2849999.90463
moz,1986,1090000.03338
moz,1987,4219999.79019
moz,1988,1340000.03338
moz,1989,5190000.05722
moz,1990,4119999.88556
moz,1991,1519999.98093
moz,1992,2309999.94278
moz,1993,3519999.98093
moz,1994,4780000.20981
moz,1995,4460000.03815
moz,1996,3119999.88556
moz,1997,5559999.94278
moz,1998,4690000.05722
moz,1999,4119999.88556
moz,2000,5090000.15259
moz,2001,2039999.96185
moz,2002,21370000.83923
moz,2003,3349999.90463
moz,2004,5170000.07629
moz,2005,4309999.94278
moz,2006,6949999.80927
moz,2007,3809999.94278
moz,2008,12689999.58038
moz,2009,8859999.65668
moz,2010,8750000
moz,2011,9819999.69482
moz,2012,8739999.77112
moz,2013,6769999.98093
moz,2014,7079999.92371
moz,2015,5579999.92371
moz,2016,5739999.77112
moz,2017,4650000.09537
moz,2018,7199999.80927
moz,2019,7719999.79019
mrt,1977,39999.99911
mrt,1978,29999.99933
mrt,1979,70000.0003
mrt,1980,59999.99866
mrt,1981,50000.00075
mrt,1982,39999.99911
mrt,1983,50000.00075
mrt,1984,59999.99866
mrt,1985,670000.01669
mrt,1986,150000.00596
mrt,1987,180000.00715
mrt,1988,189999.99762
mrt,1989,79999.99821
mrt,1990,250000
mrt,1991,129999.99523
mrt,1992,129999.99523
mrt,1993,129999.99523
mrt,1994,1240000.00954
mrt,1995,750000
mrt,1996,660000.02623
mrt,1997,509999.99046
mrt,1998,529999.97139
mrt,1999,490000.00954
mrt,2000,550000.01192
mrt,2001,469999.99881
mrt,2002,9720000.26703
mrt,2003,100000.00149
mrt,2004,70000.0003
mrt,2005,29999.99933
mrt,2006,9999.99978
mrt,2007,19999.99955
mrt,2008,9999.99978
mrt,2012,319999.99285
mrt,2014,9999.99978
mus,1977,9999.99978
mus,1982,3529999.97139
mus,1983,9999.99978
mus,1984,19999.99955
mus,1985,9999.99978
mus,1987,9999.99978
mus,1988,9999.99978
mus,1989,9999.99978
mus,1990,9999.99978
mus,1991,9999.99978
mus,1992,9999.99978
mus,1995,9999.99978
mus,1996,9999.99978
mus,1997,9999.99978
mus,1998,9999.99978
mus,1999,19999.99955
mus,2000,19999.99955
mus,2001,19999.99955
mus,2002,9999.99978
mus,2003,9999.99978
mus,2006,19999.99955
mus,2007,19999.99955
mus,2008,9999.99978
mus,2009,9999.99978
mus,2010,9999.99978
mus,2011,9999.99978
mus,2012,9999.99978
mus,2013,9999.99978
mus,2014,9999.99978
mus,2015,19999.99955
mus,2016,0
mus,2017,9999.99978
mus,2018,19999.99955
mus,2019,29999.99933
mwi,1963,9999.99978
mwi,1966,9999.99978
mwi,1971,9999.99978
mwi,1972,9999.99978
mwi,1973,9999.99978
mwi,1974,9999.99978
mwi,1975,19999.99955
mwi,1976,70000.0003
mwi,1977,29999.99933
mwi,1978,19999.99955
mwi,1979,9999.99978
mwi,1980,9999.99978
mwi,1981,9999.99978
mwi,1982,19999.99955
mwi,1983,9999.99978
mwi,1988,9999.99978
mwi,1989,550000.01192
mwi,1990,879999.99523
mwi,1991,1139999.98569
mwi,1992,20239999.77112
mwi,1993,8960000.03815
mwi,1994,3119999.88556
mwi,1995,1460000.03815
mwi,1996,1419999.95708
mwi,1997,9999.99978
mwi,1998,79999.99821
mwi,1999,39999.99911
mwi,2000,39999.99911
mwi,2001,50000.00075
mwi,2002,70000.0003
mwi,2003,-1120000.00477
mwi,2004,-1240000.00954
mwi,2005,-540000.02146
mwi,2006,2730000.01907
mwi,2007,129999.99523
mwi,2008,170000.00179
mwi,2009,389999.98569
mwi,2010,90000.00358
mwi,2011,50000.00075
mwi,2012,50000.00075
mwi,2013,109999.9994
mwi,2014,79999.99821
mwi,2015,59999.99866
mwi,2016,100000.00149
mwi,2017,70000.0003
mwi,2018,70000.0003
mwi,2019,59999.99866
mys,1967,-219999.99881
mys,1974,29999.99933
mys,1975,259999.99046
mys,1976,740000.00954
mys,1977,560000.00238
mys,1978,119999.99732
mys,1979,90000.00358
mys,1980,50000.00075
mys,1981,28270000.45776
mys,1982,-50000.00075
mys,1983,18069999.69482
mys,1984,1519999.98093
mys,1985,300000.01192
