geo,time,dc_dac_finl_cd
mdv,2007,370000.00477
mdv,2008,340000.00358
mdv,2009,250000
mdv,2010,250000
mdv,2011,250000
mdv,2012,239999.99464
mdv,2013,90000.00358
mex,1974,9999.99978
mex,1975,9999.99978
mex,1979,9999.99978
mex,1981,19999.99955
mex,1982,200000.00298
mex,1983,560000.00238
mex,1984,340000.00358
mex,1985,1000000
mex,1986,79999.99821
mex,1987,250000
mex,1988,660000.02623
mex,1989,540000.02146
mex,1990,939999.99762
mex,1991,1669999.95708
mex,1992,2069999.93324
mex,1993,1360000.01431
mex,1994,1169999.95708
mex,1995,1220000.02861
mex,1996,639999.98569
mex,1997,140000.0006
mex,1998,159999.99642
mex,1999,170000.00179
mex,2000,219999.99881
mex,2001,219999.99881
mex,2002,239999.99464
mex,2003,439999.99762
mex,2004,560000.00238
mex,2005,509999.99046
mex,2006,449999.98808
mex,2007,230000.00417
mex,2008,680000.00715
mex,2009,899999.97616
mex,2010,970000.02861
mex,2011,839999.97377
mex,2012,540000.02146
mex,2013,790000.02146
mex,2014,8399999.61853
mex,2015,4869999.88556
mex,2016,349999.99404
mex,2017,259999.99046
mex,2018,200000.00298
mex,2019,209999.99344
mkd,1997,400000.00596
mkd,1998,19999.99955
mkd,1999,39999.99911
mkd,2003,620000.00477
mkd,2004,1419999.95708
mkd,2005,400000.00596
mkd,2006,300000.01192
mkd,2007,90000.00358
mkd,2008,200000.00298
mkd,2009,189999.99762
mkd,2010,239999.99464
mkd,2011,159999.99642
mkd,2012,109999.9994
mkd,2013,129999.99523
mkd,2014,129999.99523
mkd,2015,109999.9994
mkd,2016,109999.9994
mkd,2017,100000.00149
mkd,2018,140000.0006
mli,1975,39999.99911
mli,1983,9999.99978
mli,1984,460000.00834
mli,1986,310000.00238
mli,1991,29999.99933
mli,1992,39999.99911
mli,2000,9999.99978
mli,2001,39999.99911
mli,2002,50000.00075
mli,2003,59999.99866
mli,2004,100000.00149
mli,2005,180000.00715
mli,2006,189999.99762
mli,2007,129999.99523
mli,2008,119999.99732
mli,2009,109999.9994
mli,2010,730000.01907
mli,2011,1169999.95708
mli,2012,1460000.03815
mli,2013,2730000.01907
mli,2014,930000.00715
mli,2015,839999.97377
mli,2016,500000
mli,2017,349999.99404
mli,2018,250000
mli,2019,209999.99344
mmr,1979,19999.99955
mmr,1980,970000.02861
mmr,1981,850000.02384
mmr,1982,1129999.99523
mmr,1983,2400000.09537
mmr,1984,1080000.04292
mmr,1985,1440000.05722
mmr,1986,4050000.19073
mmr,1987,1289999.96185
mmr,1988,2529999.97139
mmr,1989,4670000.07629
mmr,1990,1129999.99523
mmr,1991,3220000.02861
mmr,1992,479999.98927
mmr,1997,39999.99911
mmr,1998,19999.99955
mmr,1999,70000.0003
mmr,2000,1269999.98093
mmr,2001,100000.00149
mmr,2002,140000.0006
mmr,2003,250000
mmr,2004,439999.99762
mmr,2005,1000000
mmr,2006,2660000.08583
mmr,2007,5019999.98093
mmr,2008,7300000.19073
mmr,2009,1220000.02861
mmr,2010,389999.98569
mmr,2011,500000
mmr,2012,1190000.05722
mmr,2013,1870000.00477
mmr,2014,9680000.30518
mmr,2015,9060000.41962
mmr,2016,14329999.92371
mmr,2017,11899999.61853
mmr,2018,10020000.45776
mmr,2019,15770000.45776
mne,2007,889999.98569
mne,2008,460000.00834
mne,2009,50000.00075
mne,2010,39999.99911
mne,2011,29999.99933
mne,2015,0
mng,1987,9999.99978
mng,1989,90000.00358
mng,1990,79999.99821
mng,1991,250000
mng,1992,550000.01192
mng,1993,850000.02384
mng,1994,430000.00715
mng,1995,540000.02146
mng,1996,1220000.02861
mng,1997,379999.99523
mng,1998,270000.01073
mng,1999,200000.00298
mng,2000,469999.99881
mng,2001,250000
mng,2002,70000.0003
mng,2003,300000.01192
mng,2004,79999.99821
mng,2005,250000
mng,2006,209999.99344
mng,2007,529999.97139
mng,2008,579999.98331
mng,2009,1019999.98093
mng,2010,1059999.94278
mng,2011,3059999.94278
mng,2012,819999.99285
mng,2013,1279999.97139
mng,2014,1029999.97139
mng,2015,569999.99285
mng,2016,400000.00596
mng,2017,490000.00954
mng,2018,270000.01073
mng,2019,300000.01192
mnp,1980,109999.9994
moz,1974,29999.99933
moz,1975,90000.00358
moz,1976,439999.99762
moz,1977,2759999.99046
moz,1978,1960000.03815
moz,1979,2910000.08583
moz,1980,3200000.04768
moz,1981,3519999.98093
moz,1982,4409999.84741
moz,1983,3579999.92371
moz,1984,4820000.17166
moz,1985,3150000.09537
moz,1986,5340000.15259
moz,1987,9680000.30518
moz,1988,18350000.38147
moz,1989,30459999.08447
moz,1990,26540000.91553
moz,1991,24149999.61853
moz,1992,22799999.23706
moz,1993,9529999.73297
moz,1994,12550000.19073
moz,1995,11850000.38147
moz,1996,10859999.65668
moz,1997,10060000.41962
moz,1998,12189999.58038
moz,1999,14789999.96185
moz,2000,11600000.38147
moz,2001,10550000.19073
moz,2002,11789999.96185
moz,2003,21989999.77112
moz,2004,25659999.84741
moz,2005,24750000
moz,2006,28420000.07629
moz,2007,32880001.06812
moz,2008,40240001.67847
moz,2009,42770000.45776
moz,2010,47250000
moz,2011,34630001.06812
moz,2012,39490001.67847
moz,2013,28879999.16077
moz,2014,28489999.77112
moz,2015,26329999.92371
moz,2016,16690000.53406
moz,2017,17110000.61035
moz,2018,13939999.58038
moz,2019,17459999.08447
mrt,1978,119999.99732
mrt,1980,50000.00075
mrt,1982,90000.00358
mrt,1983,90000.00358
mrt,1989,50000.00075
mrt,2001,9999.99978
mrt,2003,109999.9994
mrt,2004,709999.97854
mrt,2005,29999.99933
mrt,2006,50000.00075
mrt,2007,200000.00298
mrt,2008,189999.99762
mrt,2009,239999.99464
mrt,2010,230000.00417
mrt,2011,239999.99464
mrt,2012,479999.98927
mrt,2013,250000
mrt,2014,250000
mrt,2015,230000.00417
mrt,2016,140000.0006
mrt,2017,150000.00596
mus,1977,9999.99978
mus,1978,9999.99978
mus,1979,29999.99933
mus,1981,19999.99955
mus,1982,19999.99955
mus,1984,19999.99955
mus,1988,9999.99978
mus,1989,9999.99978
mus,1990,29999.99933
mus,1991,289999.99166
mus,1992,289999.99166
mus,1993,209999.99344
mus,1994,209999.99344
mus,1995,289999.99166
mus,1996,239999.99464
mus,1997,200000.00298
mus,1998,170000.00179
mus,1999,109999.9994
mus,2000,90000.00358
mus,2001,50000.00075
mus,2002,9999.99978
mus,2010,29999.99933
mus,2012,129999.99523
mus,2014,949999.98808
mus,2015,1480000.01907
mus,2019,2619999.88556
mwi,1976,9999.99978
mwi,1977,9999.99978
mwi,1978,19999.99955
mwi,1979,39999.99911
mwi,1980,50000.00075
mwi,1981,119999.99732
mwi,1982,159999.99642
mwi,1983,50000.00075
mwi,1984,200000.00298
mwi,1985,19999.99955
mwi,1986,150000.00596
mwi,1987,230000.00417
mwi,1988,70000.0003
mwi,1989,259999.99046
mwi,1990,59999.99866
mwi,1991,5659999.84741
mwi,1992,280000.00119
mwi,1993,300000.01192
mwi,1994,370000.00477
mwi,1995,230000.00417
mwi,1996,319999.99285
mwi,1997,209999.99344
mwi,1998,1340000.03338
mwi,1999,730000.01907
mwi,2000,1000000
mwi,2001,490000.00954
mwi,2002,740000.00954
mwi,2003,1019999.98093
mwi,2004,1059999.94278
mwi,2005,589999.97377
mwi,2006,1009999.99046
mwi,2007,860000.01431
mwi,2008,1779999.97139
mwi,2009,1570000.05245
mwi,2010,1690000.05722
mwi,2011,1970000.02861
mwi,2012,1490000.00954
mwi,2013,2170000.07629
mwi,2014,1830000.04292
mwi,2015,1639999.98569
mwi,2016,839999.97377
mwi,2017,990000.00954
mwi,2018,779999.97139
mwi,2019,970000.02861
mys,1972,19999.99955
mys,1973,19999.99955
mys,1974,90000.00358
mys,1975,29999.99933
mys,1979,70000.0003
mys,1980,150000.00596
mys,1981,39999.99911
mys,1982,19999.99955
mys,1983,79999.99821
mys,1984,360000.01431
mys,1985,19999.99955
mys,1986,259999.99046
mys,1987,259999.99046
mys,1988,310000.00238
mys,1989,150000.00596
mys,1990,509999.99046
mys,1991,9319999.69482
mys,1992,1179999.94755
mys,1993,20450000.76294
mys,1994,2690000.05722
mys,1995,-400000.00596
mys,1996,-1149999.97616
mys,1997,-4650000.09537
mys,1998,-2700000.04768
mys,1999,-2390000.1049
mys,2000,-3250000
mys,2001,-3150000.09537
mys,2002,-2119999.88556
mys,2003,9999.99978
mys,2004,439999.99762
mys,2005,250000
mys,2006,-1350000.02384
mys,2007,140000.0006
mys,2008,349999.99404
mys,2009,239999.99464
mys,2010,259999.99046
mys,2011,200000.00298
mys,2012,219999.99881
mys,2013,250000
mys,2014,189999.99762
mys,2016,9999.99978
nam,1985,1370000.00477
nam,1986,2359999.8951
nam,1987,6250000
nam,1988,4090000.15259
nam,1989,8270000.45776
nam,1990,6449999.80927
nam,1991,17540000.91553
nam,1992,9729999.54224
nam,1993,7949999.80927
nam,1994,9260000.22888
nam,1995,7920000.07629
nam,1996,7719999.79019
nam,1997,7550000.19073
nam,1998,6019999.98093
nam,1999,6849999.90463
nam,2000,6590000.15259
nam,2001,7059999.94278
nam,2002,7000000
nam,2003,9600000.38147
nam,2004,5619999.88556
nam,2005,4000000
nam,2006,4469999.79019
nam,2007,5610000.13351
nam,2008,6829999.92371
nam,2009,5760000.22888
nam,2010,3809999.94278
nam,2011,4599999.90463
nam,2012,5400000.09537
nam,2013,5239999.77112
nam,2014,5500000
nam,2015,4269999.98093
nam,2016,2799999.95232
nam,2017,2400000.09537
nam,2018,1580000.04292
nam,2019,759999.99046
ncl,1986,9999.99978
ner,1982,340000.00358
ner,1983,39999.99911
ner,1984,70000.0003
ner,1985,109999.9994
ner,1986,59999.99866
ner,1988,59999.99866
ner,1989,90000.00358
ner,1991,460000.00834
ner,1992,349999.99404
ner,2005,370000.00477
ner,2010,660000.02623
ner,2011,1669999.95708
ner,2012,3339999.91417
ner,2013,1330000.04292
ner,2015,29999.99933
ner,2016,1110000.01431
ner,2018,340000.00358
ner,2019,1070000.05245
nga,1971,39999.99911
nga,1972,230000.00417
nga,1973,720000.02861
nga,1974,300000.01192
nga,1975,660000.02623
nga,1976,180000.00715
nga,1977,270000.01073
nga,1978,59999.99866
nga,1979,50000.00075
nga,1980,79999.99821
nga,1981,50000.00075
nga,1982,109999.9994
nga,1983,39999.99911
nga,1984,39999.99911
nga,1985,29999.99933
nga,1986,90000.00358
nga,1987,119999.99732
nga,1988,150000.00596
nga,1989,79999.99821
nga,1990,330000.01311
nga,1991,759999.99046
nga,1992,289999.99166
nga,1993,59999.99866
nga,1994,19999.99955
nga,1998,70000.0003
nga,1999,79999.99821
nga,2000,119999.99732
nga,2001,150000.00596
nga,2002,310000.00238
nga,2003,209999.99344
nga,2004,469999.99881
nga,2005,1320000.05245
nga,2006,200000.00298
nga,2007,300000.01192
nga,2008,519999.98093
nga,2009,819999.99285
nga,2010,889999.98569
nga,2011,1279999.97139
nga,2012,949999.98808
nga,2013,1000000
nga,2014,939999.99762
nga,2015,219999.99881
nga,2016,1940000.05722
nga,2017,2509999.99046
nga,2018,1649999.97616
nga,2019,629999.99523
nic,1979,79999.99821
nic,1980,579999.98331
nic,1982,2490000.00954
nic,1983,1570000.05245
nic,1984,2950000.04768
nic,1985,3180000.06676
nic,1986,7130000.11444
nic,1987,7389999.86649
nic,1988,17719999.31335
nic,1989,16549999.23706
nic,1990,13340000.15259
nic,1991,24569999.69482
nic,1992,14000000
nic,1993,8039999.96185
nic,1994,5059999.94278
nic,1995,6409999.84741
nic,1996,5130000.11444
nic,1997,7500000
nic,1998,7510000.22888
nic,1999,9659999.84741
nic,2000,7849999.90463
nic,2001,6710000.03815
nic,2002,5900000.09537
nic,2003,7889999.86649
nic,2004,7639999.86649
nic,2005,9409999.84741
nic,2006,16600000.38147
nic,2007,23610000.61035
nic,2008,17489999.77112
nic,2009,15109999.65668
nic,2010,17049999.23706
nic,2011,15720000.26703
nic,2012,14159999.84741
nic,2013,4000000
nic,2014,1610000.01431
nic,2015,1840000.03338
nic,2016,699999.98808
nic,2017,469999.99881
nic,2018,449999.98808
nic,2019,349999.99404
npl,1972,19999.99955
npl,1976,19999.99955
npl,1978,9999.99978
npl,1979,9999.99978
npl,1980,59999.99866
npl,1981,9999.99978
npl,1982,59999.99866
npl,1983,1879999.99523
npl,1984,2990000.00954
npl,1985,3829999.92371
npl,1986,5289999.96185
npl,1987,9930000.30518
npl,1988,6170000.07629
npl,1989,18450000.76294
npl,1990,15539999.96185
npl,1991,17989999.77112
npl,1992,16090000.15259
npl,1993,5920000.07629
npl,1994,6400000.09537
npl,1995,6099999.90463
npl,1996,5480000.01907
npl,1997,6650000.09537
npl,1998,13039999.96185
npl,1999,5710000.03815
npl,2000,5550000.19073
npl,2001,4679999.82834
npl,2002,5599999.90463
npl,2003,5300000.19073
npl,2004,6239999.77112
npl,2005,8960000.03815
npl,2006,8119999.88556
npl,2007,12310000.41962
npl,2008,17219999.31335
npl,2009,19950000.76294
npl,2010,22430000.30518
npl,2011,26090000.15259
npl,2012,23790000.91553
npl,2013,27209999.08447
npl,2014,37540000.91553
npl,2015,26819999.69482
npl,2016,25930000.30518
npl,2017,22760000.22888
npl,2018,18940000.53406
npl,2019,14739999.77112
omn,1980,9999.99978
omn,1994,29999.99933
omn,1995,19999.99955
pak,1971,200000.00298
pak,1973,29999.99933
pak,1975,29999.99933
pak,1976,29999.99933
pak,1979,9999.99978
pak,1980,129999.99523
pak,1981,159999.99642
pak,1982,289999.99166
pak,1983,140000.0006
pak,1984,170000.00179
pak,1985,349999.99404
pak,1986,270000.01073
pak,1987,560000.00238
pak,1988,469999.99881
pak,1989,930000.00715
pak,1990,2259999.99046
pak,1991,2099999.90463
pak,1992,1570000.05245
pak,1993,569999.99285
pak,1994,579999.98331
pak,1995,1629999.99523
pak,1996,1509999.99046
pak,1997,1240000.00954
pak,1998,980000.01907
pak,1999,1029999.97139
pak,2000,1029999.97139
pak,2001,870000.00477
pak,2002,1139999.98569
pak,2003,1059999.94278
pak,2004,879999.99523
pak,2005,13289999.96185
pak,2006,9890000.34332
pak,2007,7570000.17166
pak,2008,2359999.8951
pak,2009,8140000.34332
pak,2010,17040000.91553
pak,2011,10550000.19073
pak,2012,3640000.1049
pak,2013,3460000.03815
pak,2014,3720000.02861
pak,2015,689999.99762
pak,2016,439999.99762
pak,2017,250000
pak,2018,129999.99523
pak,2019,50000.00075
pan,1980,19999.99955
pan,1981,9999.99978
pan,1987,9999.99978
pan,1991,19999.99955
pan,1999,19999.99955
pan,2000,9999.99978
pan,2008,59999.99866
pan,2010,29999.99933
pan,2011,29999.99933
pan,2012,29999.99933
pan,2013,29999.99933
pan,2014,9999.99978
pan,2015,19999.99955
pan,2016,9999.99978
per,1971,19999.99955
per,1972,1090000.03338
per,1973,4800000.19073
per,1974,639999.98569
per,1975,1519999.98093
per,1976,70000.0003
per,1977,-59999.99866
per,1978,-230000.00417
per,1979,-140000.0006
per,1980,-100000.00149
per,1981,2349999.90463
per,1982,1620000.00477
per,1983,3079999.92371
per,1984,2299999.95232
per,1985,3210000.03815
per,1986,1409999.96662
per,1987,3569999.93324
per,1988,6389999.86649
per,1989,3509999.99046
per,1990,2750000
per,1991,7469999.79019
per,1992,3990000.00954
per,1993,1990000.00954
per,1994,159999.99642
per,1995,2930000.06676
per,1996,600000.02384
per,1997,219999.99881
per,1998,219999.99881
per,1999,670000.01669
per,2000,1200000.04768
per,2001,1370000.00477
per,2002,1600000.02384
per,2003,1620000.00477
per,2004,2039999.96185
per,2005,2890000.1049
per,2006,2000000
per,2007,2339999.91417
per,2008,2930000.06676
per,2009,2630000.11444
per,2010,3259999.99046
per,2011,3549999.95232
per,2012,3289999.96185
per,2013,2960000.03815
per,2014,2890000.1049
per,2015,1789999.96185
per,2016,1240000.00954
per,2017,519999.98093
per,2018,699999.98808
per,2019,479999.98927
phl,1972,19999.99955
phl,1974,29999.99933
phl,1975,119999.99732
phl,1976,100000.00149
phl,1977,50000.00075
phl,1978,19999.99955
phl,1979,129999.99523
phl,1980,490000.00954
phl,1981,730000.01907
phl,1982,419999.98689
phl,1983,170000.00179
phl,1984,70000.0003
phl,1985,29999.99933
phl,1986,620000.00477
phl,1987,340000.00358
phl,1988,720000.02861
phl,1989,1139999.98569
phl,1990,1110000.01431
phl,1991,1080000.04292
phl,1992,1259999.99046
phl,1993,639999.98569
phl,1994,930000.00715
phl,1995,1330000.04292
phl,1996,1320000.05245
phl,1997,1169999.95708
phl,1998,1049999.95232
phl,1999,1450000.04768
phl,2000,2740000.00954
phl,2001,860000.01431
phl,2002,620000.00477
phl,2003,540000.02146
phl,2004,589999.97377
phl,2005,560000.00238
phl,2006,709999.97854
phl,2007,829999.98331
phl,2008,759999.99046
phl,2009,779999.97139
phl,2010,1220000.02861
phl,2011,3680000.06676
phl,2012,1970000.02861
phl,2013,5619999.88556
phl,2014,3039999.96185
phl,2015,790000.02146
phl,2016,490000.00954
phl,2017,649999.97616
phl,2018,629999.99523
phl,2019,620000.00477
plw,2012,29999.99933
png,1974,19999.99955
png,1975,29999.99933
png,1976,29999.99933
png,1979,9999.99978
png,1980,9999.99978
png,1982,9999.99978
png,1983,9999.99978
png,1986,9999.99978
png,1987,129999.99523
png,1988,150000.00596
png,1989,9999.99978
png,1990,50000.00075
png,1991,70000.0003
png,1992,90000.00358
png,1993,59999.99866
png,1994,39999.99911
png,1995,39999.99911
png,1996,39999.99911
png,1997,29999.99933
png,1998,50000.00075
png,1999,70000.0003
png,2000,70000.0003
png,2001,129999.99523
png,2002,140000.0006
png,2003,140000.0006
png,2004,19999.99955
png,2005,29999.99933
png,2006,109999.9994
png,2010,79999.99821
png,2011,90000.00358
png,2012,79999.99821
png,2013,39999.99911
png,2014,90000.00358
pol,1990,14260000.22888
pol,1991,67089996.33789
pol,1992,109999.9994
pol,1993,1360000.01431
pol,1994,1570000.05245
pol,1995,4550000.19073
pol,1996,1250000
pol,1997,2829999.92371
pol,1998,3849999.90463
pol,1999,-920000.01669
pol,2000,270000.01073
pol,2001,50000.00075
pol,2002,-1419999.95708
pol,2003,129999.99523
prk,1996,70000.0003
prk,1997,1129999.99523
prk,1998,189999.99762
prk,2001,750000
prk,2002,939999.99762
prk,2003,1470000.02861
prk,2004,1940000.05722
prk,2005,1840000.03338
prk,2006,1129999.99523
prk,2007,2180000.06676
prk,2008,680000.00715
prk,2009,1120000.00477
prk,2010,720000.02861
prk,2011,1720000.02861
prk,2012,660000.02623
prk,2013,800000.01192
prk,2014,819999.99285
prk,2015,680000.00715
prk,2016,370000.00477
prk,2017,730000.01907
prk,2018,379999.99523
prk,2019,370000.00477
pry,1974,9999.99978
pry,1975,79999.99821
pry,1987,9999.99978
pry,1996,29999.99933
pry,1997,29999.99933
pry,2004,70000.0003
pry,2005,70000.0003
pry,2006,90000.00358
pry,2009,140000.0006
pry,2010,200000.00298
pry,2011,70000.0003
pry,2012,200000.00298
pry,2013,259999.99046
pry,2014,170000.00179
pry,2015,310000.00238
pry,2016,250000
pse,1993,699999.98808
pse,1995,870000.00477
pse,1996,2900000.09537
pse,1997,1049999.95232
pse,1998,2369999.88556
pse,1999,3349999.90463
pse,2000,4280000.20981
pse,2001,2549999.95232
pse,2002,4280000.20981
pse,2003,4179999.82834
pse,2004,4510000.22888
pse,2005,5159999.84741
pse,2006,7050000.19073
pse,2007,9390000.34332
pse,2008,11310000.41962
pse,2009,13789999.96185
pse,2010,11109999.65668
pse,2011,16180000.30518
pse,2012,14739999.77112
pse,2013,14170000.07629
pse,2014,15239999.77112
pse,2015,13409999.84741
pse,2016,10060000.41962
pse,2017,5139999.86649
pse,2018,8270000.45776
pse,2019,7250000
pyf,1986,9999.99978
rou,1990,1690000.05722
rou,1994,19999.99955
rou,1995,29999.99933
rou,1996,9999.99978
rou,1998,9999.99978
rus,1991,14909999.84741
rus,1992,8500000
rus,1993,8930000.30518
rus,1994,14779999.73297
rus,1995,14899999.61853
rus,1996,16459999.08447
rus,1997,14760000.22888
rus,1998,18860000.61035
rus,1999,18250000
rus,2000,13149999.61853
rus,2001,13250000
rus,2002,11880000.11444
rus,2003,14319999.69482
rus,2004,27579999.92371
rwa,1975,9999.99978
rwa,1982,9999.99978
rwa,1983,19999.99955
rwa,1984,29999.99933
rwa,1985,39999.99911
rwa,1986,9999.99978
rwa,1987,1059999.94278
rwa,1988,1080000.04292
rwa,1989,1730000.01907
rwa,1990,209999.99344
rwa,1991,170000.00179
rwa,1992,460000.00834
rwa,1993,289999.99166
rwa,1994,2309999.94278
rwa,1995,2769999.98093
rwa,1996,1019999.98093
rwa,1997,850000.02384
rwa,1998,560000.00238
rwa,1999,529999.97139
rwa,2000,560000.00238
rwa,2001,409999.99642
rwa,2002,870000.00477
rwa,2003,889999.98569
rwa,2004,759999.99046
rwa,2005,1720000.02861
rwa,2006,419999.98689
rwa,2007,1320000.05245
rwa,2008,1070000.05245
rwa,2009,1080000.04292
rwa,2010,209999.99344
rwa,2011,150000.00596
rwa,2012,300000.01192
rwa,2013,100000.00149
rwa,2014,90000.00358
rwa,2015,70000.0003
rwa,2016,50000.00075
rwa,2017,100000.00149
rwa,2018,670000.01669
rwa,2019,170000.00179
sau,1981,9999.99978
sau,1982,39999.99911
sau,1984,9999.99978
sau,1986,9999.99978
sau,1987,9999.99978
sau,1988,70000.0003
sau,1989,50000.00075
sau,1990,19999.99955
sau,1991,39999.99911
sau,1992,59999.99866
sdn,1972,280000.00119
sdn,1973,9999.99978
sdn,1974,9999.99978
sdn,1975,9999.99978
sdn,1976,9999.99978
sdn,1977,100000.00149
sdn,1978,100000.00149
sdn,1979,460000.00834
sdn,1980,829999.98331
sdn,1981,920000.01669
sdn,1982,2099999.90463
sdn,1983,4570000.17166
sdn,1984,2299999.95232
sdn,1985,4019999.98093
sdn,1986,7190000.05722
sdn,1987,7030000.20981
sdn,1988,20159999.84741
sdn,1989,16159999.84741
sdn,1990,12359999.65668
sdn,1991,15210000.03815
sdn,1992,2779999.97139
sdn,1993,1620000.00477
sdn,1994,1169999.95708
sdn,1995,2200000.04768
sdn,1996,930000.00715
sdn,1997,889999.98569
sdn,1998,1309999.94278
sdn,1999,1740000.00954
sdn,2000,1159999.96662
sdn,2001,2490000.00954
sdn,2002,1629999.99523
sdn,2003,3410000.08583
sdn,2004,9590000.15259
sdn,2005,11729999.54224
sdn,2006,12869999.88556
sdn,2007,16959999.08447
sdn,2008,8659999.84741
sdn,2009,13199999.80927
sdn,2010,21549999.23706
sdn,2011,9649999.61853
sdn,2012,10489999.77112
sdn,2013,13260000.22888
sdn,2014,9079999.92371
sdn,2015,4500000
sdn,2016,620000.00477
sdn,2017,230000.00417
sen,1974,119999.99732
sen,1980,119999.99732
sen,1981,159999.99642
sen,1982,259999.99046
sen,1983,569999.99285
sen,1984,319999.99285
sen,1985,109999.9994
sen,1986,239999.99464
sen,1987,509999.99046
sen,1988,750000
sen,1989,1649999.97616
sen,1990,1799999.95232
sen,1991,2039999.96185
sen,1992,6590000.15259
sen,1993,639999.98569
sen,1994,709999.97854
sen,1995,1179999.94755
sen,1996,819999.99285
sen,1997,400000.00596
sen,1998,310000.00238
sen,1999,340000.00358
sen,2000,300000.01192
sen,2001,469999.99881
sen,2002,310000.00238
sen,2003,219999.99881
sen,2004,349999.99404
sen,2005,569999.99285
sen,2006,649999.97616
sen,2007,319999.99285
sen,2008,469999.99881
sen,2009,519999.98093
sen,2010,990000.00954
sen,2011,1039999.96185
sen,2012,930000.00715
sen,2013,850000.02384
sen,2014,1059999.94278
sen,2015,870000.00477
sen,2016,550000.01192
sen,2017,600000.02384
sen,2018,430000.00715
sen,2019,389999.98569
sgp,1973,29999.99933
sgp,1974,70000.0003
sgp,1975,9999.99978
sgp,1978,9999.99978
sgp,1979,9999.99978
sgp,1980,9999.99978
sgp,1981,19999.99955
sgp,1982,19999.99955
sgp,1983,29999.99933
sgp,1984,9999.99978
sgp,1986,9999.99978
sgp,1987,9999.99978
sgp,1991,490000.00954
sgp,1992,59999.99866
sgp,1994,19999.99955
sgp,1996,9999.99978
sgp,1997,9999.99978
slb,1984,9999.99978
slb,1986,9999.99978
slb,2010,70000.0003
slb,2011,79999.99821
slb,2012,70000.0003
slb,2013,129999.99523
slb,2014,129999.99523
sle,1978,9999.99978
sle,1979,9999.99978
sle,1980,70000.0003
sle,1981,39999.99911
sle,1982,39999.99911
sle,1983,9999.99978
sle,1984,59999.99866
sle,1986,9999.99978
sle,1987,9999.99978
sle,1989,29999.99933
sle,1990,90000.00358
sle,1991,550000.01192
sle,1992,29999.99933
sle,1993,59999.99866
sle,1994,19999.99955
sle,1995,9999.99978
sle,1996,389999.98569
sle,1998,560000.00238
sle,1999,680000.00715
sle,2000,629999.99523
sle,2001,1509999.99046
sle,2002,1409999.96662
sle,2003,1620000.00477
sle,2004,1460000.03815
sle,2005,819999.99285
sle,2006,899999.97616
sle,2007,930000.00715
sle,2008,1460000.03815
sle,2009,1450000.04768
sle,2010,1539999.96185
sle,2011,3670000.07629
sle,2012,2269999.98093
sle,2013,2349999.90463
sle,2014,2470000.02861
sle,2015,839999.97377
sle,2016,360000.01431
sle,2017,589999.97377
sle,2018,250000
sle,2019,11460000.03815
slv,1981,189999.99762
slv,1982,239999.99464
slv,1983,100000.00149
slv,1984,70000.0003
slv,1986,610000.01431
slv,1987,230000.00417
slv,1988,9999.99978
slv,1989,189999.99762
slv,1990,59999.99866
slv,1991,779999.97139
slv,1992,300000.01192
slv,1994,-29999.99933
slv,1997,140000.0006
slv,1998,79999.99821
slv,1999,239999.99464
slv,2000,109999.9994
slv,2001,560000.00238
slv,2002,419999.98689
slv,2003,569999.99285
slv,2004,479999.98927
slv,2005,370000.00477
slv,2006,79999.99821
slv,2009,509999.99046
slv,2010,140000.0006
slv,2011,670000.01669
slv,2012,109999.9994
slv,2013,129999.99523
slv,2014,109999.9994
slv,2015,109999.9994
som,1973,19999.99955
som,1974,59999.99866
som,1975,50000.00075
som,1977,9999.99978
som,1978,19999.99955
som,1979,29999.99933
som,1980,469999.99881
som,1981,2099999.90463
som,1982,1429999.94755
som,1983,1250000
som,1984,2150000.09537
som,1985,2119999.88556
som,1986,10350000.38147
som,1987,16469999.31335
som,1988,13279999.73297
som,1989,8460000.03815
som,1990,22489999.77112
som,1991,14590000.15259
som,1992,6400000.09537
som,1993,709999.97854
som,1994,2470000.02861
som,1995,209999.99344
som,1996,1509999.99046
som,1997,140000.0006
som,1998,379999.99523
som,1999,2220000.02861
som,2000,2299999.95232
som,2001,2640000.1049
som,2002,2680000.06676
som,2003,2980000.01907
som,2004,3990000.00954
som,2005,5619999.88556
som,2006,6389999.86649
som,2007,12119999.88556
som,2008,13710000.03815
som,2009,8069999.69482
som,2010,9159999.84741
som,2011,10409999.84741
som,2012,11020000.45776
som,2013,12260000.22888
som,2014,27469999.31335
som,2015,17750000
som,2016,14029999.73297
som,2017,15220000.26703
som,2018,14609999.65668
som,2019,15439999.58038
srb,1997,1720000.02861
srb,1998,2279999.97139
srb,1999,22389999.38965
srb,2000,11260000.22888
srb,2001,12800000.19073
srb,2002,8970000.26703
srb,2003,7860000.13351
srb,2004,35869998.93188
srb,2005,8590000.15259
srb,2006,9539999.96185
srb,2007,4929999.82834
srb,2008,16809999.46594
srb,2009,319999.99285
srb,2010,7329999.92371
srb,2011,8420000.07629
srb,2012,6280000.20981
srb,2013,209999.99344
srb,2014,6150000.09537
srb,2015,5710000.03815
srb,2016,200000.00298
srb,2017,0
srb,2019,8850000.38147
ssd,2011,2359999.8951
ssd,2012,13430000.30518
ssd,2013,14140000.34332
ssd,2014,4570000.17166
ssd,2015,8420000.07629
ssd,2016,13310000.41962
ssd,2017,6039999.96185
ssd,2018,-8229999.54224
