geo,time,ny_gdp_defl_kd_zg_ad
hun,2000,9.58348
hun,2001,11.04656
hun,2002,8.09151
hun,2003,5.44398
hun,2004,5.09478
hun,2005,2.62928
hun,2006,3.66352
hun,2007,5.44233
hun,2008,4.80529
hun,2009,4.20003
hun,2010,2.5337
hun,2011,1.93382
hun,2012,2.8932
hun,2013,2.81884
hun,2014,3.69746
hun,2015,2.77655
hun,2016,1.32088
hun,2017,4.02934
hun,2018,4.84648
hun,2019,4.76554
hun,2020,5.9156
idn,1990,9.09395
idn,1991,8.76704
idn,1992,7.28886
idn,1993,19.15258
idn,1994,7.77657
idn,1995,9.88205
idn,1996,8.67651
idn,1997,12.57138
idn,1998,75.27117
idn,1999,14.1612
idn,2000,20.44746
idn,2001,14.29572
idn,2002,5.89605
idn,2003,5.48743
idn,2004,8.55073
idn,2005,14.33179
idn,2006,14.08742
idn,2007,11.25858
idn,2008,18.14975
idn,2009,8.27475
idn,2010,15.26429
idn,2011,7.46594
idn,2012,3.75388
idn,2013,4.96599
idn,2014,5.44317
idn,2015,3.98024
idn,2016,2.43892
idn,2017,4.29268
idn,2018,3.81832
idn,2019,1.5988
idn,2020,-0.45613
ind,1990,10.6683
ind,1991,13.75182
ind,1992,8.96515
ind,1993,9.86178
ind,1994,9.98004
ind,1995,9.0627
ind,1996,7.57502
ind,1997,6.47627
ind,1998,8.01017
ind,1999,3.0684
ind,2000,3.64497
ind,2001,3.21562
ind,2002,3.71568
ind,2003,3.8678
ind,2004,5.72541
ind,2005,5.6219
ind,2006,8.40094
ind,2007,6.94442
ind,2008,9.19397
ind,2009,7.04037
ind,2010,10.52603
ind,2011,8.73358
ind,2012,7.93439
ind,2013,6.1865
ind,2014,3.33176
ind,2015,2.27959
ind,2016,3.23797
ind,2017,3.96926
ind,2018,3.73725
ind,2019,3.566
ind,2020,4.61167
irl,1990,-0.72918
irl,1991,1.80139
irl,1992,2.81222
irl,1993,5.17575
irl,1994,1.69453
irl,1995,3.034
irl,1996,2.29835
irl,1997,3.93572
irl,1998,6.56152
irl,1999,4.38313
irl,2000,6.87896
irl,2001,6.86104
irl,2002,5.19002
irl,2003,3.91602
irl,2004,0.51747
irl,2005,3.07669
irl,2006,3.42714
irl,2007,1.20296
irl,2008,-0.50189
irl,2009,-4.61989
irl,2010,-2.97507
irl,2011,1.49687
irl,2012,2.28405
irl,2013,0.94222
irl,2014,-0.05681
irl,2015,7.70019
irl,2016,0.70518
irl,2017,0.92586
irl,2018,0.71192
irl,2019,4.22479
irl,2020,-1.21212
irn,1990,22.53482
irn,1991,25.97396
irn,1992,29.88927
irn,1993,46.18849
irn,1994,33.62664
irn,1995,38.09523
irn,1996,30.24621
irn,1997,16.50759
irn,1998,9.28068
irn,1999,33.1017
irn,2000,24.97251
irn,2001,16.55672
irn,2002,29.22628
irn,2003,13.06076
irn,2004,24.65176
irn,2005,20.16619
irn,2006,14.58259
irn,2007,22.93906
irn,2008,19.42198
irn,2009,4.59852
irn,2010,15.88263
irn,2011,23.74298
irn,2012,24.01611
irn,2013,35.56745
irn,2014,10.83811
irn,2015,0.42924
irn,2016,1.60719
irn,2017,12.24918
irn,2018,32.89861
irn,2019,36.91008
irn,2020,39.00594
irq,1990,73.64539
irq,1991,111.12642
irq,1992,104.50077
irq,1993,114.46767
irq,1994,396.43802
irq,1995,295.36767
irq,1996,-12.54414
irq,1997,91.4988
irq,1998,-15.86077
irq,1999,71.14804
irq,2000,24.61244
irq,2001,-19.14673
irq,2002,8.1617
irq,2003,13.85858
irq,2004,17.31221
irq,2005,35.85785
irq,2006,23.04474
irq,2007,14.44238
irq,2008,30.17541
irq,2009,-19.5212
irq,2010,16.58674
irq,2011,24.68944
irq,2012,2.66977
irq,2013,-0.0116
irq,2014,-2.84317
irq,2015,-30.19965
irq,2016,-11.10417
irq,2017,14.65036
irq,2018,18.20399
irq,2019,-2.47575
irq,2020,-15.17396
isl,1996,2.47928
isl,1997,2.75412
isl,1998,4.7147
isl,1999,3.49889
isl,2000,4.02479
isl,2001,8.70375
isl,2002,5.87214
isl,2003,0.49186
isl,2004,2.67501
isl,2005,3.06586
isl,2006,8.61668
isl,2007,4.33315
isl,2008,12.13528
isl,2009,10.80471
isl,2010,6.36885
isl,2011,3.09667
isl,2012,3.44088
isl,2013,2.12454
isl,2014,4.14165
isl,2015,6.05452
isl,2016,2.26086
isl,2017,0.93699
isl,2018,2.65295
isl,2019,4.58943
isl,2020,3.21435
isr,1996,9.47907
isr,1997,8.30845
isr,1998,6.87635
isr,1999,6.23941
isr,2000,2.25263
isr,2001,1.76844
isr,2002,4.5312
isr,2003,-0.34297
isr,2004,0.10053
isr,2005,1.1536
isr,2006,1.42591
isr,2007,0.99662
isr,2008,2.11286
isr,2009,3.97826
isr,2010,1.52119
isr,2011,1.35258
isr,2012,3.25594
isr,2013,1.73646
isr,2014,0.59302
isr,2015,2.5006
isr,2016,0.56047
isr,2017,-0.00184
isr,2018,0.88728
isr,2019,1.88495
isr,2020,0.97287
ita,1990,8.91406
ita,1991,7.58133
ita,1992,4.36812
ita,1993,3.88595
ita,1994,3.54247
ita,1995,4.92524
ita,1996,4.50762
ita,1997,2.56737
ita,1998,2.40262
ita,1999,1.53613
ita,2000,1.7924
ita,2001,3.03359
ita,2002,3.27434
ita,2003,3.14781
ita,2004,2.67018
ita,2005,2.01056
ita,2006,2.12485
ita,2007,2.47899
ita,2008,2.4007
ita,2009,1.67884
ita,2010,0.43636
ita,2011,1.60718
ita,2012,1.5473
ita,2013,1.14761
ita,2014,0.91324
ita,2015,0.93186
ita,2016,1.13435
ita,2017,0.72634
ita,2018,1.06813
ita,2019,0.91508
ita,2020,1.16759
jam,1990,25.11711
jam,1991,53.13135
jam,1992,60.03573
jam,1993,52.8064
jam,1994,31.10725
jam,1995,25.18685
jam,1996,18.87211
jam,1997,9.6087
jam,1998,8.33306
jam,1999,6.91606
jam,2000,10.58708
jam,2001,7.80737
jam,2002,9.08385
jam,2003,11.62406
jam,2004,12.8586
jam,2005,11.46874
jam,2006,8.84819
jam,2007,11.32081
jam,2008,13.54681
jam,2009,11.6565
jam,2010,9.81024
jam,2011,5.79619
jam,2012,6.5719
jam,2013,8.41582
jam,2014,6.93002
jam,2015,6.65534
jam,2016,4.66417
jam,2017,6.54977
jam,2018,4.99324
jam,2019,3.1825
jam,2020,3.55579
jor,1990,14.15374
jor,1991,5.43928
jor,1992,6.74582
jor,1993,2.95911
jor,1994,6.88956
jor,1995,1.85874
jor,1996,2.06145
jor,1997,1.23794
jor,1998,6.00005
jor,1999,-0.38399
jor,2000,-0.40811
jor,2001,0.77928
jor,2002,0.92289
jor,2003,2.14821
jor,2004,3.09189
jor,2005,2.0066
jor,2006,10.652
jor,2007,5.0502
jor,2008,23.60984
jor,2009,3.1616
jor,2010,8.07746
jor,2011,5.91051
jor,2012,4.60682
jor,2013,6.14362
jor,2014,3.44532
jor,2015,2.16975
jor,2016,1.36201
jor,2017,1.67908
jor,2018,1.71113
jor,2019,1.67063
jor,2020,-0.26208
jpn,1990,2.60531
jpn,1991,2.92785
jpn,1992,1.66664
jpn,1993,0.56837
jpn,1994,2.14041
jpn,1995,-0.52346
jpn,1996,-0.44578
jpn,1997,0.50446
jpn,1998,-0.02668
jpn,1999,-1.24105
jpn,2000,-1.33626
jpn,2001,-1.08488
jpn,2002,-1.39098
jpn,2003,-1.6077
jpn,2004,-1.12477
jpn,2005,-1.19402
jpn,2006,-0.86202
jpn,2007,-0.70524
jpn,2008,-0.91153
jpn,2009,-0.56956
jpn,2010,-1.88074
jpn,2011,-1.62208
jpn,2012,-0.75609
jpn,2013,-0.35438
jpn,2014,1.68629
jpn,2015,2.1113
jpn,2016,0.41994
jpn,2017,-0.07435
jpn,2018,0.00463
jpn,2019,0.64085
jpn,2020,0.84216
kaz,1991,96.3565
kaz,1992,1472.21636
kaz,1993,1243.46166
kaz,1994,1546.72682
kaz,1995,160.88867
kaz,1996,38.89963
kaz,1997,16.13573
kaz,1998,5.66284
kaz,1999,13.28014
kaz,2000,17.4264
kaz,2001,10.15643
kaz,2002,5.80322
kaz,2003,11.73852
kaz,2004,16.13163
kaz,2005,17.87483
kaz,2006,21.55171
kaz,2007,15.5271
kaz,2008,20.93654
kaz,2009,4.69109
kaz,2010,19.54229
kaz,2011,20.54296
kaz,2012,4.78557
kaz,2013,9.49908
kaz,2014,5.77124
kaz,2015,1.82355
kaz,2016,13.63843
kaz,2017,11.21111
kaz,2018,9.20561
kaz,2019,7.63329
kaz,2020,4.21086
ken,1990,10.6372
ken,1991,12.53196
ken,1992,18.89723
ken,1993,25.69848
ken,1994,17.01641
ken,1995,11.22107
ken,1996,9.11624
ken,1997,11.43522
ken,1998,6.9314
ken,1999,4.19394
ken,2000,6.07985
ken,2001,1.57312
ken,2002,0.93321
ken,2003,6.19731
ken,2004,7.12684
ken,2005,4.89965
ken,2006,7.78674
ken,2007,8.12949
ken,2008,15.15117
ken,2009,11.6373
ken,2010,1.6392
ken,2011,10.06501
ken,2012,9.52297
ken,2013,7.33756
ken,2014,7.63503
ken,2015,9.23865
ken,2016,5.84963
ken,2017,7.6052
ken,2018,4.23362
ken,2019,4.59019
ken,2020,5.18197
kgz,1990,7.9757
kgz,1991,134.77157
kgz,1992,830.11292
kgz,1993,754.42796
kgz,1994,180.87493
kgz,1995,42.03109
kgz,1996,35.34291
kgz,1997,19.30955
kgz,1998,9.07751
kgz,1999,37.57444
kgz,2000,27.16174
kgz,2001,7.33297
kgz,2002,2.0253
kgz,2003,3.97456
kgz,2004,5.10869
kgz,2005,7.12862
kgz,2006,9.39162
kgz,2007,14.87655
kgz,2008,22.21599
kgz,2009,4.0353
kgz,2010,10.0339
kgz,2011,22.48184
kgz,2012,8.65632
kgz,2013,3.17519
kgz,2014,8.41523
kgz,2015,3.42729
kgz,2016,6.05056
kgz,2017,6.32715
kgz,2018,3.44745
kgz,2019,3.94939
kgz,2020,5.75991
khm,1994,59.96529
khm,1995,8.00418
khm,1996,3.0325
khm,1997,6.00508
khm,1998,10.35774
khm,1999,1.26155
khm,2000,-4.28323
khm,2001,2.64654
khm,2002,0.71314
khm,2003,1.79752
khm,2004,4.82374
khm,2005,6.07668
khm,2006,4.63111
khm,2007,6.51803
khm,2008,12.25379
khm,2009,2.50438
khm,2010,3.12059
khm,2011,3.36407
khm,2012,1.44052
khm,2013,0.78139
khm,2014,2.6322
khm,2015,1.78611
khm,2016,3.47525
khm,2017,3.34104
khm,2018,3.11182
khm,2019,3.23537
khm,2020,-0.8657
kir,1990,-1.06275
kir,1991,19.60784
kir,1992,5.63079
kir,1993,5.23873
kir,1994,6.85335
kir,1995,1.33333
kir,1996,9.97807
kir,1997,5.30376
kir,1998,7.25275
kir,1999,4.49219
kir,2000,2.03408
kir,2001,6.74215
kir,2002,4.94713
kir,2003,2.6393
kir,2004,1.70764
kir,2005,0.51207
kir,2006,-0.25552
kir,2007,6.14912
kir,2008,8.31687
kir,2009,0.16983
kir,2010,1.17845
kir,2011,1.87783
kir,2012,-0.3956
kir,2013,0.13567
kir,2014,4.70549
kir,2015,3.48415
kir,2016,0.17153
kir,2017,0.96492
kir,2018,5.64128
kir,2019,-2.66053
kir,2020,8.00695
kna,1990,7.60303
kna,1991,3.43922
kna,1992,5.29731
kna,1993,1.99085
kna,1994,6.27212
kna,1995,0.78351
kna,1996,0.64582
kna,1997,4.91515
kna,1998,2.80018
kna,1999,2.78002
kna,2000,1.8077
kna,2001,3.936
kna,2002,3.47602
kna,2003,1.66939
kna,2004,3.83915
kna,2005,-1.62377
kna,2006,14.16833
kna,2007,6.32498
kna,2008,2.7004
kna,2009,3.75109
kna,2010,2.26882
kna,2011,5.64415
kna,2012,0.10948
kna,2013,-0.44295
kna,2014,2.69099
kna,2015,-0.31162
kna,2016,-3.62263
kna,2017,4.20169
kna,2018,-0.9971
kna,2019,3.05475
kna,2020,-1.63886
kor,1990,10.08747
kor,1991,9.14103
kor,1992,7.77796
kor,1993,6.25452
kor,1994,8.15896
kor,1995,7.02456
kor,1996,4.11067
kor,1997,4.00329
kor,1998,4.47592
kor,1999,-1.22984
kor,2000,1.02177
kor,2001,3.4785
kor,2002,3.03314
kor,2003,3.44999
kor,2004,3.12788
kor,2005,1.0414
kor,2006,-0.2232
kor,2007,2.4192
kor,2008,2.8263
kor,2009,3.60864
kor,2010,2.7375
kor,2011,1.28186
kor,2012,1.25181
kor,2013,1.01854
kor,2014,0.9069
kor,2015,3.1856
kor,2016,1.98604
kor,2017,2.22278
kor,2018,0.48295
kor,2019,-0.83933
kor,2020,1.31291
kos,2009,-2.83316
kos,2010,6.39243
kos,2011,6.30369
kos,2012,3.5254
kos,2013,0.35302
kos,2014,1.60144
kos,2015,0.6078
kos,2016,0.77927
kos,2017,0.43999
kos,2018,1.49892
kos,2019,0.96293
kos,2020,1.38111
kwt,1993,-7.38642
kwt,1994,-5.87048
kwt,1995,4.85051
kwt,1996,15.51024
kwt,1997,-4.71535
kwt,1998,-17.15611
kwt,1999,18.08936
kwt,2000,20.52171
kwt,2001,-7.71871
kwt,2002,5.14829
kwt,2003,4.92065
kwt,2004,11.37127
kwt,2005,21.77101
kwt,2006,16.17636
kwt,2007,4.30736
kwt,2008,18.66294
kwt,2009,-17.16654
kwt,2010,11.10335
kwt,2011,17.25834
kwt,2012,7.45919
kwt,2013,0.22287
kwt,2014,-6.75791
kwt,2015,-25.95842
kwt,2016,-6.83797
kwt,2017,16.2311
kwt,2018,12.58352
kwt,2019,-1.33653
kwt,2020,-14.07122
lao,1990,37.90738
lao,1991,12.97176
lao,1992,5.99384
lao,1993,11.18258
lao,1994,7.7006
lao,1995,19.68536
lao,1996,13.72521
lao,1997,19.35282
lao,1998,84.50446
lao,1999,127.97397
lao,2000,24.79778
lao,2001,8.86807
lao,2002,6.31846
lao,2003,13.45009
lao,2004,10.69043
lao,2005,8.64032
lao,2006,10.8051
lao,2007,7.43829
lao,2008,8.86345
lao,2009,-2.93207
lao,2010,9.19657
lao,2011,10.46872
lao,2012,7.52886
lao,2013,6.47397
lao,2014,5.72656
lao,2015,2.3485
lao,2016,3.02231
lao,2017,1.8521
lao,2018,1.91989
lao,2019,2.04355
lao,2020,4.99129
lbn,1990,15.50185
lbn,1991,47.65566
lbn,1992,97.43382
lbn,1993,24.74302
lbn,1994,7.87372
lbn,1995,10.67901
lbn,1996,1.73811
lbn,1997,11.54677
lbn,1998,4.01792
lbn,1999,0.81285
lbn,2000,-2.08798
lbn,2001,-1.52515
lbn,2002,4.92119
lbn,2003,1.58125
lbn,2004,-1.23466
lbn,2005,-1.06221
lbn,2006,0.88074
lbn,2007,3.13292
lbn,2008,7.53328
lbn,2009,10.28454
lbn,2010,0.57861
lbn,2011,2.96508
lbn,2012,7.55835
lbn,2013,2.61433
lbn,2014,0.15207
lbn,2015,3.41338
lbn,2016,1.04468
lbn,2017,2.96114
lbn,2018,5.4544
lbn,2019,4.35775
lbn,2020,84.58535
lbr,2001,0.72003
lbr,2002,-1.39273
lbr,2003,15.51149
lbr,2004,16.85828
lbr,2005,0.49001
lbr,2006,9.13489
lbr,2007,12.01764
lbr,2008,17.32635
lbr,2009,-2.72284
lbr,2010,6.512
lbr,2011,10.92345
lbr,2012,7.79716
lbr,2013,4.71531
lbr,2014,0.81792
lbr,2015,0.06271
lbr,2016,6.97296
lbr,2017,-2.61793
lbr,2018,-0.20987
lbr,2019,-0.56043
lbr,2020,-0.602
lby,2000,13.30692
lby,2001,7.18492
lby,2002,27.24724
lby,2003,14.3626
lby,2004,22.60535
lby,2005,28.56854
lby,2006,9.4607
lby,2007,11.02017
lby,2008,21.82955
lby,2009,-25.3128
lby,2010,14.16107
lby,2011,18.25072
lby,2012,8.98067
lby,2013,-6.66792
lby,2014,-17.30903
lby,2015,-19.39851
lby,2016,-2.55756
lby,2017,14.43076
lby,2018,18.12365
lby,2019,-1.10363
lby,2020,-28.96074
lca,1990,8.38222
lca,1991,5.48232
lca,1992,1.74518
lca,1993,1.00435
lca,1994,2.57871
lca,1995,5.06514
lca,1996,-0.40307
lca,1997,2.8737
lca,1998,2.43024
lca,1999,2.33253
lca,2000,4.00393
lca,2001,-0.91214
lca,2002,0.41171
lca,2003,5.22452
lca,2004,0.70813
lca,2005,6.89694
lca,2006,5.17561
lca,2007,3.5909
lca,2008,2.53277
lca,2009,0.31844
lca,2010,4.40818
lca,2011,0.55509
lca,2012,1.98941
lca,2013,7.11774
lca,2014,3.60284
lca,2015,4.43767
lca,2016,-0.45329
lca,2017,3.4147
lca,2018,0.48277
lca,2019,2.66424
lca,2020,-4.16947
lie,1990,5.40244
lie,1991,5.87013
lie,1992,4.02355
lie,1993,3.30188
lie,1994,0.85236
lie,1995,1.79595
lie,1996,0.81542
lie,1997,0.51471
lie,1998,0.01463
lie,1999,0.81919
lie,2000,1.55252
lie,2001,0.98586
lie,2002,0.65082
lie,2003,0.63256
lie,2004,0.81017
lie,2005,1.19057
lie,2006,1.31488
lie,2007,6.58174
lie,2008,-2.11669
lie,2009,-9.90066
lka,1990,20.06328
lka,1991,10.62402
lka,1992,9.40371
lka,1993,9.88439
lka,1994,9.77058
lka,1995,9.30344
lka,1996,10.81746
lka,1997,8.92447
lka,1998,9.21416
lka,1999,4.1627
lka,2000,7.27743
lka,2001,5.14914
lka,2002,8.11157
lka,2003,8.74866
lka,2004,8.80149
lka,2005,10.41873
lka,2006,11.27703
lka,2007,14.02844
lka,2008,16.32702
lka,2009,5.87988
lka,2010,7.29895
lka,2011,3.83139
lka,2012,10.82843
lka,2013,6.23691
lka,2014,2.9121
lka,2015,0.64904
lka,2016,4.84314
lka,2017,7.26564
lka,2018,3.82665
lka,2019,2.73562
lka,2020,3.42516
lso,1990,11.9939
lso,1991,17.82722
lso,1992,13.93899
lso,1993,11.29797
lso,1994,7.76664
lso,1995,12.81652
lso,1996,6.00204
lso,1997,9.01894
lso,1998,9.92223
lso,1999,8.13125
lso,2000,6.30022
lso,2001,11.47305
lso,2002,14.20693
lso,2003,2.43881
lso,2004,9.60039
lso,2005,5.92284
lso,2006,9.31099
lso,2007,-6.68836
lso,2008,16.72332
lso,2009,2.34814
lso,2010,5.34303
lso,2011,9.43027
lso,2012,2.18086
lso,2013,10.2799
lso,2014,14.03515
lso,2015,10.20245
lso,2016,-0.29468
lso,2017,2.01788
lso,2018,9.6228
lso,2019,3.14658
lso,2020,-0.03284
ltu,1996,18.99053
ltu,1997,11.44869
ltu,1998,3.35144
ltu,1999,-1.25689
ltu,2000,1.29854
ltu,2001,-0.32181
ltu,2002,0.31866
ltu,2003,-0.81349
ltu,2004,2.6818
ltu,2005,6.88511
ltu,2006,6.73559
ltu,2007,8.55459
ltu,2008,9.70911
ltu,2009,-3.29604
ltu,2010,2.53348
ltu,2011,5.34995
ltu,2012,2.73425
ltu,2013,1.28133
ltu,2014,0.83359
ltu,2015,0.06368
ltu,2016,1.57625
ltu,2017,4.24343
ltu,2018,3.52621
ltu,2019,2.65423
ltu,2020,1.45928
lux,1990,2.51339
lux,1991,1.82284
lux,1992,3.72907
lux,1993,5.97276
lux,1994,3.54238
lux,1995,2.33207
lux,1996,3.78356
lux,1997,2.61954
lux,1998,-2.03255
lux,1999,4.76462
lux,2000,4.60847
lux,2001,0.79007
lux,2002,1.46441
lux,2003,2.18598
lux,2004,3.11733
lux,2005,4.81733
lux,2006,6.45468
lux,2007,1.89248
lux,2008,6.60997
lux,2009,0.87069
lux,2010,4.64842
lux,2011,3.44946
lux,2012,3.26598
lux,2013,2.27602
lux,2014,2.7967
lux,2015,2.21918
lux,2016,-1.10762
lux,2017,2.1429
lux,2018,1.7317
lux,2019,0.57709
lux,2020,4.27136
lva,1996,12.43426
lva,1997,5.88734
lva,1998,4.82383
lva,1999,1.49184
lva,2000,3.61823
lva,2001,2.29792
lva,2002,5.07377
lva,2003,5.01846
lva,2004,7.06445
lva,2005,11.20417
lva,2006,12.44021
lva,2007,20.06149
lva,2008,11.65495
lva,2009,-9.66617
lva,2010,-0.34461
lva,2011,6.53309
lva,2012,3.63877
lva,2013,1.71565
lva,2014,1.91766
lva,2015,0.11594
lva,2016,0.86438
lva,2017,2.94727
lva,2018,3.89361
lva,2019,2.57514
lva,2020,-0.09228
mac,1990,10.94343
mac,1991,11.65166
mac,1992,14.73895
mac,1993,9.53635
mac,1994,6.75389
mac,1995,8.18388
mac,1996,2.26677
mac,1997,1.66032
mac,1998,-1.94087
mac,1999,-1.19135
mac,2000,-1.74615
mac,2001,-1.47897
mac,2002,-1.33729
mac,2003,0.05043
mac,2004,1.93365
mac,2005,5.56804
mac,2006,7.74484
mac,2007,8.76202
mac,2008,10.0732
mac,2009,0.92236
mac,2010,4.79054
mac,2011,7.49069
mac,2012,6.92085
mac,2013,7.73268
mac,2014,8.73053
mac,2015,4.51406
mac,2016,0.8616
mac,2017,2.15008
mac,2018,3.54347
mac,2019,2.40363
mac,2020,-0.23573
mar,1990,7.69436
mar,1991,5.39632
mar,1992,4.58788
mar,1993,3.03498
mar,1994,0.65534
mar,1995,7.5384
mar,1996,0.43549
mar,1997,0.71339
mar,1998,0.39132
mar,1999,0.56955
mar,2000,-0.74229
mar,2001,0.65232
mar,2002,1.20854
mar,2003,1.06261
mar,2004,1.21922
mar,2005,1.19054
mar,2006,1.54803
mar,2007,3.59505
mar,2008,4.5305
mar,2009,0.14691
mar,2010,0.97562
mar,2011,-0.69098
mar,2012,0.36934
mar,2013,1.30729
mar,2014,0.37781
mar,2015,2.12905
mar,2016,1.48316
mar,2017,0.63494
mar,2018,1.08963
mar,2019,1.35708
mar,2020,0.85757
mco,1990,2.64056
mco,1991,2.53982
mco,1992,2.13588
mco,1993,1.55003
mco,1994,1.34566
mco,1995,1.30791
mco,1996,1.60458
mco,1997,1.01405
mco,1998,0.90092
mco,1999,0.04625
mco,2000,1.40062
mco,2001,1.6489
mco,2002,2.38017
mco,2003,1.87868
mco,2004,1.58979
mco,2005,0.1964
mco,2006,2.16016
mco,2007,2.55724
mco,2008,2.4518
mco,2009,0.05685
mco,2010,1.05563
mco,2011,0.96911
mco,2012,1.16157
mco,2013,0.78039
mco,2014,0.57536
mco,2015,1.13797
mco,2016,0.15943
mco,2017,0.88651
mco,2018,0.99152
mco,2019,1.27927
mco,2020,2.52377
mda,1996,27.85198
mda,1997,12.50294
mda,1998,9.46173
mda,1999,39.78167
mda,2000,27.32875
mda,2001,12.08925
mda,2002,9.8274
mda,2003,14.86597
mda,2004,7.98709
mda,2005,9.34414
mda,2006,13.41814
mda,2007,15.90871
mda,2008,9.24425
mda,2009,2.16939
mda,2010,33.30493
mda,2011,8.1908
mda,2012,7.42422
mda,2013,3.92385
mda,2014,6.35218
mda,2015,9.56437
mda,2016,5.67409
mda,2017,6.25028
mda,2018,3.18002
mda,2019,5.40013
mda,2020,5.44755
mdg,1990,11.85871
mdg,1991,8.54018
mdg,1992,14.56729
mdg,1993,9.98992
mdg,1994,38.99213
mdg,1995,49.03612
mdg,1996,19.76082
mdg,1997,4.49197
mdg,1998,6.20997
mdg,1999,7.18914
mdg,2000,11.57035
mdg,2001,7.91694
mdg,2002,16.49853
mdg,2003,-1.704
mdg,2004,13.9558
mdg,2005,18.36382
mdg,2006,10.76564
mdg,2007,10.28797
mdg,2008,7.4863
mdg,2009,6.92916
mdg,2010,10.21854
mdg,2011,10.38619
mdg,2012,5.46617
mdg,2013,5.4523
mdg,2014,6.73177
mdg,2015,6.50372
mdg,2016,8.96008
mdg,2017,4.96154
mdg,2018,8.29799
mdg,2019,6.52209
mdg,2020,4.35152
mdv,1996,4.65633
mdv,1997,4.10041
mdv,1998,-1.13798
mdv,1999,2.75331
mdv,2000,2.03241
mdv,2001,50.89283
mdv,2002,0.49754
mdv,2003,0.46599
mdv,2004,9.97004
mdv,2005,9.15817
mdv,2006,7.36583
mdv,2007,10.11807
mdv,2008,11.05004
mdv,2009,11.28683
mdv,2010,2.88162
mdv,2011,12.63499
mdv,2012,6.77695
mdv,2013,6.43036
mdv,2014,4.64084
mdv,2015,7.92991
mdv,2016,0.22523
mdv,2017,1.3858
mdv,2018,3.14974
mdv,2019,-1.08206
mdv,2020,0.36019
mex,1990,28.19638
mex,1991,23.42972
mex,1992,14.84439
mex,1993,9.49397
mex,1994,8.8105
mex,1995,38.46466
mex,1996,26.54551
mex,1997,18.74487
mex,1998,15.42969
mex,1999,16.10282
mex,2000,11.15221
mex,2001,6.04149
mex,2002,5.50337
mex,2003,4.03946
mex,2004,7.96171
mex,2005,5.87392
mex,2006,6.38922
mex,2007,5.78906
mex,2008,6.17251
mex,2009,3.94766
mex,2010,4.54515
mex,2011,5.84287
mex,2012,4.06593
mex,2013,1.52973
mex,2014,4.43972
mex,2015,2.83509
mex,2016,5.60528
mex,2017,6.71271
mex,2018,4.94641
mex,2019,4.13502
mex,2020,2.9067
mhl,1990,4.98988
mhl,1991,5.04435
mhl,1992,3.01395
mhl,1993,3.03373
mhl,1994,2.62466
mhl,1995,2.80713
mhl,1996,2.79595
mhl,1997,6.74281
mhl,1998,2.25952
mhl,1999,3.11731
mhl,2000,-0.45469
mhl,2001,-0.32236
mhl,2002,3.38944
mhl,2003,1.38032
mhl,2004,-0.15504
mhl,2005,0.73946
mhl,2006,3.99428
mhl,2007,1.54658
mhl,2008,9.13886
mhl,2009,-4.44477
mhl,2010,0.40681
mhl,2011,8.00602
mhl,2012,7.25163
mhl,2013,-1.51625
mhl,2014,-0.51397
mhl,2015,-0.68518
mhl,2016,8.2064
mhl,2017,2.47186
mhl,2018,0.34565
mhl,2019,1.33275
mhl,2020,4.39267
mkd,1991,93.92132
mkd,1992,1271.66404
mkd,1993,442.12942
mkd,1994,151.88571
mkd,1995,17.09162
mkd,1996,2.86482
mkd,1997,3.92929
mkd,1998,1.39171
mkd,1999,2.73807
mkd,2000,8.17838
mkd,2001,4.71896
mkd,2002,0.94397
mkd,2003,1.65165
mkd,2004,-0.16604
mkd,2005,4.8959
mkd,2006,3.25262
mkd,2007,4.59255
mkd,2008,5.49119
mkd,2009,0.29508
mkd,2010,2.04128
mkd,2011,3.72217
mkd,2012,1.003
mkd,2013,4.48329
mkd,2014,1.44697
mkd,2015,2.00342
mkd,2016,3.46525
mkd,2017,2.80703
mkd,2018,3.92616
mkd,2019,0.86817
mkd,2020,1.12777
mli,1990,7.60211
mli,1991,-5.81606
mli,1992,0.73882
mli,1993,3.23509
mli,1994,39.56235
mli,1995,15.80898
mli,1996,-1.65212
mli,1997,5.5802
mli,1998,1.73958
mli,1999,-3.21492
mli,2000,-0.61973
mli,2001,4.67836
mli,2002,3.51288
mli,2003,-7.59428
mli,2004,3.59862
mli,2005,7.50171
mli,2006,4.64687
mli,2007,4.55505
mli,2008,7.27637
mli,2009,4.63593
mli,2010,4.365
mli,2011,12.18289
mli,2012,4.60541
mli,2013,0.65263
mli,2014,1.26864
mli,2015,2.88351
mli,2016,1.35112
mli,2017,1.93427
mli,2018,1.45796
mli,2019,1.93054
mli,2020,0.53234
mlt,1990,3.15105
mlt,1991,3.35087
mlt,1992,3.55442
mlt,1993,2.85451
mlt,1994,3.56174
mlt,1995,0.7816
mlt,1996,1.08532
mlt,1997,0.95421
mlt,1998,1.21843
mlt,1999,0.76563
mlt,2000,1.57796
mlt,2001,4.41653
mlt,2002,2.72574
mlt,2003,1.87158
mlt,2004,2.11317
mlt,2005,1.93748
mlt,2006,2.16012
mlt,2007,2.284
mlt,2008,3.23009
mlt,2009,2.02085
mlt,2010,3.16569
mlt,2011,1.1239
mlt,2012,2.1461
mlt,2013,2.27617
mlt,2014,2.34273
mlt,2015,4.22012
mlt,2016,1.764
mlt,2017,2.22278
mlt,2018,2.25673
mlt,2019,2.31446
mlt,2020,1.44926
mmr,1990,33.34665
