geo,time,se_prm_enrl_tc_zs
ind,2000,39.99999
ind,2001,40.14999
ind,2002,40.66296
ind,2003,41.32988
ind,2011,35.15463
ind,2013,32.31833
ind,2014,31.28855
ind,2015,31.49146
ind,2016,35.21588
ind,2017,32.74955
irl,1975,30.02306
irl,1976,30.99678
irl,1977,31.08229
irl,1978,30.99245
irl,1979,30.03869
irl,1980,29.38572
irl,1981,28.69623
irl,1982,28.38162
irl,1983,27.8851
irl,1984,27.15345
irl,1985,27.10296
irl,1986,26.81102
irl,1987,26.63071
irl,1988,26.66259
irl,1989,27.52303
irl,1990,27.22852
irl,1991,26.6906
irl,1992,25.89965
irl,1993,24.81039
irl,1994,24.1795
irl,1995,23.3174
irl,1996,22.54239
irl,1997,22.14727
irl,1998,25.8408
irl,1999,21.58899
irl,2001,20.28891
irl,2002,19.40672
irl,2003,18.67253
irl,2004,18.16768
irl,2005,17.86512
irl,2006,17.20225
irl,2007,15.93984
irl,2008,15.86217
irl,2009,15.81153
irl,2010,15.80376
irl,2011,15.57069
irl,2012,16.06046
irn,1971,32.43886
irn,1972,31.32823
irn,1973,35.49493
irn,1974,30.38254
irn,1975,30.50753
irn,1976,29.37622
irn,1977,28.47649
irn,1978,32.48016
irn,1982,27.41493
irn,1983,19.92812
irn,1984,20.16294
irn,1985,20.614
irn,1986,21.91648
irn,1987,28.02745
irn,1988,29.34102
irn,1989,29.88895
irn,1991,31.36189
irn,1992,31.34307
irn,1993,31.86699
irn,1994,31.65918
irn,1995,31.91303
irn,1996,32.86826
irn,1997,31.76048
irn,1998,30.40967
irn,1999,26.50585
irn,2000,26.14868
irn,2001,25.32444
irn,2002,24.38459
irn,2003,23.60989
irn,2004,22.60443
irn,2005,21.74286
irn,2006,21.84821
irn,2007,21.78506
irn,2008,21.33003
irn,2009,20.4884
irn,2013,25.65459
irn,2014,25.91843
irn,2015,26.77414
irn,2016,27.32117
irn,2017,28.52479
irq,1971,22.05582
irq,1972,22.01632
irq,1973,23.60458
irq,1974,24.1028
irq,1975,26.44791
irq,1976,25.44111
irq,1977,27.59178
irq,1978,26.24348
irq,1979,28.22783
irq,1980,28.176
irq,1981,27.82883
irq,1982,26.79302
irq,1983,24.38507
irq,1984,24.0024
irq,1985,23.82255
irq,1986,23.7781
irq,1987,23.68793
irq,1988,25.12536
irq,1989,23.11669
irq,1991,24.8224
irq,1992,23.52562
irq,1993,21.76769
irq,1996,19.96441
irq,1999,25.47278
irq,2000,21.39027
irq,2003,19.42497
irq,2004,20.52994
irq,2007,16.95545
isl,1971,19.5705
isl,1972,19.10273
isl,1973,18.56548
isl,1974,18.44884
isl,1975,19.52284
isl,1976,19.14348
isl,2011,9.70073
isl,2012,9.92804
isl,2013,9.85605
isl,2014,9.99398
isl,2015,10.14405
isr,1975,13.89824
isr,1976,12.74477
isr,1977,12.37523
isr,1978,12.31168
isr,1979,12.17159
isr,1980,12.04099
isr,1981,11.75232
isr,1982,11.90266
isr,1983,12.19894
isr,1984,12.41226
isr,1985,12.44814
isr,1986,12.81613
isr,1987,12.97396
isr,1988,14.28629
isr,1989,13.75419
isr,1990,13.96885
isr,1991,13.42703
isr,1992,13.1219
isr,1993,12.31536
isr,1994,12.40419
isr,1999,13.22278
isr,2000,13.5707
isr,2001,13.43584
isr,2002,13.39734
isr,2003,13.19244
isr,2004,13.20072
isr,2005,13.01884
isr,2006,13.34666
isr,2007,13.14135
isr,2008,13.02577
isr,2009,13.06781
isr,2010,13.05877
isr,2011,12.50256
isr,2013,12.11677
isr,2014,12.11357
isr,2015,12.08838
isr,2016,12.07069
ita,1971,21.62047
ita,1972,21.41969
ita,1973,21.01424
ita,1974,20.23249
ita,1975,19.66866
ita,1976,18.93474
ita,1977,17.45366
ita,1978,17.106
ita,1979,16.94317
ita,1980,16.37566
ita,1981,16.15702
ita,1982,15.52441
ita,1983,15.19345
ita,1984,14.44222
ita,1985,14.11716
ita,1986,13.52486
ita,1987,13.17401
ita,1988,12.8107
ita,1989,12.52285
ita,1990,12.17282
ita,1991,11.50762
ita,1992,11.76164
ita,1993,11.76199
ita,1994,10.24048
ita,1995,10.96617
ita,1996,11.18279
ita,1998,10.8835
ita,1999,11.33403
ita,2000,10.95841
ita,2001,10.69891
ita,2002,10.59096
ita,2003,10.8275
ita,2004,10.61624
ita,2005,10.49472
ita,2006,10.55403
ita,2007,10.32595
ita,2013,12.03423
ita,2014,12.06786
ita,2015,12.02716
ita,2016,11.12385
ita,2017,11.48066
jam,1971,46.69999
jam,1972,40.93971
jam,1975,39.53064
jam,1977,37.16503
jam,1979,43.83249
jam,1980,41.37766
jam,1981,41.43476
jam,1983,33.78129
jam,1984,34.29697
jam,1985,34.59407
jam,1986,35.24658
jam,1987,36.18559
jam,1988,33.77801
jam,1989,33.08585
jam,1990,33.64659
jam,2003,29.65919
jam,2004,27.53374
jam,2011,23.39354
jam,2012,22.85664
jam,2013,21.67349
jam,2014,22.08221
jam,2015,21.97603
jam,2016,22.64723
jam,2017,22.10634
jam,2018,24.79434
jor,1971,38.82783
jor,1972,38.31777
jor,1973,38.28493
jor,1974,37.44914
jor,1975,35.67201
jor,1976,34.66343
jor,1977,34.50828
jor,1978,32.49118
jor,1979,32.23471
jor,1980,32.18107
jor,1981,31.76893
jor,1982,31.40796
jor,1983,31.80441
jor,1984,32.14243
jor,1985,31.91506
jor,1986,31.26839
jor,1987,29.40801
jor,1988,29.83301
jor,1989,28.39694
jor,1991,26.48989
jor,1995,24.27996
jor,1998,23.6915
jor,2002,20.05269
jor,2003,19.93241
jor,2014,16.90871
jor,2016,18.36314
jor,2017,21.03903
jor,2018,18.53699
jpn,2013,16.73194
jpn,2014,16.44725
jpn,2015,16.17666
jpn,2016,15.87224
jpn,2017,15.66096
kaz,1986,25.67562
kaz,1989,22.62178
kaz,1990,20.66277
kaz,1991,19.78228
kaz,1992,19.34524
kaz,1993,18.85889
kaz,1994,19.0124
kaz,1995,20.34234
kaz,1996,21.49086
kaz,1997,22.61298
kaz,1998,22.21895
kaz,2001,18.7209
kaz,2002,18.89743
kaz,2003,18.50973
kaz,2004,17.93263
kaz,2005,17.26973
kaz,2006,16.77062
kaz,2007,16.5296
kaz,2008,16.63423
kaz,2009,16.40689
kaz,2010,16.24776
kaz,2011,16.35795
kaz,2012,16.19104
kaz,2013,16.48238
kaz,2014,16.85665
kaz,2015,16.2004
kaz,2016,18.5511
kaz,2017,20.75555
kaz,2018,19.63913
kaz,2019,17.21457
ken,1998,28.49991
ken,1999,32.21127
ken,2000,34.43698
ken,2001,34.43703
ken,2002,34.43683
ken,2003,38.02563
ken,2004,39.53539
ken,2005,41.97553
ken,2006,41.54025
ken,2007,41.95242
ken,2008,43.51672
ken,2009,43.33438
ken,2012,56.5747
ken,2014,31.35317
ken,2015,30.65055
kgz,1981,27.81818
kgz,1986,19.13966
kgz,1991,21.3276
kgz,1996,19.65719
kgz,1999,24.4244
kgz,2000,24.14416
kgz,2001,24.41889
kgz,2002,24.03802
kgz,2003,24.45576
kgz,2004,24.23079
kgz,2005,24.48841
kgz,2006,23.84174
kgz,2007,24.2314
kgz,2008,24.19711
kgz,2009,24.03166
kgz,2010,24.28436
kgz,2011,24.91639
kgz,2012,23.89988
kgz,2013,24.54686
kgz,2014,25.30667
kgz,2015,26.19366
kgz,2016,25.03207
kgz,2017,24.91353
kgz,2018,24.98946
khm,1971,16.8477
khm,1973,23.54059
khm,1981,43.807
khm,1982,48.26364
khm,1983,45.81546
khm,1984,42.41492
khm,1985,38.10382
khm,1986,37.50088
khm,1987,35.21323
khm,1988,34.29832
khm,1989,35.57241
khm,1990,34.9536
khm,1991,32.57161
khm,1994,43.11157
khm,1995,45.02911
khm,1997,44.41581
khm,1998,46.48057
khm,1999,47.76229
khm,2000,50.12283
khm,2001,52.94991
khm,2002,56.28967
khm,2003,56.23746
khm,2004,55.05284
khm,2005,53.21143
khm,2006,50.42275
khm,2007,50.8791
khm,2008,48.53713
khm,2009,49.07538
khm,2010,48.44957
khm,2011,47.29163
khm,2012,45.72134
khm,2013,46.92711
khm,2014,44.63494
khm,2015,45.52116
khm,2016,42.53404
khm,2017,41.66267
khm,2018,41.7035
kir,1972,26.29379
kir,1973,31.10512
kir,1975,33.10022
kir,1976,30.60287
kir,1977,31.44598
kir,1978,31.42424
kir,1979,30.75058
kir,1980,30.42529
kir,1981,29.9396
kir,1982,30.74667
kir,1983,30.04857
kir,1984,28.01274
kir,1985,29.21739
kir,1986,28.54604
kir,1987,29.1033
kir,1988,29.52288
kir,1989,28.24655
kir,1990,28.61673
kir,1991,29.21201
kir,1992,29.3945
kir,1993,30.38361
kir,1994,30.99631
kir,1995,27.27083
kir,1996,23.60519
kir,1997,24.20083
kir,1998,24.38472
kir,1999,24.66093
kir,2000,31.66522
kir,2001,23.63404
kir,2002,22.43788
kir,2003,26.50671
kir,2004,24.66193
kir,2005,24.6682
kir,2006,26.5462
kir,2007,24.6698
kir,2008,24.9969
kir,2014,26.37134
kir,2016,25.73171
kir,2017,25.48855
kna,1980,25.13595
kna,1984,22.60504
kna,1985,22.58112
kna,1986,22.12465
kna,1987,29.30827
kna,1988,28.8403
kna,1989,22.57704
kna,1990,22.15318
kna,1991,19.9697
kna,1992,20.67429
kna,1994,18.7619
kna,1995,18.85326
kna,1998,19.9625
kna,2000,19.44382
kna,2001,18.92113
kna,2002,16.68394
kna,2003,17.39402
kna,2004,17.42234
kna,2005,17.63889
kna,2007,16.5914
kna,2008,16.14464
kna,2009,14.29797
kna,2010,14.11964
kna,2011,13.05664
kna,2012,15.0961
kna,2013,14.51688
kna,2014,13.798
kna,2015,15.09945
kna,2016,13.87277
kor,1971,56.87028
kor,1972,55.97217
kor,1973,54.65857
kor,1974,53.07046
kor,1975,52.29875
kor,1976,51.78286
kor,1977,50.24867
kor,1978,48.80145
kor,1979,48.63001
kor,1980,48.09201
kor,1981,47.52068
kor,1982,45.51968
kor,1983,43.8722
kor,1984,41.66962
kor,1985,39.93376
kor,1986,38.30699
kor,1987,37.87841
kor,1988,36.6655
kor,1989,36.36887
kor,1990,36.2812
kor,1991,35.5886
kor,1992,34.43027
kor,1993,32.81966
kor,1994,31.25408
kor,1995,29.70537
kor,1996,28.39382
kor,1997,30.91375
kor,1998,30.90497
kor,1999,32.22547
kor,2000,32.12073
kor,2001,32.024
kor,2002,31.25796
kor,2003,30.09795
kor,2004,29.02175
kor,2005,27.93159
kor,2006,26.62451
kor,2007,25.59446
kor,2008,24.06701
kor,2009,22.38299
kor,2010,20.91797
kor,2011,19.04941
kor,2012,17.87581
kor,2013,16.85167
kor,2014,16.50455
kor,2015,16.55424
kor,2016,16.30703
kor,2017,16.28669
kwt,1971,21.24135
kwt,1972,19.9978
kwt,1973,19.27926
kwt,1974,18.61053
kwt,1975,17.78251
kwt,1976,17.58176
kwt,1977,17.21282
kwt,1978,17.10593
kwt,1979,17.54662
kwt,1980,18.85859
kwt,1981,18.54175
kwt,1982,18.4582
kwt,1983,19.19339
kwt,1984,18.47636
kwt,1985,18.05843
kwt,1986,17.97516
kwt,1987,18.20206
kwt,1988,17.98267
kwt,1989,18.02722
kwt,1990,18.38603
kwt,1991,17.77026
kwt,1992,16.45486
kwt,1993,16.33404
kwt,1994,15.79244
kwt,1995,14.55094
kwt,1996,14.55227
kwt,1997,14.07525
kwt,1998,13.17911
kwt,1999,13.44605
kwt,2000,13.77575
kwt,2001,13.4826
kwt,2002,13.59342
kwt,2003,13.28756
kwt,2004,12.84563
kwt,2005,12.06221
kwt,2006,10.14275
kwt,2007,9.6101
kwt,2008,9.11151
kwt,2009,8.56188
kwt,2010,8.37512
kwt,2011,8.60901
kwt,2012,8.60056
kwt,2013,8.60512
kwt,2014,8.82856
kwt,2015,8.86229
kwt,2016,8.85539
kwt,2017,8.8586
kwt,2018,8.88073
lao,1971,36.02163
lao,1972,37.90708
lao,1973,37.33883
lao,1976,26.76621
lao,1977,29.81889
lao,1978,29.84456
lao,1979,31.34115
lao,1980,30.90823
lao,1981,29.753
lao,1982,29.79138
lao,1983,29.22517
lao,1984,27.30569
lao,1985,27.41422
lao,1986,24.88219
lao,1988,27.41621
lao,1990,28.22904
lao,1991,27.40016
lao,1992,27.60943
lao,1993,29.4365
lao,1994,30.0695
lao,1995,30.30066
lao,1996,30.97735
lao,1997,30.44152
lao,1998,31.1404
lao,1999,30.56028
lao,2000,30.13631
lao,2001,29.9336
lao,2002,29.87763
lao,2003,30.63596
lao,2004,31.42554
lao,2005,31.47889
lao,2006,31.03166
lao,2007,30.12454
lao,2008,30.49379
lao,2009,29.15319
lao,2010,28.83207
lao,2011,26.80852
lao,2012,27.12631
lao,2013,25.59771
lao,2014,25.1565
lao,2015,24.15685
lao,2016,22.95564
lao,2017,22.33745
lao,2018,22.33717
lbn,1981,17.9017
lbn,1982,17.49132
lbn,1999,14.25064
lbn,2000,14.23481
lbn,2001,17.34958
lbn,2002,17.19698
lbn,2003,17.36837
lbn,2004,14.45002
lbn,2005,14.57447
lbn,2006,14.22194
lbn,2007,14.25017
lbn,2008,14.21478
lbn,2009,13.94637
lbn,2010,14.1419
lbn,2011,14.23097
lbn,2012,14.33889
lbn,2013,12.04695
lbn,2014,12.32599
lbn,2016,12.17537
lbn,2017,12.48274
lbr,1998,44.97237
lbr,1999,39.3447
lbr,2000,38.27341
lbr,2006,27.97468
lbr,2008,24.27877
lbr,2009,27.36148
lbr,2011,26.83431
lbr,2014,26.49841
lbr,2015,30.44637
lbr,2016,21.52359
lbr,2017,22.32254
lby,1971,28.46432
lby,1972,28.27855
lby,1973,25.63455
lby,1974,23.7552
lby,1975,22.87335
lby,1976,22.85845
lby,1977,19.97146
lby,1978,21.95287
lby,1979,20.37171
lby,1980,20.05676
lby,1981,18.11492
lby,1983,16.90346
lca,1972,28.63739
lca,1973,32.87817
lca,1974,31.86323
lca,1975,31.65397
lca,1976,31.33158
lca,1977,32.6283
lca,1978,32.62434
lca,1979,31.47247
lca,1980,32.49469
lca,1981,30.93521
lca,1982,30.82905
lca,1983,32.27919
lca,1984,29.619
lca,1985,29.83921
lca,1986,30.27399
lca,1987,29.73527
lca,1988,30.77767
lca,1989,30.60998
lca,1990,29.15391
lca,1991,29.2866
lca,1992,27.62235
lca,1993,27.03073
lca,1994,27.19591
lca,1995,26.69527
lca,1996,26.43559
lca,1997,26.04201
lca,1998,26.84936
lca,1999,21.90154
lca,2000,23.23281
lca,2001,24.22148
lca,2002,22.87259
lca,2003,22.27833
lca,2004,22.68667
lca,2005,21.96925
lca,2006,23.52838
lca,2007,22.73271
lca,2008,21.409
lca,2009,19.96736
lca,2010,18.53758
lca,2011,17.64146
lca,2012,17.24099
lca,2013,16.66479
lca,2014,14.21546
lca,2015,15.4614
lca,2016,15.12879
lca,2017,15.2315
lca,2018,14.73909
lie,2003,9.16529
lie,2004,8.71538
lie,2005,8.62308
lie,2006,8.38433
lie,2007,7.12381
lie,2008,6.5
lie,2009,6.50305
lie,2010,6.13353
lie,2011,7.83658
lie,2012,7.44361
lie,2014,7.8063
lie,2015,7.84524
lie,2016,7.68462
lie,2017,7.80156
lka,1976,29.92557
lka,1977,30.24474
lka,1978,31.93331
lka,1992,29.4319
lka,1993,28.7496
lka,1994,27.96393
lka,1995,27.82225
lka,1996,27.79433
lka,2001,26.2789
lka,2002,24.85287
lka,2003,23.42655
lka,2004,22.49661
lka,2005,21.924
lka,2006,23.47558
lka,2007,23.8074
lka,2008,23.49545
lka,2009,23.14925
lka,2010,23.91437
lka,2011,24.06572
lka,2012,24.4299
lka,2013,23.74954
lka,2014,23.65918
lka,2015,23.15243
lka,2016,23.16642
lka,2017,22.93257
lka,2018,21.73735
lso,1970,44.25328
lso,1971,44.22337
lso,1972,44.81809
lso,1973,47.44596
lso,1974,52.67891
lso,1975,52.51349
lso,1976,52.44602
lso,1977,52.51371
lso,1978,51.69034
lso,1979,49.26893
lso,1980,48.03571
lso,1981,48.41981
lso,1982,52.49197
lso,1983,51.07407
lso,1984,52.67068
lso,1985,55.44817
lso,1986,55.2794
lso,1987,56.43827
lso,1988,55.63994
lso,1989,55.58853
lso,1990,54.5335
lso,1991,54.02304
lso,1992,51.43341
lso,1993,48.58406
lso,1994,49.36567
lso,1995,47.71059
lso,1996,47.43327
lso,1997,45.60452
lso,1999,44.37094
lso,2000,47.88354
lso,2001,47.36441
lso,2002,46.9991
lso,2003,46.23628
lso,2004,42.73081
lso,2005,41.58735
lso,2006,40.78086
lso,2007,37.20013
lso,2008,35.04477
lso,2009,33.75728
lso,2010,33.77485
lso,2011,33.87564
lso,2012,34.07946
lso,2013,32.62708
lso,2014,32.77944
lso,2015,33.08664
lso,2016,33.75653
lso,2017,32.94806
ltu,1981,25.30353
ltu,1986,25.34544
ltu,1989,20.38883
ltu,1990,18.63904
ltu,1991,17.86571
ltu,1992,16.69436
ltu,1993,16.86672
ltu,1994,16.70484
ltu,1995,16.48088
ltu,1996,16.32927
ltu,1997,16.01284
ltu,1998,15.4349
ltu,1999,16.53451
ltu,2000,16.44787
ltu,2001,15.95552
ltu,2002,16.31386
ltu,2003,15.55441
ltu,2004,14.72329
ltu,2005,14.07004
ltu,2006,13.64496
ltu,2007,13.2633
ltu,2008,12.99866
ltu,2009,12.80744
ltu,2010,12.84839
ltu,2011,12.41205
ltu,2012,12.43042
ltu,2013,12.61606
ltu,2014,12.80832
ltu,2015,12.86014
ltu,2016,13.22845
ltu,2017,13.51703
lux,1970,22.52724
lux,1971,19.73143
lux,1972,20.03889
lux,1973,19.26352
lux,1974,18.57297
lux,1975,20.0465
lux,1976,19.34911
lux,1978,19.80863
lux,1979,18.98551
lux,1980,14.26407
lux,1981,13.95354
lux,1982,13.7474
lux,1983,13.51929
lux,1984,13.24036
lux,1986,12.60917
lux,1987,12.42025
lux,1988,13.26617
lux,1991,13.30215
lux,2001,11.73818
lux,2002,11.74075
lux,2003,11.49056
lux,2004,11.52665
lux,2005,11.32837
lux,2006,11.10342
lux,2007,11.0839
lux,2008,11.90842
lux,2010,9.29398
lux,2011,8.99283
lux,2012,8.37204
lux,2013,8.14088
lux,2014,8.16851
lux,2015,8.45773
lux,2016,8.30333
lva,1981,19.90651
lva,1982,19.84472
lva,1983,19.79334
lva,1984,19.3331
lva,1985,18.75783
lva,1986,18.07191
lva,1987,19.95835
lva,1988,19.2202
lva,1989,18.08866
lva,1990,14.57965
lva,1991,15.12802
lva,1992,15.44677
lva,1993,13.86338
lva,1994,14.15575
lva,1995,13.17273
lva,1996,13.51019
lva,1997,13.47542
lva,1998,15.45474
lva,1999,15.38549
lva,2000,15.10006
lva,2001,14.99391
lva,2002,14.34437
lva,2003,13.70082
lva,2004,12.97768
lva,2005,12.20087
lva,2006,11.76235
lva,2007,11.04241
lva,2008,11.11175
lva,2009,10.44778
lva,2010,11.8849
lva,2011,11.4136
lva,2012,11.01496
lva,2013,11.16241
lva,2014,11.08754
lva,2015,11.13249
lva,2016,11.3295
lva,2017,11.53684
mac,1971,28.2754
mac,1972,29.1367
mac,1974,29.88905
mac,1975,32.42131
mac,1976,27.56707
mac,1977,20.65217
mac,1978,27.21351
mac,1979,30.14357
mac,1999,31.15814
mac,2000,29.95057
mac,2001,28.30936
mac,2002,27.45545
mac,2003,25.9548
mac,2004,24.43137
mac,2005,23.24487
mac,2006,21.48361
mac,2007,20.35352
mac,2008,18.24476
mac,2009,17.33943
mac,2010,16.05961
mac,2011,14.84707
mac,2012,14.10087
mac,2013,13.70592
mac,2014,13.69802
mac,2015,14.08362
mac,2016,13.85535
mac,2017,13.50974
mac,2018,13.49843
mar,1971,34.28763
mar,1972,35.31724
mar,1973,35.00678
mar,1974,35.59747
mar,1975,36.74045
mar,1980,37.74511
mar,1981,38.17194
mar,1982,36.2732
mar,1983,36.09122
mar,1984,34.4961
mar,1985,27.49637
mar,1986,27.84867
mar,1987,27.02589
mar,1988,25.98072
mar,1989,25.00526
mar,1990,24.9825
mar,1991,27.09087
mar,1992,27.08407
mar,1993,27.6281
mar,1994,28.05102
mar,1995,28.25967
mar,1996,28.24294
mar,1997,27.62886
mar,1998,27.70111
mar,1999,28.14105
mar,2000,28.76272
mar,2001,28.13457
mar,2002,28.30725
mar,2003,28.17638
mar,2004,27.55149
mar,2005,27.09953
mar,2006,26.95752
mar,2007,27.38468
mar,2008,26.53204
mar,2009,26.6096
mar,2010,26.23715
mar,2011,26.41532
mar,2012,25.83553
mar,2013,25.98351
mar,2014,25.66659
mar,2015,25.88159
mar,2016,26.59118
mar,2017,28.03417
mar,2018,26.80065
mco,1972,20.92958
mco,1995,17.33962
mco,1996,18.55882
mco,1999,22.46667
mco,2001,22.30337
mco,2015,12.63871
mco,2016,13.70548
mco,2017,10.45596
mco,2018,11.38506
mco,2019,11.7
mda,1981,28.81719
mda,1986,26.10579
mda,1989,24.62188
mda,1990,23.6807
mda,1991,23.16132
mda,1992,22.87984
mda,1993,23.13682
mda,1994,23.23862
mda,1995,24.21648
mda,1996,22.52481
mda,1997,22.75129
mda,1999,21.19649
mda,2000,20.8769
mda,2001,20.21471
mda,2002,19.26334
mda,2003,19.17128
mda,2004,18.95654
mda,2005,17.95097
mda,2006,17.04615
mda,2007,16.25435
mda,2008,15.86201
mda,2009,15.74791
mda,2010,15.41452
mda,2011,15.3188
mda,2012,15.7877
mda,2013,16.32995
mda,2014,16.80874
mda,2015,17.45665
mda,2016,17.42007
mda,2017,17.68211
mda,2018,17.92314
mdg,1971,65.03154
mdg,1972,64.58207
mdg,1973,62.14742
mdg,1974,63.23729
mdg,1975,60.62784
mdg,1976,60.13912
mdg,1977,54.77625
mdg,1978,51.11015
mdg,1979,46.02873
mdg,1980,46.35147
mdg,1981,43.66872
mdg,1982,41.03095
mdg,1983,38.76261
mdg,1984,38.25595
mdg,1985,38.2746
mdg,1988,39.73739
mdg,1989,40.48509
mdg,1990,39.86929
mdg,1991,40.34421
mdg,1992,37.76383
mdg,1993,38.46674
mdg,1994,39.93704
mdg,1995,38.05827
mdg,1996,37.10923
mdg,1998,46.55921
mdg,1999,47.15347
mdg,2000,47.95381
mdg,2001,46.69824
mdg,2002,47.48805
mdg,2003,51.64584
mdg,2004,52.38012
mdg,2005,53.5879
mdg,2006,48.14341
mdg,2007,48.7325
mdg,2008,47.15533
mdg,2009,47.90319
mdg,2010,40.14191
mdg,2011,43.24486
mdg,2012,43.06725
mdg,2013,39.76644
mdg,2014,41.71542
mdg,2015,41.1927
mdg,2016,40.606
mdg,2018,39.81169
mdv,1998,26.20998
mdv,1999,24.27073
mdv,2000,22.65003
mdv,2001,22.52108
mdv,2002,20.00645
mdv,2003,18.15834
mdv,2004,22.72075
mdv,2005,20.08085
mdv,2006,16.41787
mdv,2007,14.51632
mdv,2008,13.2588
mdv,2009,12.67736
mdv,2010,11.70072
mdv,2011,12.27511
mdv,2012,11.4094
mdv,2013,11.19408
mdv,2014,12.02005
mdv,2015,10.34037
mdv,2016,10.29657
mdv,2017,10.16278
mex,1971,45.90793
mex,1972,46.63227
mex,1974,44.15724
mex,1975,45.44791
mex,1976,44.78182
mex,1977,44.22086
mex,1978,43.89227
mex,1981,39.08709
mex,1982,37.41357
mex,1983,36.6442
mex,1984,35.92316
mex,1985,34.79416
mex,1986,33.62718
mex,1987,32.81685
mex,1988,31.88843
mex,1989,31.31406
mex,1990,31.06703
mex,1991,30.5361
mex,1992,30.01775
mex,1993,29.64061
mex,1994,29.14454
mex,1995,28.70808
mex,1996,28.3372
mex,1997,27.90964
mex,1998,27.56511
mex,1999,27.22577
mex,2000,27.15793
mex,2001,26.98308
mex,2002,26.87027
mex,2003,26.66029
mex,2004,28.47157
mex,2005,28.3176
mex,2006,28.00397
mex,2007,27.99039
mex,2008,28.02416
mex,2009,28.11672
mex,2010,28.14672
mex,2011,28.11199
mex,2012,28.01636
mex,2013,27.69096
mex,2014,27.40876
mex,2015,26.92701
mex,2016,26.74201
mex,2017,26.55228
mhl,1999,14.92545
mhl,2002,16.9381
mkd,1998,22.45961
mkd,1999,22.10281
mkd,2000,21.517
mkd,2001,21.58509
mkd,2002,21.18031
mkd,2003,20.22806
mkd,2004,19.95459
mkd,2005,19.37878
mkd,2006,19.12691
mkd,2007,18.28429
mkd,2008,17.27699
mkd,2009,16.39845
mkd,2010,15.93884
mkd,2012,15.15012
mkd,2013,15.57295
mkd,2014,15.168
mkd,2015,14.40654
mkd,2017,14.91335
mli,1971,40.05171
mli,1972,40.918
mli,1973,40.34093
mli,1974,43.03783
mli,1975,41.00256
mli,1976,40.62337
mli,1977,40.65789
mli,1978,42.88364
mli,1979,42.6388
mli,1980,42.34434
mli,1981,42.43063
mli,1982,40.05853
mli,1983,37.35514
mli,1984,35.07061
mli,1985,34.84399
mli,1986,34.02712
mli,1987,34.91974
mli,1988,37.86152
mli,1989,43.26517
mli,1990,44.89851
mli,1991,48.47155
mli,1992,54.07962
mli,1993,56.92691
mli,1994,66.61294
mli,1995,74.02333
mli,1996,78.36235
mli,1997,80.44332
mli,1998,79.50557
mli,1999,62.07904
mli,2000,65.30321
mli,2001,63.37756
mli,2002,56.41051
mli,2003,57.34473
mli,2004,52.24187
mli,2005,54.38829
mli,2006,52.76025
mli,2007,51.66885
mli,2008,51.43719
mli,2009,50.14558
mli,2010,50.39826
mli,2011,48.47335
mli,2013,41.29582
mli,2014,42.47449
mli,2015,42.70695
mli,2016,39.08605
mli,2017,38.22009
mli,2018,37.82669
mlt,1971,25.50733
mlt,1972,25.09853
mlt,1973,24.159
mlt,1974,18.95751
mlt,1976,20.99507
mlt,1977,20.18509
mlt,1980,20.68069
mlt,1981,21.4974
mlt,1982,20.89861
mlt,1983,20.70324
mlt,1984,24.4335
mlt,1985,23.25082
mlt,1986,23.62451
mlt,1987,23.88034
mlt,1988,23.25954
mlt,1989,21.78292
mlt,1990,23.12055
mlt,1991,22.96142
mlt,1992,23.53104
mlt,1993,22.83655
mlt,1994,22.39772
mlt,1995,21.97555
mlt,1996,21.80037
mlt,1997,21.11881
mlt,1998,20.85216
mlt,1999,19.62563
mlt,2000,19.14022
mlt,2001,18.99717
mlt,2002,19.06585
mlt,2003,18.17192
mlt,2004,18.78114
mlt,2005,18.40547
mlt,2006,17.95282
