geo,time,bx_gsr_royl_cd
jpn,2005,17655293013.2502
jpn,2006,20095621605.519
jpn,2007,23228568012.543
jpn,2008,25700583119.7173
jpn,2009,21697984664.1582
jpn,2010,26680317333.8952
jpn,2011,28989252520.8126
jpn,2012,31892291571.9476
jpn,2013,31586957364.2198
jpn,2014,37336359360.3338
jpn,2015,36476971138.5854
jpn,2016,39136372676.8632
jpn,2017,41721260134.2765
jpn,2018,45571207969.359
jpn,2019,47149932380.4128
jpn,2020,43038454713.8599
kaz,2000,0
kaz,2001,0
kaz,2002,0
kaz,2003,200
kaz,2004,35900
kaz,2005,21330
kaz,2006,0
kaz,2007,0
kaz,2008,0
kaz,2009,0
kaz,2010,0
kaz,2011,0
kaz,2012,0
kaz,2013,266600
kaz,2014,1776000
kaz,2015,885710
kaz,2016,1089830
kaz,2017,694840
kaz,2018,912060
kaz,2019,2792020
kaz,2020,1398980
ken,1975,0
ken,1976,0
ken,1977,0
ken,1978,0
ken,1979,0
ken,1980,0
ken,1981,0
ken,1982,0
ken,1983,0
ken,1984,0
ken,1985,0
ken,1986,0
ken,1987,8265220.38815
ken,1988,0
ken,1989,12103555.88537
ken,1990,9426236.06612
ken,1991,11065925.38377
ken,1992,6952886.94833
ken,1993,9281028.02234
ken,1994,7044031.21645
ken,1995,15225365.30354
ken,1996,15480382.80751
ken,1997,22420376.45394
ken,1998,21904294.91756
ken,1999,10139035.39529
ken,2000,7066730.18953
ken,2001,5025533.90299
ken,2002,9943448.06086
ken,2003,11643555.27283
ken,2004,16631622.26556
ken,2005,17501232.02564
ken,2006,9889483.24695
ken,2007,23041990.59173
ken,2008,32830829.64908
ken,2009,19483565.14151
ken,2010,53797055.11149
ken,2011,55002570.98354
ken,2012,32121613.6283
ken,2013,41727483.841
ken,2014,59651625.01066
ken,2015,91720069.60064
ken,2016,65959606.46274
ken,2017,68571186.58271
ken,2018,71288309.85889
ken,2019,63052340.67587
ken,2020,43016838.3283
kgz,1998,2569797.3708
kgz,1999,2816176.96
kgz,2000,4834800
kgz,2001,1286200
kgz,2002,632713.689
kgz,2003,512354.37963
kgz,2004,961306.09814
kgz,2005,1738411.26188
kgz,2006,2382838.08363
kgz,2007,2390744.38563
kgz,2008,0
kgz,2009,1690333
kgz,2010,1094534
kgz,2011,1449782
kgz,2012,2745240
kgz,2013,3206938
kgz,2014,1405571
kgz,2015,1392185
kgz,2016,2682808
kgz,2017,804691
kgz,2018,632392
kgz,2019,1073132
kgz,2020,1363164
khm,1998,0
khm,1999,0
khm,2000,0
khm,2001,0
khm,2002,0
khm,2003,390158.21162
khm,2004,19756.5
khm,2005,403577.8236
khm,2006,130000
khm,2007,90000
khm,2008,530000
khm,2009,40000
khm,2010,340000
khm,2011,1000000
khm,2012,3840000
khm,2013,2400000
khm,2014,2658758.08918
khm,2015,566332.74576
khm,2016,1510723.93086
khm,2017,980846.58588
khm,2018,2379521.41
khm,2019,12203602.016
khm,2020,9332128.84211
kir,1979,0
kir,1980,0
kir,1981,0
kir,1982,0
kir,1983,0
kir,1984,0
kir,1985,2168455.08999
kir,1986,2513412.38666
kir,1987,1502611.71561
kir,1988,1729030.07377
kir,1989,2328014.99292
kir,1990,3102126.62984
kir,1991,9282917.89651
kir,1992,9552392.99428
kir,1993,9606544.44565
kir,1994,13433002.2342
kir,2020,0
kna,1980,0
kna,1981,0
kna,1982,0
kna,1983,0
kna,1984,0
kna,1985,0
kna,1986,0
kna,1987,0
kna,1988,0
kna,1989,0
kna,1990,0
kna,1991,0
kna,1992,0
kna,1993,0
kna,1994,0
kna,1995,0
kna,1996,0
kna,1997,0
kna,1998,0
kna,1999,0
kna,2000,0
kna,2001,0
kna,2002,0
kna,2003,106296.2963
kna,2004,0
kna,2005,0
kna,2006,0
kna,2007,0
kna,2008,0
kna,2009,0
kna,2010,310238.14815
kna,2011,202061.11111
kna,2012,99966.2963
kna,2013,99966.2963
kna,2014,0
kna,2015,0
kna,2016,0
kna,2017,0
kna,2018,0
kna,2019,0
kna,2020,0
kor,1976,2000000
kor,1977,0
kor,1978,3000000
kor,1979,2000000
kor,1980,23200000
kor,1981,3800000
kor,1982,5700000
kor,1983,6900000
kor,1984,4000000
kor,1985,3200000
kor,1986,15600000
kor,1987,10300000
kor,1988,42600000
kor,1989,23200000
kor,1990,37100000
kor,1991,60500000
kor,1992,105000000
kor,1993,129500000
kor,1994,154800000
kor,1995,299200000
kor,1996,184900000
kor,1997,252600000
kor,1998,261500000
kor,1999,463100000
kor,2000,701500000
kor,2001,947300000
kor,2002,879600000
kor,2003,1339100000
kor,2004,1916800000
kor,2005,2035600000
kor,2006,2115000000
kor,2007,1826800000
kor,2008,2434300000
kor,2009,3255400000
kor,2010,3188400000
kor,2011,4399000000
kor,2012,3902900000
kor,2013,4355300000
kor,2014,5541600000
kor,2015,6553500000
kor,2016,6936000000
kor,2017,7286800000
kor,2018,7749100000
kor,2019,7752000000
kor,2020,6895200000
kor,2021,8069500000
kos,2004,0
kos,2005,0
kos,2006,403215.54793
kos,2007,139330.56808
kos,2008,768912.51659
kos,2009,1570929.29929
kos,2010,820941.53768
kos,2011,23264.70905
kos,2012,160112.2685
kos,2013,482709.7877
kos,2014,218815.23805
kos,2015,309893.80403
kos,2016,16386.02804
kos,2017,346888.009
kos,2018,197004.78429
kos,2019,935921.23811
kos,2020,1532773.76563
kwt,1975,0
kwt,1976,0
kwt,1977,0
kwt,1978,0
kwt,1979,0
kwt,1980,0
kwt,1981,0
kwt,1982,0
kwt,1983,0
kwt,1984,0
kwt,1985,0
kwt,1986,0
kwt,1993,0
kwt,1994,0
kwt,1995,0
kwt,1996,0
kwt,1997,0
kwt,1998,0
kwt,1999,0
kwt,2000,0
kwt,2001,0
kwt,2002,0
kwt,2003,0
kwt,2004,0
lao,1984,0
lao,1985,0
lao,1986,0
lao,1987,0
lao,1988,0
lao,1989,0
lao,1990,0
lao,1991,0
lao,1992,0
lao,1994,0
lao,2001,0
lao,2002,0
lao,2003,0
lao,2004,0
lao,2005,0
lao,2006,0
lao,2007,0
lao,2008,0
lao,2009,0
lao,2010,0
lao,2011,0
lao,2017,0
lao,2018,0
lao,2019,0
lao,2020,0
lbn,2002,0
lbn,2003,0
lbn,2004,0
lbn,2006,0
lbn,2007,0
lbn,2008,0
lbn,2009,0
lbn,2010,7278993.90179
lbn,2011,17871430.088
lbn,2012,2659258.4795
lbn,2013,75864783.755
lbn,2014,18283311.7024
lbn,2015,23893863.582
lbn,2016,16383136.277
lbn,2017,18623773.723
lbn,2018,17741628.18471
lbn,2019,25522091.89174
lbn,2020,19013321.93159
lbr,1979,0
lbr,1980,0
lbr,1981,0
lbr,1982,0
lbr,1983,0
lbr,1984,0
lbr,1985,0
lbr,1986,0
lbr,1987,0
lby,1977,0
lby,1978,0
lby,1979,0
lby,1980,0
lby,1981,0
lby,1982,0
lby,1983,0
lby,1984,0
lby,1985,0
lby,1986,0
lby,1987,0
lby,1988,0
lby,1989,0
lby,1990,0
lby,2000,4000000
lby,2001,2000000
lby,2002,10000000
lby,2003,0
lby,2004,0
lby,2005,0
lby,2006,0
lby,2007,0
lby,2008,0
lby,2009,0
lby,2010,0
lby,2011,0
lby,2012,0
lby,2013,0
lca,1976,0
lca,1977,0
lca,1978,0
lca,1979,0
lca,1980,0
lca,1981,0
lca,1982,0
lca,1983,0
lca,1984,0
lca,1985,0
lca,1986,0
lca,1987,0
lca,1988,0
lca,1989,0
lca,1990,0
lca,1991,0
lca,1992,0
lca,1993,0
lca,1994,0
lca,1995,0
lca,1996,0
lca,1997,0
lca,1998,0
lca,1999,0
lca,2000,0
lca,2001,0
lca,2002,0
lca,2003,0
lca,2004,0
lca,2005,0
lca,2006,0
lca,2007,0
lca,2008,0
lca,2009,0
lca,2010,0
lca,2011,0
lca,2012,0
lca,2013,0
lca,2014,0
lca,2015,0
lca,2016,0
lca,2017,302071.77778
lca,2018,566144.56889
lca,2019,593999.27921
lca,2020,513927.90935
lka,1975,0
lka,1976,0
lka,1977,0
lka,1978,0
lka,1979,0
lka,1980,0
lka,1981,0
lka,1982,0
lka,1983,0
lka,1984,0
lka,1985,0
lka,1986,0
lka,1987,0
lka,1988,0
lka,1989,0
lka,1990,0
lka,1991,0
lka,1992,0
lka,1993,0
lka,1994,0
lka,1995,0
lka,2001,0
lka,2002,0
lka,2003,0
lka,2004,0
lka,2005,0
lka,2006,0
lka,2007,0
lso,1975,0
lso,1976,0
lso,1977,0
lso,1978,0
lso,1979,0
lso,1980,0
lso,1981,0
lso,1982,0
lso,1983,0
lso,1984,0
lso,1985,0
lso,1986,0
lso,1987,0
lso,1988,0
lso,1989,0
lso,1990,0
lso,1991,0
lso,1992,0
lso,1993,0
lso,1994,0
lso,1995,0
lso,1996,0
lso,1997,0
lso,1998,0
lso,1999,0
lso,2000,0
lso,2001,0
lso,2002,0
lso,2003,0
lso,2004,0
lso,2005,0
lso,2006,23752.2331
lso,2007,181796.5481
lso,2008,142159.04666
lso,2009,0
lso,2010,0
lso,2011,337515.59983
lso,2012,312328.35343
lso,2013,278246.32297
lso,2014,258126.58858
lso,2015,226947.77905
lso,2016,196332.69582
lso,2017,216196.08701
lso,2018,218819.86355
lso,2019,199406.36464
lso,2020,175670.80266
lso,2021,195072.91991
ltu,1994,10113.78164
ltu,1997,1387500
ltu,1998,50000
ltu,1999,70000
ltu,2000,25000
ltu,2001,475000
ltu,2002,243117.60524
ltu,2003,518822.56259
ltu,2004,791164.32071
ltu,2005,1936191.48789
ltu,2006,705044.15146
ltu,2007,163802.41778
ltu,2008,888219.59077
ltu,2009,366729.109
ltu,2010,896495.77345
ltu,2011,726330.34733
ltu,2012,3849906.05645
ltu,2013,33101353.77842
ltu,2014,26333214.1209
ltu,2015,22863266.05661
ltu,2016,27826815.3409
ltu,2017,30918143.07001
ltu,2018,31113008.13114
ltu,2019,68825818.85823
ltu,2020,8407564.15312
lux,1999,121540075.62637
lux,2000,134109003.98653
lux,2001,202547372.06951
lux,2002,28991225.40834
lux,2003,40293864.131
lux,2004,58167902.28687
lux,2005,104252240.91122
lux,2006,136282911.13092
lux,2007,92306291.63939
lux,2008,152640717.33971
lux,2009,216997256.08435
lux,2010,206644755.7913
lux,2011,238889160.62031
lux,2012,447944809.64619
lux,2013,558453910.04402
lux,2014,1117869545.65872
lux,2015,1142662714.40914
lux,2016,1395716508.66646
lux,2017,1448238983.86713
lux,2018,1947225878.6982
lux,2019,2372079116.24286
lux,2020,1949248855.60804
lux,2021,1976563761.62279
lva,1992,149355
lva,1993,133000
lva,1994,12000
lva,1995,0
lva,1996,97000
lva,1997,236000
lva,1998,1500000
lva,1999,10400000
lva,2008,13018922.31946
lva,2009,7004601.19497
lva,2010,11964205.33911
lva,2011,9723114.33983
lva,2012,10278364.8201
lva,2013,11930270.25337
lva,2014,5316068.10509
lva,2015,6659748.22049
lva,2016,5505751.57169
lva,2017,7938489.32648
lva,2018,10612939.13919
lva,2019,19061923.2684
lva,2020,9223251.37496
lva,2021,22336593.36219
mac,2002,0
mac,2003,0
mac,2004,0
mac,2005,0
mac,2006,0
mac,2007,0
mac,2008,0
mac,2009,0
mac,2010,0
mac,2011,0
mac,2012,0
mac,2015,0
mac,2016,0
mac,2017,0
mac,2018,0
mac,2019,123908.5157
mac,2020,2480.141
mar,1975,1233810.09842
mar,1976,452559.08028
mar,1977,1110285.59346
mar,1978,479999.52012
mar,1979,769401.58316
mar,1980,1270116.79815
mar,1981,2320052.91054
mar,1982,830147.98647
mar,1983,1828070.44378
mar,1984,1248505.22248
mar,1985,6857146.83247
mar,1986,2306566.48364
mar,1987,3110336.18547
mar,1988,1218152.91474
mar,1989,8953637.82771
mar,1990,4246366.07113
mar,1991,4134818.03929
mar,1992,1405501.95453
mar,1993,5807257.6561
mar,1994,2390598.86131
mar,1995,2927319.63003
mar,1996,5048259.1585
mar,1997,3988619.14005
mar,1998,6559482.75181
mar,1999,6017694.57191
mar,2000,22248079.67184
mar,2001,15111065.89194
mar,2002,11115564.05816
mar,2003,25836549.61473
mar,2004,16293674.17879
mar,2005,12720770.18026
mar,2006,3012184.47733
mar,2007,4214034.84193
mar,2008,130356.16036
mar,2009,1910483.88074
mar,2010,3846923.29137
mar,2011,5558426.0494
mar,2012,1878244.22864
mar,2013,1034789.2466
mar,2014,1517744.13454
mar,2015,3307462.19363
mar,2016,9769521.05538
mar,2017,6101435.71325
mar,2018,5082469.84345
mar,2019,12120114.74069
mar,2020,10377171.24397
mda,1996,520000
mda,1998,180000
mda,1999,150000
mda,2000,690000
mda,2001,1130000
mda,2002,1310000
mda,2003,1400000
mda,2004,2210000
mda,2005,1590000
mda,2006,1680000
mda,2007,6200000
mda,2008,3900000
mda,2009,4340000
mda,2010,4860000
mda,2011,5310000
mda,2012,4560000
mda,2013,6130000
mda,2014,7040000
mda,2015,4480000
mda,2016,6380000
mda,2017,5640000
mda,2018,3510000
mda,2019,2530000
mda,2020,1800000
mdg,1974,0
mdg,1975,0
mdg,1976,0
mdg,1977,0
mdg,1978,0
mdg,1979,0
mdg,1980,0
mdg,1981,0
mdg,1982,0
mdg,1983,0
mdg,1984,0
mdg,1985,0
mdg,1986,0
mdg,1987,0
mdg,1988,0
mdg,1989,0
mdg,1990,133855.6679
mdg,1991,1640005.23058
mdg,1992,987142.11628
mdg,1993,1395142.86498
mdg,1994,1431209.4399
mdg,1995,759559.25246
mdg,1996,1307478.68781
mdg,1997,840718.1265
mdg,1998,558679.92265
mdg,1999,547441.62546
mdg,2000,755081.56223
mdg,2001,969772.93784
mdg,2002,427829.81323
mdg,2003,872825.2
mdg,2004,477450.3
mdg,2005,2854991.01557
mdg,2006,1424695.70701
mdg,2007,2148837.24059
mdg,2008,4875901.40621
mdg,2009,3294718.27584
mdg,2010,2957342.0656
mdg,2011,16089233.4613
mdg,2012,7578383.52918
mdg,2013,15113685.24031
mdg,2014,9099806.48683
mdg,2015,15610274.79366
mdg,2016,3121201.49946
mdg,2017,3489851.62172
mdg,2018,4472782.35091
mdg,2019,5189615.92551
mdg,2020,1028628.30548
mdv,1977,0
mdv,1978,0
mdv,1979,0
mdv,1980,0
mdv,1981,0
mdv,1982,0
mdv,1983,0
mdv,1984,0
mdv,1985,0
mdv,1986,300000
mdv,1987,400000
mdv,1988,3400000
mdv,1989,1000000
mdv,1990,1600000
mdv,1991,1200000
mdv,1992,4300000
mdv,1993,1000000
mdv,1994,1597718.46586
mdv,1995,1550160.98496
mdv,1996,1187510.1931
mdv,1997,2738583.71383
mdv,1998,2678511.89975
mdv,1999,2047578.58963
mdv,2000,3705256.09895
mdv,2001,3796102.79257
mdv,2002,5052875
mdv,2003,6712439.15625
mdv,2004,9906695.41406
mdv,2005,7506287.90625
mdv,2006,9973544.74219
mdv,2007,6500398.74662
mdv,2008,6960937.5
mdv,2009,5695312.5
mdv,2010,5583061.40934
mex,1979,0
mex,1980,21000000
mex,1981,32000000
mex,1982,23000000
mex,1983,14000000
mex,1984,13000000
mex,1985,12000000
mex,1986,18000000
mex,1987,21000000
mex,1988,14000000
mex,1989,21000000
mex,1990,73000000
mex,1991,78000000
mex,1992,85000000
mex,1993,96000000
mex,1994,19850000
mex,1995,114440000
mex,1996,121800000
mex,1997,129900000
mex,1998,138390000
mex,1999,42046000
mex,2000,43077000
mex,2001,40758000
mex,2002,86137540
mex,2003,123554790
mex,2004,96365090
mex,2005,69507630
mex,2006,1848216
mex,2007,7610917
mex,2008,20631
mex,2009,5260
mex,2010,8766911
mex,2011,5893894
mex,2012,4753936
mex,2013,8432107
mex,2014,8198223
mex,2015,7403588
mex,2016,6855288
mex,2017,6471444
mex,2018,6997263
mex,2019,7284151
mex,2020,7648358
mkd,1996,800000
mkd,1997,1550000
mkd,1998,1433911.62211
mkd,1999,2243567.8085
mkd,2000,2785354.93883
mkd,2001,3393715.74856
mkd,2002,3189859.37864
mkd,2003,2297033.7
mkd,2004,3120851.6
mkd,2005,3126632.8
mkd,2006,2664613
mkd,2007,4642698
mkd,2008,5837465
mkd,2009,6166075
mkd,2010,6932020
mkd,2011,10312190
mkd,2012,8277685
mkd,2013,9149301
mkd,2014,10372985
mkd,2015,9247096
mkd,2016,7713684
mkd,2017,9791732
mkd,2018,11848313
mkd,2019,10748982
mkd,2020,12089507
mkd,2021,15518668
mli,1975,0
mli,1976,0
mli,1977,0
mli,1978,0
mli,1979,0
mli,1980,0
mli,1981,0
mli,1982,0
mli,1983,0
mli,1984,0
mli,1985,0
mli,1986,0
mli,1987,0
mli,1988,0
mli,1989,0
mli,1990,0
mli,1991,0
mli,1992,0
mli,1993,0
mli,1994,0
mli,1996,0
mli,1997,0
mli,1998,0
mli,1999,0
mli,2000,0
mli,2001,77826.56953
mli,2002,47570.08911
mli,2003,0
mli,2004,178253.78456
mli,2005,170694.30544
mli,2006,153131.84535
mli,2007,104464.01511
mli,2008,224215.22581
mli,2010,242525.04356
mli,2011,388330.04493
mli,2012,121436.15764
mli,2017,46309.63133
mli,2018,0
mli,2019,0
mli,2020,0
mlt,1971,0
mlt,1972,0
mlt,1973,0
mlt,1974,0
mlt,1975,0
mlt,1976,0
mlt,1977,0
mlt,1978,0
mlt,1979,0
mlt,1980,0
mlt,1981,0
mlt,1982,0
mlt,1983,0
mlt,1984,0
mlt,1985,0
mlt,1986,254457.78238
mlt,1987,0
mlt,1988,302245.68544
mlt,1989,286950.22131
mlt,1990,185657.195
mlt,1991,61873.05197
mlt,1992,56439.89674
mlt,1993,104632.79122
mlt,1994,105842.20295
mlt,1995,248093.88313
mlt,1996,621202.72977
mlt,1997,62097.83861
mlt,1998,990054.79775
mlt,1999,0
mlt,2000,1557081.17001
mlt,2001,15564.35725
mlt,2002,1150645.13688
mlt,2003,1200112.17893
mlt,2004,31727291.69705
mlt,2005,106461997.39879
mlt,2006,374494988.06741
mlt,2007,298828991.42746
mlt,2008,817331616.73791
mlt,2009,1165693004.79409
mlt,2010,1214198489.22778
mlt,2011,257894478.85629
mlt,2012,307639733.81238
mlt,2013,335530829.93547
mlt,2014,366376850.87565
mlt,2015,497572086.49032
mlt,2016,564227477.2666
mlt,2017,644842333.7788
mlt,2018,678072132.18671
mlt,2019,731974343.72924
mlt,2020,836666168.26062
mmr,1976,3588072.90125
mmr,1977,839589.85469
mmr,1978,0
mmr,1979,532747.87086
mmr,1980,657827.85492
mmr,1981,1279589.73153
mmr,1982,456000.12444
mmr,1983,1743221.18571
mmr,1984,733157.63388
mmr,1985,1704141.43363
mmr,1986,0
mmr,1987,437265.52576
mmr,1988,486038.91097
mmr,1989,181406.21846
mmr,1990,216626.85257
mmr,1991,0
mmr,1999,1821227.09008
mmr,2000,109146.22994
mmr,2001,29453.39756
mmr,2002,0
mmr,2003,0
mmr,2004,0
mmr,2014,24978015.37187
mmr,2015,21600170.7325
mmr,2016,11574498.42513
mmr,2017,2365377.97831
mmr,2018,2599406.62522
mmr,2019,16914308.90061
mne,2007,1377885.97803
mne,2008,2064612.67194
mne,2009,1146929.53969
mne,2010,3253681.0033
mne,2011,815132.39279
mne,2012,1229708.52486
mne,2013,767396.42786
mne,2014,1135559.58736
mne,2015,764802.73583
mne,2016,559078.44101
mne,2017,510570.46151
mne,2018,431556.62014
mne,2019,734715.3542
mne,2020,495991.68346
mne,2021,541777.16514
mng,1981,0
mng,1982,0
mng,1983,0
mng,1984,0
mng,1985,0
mng,1986,0
mng,1987,0
mng,2007,0
mng,2008,12534980
mng,2009,194743.54
mng,2010,491650
mng,2011,2486616.29406
mng,2012,1455465.01963
mng,2013,865917.3718
mng,2014,2429561.08056
mng,2015,2387056.27237
mng,2016,1921813.208
mng,2017,999069.92425
mng,2018,1360477.93292
mng,2019,1324931.81709
mng,2020,1297734.80005
moz,2005,2203171
moz,2006,1017687
moz,2007,45199
moz,2008,842.24
moz,2009,192948.52
moz,2011,241795.9
moz,2012,122122.62
moz,2014,0
moz,2015,0
moz,2016,0
moz,2017,0
moz,2018,0
moz,2019,0
moz,2020,0
mrt,1975,0
mrt,1976,0
mrt,1977,0
mrt,1978,0
mrt,1979,0
mrt,1980,0
mrt,1981,0
mrt,1982,0
mrt,1983,0
mrt,1984,0
mrt,1985,0
mrt,1986,0
mrt,1987,0
mrt,1988,0
mrt,1989,0
mrt,1990,0
mrt,1991,0
mrt,1992,0
mrt,1993,0
mrt,1994,0
mrt,1995,0
mrt,1996,0
mrt,1997,0
mrt,1998,0
mrt,2012,0
mrt,2013,0
mrt,2014,0
mrt,2015,0
mrt,2018,76776.26033
mrt,2019,5927.65001
mrt,2020,0
mus,1976,0
mus,1977,0
mus,1978,0
mus,1979,0
mus,1980,0
mus,1981,0
mus,1982,0
mus,1983,0
mus,1984,0
mus,1985,0
mus,1986,0
mus,1987,0
mus,1988,0
mus,1989,0
mus,1990,0
mus,1991,0
mus,1992,0
mus,1993,0
mus,1994,0
mus,1995,0
mus,1996,0
mus,1997,0
mus,1998,0
mus,1999,0
mus,2000,39107.2085
mus,2001,0
mus,2002,0
mus,2003,0
mus,2004,145720.43166
mus,2005,33648.99833
mus,2006,192936.091
mus,2007,460807.80865
mus,2008,5186.24512
mus,2009,120526.28078
mus,2010,554905.8734
mus,2011,2159982.62994
mus,2012,1350305.96178
mus,2013,3025597.89569
mus,2014,3059373.20958
mus,2015,1054090.71846
mus,2016,2311394.84878
mus,2017,834799.90604
mus,2018,1120907.45016
mus,2019,761331.69308
mus,2020,785744.23361
mwi,1977,0
mwi,1978,0
mwi,1979,0
mwi,1980,0
mwi,1981,0
mwi,1982,0
mwi,1983,0
mwi,1984,0
mwi,1985,0
mwi,1986,0
mwi,1987,0
mwi,1988,0
mwi,1989,0
mwi,1990,0
mwi,1991,0
mwi,1992,0
mwi,1993,0
mwi,1994,0
mwi,1995,0
mwi,1996,0
mwi,1997,0
mwi,1998,0
mwi,1999,0
mwi,2000,0
mwi,2001,0
mwi,2002,0
mys,1974,0
mys,1975,0
mys,1976,0
mys,1977,0
mys,1978,0
mys,1979,0
mys,1980,0
mys,1981,0
mys,1982,0
mys,1983,0
mys,1984,0
mys,1985,0
mys,1986,0
mys,1987,0
mys,1988,0
mys,1989,0
mys,1990,0
mys,1991,0
mys,1992,0
mys,1993,0
mys,1994,0
mys,1995,0
mys,1996,0
mys,1997,0
mys,1998,0
mys,1999,14736842.10526
mys,2000,18157894.73684
mys,2001,20789473.68421
mys,2002,12105263.15789
mys,2003,20289473.68421
mys,2004,41510526.31579
mys,2005,27040748.14116
mys,2006,26163153.07138
mys,2007,36979524.15894
mys,2008,199256272.6355
mys,2009,265724707.2309
mys,2010,100651423.32788
mys,2011,149001091.62756
mys,2012,135611213.21989
mys,2013,109761699.39939
mys,2014,75911178.86267
mys,2015,88671089.33736
mys,2016,114585606.13285
mys,2017,286436143.66293
mys,2018,266580469.74372
mys,2019,221630724.84596
mys,2020,232448467.86209
mys,2021,290741341.19621
nam,1990,1314100.65431
nam,1991,325931.66662
nam,1992,350629.39437
nam,1993,306021.75065
nam,1994,281626.80787
nam,1995,27570.34919
nam,1996,6977800.3221
nam,1997,6575575.53466
nam,1998,5969302.41014
nam,1999,5728849.98263
nam,2000,5499936.65594
nam,2001,4697028.75228
nam,2002,3808376.19729
nam,2003,0
nam,2004,0
nam,2005,0
nam,2006,0
nam,2007,0
nam,2008,0
nam,2009,187851.88736
nam,2010,59248.72086
nam,2011,5127892.77757
nam,2012,484205.4777
nam,2013,676931.09323
nam,2014,2800437.5796
nam,2015,345306.61304
nam,2016,311550.23254
nam,2017,314596.55393
nam,2018,1389579.01117
nam,2019,587850.06011
nam,2020,2185142.86538
ncl,2002,118300.1716
ncl,2003,113494.53484
ncl,2004,176888.80251
ncl,2005,298601.55099
ncl,2006,1379721.74603
ncl,2007,286157.43552
ncl,2008,524519.83805
ncl,2009,686888.10744
ncl,2010,1010817.36597
ncl,2011,590557.13668
ncl,2012,550791.54473
ncl,2013,449769.50969
ncl,2014,420760.92411
ncl,2015,314995.24646
ncl,2016,442188.95509
ner,1974,0
ner,1975,0
ner,1976,0
ner,1977,0
ner,1978,0
ner,1979,0
ner,1980,0
ner,1981,0
ner,1982,0
ner,1983,0
ner,1984,0
ner,1985,0
ner,2001,34134.46032
ner,2005,7586.41358
ner,2006,0
ner,2007,2089.2803
ner,2008,0
ner,2009,0
ner,2010,0
ner,2015,676.5766
ner,2016,6176.11428
ner,2019,18774.182
ner,2020,0
nga,1977,0
nga,1978,0
nga,1979,0
nga,1980,0
nga,1981,21045536.59079
nga,1982,8909198.4094
nga,1983,6902170.07962
nga,1984,7827508.339
nga,1985,0
nga,1986,0
nga,1987,0
nga,1988,0
nga,1989,0
nga,1990,0
nga,1991,0
nga,1992,0
nga,1993,0
nga,1994,0
nga,2006,0
nga,2007,0
nga,2008,0
nga,2009,0
nga,2010,0
nga,2011,0
nga,2012,0
nga,2013,0
nga,2014,0
nga,2015,0
nga,2016,0
nga,2017,0
nga,2018,0
nga,2019,0
nga,2020,0
nic,1977,0
nic,1978,0
nic,1979,0
nic,1980,0
nic,1981,0
nic,1982,0
nic,1983,0
nic,1984,0
nic,1985,0
nic,1986,0
nic,1987,0
nic,1988,0
nic,1989,0
nic,1990,0
nic,1991,0
nic,1992,0
nic,1993,0
nic,1994,0
nic,1995,0
nic,1996,0
nic,1997,0
nic,1998,0
nic,1999,0
nic,2000,0
nic,2001,0
nic,2002,0
nic,2003,0
nic,2004,0
nic,2020,0
nld,1967,64640883.93112
nld,1968,58839778.96294
nld,1969,82872928.11682
nld,1970,99723756.8339
nld,1971,105603761.46237
nld,1972,103464419.3922
nld,1973,141982954.71281
nld,1974,160485050.70164
nld,1975,184098159.80963
nld,1976,209182820.68491
nld,1977,230829708.62308
nld,1978,292735535.65047
nld,1979,371134627.89357
nld,1980,418313294.31154
nld,1981,386620741.33589
nld,1982,341549645.35436
nld,1983,341439548.09518
nld,1984,299793647.31
nld,1985,303341513.50818
nld,1986,464215028.1334
nld,1987,718346397.7271
nld,1988,862578318.19095
nld,1989,953864061.46236
nld,1990,1085674768.57402
nld,1991,1495982373.81128
nld,1992,1612836824.3173
nld,1993,1917222192.58966
nld,1994,2211333026.4414
nld,1995,2369522413.46279
nld,1996,2426999955.53174
nld,1997,2199073422.83341
nld,1998,2515222551.37423
nld,1999,2435046238.60806
nld,2000,2170465619.44386
nld,2001,1740971183.30013
nld,2002,1965283797.73192
nld,2003,2932754149.91686
nld,2004,18349259809.34349
nld,2005,19409852981.0133
nld,2006,20491419218.6935
nld,2007,24972584758.3599
nld,2008,28328367949.31269
nld,2009,26701934024.7837
nld,2010,24971590600.8658
nld,2011,27682664330.9456
nld,2012,28628100411.4113
nld,2013,29872983079.1529
nld,2014,38150133818.1146
nld,2015,37503188434.6119
nld,2016,26655650454.8891
nld,2017,32536959732.4494
nld,2018,38405042824.762
nld,2019,41345168291.802
nld,2020,45025453495.19589
nld_curacao,2011,4005586.59218
nld_curacao,2012,5569832.40223
nld_curacao,2013,5195530.72626
nld_curacao,2014,7603351.95531
nld_curacao,2015,9519553.07263
nld_curacao,2016,4810055.86592
nld_curacao,2017,5094972.06704
nld_curacao,2018,4405582.92737
nld_curacao,2019,5306719.15642
nld_curacao,2020,4236073.43017
nor,1975,30627060.17001
nor,1976,34800987.38692
nor,1977,47622738.94057
nor,1978,61451639.29622
nor,1979,61999484.10082
nor,1980,90311905.46103
nor,1981,76915188.15706
nor,1982,28948739.32676
nor,1983,47385398.87298
nor,1984,29062496.29145
nor,1985,28596569.55702
nor,1986,42853487.92406
nor,1987,67602910.38204
nor,1988,80676582.16021
nor,1989,107729327.26257
nor,1990,132326270.71071
nor,1991,115538759.45056
nor,1992,121811875.20961
nor,1993,125596810.97809
nor,1994,115305645.10438
nor,1995,110777755.2516
nor,1996,118224537.58365
