geo,time,en_urb_mcty
mli,2012,2012540
mli,2013,2079070
mli,2014,2147896
mli,2015,2219000
mli,2016,2292458
mli,2017,2368347
mli,2018,2446749
mli,2019,2529328
mli,2020,2617686
mli,2021,2713230
mmr,1960,1842385
mmr,1961,1884872
mmr,1962,1928493
mmr,1963,1973219
mmr,1964,2019147
mmr,1965,2066119
mmr,1966,2114357
mmr,1967,2163833
mmr,1968,2214655
mmr,1969,2266647
mmr,1970,2320060
mmr,1971,2374860
mmr,1972,2431170
mmr,1973,2487101
mmr,1974,2539332
mmr,1975,2592667
mmr,1976,2647204
mmr,1977,2702740
mmr,1978,2759527
mmr,1979,2817515
mmr,1980,2876811
mmr,1981,2937195
mmr,1982,2998939
mmr,1983,3062545
mmr,1984,3129295
mmr,1985,3197329
mmr,1986,3266959
mmr,1987,3338126
mmr,1988,3410966
mmr,1989,3485210
mmr,1990,3561197
mmr,1991,3638864
mmr,1992,3718358
mmr,1993,3799388
mmr,1994,3882322
mmr,1995,3967092
mmr,1996,4053860
mmr,1997,4142305
mmr,1998,4232833
mmr,1999,4325367
mmr,2000,4420085
mmr,2001,4516637
mmr,2002,4615465
mmr,2003,4716487
mmr,2004,4819895
mmr,2005,4925309
mmr,2006,5033213
mmr,2007,5143514
mmr,2008,5256425
mmr,2009,5371528
mmr,2010,5489354
mmr,2011,5609801
mmr,2012,5733103
mmr,2013,5858804
mmr,2014,5987480
mmr,2015,6119024
mmr,2016,6253501
mmr,2017,6390977
mmr,2018,6531522
mmr,2019,6649810
mmr,2020,6769354
mmr,2021,6890999
mng,1960,179063
mng,1961,196682
mng,1962,216063
mng,1963,230820
mng,1964,239394
mng,1965,248262
mng,1966,257471
mng,1967,267022
mng,1968,276941
mng,1969,287126
mng,1970,297615
mng,1971,308487
mng,1972,319773
mng,1973,331438
mng,1974,343546
mng,1975,356097
mng,1976,369124
mng,1977,382589
mng,1978,396566
mng,1979,409968
mng,1980,422651
mng,1981,435691
mng,1982,449152
mng,1983,463028
mng,1984,477353
mng,1985,492080
mng,1986,507283
mng,1987,522956
mng,1988,539135
mng,1989,555373
mng,1990,571692
mng,1991,588491
mng,1992,605807
mng,1993,623583
mng,1994,641907
mng,1995,660769
mng,1996,680212
mng,1997,700171
mng,1998,720745
mng,1999,741923
mng,2000,765122
mng,2001,796057
mng,2002,828288
mng,2003,861825
mng,2004,896768
mng,2005,933026
mng,2006,970804
mng,2007,1010110
mng,2008,1051066
mng,2009,1093563
mng,2010,1137840
mng,2011,1181177
mng,2012,1224623
mng,2013,1269540
mng,2014,1316169
mng,2015,1364512
mng,2016,1414700
mng,2017,1466589
mng,2018,1520381
mng,2019,1552654
mng,2020,1584358
mng,2021,1615094
moz,1960,200125
moz,1961,215816
moz,1962,232976
moz,1963,251550
moz,1964,271692
moz,1965,293445
moz,1966,317044
moz,1967,342619
moz,1968,370386
moz,1969,400416
moz,1970,433037
moz,1971,461129
moz,1972,484948
moz,1973,510373
moz,1974,537665
moz,1975,566969
moz,1976,598527
moz,1977,632427
moz,1978,669047
moz,1979,708619
moz,1980,751512
moz,1981,781534
moz,1982,811302
moz,1983,842225
moz,1984,874394
moz,1985,907721
moz,1986,942391
moz,1987,978411
moz,1988,1015885
moz,1989,1054712
moz,1990,1095109
moz,1991,1137082
moz,1992,1180756
moz,1993,1226013
moz,1994,1273104
moz,1995,1322038
moz,1996,1372961
moz,1997,1425736
moz,1998,1456818
moz,1999,1486653
moz,2000,1517480
moz,2001,1549208
moz,2002,1582003
moz,2003,1615866
moz,2004,1650885
moz,2005,1686960
moz,2006,1724281
moz,2007,1762850
moz,2008,1823070
moz,2009,1890442
moz,2010,1964036
moz,2011,2044327
moz,2012,2132054
moz,2013,2227512
moz,2014,2331811
moz,2015,2445624
moz,2016,2570004
moz,2017,2705370
moz,2018,2737163
moz,2019,2773054
moz,2020,2816363
moz,2021,2869944
mrt,1960,5254
mrt,1961,5616
mrt,1962,6603
mrt,1963,8544
mrt,1964,11059
mrt,1965,13879
mrt,1966,16952
mrt,1967,20704
mrt,1968,25295
mrt,1969,30887
mrt,1970,37725
mrt,1971,46077
mrt,1972,56294
mrt,1973,68738
mrt,1974,83956
mrt,1975,102543
mrt,1976,125279
mrt,1977,145045
mrt,1978,159131
mrt,1979,174585
mrt,1980,191563
mrt,1981,210139
mrt,1982,230546
mrt,1983,252935
mrt,1984,277534
mrt,1985,304447
mrt,1986,334012
mrt,1987,366449
mrt,1988,395937
mrt,1989,407099
mrt,1990,418593
mrt,1991,430411
mrt,1992,442580
mrt,1993,455057
mrt,1994,467905
mrt,1995,481115
mrt,1996,494717
mrt,1997,508665
mrt,1998,523026
mrt,1999,537792
mrt,2000,552997
mrt,2001,574557
mrt,2002,600164
mrt,2003,626913
mrt,2004,654893
mrt,2005,684040
mrt,2006,714527
mrt,2007,746373
mrt,2008,779685
mrt,2009,814386
mrt,2010,850682
mrt,2011,888597
mrt,2012,928256
mrt,2013,969570
mrt,2014,1012723
mrt,2015,1057796
mrt,2016,1104876
mrt,2017,1154050
mrt,2018,1205414
mrt,2019,1258973
mrt,2020,1314636
mrt,2021,1372244
mwi,1960,10578
mwi,1961,11684
mwi,1962,12907
mwi,1963,14258
mwi,1964,15752
mwi,1965,17398
mwi,1966,19219
mwi,1967,22136
mwi,1968,25627
mwi,1969,29658
mwi,1970,34329
mwi,1971,39735
mwi,1972,46003
mwi,1973,53238
mwi,1974,61622
mwi,1975,71328
mwi,1976,82578
mwi,1977,95565
mwi,1978,105227
mwi,1979,114226
mwi,1980,124008
mwi,1981,134599
mwi,1982,146110
mwi,1983,158605
mwi,1984,172189
mwi,1985,186893
mwi,1986,202877
mwi,1987,220227
mwi,1988,235084
mwi,1989,250037
mwi,1990,265963
mwi,1991,282904
mwi,1992,300949
mwi,1993,320091
mwi,1994,340480
mwi,1995,362167
mwi,1996,385269
mwi,1997,409774
mwi,1998,435875
mwi,1999,456397
mwi,2000,476377
mwi,2001,497173
mwi,2002,518907
mwi,2003,541591
mwi,2004,565300
mwi,2005,589978
mwi,2006,615769
mwi,2007,642687
mwi,2008,670822
mwi,2009,700189
mwi,2010,730841
mwi,2011,762835
mwi,2012,796230
mwi,2013,831086
mwi,2014,867469
mwi,2015,905444
mwi,2016,945082
mwi,2017,986455
mwi,2018,1029639
mwi,2019,1074695
mwi,2020,1121720
mwi,2021,1170870
mys,1960,343527
mys,1961,353010
mys,1962,362768
mys,1963,372796
mys,1964,383116
mys,1965,393692
mys,1966,404576
mys,1967,415760
mys,1968,427269
mys,1969,439064
mys,1970,451201
mys,1971,485787
mys,1972,524721
mys,1973,566654
mys,1974,612004
mys,1975,660984
mys,1976,713959
mys,1977,771016
mys,1978,832722
mys,1979,899365
mys,1980,971445
mys,1981,1049080
mys,1982,1133039
mys,1983,1223718
mys,1984,1321794
mys,1985,1427427
mys,1986,1541666
mys,1987,1665047
mys,1988,1798493
mys,1989,1942223
mys,1990,2097661
mys,1991,2265540
mys,1992,2427445
mys,1993,2597564
mys,1994,2779865
mys,1995,2974961
mys,1996,3184046
mys,1997,3407189
mys,1998,3646311
mys,1999,3902215
mys,2000,4176469
mys,2001,4317941
mys,2002,4462708
mys,2003,4612329
mys,2004,4767182
mys,2005,4926787
mys,2006,5091967
mys,2007,5262684
mys,2008,5439373
mys,2009,5621482
mys,2010,5809953
mys,2011,6004742
mys,2012,6206062
mys,2013,6414131
mys,2014,6629176
mys,2015,6851431
mys,2016,7081137
mys,2017,7318545
mys,2018,7563912
mys,2019,7780301
mys,2020,7996830
mys,2021,8210746
ner,1960,57548
ner,1961,62704
ner,1962,68329
ner,1963,73563
ner,1964,79206
ner,1965,85264
ner,1966,91795
ner,1967,99986
ner,1968,108920
ner,1969,118624
ner,1970,129209
ner,1971,140737
ner,1972,153313
ner,1973,166973
ner,1974,181871
ner,1975,198099
ner,1976,215800
ner,1977,235027
ner,1978,250032
ner,1979,262032
ner,1980,274625
ner,1981,287786
ner,1982,301598
ner,1983,316072
ner,1984,331262
ner,1985,347138
ner,1986,363798
ner,1987,381257
ner,1988,399552
ner,1989,418439
ner,1990,438246
ner,1991,458991
ner,1992,480749
ner,1993,503474
ner,1994,527307
ner,1995,552268
ner,1996,578447
ner,1997,605790
ner,1998,634466
ner,1999,664500
ner,2000,695999
ner,2001,727546
ner,2002,749785
ner,2003,772704
ner,2004,796357
ner,2005,820665
ner,2006,845751
ner,2007,871603
ner,2008,898283
ner,2009,925702
ner,2010,953998
ner,2011,983159
ner,2012,1013254
ner,2013,1044183
ner,2014,1076101
ner,2015,1108994
ner,2016,1142940
ner,2017,1177828
ner,2018,1213781
ner,2019,1251511
ner,2020,1291848
ner,2021,1335700
nga,1960,2145512
nga,1961,2307157
nga,1962,2483438
nga,1963,2675543
nga,1964,2838869
nga,1965,2987077
nga,1966,3144274
nga,1967,3310861
nga,1968,3487727
nga,1969,3674807
nga,1970,3873599
nga,1971,4087814
nga,1972,4343653
nga,1973,4616235
nga,1974,4907942
nga,1975,5219792
nga,1976,5553761
nga,1977,5910036
nga,1978,6291783
nga,1979,6700409
nga,1980,7138570
nga,1981,7606591
nga,1982,8108708
nga,1983,8646857
nga,1984,9061683
nga,1985,9498924
nga,1986,9961849
nga,1987,10451480
nga,1988,10970275
nga,1989,11517878
nga,1990,12098458
nga,1991,12663015
nga,1992,13164493
nga,1993,13620646
nga,1994,14096483
nga,1995,14592355
nga,1996,15110020
nga,1997,15648392
nga,1998,16210812
nga,1999,16797791
nga,2000,17411511
nga,2001,18050724
nga,2002,18719576
nga,2003,19418804
nga,2004,20151142
nga,2005,20915320
nga,2006,21684206
nga,2007,22400242
nga,2008,23144369
nga,2009,23914619
nga,2010,24715331
nga,2011,25546733
nga,2012,26411374
nga,2013,27307010
nga,2014,28238744
nga,2015,29206902
nga,2016,30213092
nga,2017,31259002
nga,2018,32346402
nga,2019,33486829
nga,2020,34689725
nga,2021,35962065
nic,1960,198594
nic,1961,210680
nic,1962,223519
nic,1963,237265
nic,1964,252464
nic,1965,268591
nic,1966,285773
nic,1967,304053
nic,1968,323530
nic,1969,344197
nic,1970,366215
nic,1971,387470
nic,1972,400761
nic,1973,414470
nic,1974,428668
nic,1975,443352
nic,1976,458560
nic,1977,474246
nic,1978,490491
nic,1979,507293
nic,1980,524694
nic,1981,542642
nic,1982,561230
nic,1983,580455
nic,1984,600367
nic,1985,620903
nic,1986,642172
nic,1987,664170
nic,1988,686953
nic,1989,710451
nic,1990,734788
nic,1991,759958
nic,1992,786027
nic,1993,812914
nic,1994,840760
nic,1995,864993
nic,1996,869323
nic,1997,873664
nic,1998,878032
nic,1999,882422
nic,2000,886840
nic,2001,891268
nic,2002,895725
nic,2003,900203
nic,2004,904710
nic,2005,910222
nic,2006,928401
nic,2007,946942
nic,2008,965880
nic,2009,985143
nic,2010,991925
nic,2011,998755
nic,2012,1005640
nic,2013,1012554
nic,2014,1019526
nic,2015,1026545
nic,2016,1033622
nic,2017,1040748
nic,2018,1047923
nic,2019,1055472
nic,2020,1063698
nic,2021,1072852
nld,1960,1832687
nld,1961,1849752
nld,1962,1867011
nld,1963,1884444
nld,1964,1902075
nld,1965,1909218
nld,1966,1905654
nld,1967,1902115
nld,1968,1898594
nld,1969,1895105
nld,1970,1894894
nld,1971,1898173
nld,1972,1901687
nld,1973,1905421
nld,1974,1909394
nld,1975,1905802
nld,1976,1894388
nld,1977,1883078
nld,1978,1871826
nld,1979,1860648
nld,1980,1852615
nld,1981,1847807
nld,1982,1843075
nld,1983,1838425
nld,1984,1833851
nld,1985,1836180
nld,1986,1845482
nld,1987,1854830
nld,1988,1864241
nld,1989,1873674
nld,1990,1887011
nld,1991,1904397
nld,1992,1921980
nld,1993,1939688
nld,1994,1957596
nld,1995,1969268
nld,1996,1974479
nld,1997,1979690
nld,1998,1984924
nld,1999,1990173
nld,2000,1995529
nld,2001,2000973
nld,2002,2006441
nld,2003,2011926
nld,2004,2017434
nld,2005,2024387
nld,2006,2032865
nld,2007,2041404
nld,2008,2050017
nld,2009,2058667
nld,2010,2067390
nld,2011,2076177
nld,2012,2085039
nld,2013,2093938
nld,2014,2102915
nld,2015,2111956
nld,2016,2121062
nld,2017,2130233
nld,2018,2139470
nld,2019,2149006
nld,2020,2158998
nld,2021,2169526
nor,1960,578044
nor,1961,585230
nor,1962,591398
nor,1963,597630
nor,1964,603937
nor,1965,610293
nor,1966,616725
nor,1967,623224
nor,1968,629802
nor,1969,636430
nor,1970,643137
nor,1971,645250
nor,1972,645003
nor,1973,644757
nor,1974,644511
nor,1975,644265
nor,1976,644019
nor,1977,643774
nor,1978,643528
nor,1979,643282
nor,1980,643036
nor,1981,645690
nor,1982,649841
nor,1983,654019
nor,1984,658230
nor,1985,662456
nor,1986,666715
nor,1987,671002
nor,1988,675322
nor,1989,679657
nor,1990,684027
nor,1991,691539
nor,1992,700790
nor,1993,710140
nor,1994,719628
nor,1995,729242
nor,1996,738998
nor,1997,748858
nor,1998,758863
nor,1999,767207
nor,2000,773811
nor,2001,780454
nor,2002,788367
nor,2003,797599
nor,2004,806951
nor,2005,818478
nor,2006,832344
nor,2007,847482
nor,2008,863994
nor,2009,880780
nor,2010,897916
nor,2011,913306
nor,2012,926833
nor,2013,940522
nor,2014,954433
nor,2015,968549
nor,2016,982894
nor,2017,997451
nor,2018,1012225
nor,2019,1026758
nor,2020,1041378
nor,2021,1056180
npl,1960,119177
npl,1961,121084
npl,1962,123745
npl,1963,126464
npl,1964,129247
npl,1965,132083
npl,1966,134985
npl,1967,137951
npl,1968,140987
npl,1969,144081
npl,1970,147247
npl,1971,150568
npl,1972,157460
npl,1973,164647
npl,1974,172173
npl,1975,180043
npl,1976,188284
npl,1977,196878
npl,1978,205878
npl,1979,215288
npl,1980,225143
npl,1981,235498
npl,1982,249635
npl,1983,264621
npl,1984,280529
npl,1985,297346
npl,1986,315196
npl,1987,334117
npl,1988,354203
npl,1989,375436
npl,1990,397973
npl,1991,421743
npl,1992,441925
npl,1993,463012
npl,1994,485137
npl,1995,508319
npl,1996,532644
npl,1997,558060
npl,1998,584727
npl,1999,612668
npl,2000,641986
npl,2001,672511
npl,2002,700027
npl,2003,728669
npl,2004,758524
npl,2005,789516
npl,2006,821820
npl,2007,855445
npl,2008,890495
npl,2009,926879
npl,2010,964802
npl,2011,1004278
npl,2012,1045369
npl,2013,1088142
npl,2014,1132664
npl,2015,1179009
npl,2016,1227249
npl,2017,1277463
npl,2018,1329732
npl,2019,1376108
npl,2020,1423515
npl,2021,1471867
nzl,1960,440164
nzl,1961,452080
nzl,1962,470862
nzl,1963,490424
nzl,1964,510827
nzl,1965,532019
nzl,1966,553163
nzl,1967,572549
nzl,1968,592643
nzl,1969,613383
nzl,1970,634880
nzl,1971,655680
nzl,1972,673232
nzl,1973,691204
nzl,1974,709682
nzl,1975,728654
nzl,1976,744730
nzl,1977,751878
nzl,1978,759105
nzl,1979,766402
nzl,1980,773779
nzl,1981,781206
nzl,1982,788715
nzl,1983,796296
nzl,1984,803961
nzl,1985,811678
nzl,1986,820790
nzl,1987,832749
nzl,1988,844899
nzl,1989,857192
nzl,1990,869681
nzl,1991,887073
nzl,1992,915015
nzl,1993,943756
nzl,1994,973442
nzl,1995,1004061
nzl,1996,1035649
nzl,1997,1053801
nzl,1998,1072297
nzl,1999,1091117
nzl,2000,1110294
nzl,2001,1129774
nzl,2002,1157047
nzl,2003,1184978
nzl,2004,1213624
nzl,2005,1242880
nzl,2006,1272842
nzl,2007,1288150
nzl,2008,1303663
nzl,2009,1319320
nzl,2010,1335187
nzl,2011,1351275
nzl,2012,1378916
nzl,2013,1407043
nzl,2014,1435785
nzl,2015,1465113
nzl,2016,1495083
nzl,2017,1525666
nzl,2018,1556875
nzl,2019,1582028
nzl,2020,1606564
nzl,2021,1630092
omn,1960,13792
omn,1961,15364
omn,1962,17118
omn,1963,19072
omn,1964,21253
omn,1965,23675
omn,1966,26378
omn,1967,29390
omn,1968,32750
omn,1969,36483
omn,1970,40648
omn,1971,45288
omn,1972,50465
omn,1973,56218
omn,1974,62636
omn,1975,69786
omn,1976,77765
omn,1977,86629
omn,1978,96519
omn,1979,107537
omn,1980,119832
omn,1981,133492
omn,1982,148731
omn,1983,165710
omn,1984,184655
omn,1985,205704
omn,1986,229187
omn,1987,255351
omn,1988,284544
omn,1989,316980
omn,1990,353166
omn,1991,393483
omn,1992,438468
omn,1993,488451
omn,1994,515539
omn,1995,523284
omn,1996,531156
omn,1997,539125
omn,1998,547224
omn,1999,555445
omn,2000,563802
omn,2001,572260
omn,2002,580857
omn,2003,589584
omn,2004,603489
omn,2005,621669
omn,2006,640423
omn,2007,659743
omn,2008,679674
omn,2009,700149
omn,2010,721270
omn,2011,774615
omn,2012,860772
omn,2013,956235
omn,2014,1062439
omn,2015,1180439
omn,2016,1311734
omn,2017,1377500
omn,2018,1446563
omn,2019,1501635
omn,2020,1549729
omn,2021,1589865
pak,1960,5174229
pak,1961,5435593
pak,1962,5691174
pak,1963,5959261
pak,1964,6240876
pak,1965,6535492
pak,1966,6844989
pak,1967,7169706
pak,1968,7510888
pak,1969,7867897
pak,1970,8243027
pak,1971,8636684
pak,1972,9050392
pak,1973,9452516
pak,1974,9866329
pak,1975,10300367
pak,1976,10756409
pak,1977,11233742
pak,1978,11735583
pak,1979,12262675
pak,1980,12817277
pak,1981,13347883
pak,1982,13797930
pak,1983,14263373
pak,1984,14745418
pak,1985,15242596
pak,1986,15757508
pak,1987,16290072
pak,1988,16841678
pak,1989,17410647
pak,1990,17999961
pak,1991,18609527
pak,1992,19240944
pak,1993,19892295
pak,1994,20566992
pak,1995,21264941
pak,1996,21987972
pak,1997,22733898
pak,1998,23474047
pak,1999,24171572
pak,2000,24892134
pak,2001,25633448
pak,2002,26399303
pak,2003,27189484
pak,2004,28005956
pak,2005,28846144
pak,2006,29714358
pak,2007,30610360
pak,2008,31536397
pak,2009,32489569
pak,2010,33474765
pak,2011,34491747
pak,2012,35543075
pak,2013,36625466
pak,2014,37744504
pak,2015,38899926
pak,2016,40094660
pak,2017,41324998
pak,2018,42595519
pak,2019,43765501
pak,2020,44961239
pak,2021,46179877
pan,1960,282895
pan,1961,297071
pan,1962,311597
pan,1963,326833
pan,1964,342836
pan,1965,359575
pan,1966,377157
pan,1967,395598
pan,1968,414968
pan,1969,435229
pan,1970,455341
pan,1971,469082
pan,1972,483258
pan,1973,497821
pan,1974,512844
pan,1975,528321
pan,1976,544287
pan,1977,560690
pan,1978,577610
pan,1979,595041
pan,1980,613255
pan,1981,633447
pan,1982,654333
pan,1983,675908
pan,1984,698225
pan,1985,721215
pan,1986,744995
pan,1987,769559
pan,1988,794969
pan,1989,821144
pan,1990,848639
pan,1991,879855
pan,1992,912266
pan,1993,945777
pan,1994,980567
pan,1995,1016637
pan,1996,1054086
pan,1997,1092806
pan,1998,1133004
pan,1999,1174681
pan,2000,1215684
pan,2001,1241812
pan,2002,1268538
pan,2003,1295840
pan,2004,1323768
pan,2005,1352219
pan,2006,1381322
pan,2007,1411051
pan,2008,1441462
pan,2009,1472442
pan,2010,1504133
pan,2011,1536506
pan,2012,1569576
pan,2013,1603358
pan,2014,1637866
pan,2015,1673118
pan,2016,1709128
pan,2017,1745913
pan,2018,1783490
pan,2019,1821693
pan,2020,1860291
pan,2021,1899081
per,1960,1755920
per,1961,1845658
per,1962,1946579
per,1963,2053037
per,1964,2165476
per,1965,2283738
per,1966,2408636
per,1967,2540364
per,1968,2679493
per,1969,2825827
per,1970,2980371
per,1971,3143367
per,1972,3311451
per,1973,3434706
per,1974,3562728
per,1975,3695522
per,1976,3833458
per,1977,3976143
per,1978,4124346
per,1979,4278073
per,1980,4437754
per,1981,4602931
per,1982,4727282
per,1983,4853494
per,1984,4983256
per,1985,5116117
per,1986,5252710
per,1987,5392950
per,1988,5537135
per,1989,5684762
per,1990,5836537
per,1991,5992365
per,1992,6152576
per,1993,6316612
per,1994,6448579
per,1995,6582251
per,1996,6718884
per,1997,6857966
per,1998,7000124
per,1999,7145230
per,2000,7293549
per,2001,7444526
per,2002,7598844
per,2003,7756360
per,2004,7917365
per,2005,8081255
per,2006,8248771
per,2007,8419760
per,2008,8585977
per,2009,8751162
per,2010,8919759
per,2011,9091604
per,2012,9267004
per,2013,9445291
per,2014,9627261
per,2015,9812737
per,2016,10002049
per,2017,10194477
per,2018,10390607
per,2019,10554712
per,2020,10719188
per,2021,10882757
phl,1960,2504066
phl,1961,2618291
phl,1962,2737920
phl,1963,2863042
phl,1964,2994093
phl,1965,3130787
phl,1966,3273955
phl,1967,3423702
phl,1968,3580554
phl,1969,3744166
phl,1970,3929339
phl,1971,4204723
phl,1972,4500143
phl,1973,4815751
phl,1974,5154323
phl,1975,5487730
phl,1976,5690005
phl,1977,5899207
phl,1978,6116464
phl,1979,6341786
phl,1980,6568472
phl,1981,6764845
phl,1982,6967380
phl,1983,7175989
phl,1984,7391155
phl,1985,7612164
phl,1986,7840110
phl,1987,8074894
phl,1988,8317058
phl,1989,8565800
phl,1990,8827267
phl,1991,9121997
phl,1992,9426996
phl,1993,9741313
phl,1994,10066567
phl,1995,10402681
phl,1996,10568138
phl,1997,10698668
phl,1998,10831284
phl,1999,10965844
phl,2000,11109558
phl,2001,11290336
phl,2002,11474381
phl,2003,11661498
phl,2004,11852003
phl,2005,12045157
phl,2006,12241809
phl,2007,12441750
phl,2008,12734997
phl,2009,13042839
phl,2010,13341999
phl,2011,13563933
phl,2012,13789938
phl,2013,14019139
phl,2014,14252542
phl,2015,14489901
phl,2016,14731620
phl,2017,14977445
phl,2018,15227448
phl,2019,15483831
phl,2020,15748902
phl,2021,16024974
pol,1960,1119181
pol,1961,1145117
pol,1962,1161377
pol,1963,1177868
pol,1964,1194617
pol,1965,1211556
pol,1966,1228760
pol,1967,1246208
pol,1968,1263928
pol,1969,1281850
pol,1970,1300052
pol,1971,1324116
pol,1972,1353138
pol,1973,1382714
pol,1974,1412978
pol,1975,1443904
pol,1976,1475552
pol,1977,1507803
pol,1978,1540805
pol,1979,1558887
pol,1980,1565082
pol,1981,1571284
pol,1982,1577520
pol,1983,1583780
pol,1984,1590074
pol,1985,1596375
pol,1986,1602710
pol,1987,1609071
pol,1988,1615465
pol,1989,1621867
pol,1990,1628303
pol,1991,1634765
pol,1992,1641262
pol,1993,1645947
pol,1994,1648822
pol,1995,1651702
pol,1996,1654592
pol,1997,1657478
pol,1998,1660373
pol,1999,1663274
pol,2000,1666183
pol,2001,1669090
pol,2002,1672106
pol,2003,1675899
pol,2004,1679705
pol,2005,1683510
pol,2006,1687328
pol,2007,1691156
pol,2008,1694997
pol,2009,1698836
pol,2010,1702689
pol,2011,1706551
pol,2012,1712984
pol,2013,1721992
pol,2014,1731060
pol,2015,1740175
pol,2016,1749352
pol,2017,1758551
pol,2018,1767798
pol,2019,1775933
pol,2020,1783251
pol,2021,1789620
pri,1960,596271
pri,1961,622536
pri,1962,649997
pri,1963,678669
pri,1964,708648
pri,1965,739864
pri,1966,772500
pri,1967,806576
pri,1968,842205
pri,1969,879303
pri,1970,915302
pri,1971,944089
pri,1972,973823
pri,1973,1004408
pri,1974,1035998
pri,1975,1068581
pri,1976,1102236
pri,1977,1136853
pri,1978,1172608
pri,1979,1209488
pri,1980,1257531
pri,1981,1339076
pri,1982,1426034
pri,1983,1518638
pri,1984,1617395
pri,1985,1722277
pri,1986,1834118
pri,1987,1953223
pri,1988,2080242
pri,1989,2215137
pri,1990,2326750
pri,1991,2344812
pri,1992,2363039
pri,1993,2381357
pri,1994,2399843
pri,1995,2418472
pri,1996,2437271
pri,1997,2456165
pri,1998,2475231
pri,1999,2494445
pri,2000,2508254
pri,2001,2505232
pri,2002,2502209
pri,2003,2499190
pri,2004,2496171
pri,2005,2493163
pri,2006,2490155
pri,2007,2487151
pri,2008,2484146
pri,2009,2481153
pri,2010,2478159
pri,2011,2475169
pri,2012,2472182
pri,2013,2469199
pri,2014,2466219
pri,2015,2463243
pri,2016,2460271
pri,2017,2457302
pri,2018,2454337
pri,2019,2451375
pri,2020,2448417
pri,2021,2445462
prk,1960,645814
prk,1961,665055
prk,1962,689696
prk,1963,715249
prk,1964,741786
prk,1965,769231
prk,1966,797731
prk,1967,827287
prk,1968,871081
prk,1969,927094
prk,1970,986793
prk,1971,1050338
prk,1972,1118070
prk,1973,1189965
prk,1974,1266592
prk,1975,1348153
prk,1976,1435090
prk,1977,1527371
prk,1978,1625725
prk,1979,1730413
prk,1980,1842000
prk,1981,1907720
prk,1982,1975881
prk,1983,2046476
prk,1984,2119697
prk,1985,2195325
prk,1986,2273761
prk,1987,2355000
prk,1988,2410740
prk,1989,2467640
prk,1990,2525965
prk,1991,2585668
prk,1992,2646867
prk,1993,2709341
prk,1994,2743998
prk,1995,2749496
prk,1996,2755013
prk,1997,2760526
prk,1998,2766057
prk,1999,2771600
prk,2000,2777161
prk,2001,2782719
prk,2002,2788295
prk,2003,2793882
prk,2004,2799488
prk,2005,2805090
prk,2006,2810710
prk,2007,2816343
prk,2008,2821994
prk,2009,2839304
prk,2010,2860710
prk,2011,2882276
prk,2012,2904035
prk,2013,2925898
prk,2014,2947956
prk,2015,2970180
prk,2016,2992572
prk,2017,3015132
prk,2018,3037862
prk,2019,3060864
prk,2020,3084244
prk,2021,3108108
prt,1960,2354117
prt,1961,2389470
prt,1962,2426004
prt,1963,2463142
prt,1964,2500949
prt,1965,2539277
prt,1966,2578294
prt,1967,2617960
prt,1968,2658341
prt,1969,2699281
prt,1970,2740960
prt,1971,2799913
prt,1972,2874687
prt,1973,2951342
prt,1974,3030253
prt,1975,3111377
prt,1976,3194895
prt,1977,3280523
prt,1978,3368679
prt,1979,3459317
prt,1980,3552640
prt,1981,3622487
prt,1982,3631112
prt,1983,3639763
prt,1984,3648453
prt,1985,3657147
prt,1986,3665879
prt,1987,3674639
prt,1988,3683437
prt,1989,3692239
prt,1990,3701080
prt,1991,3712933
prt,1992,3736077
prt,1993,3759306
prt,1994,3782714
prt,1995,3806273
prt,1996,3830016
prt,1997,3853844
prt,1998,3877858
prt,1999,3902026
prt,2000,3926382
prt,2001,3948283
prt,2002,3964497
prt,2003,3980785
prt,2004,3997170
prt,2005,4013584
prt,2006,4030097
prt,2007,4046685
prt,2008,4063373
prt,2009,4080090
prt,2010,4096908
prt,2011,4113802
prt,2012,4130774
prt,2013,4147823
prt,2014,4164951
prt,2015,4182156
prt,2016,4199441
prt,2017,4216806
prt,2018,4234250
prt,2019,4251902
prt,2020,4269826
prt,2021,4288032
pry,1960,384961
pry,1961,400426
pry,1962,416535
pry,1963,432019
pry,1964,447561
pry,1965,463617
pry,1966,480272
pry,1967,497526
pry,1968,515424
pry,1969,533914
pry,1970,553095
pry,1971,572965
pry,1972,593577
pry,1973,613584
pry,1974,634265
pry,1975,655642
pry,1976,677772
pry,1977,700584
pry,1978,724197
pry,1979,748606
pry,1980,773873
pry,1981,799919
pry,1982,826881
pry,1983,857070
pry,1984,888480
pry,1985,920949
pry,1986,954653
pry,1987,989590
pry,1988,1025857
pry,1989,1063348
pry,1990,1102263
pry,1991,1142602
pry,1992,1184476
pry,1993,1237512
pry,1994,1294894
pry,1995,1354937
pry,1996,1417852
pry,1997,1483504
pry,1998,1552292
pry,1999,1624270
pry,2000,1699692
pry,2001,1778393
pry,2002,1860855
pry,2003,1947838
pry,2004,2039162
pry,2005,2134498
pry,2006,2234432
pry,2007,2339045
pry,2008,2448710
pry,2009,2516773
pry,2010,2586826
pry,2011,2658829
pry,2012,2732939
pry,2013,2808903
pry,2014,2887087
pry,2015,2967447
pry,2016,3050044
pry,2017,3134940
pry,2018,3222199
pry,2019,3279160
pry,2020,3336562
pry,2021,3394309
rou,1960,1002300
rou,1961,1031002
rou,1962,1060568
