geo,time,ny_gdp_fcst_cd
kir,1994,53210045.32826
kir,1995,54363750.92661
kir,1996,63376242.27248
kir,1997,63133442.18495
kir,1998,62488126.64908
kir,1999,67768387.09677
kir,2000,59681644.24861
kir,2001,56995448.43281
kir,2002,63994349.66859
kir,2003,81114858.29172
kir,2004,91375202.23562
kir,2005,96846124.47499
kir,2006,102856174.6988
kir,2007,122640364.82303
kir,2008,133631857.07096
kir,2009,124786147.52598
kir,2010,149105854.77492
kir,2011,174873797.24079
kir,2012,182258342.73275
kir,2013,176790058.8467
kir,2014,174222725.53497
kir,2015,161560307.83884
kir,2016,178176590.40078
kir,2017,192658558.88011
kir,2018,201894169.47693
kir,2019,181282513.30853
kna,1977,40229629.62963
kna,1978,43500000
kna,1979,51485185.18519
kna,1980,58781481.48148
kna,1981,70192592.59259
kna,1982,78488888.88889
kna,1983,78796296.2963
kna,1984,88733333.33333
kna,1985,100037037.03704
kna,1986,115385185.18519
kna,1987,129807407.40741
kna,1988,152922222.22222
kna,1989,168374074.07407
kna,1990,191507407.40741
kna,1991,202966666.66667
kna,1992,222259259.25926
kna,1993,240188888.88889
kna,1994,269437037.03704
kna,1995,278403703.7037
kna,1996,294992592.59259
kna,1997,330582434.28614
kna,1998,337519000.48196
kna,1999,358795832.86991
kna,2000,377707336.9666
kna,2001,411611611.61161
kna,2002,429132836.54024
kna,2003,412015719.42313
kna,2004,441529629.62963
kna,2005,474033333.33333
kna,2006,551844444.44444
kna,2007,601014814.81482
kna,2008,652088888.88889
kna,2009,664059259.25926
kna,2010,674525925.92593
kna,2011,705259259.25926
kna,2012,689770370.37037
kna,2013,722666666.66667
kna,2014,782925925.92593
kna,2015,793537037.03704
kna,2016,879743666.66667
kna,2017,936449925.92593
kna,2018,947842185.18518
kna,2019,1025518962.96296
kna,2020,859589148.14815
kor,1960,3679377994.06889
kor,1961,2273798152.43383
kor,1962,2613394666.90257
kor,1963,3766399101.53501
kor,1964,3310842059.63266
kor,1965,2952477477.47748
kor,1966,3675609935.87381
kor,1967,4503179062.54621
kor,1968,5597578167.35948
kor,1969,7011070238.75625
kor,1970,8213871715.61051
kor,1971,9069566469.82572
kor,1972,10070503194.2783
kor,1973,12854739907.612
kor,1974,17910351818.4291
kor,1975,19769834710.7438
kor,1976,26874380165.2893
kor,1977,34444008264.4628
kor,1978,46346487603.3058
kor,1979,59779958677.686
kor,1980,58329848706.84689
kor,1981,65154545321.0578
kor,1982,69986321606.3905
kor,1983,77791169835.64291
kor,1984,87213950718.3801
kor,1985,91076756856.16422
kor,1986,105280730614.32899
kor,1987,133567355969.705
kor,1988,180790052907.16
kor,1989,224759479343.51999
kor,1990,256206058550.92096
kor,1991,301289834321.94702
kor,1992,323518606289.63
kor,1993,358312756176.26202
kor,1994,422151845167.71399
kor,1995,516046909642.53802
kor,1996,553345639878.17798
kor,1997,516369561332.50598
kor,1998,351634533051.71802
kor,1999,450577211015.96497
kor,2000,519894602815.30707
kor,2001,492184370134.54797
kor,2002,562180418674.91602
kor,2003,632074084641.78699
kor,2004,720122236580.17004
kor,2005,847480565447.27795
kor,2006,955414407663.25195
kor,2007,1064919479244.33997
kor,2008,951399790952.59802
kor,2009,860350998096.99805
kor,2010,1040633582483.96997
kor,2011,1144318181100.44995
kor,2012,1168407205939.12012
kor,2013,1257848154761.25
kor,2014,1362505232863.37012
kor,2015,1344558914209.56006
kor,2016,1372834322073.12012
kor,2017,1485299152194.66992
kor,2018,1577956019990.90991
kor,2019,1512525555462.59009
kor,2020,1499266944784.81006
kos,2008,4314631609.78468
kos,2009,4167277021.39483
kos,2010,4401122895.39971
kos,2011,5136930679.2873
kos,2012,5024962096.87781
kos,2013,5551348120.60034
kos,2014,5791287365.48426
kos,2015,5115966936.64707
kos,2016,5365503652.86695
kos,2017,5768158608.22413
kos,2018,6353084553.6136
kos,2019,6380021271.83162
kos,2020,6370966381.76638
kwt,1995,27515750670.24129
kwt,1996,31894789579.15829
kwt,1997,31076821628.7504
kwt,1998,26928477690.2887
kwt,1999,31312089356.1104
kwt,2000,37461864406.77969
kwt,2001,34613955004.8908
kwt,2002,37818690358.6706
kwt,2003,47423154362.4161
kwt,2004,58891075670.1731
kwt,2005,80204109589.04111
kwt,2006,100905237767.05701
kwt,2007,113880717804.36301
kwt,2008,146587425595.23801
kwt,2009,105279360667.13
kwt,2010,124909630146.54601
kwt,2011,166163768115.94199
kwt,2012,188505894962.48697
kwt,2013,187455218617.77097
kwt,2014,176989107519.32501
kwt,2015,124188102359.588
kwt,2016,116364448857.994
kwt,2017,128006442136.49899
kwt,2018,146629215231.78799
kwt,2019,145447274044.79599
kwt,2020,112430163666.076
lao,1989,714389836.45361
lao,1990,857980922.2183
lao,1991,1013878735.47174
lao,1992,1113632524.15931
lao,1993,1305410142.82723
lao,1994,1510861539.84422
lao,1995,1719519379.13979
lao,1996,1826225228.22523
lao,1997,1711931935.03071
lao,1998,1266701581.47603
lao,1999,1443870284.88171
lao,2000,1717780911.51307
lao,2001,1752752309.60802
lao,2002,1659326300.08949
lao,2003,1909566593.76189
lao,2004,2233351597.48333
lao,2005,2581756805.82266
lao,2006,3260778453.97011
lao,2007,3985713002.38578
lao,2008,5140217972.21568
lao,2009,5508011648.45765
lao,2010,6728088332.75585
lao,2011,7794450164.67271
lao,2012,9289502948.88704
lao,2013,10886827489.5541
lao,2014,12060408797.2153
lao,2015,12904408553.0679
lao,2016,14077276145.7196
lao,2017,15131888550.8997
lao,2018,16118995444.7689
lao,2019,16802639810.7705
lao,2020,17046421910.6678
lbn,1991,4339457149.70584
lbn,1992,5366070648.82443
lbn,1993,7229099475.81201
lbn,1994,8732468956.55021
lbn,1995,10480719791.4765
lbn,1996,12283605928.5351
lbn,1997,14111724585.9045
lbn,1998,15194587278.6802
lbn,1999,15040680600.911
lbn,2000,15141625207.2968
lbn,2001,15485240464.3449
lbn,2002,16267993366.5008
lbn,2003,16744941956.8823
lbn,2004,18508516658.7534
lbn,2005,19236206993.757
lbn,2006,20320837124.89149
lbn,2007,22631063420.2768
lbn,2008,27130664214.5392
lbn,2009,31356284230.4149
lbn,2010,34420026468.1389
lbn,2011,36673394617.9236
lbn,2012,40609985152.2539
lbn,2013,43338030258.3536
lbn,2014,45236780127.3262
lbn,2015,46469232197.0563
lbn,2016,47749464138.3229
lbn,2017,49686344831.8079
lbn,2018,52036977811.364
lbn,2019,49261004907.4414
lbn,2020,30791703388.80149
lbr,2000,0
lby,2002,20404724409.4488
lby,2003,24790312500
lby,2004,37004307692.30769
lby,2005,50787756037.9089
lby,2006,61456988428.7454
lby,2007,70695628069.0638
lby,2008,86407649558.67929
lca,2006,1119493185.18519
lca,2007,1176056370.37037
lca,2008,1240589222.22222
lca,2009,1229389370.37037
lca,2010,1315994407.40741
lca,2011,1405543925.92593
lca,2012,1433983296.2963
lca,2013,1466608407.40741
lca,2014,1534745370.37037
lca,2015,1573173444.44444
lca,2016,1626144088.77112
lca,2017,1751072006.59429
lca,2018,1803778529.66965
lca,2019,1851817393.53345
lca,2020,1401914436.49004
lie,2013,6179738914.66178
lie,2014,6437786509.49574
lie,2015,6009975062.34414
lie,2016,6033184493.60666
lie,2017,6201482685.08175
lie,2018,6565702014.52091
lka,2010,50927605958.5458
lka,2011,60046958677.7756
lka,2012,63788017682.9144
lka,2013,69259499237.6171
lka,2014,73964814161.10172
lka,2015,74746582666.7619
lka,2016,75556121608.0043
lka,2017,79304607555.17998
lka,2018,80572054595.1772
lka,2019,78152733972.27
lka,2020,76057455091.9595
lso,1960,32759344.8131
lso,1961,33879322.41355
lso,1962,38919221.61557
lso,1963,43959120.81758
lso,1964,48019039.61921
lso,1965,52358952.82094
lso,1966,54178916.42167
lso,1967,56180876.38247
lso,1968,58364832.70335
lso,1969,60786784.26431
lso,1970,62158756.82486
lso,1971,70329977.62864
lso,1972,74151164.30337
lso,1973,105475504.32277
lso,1974,130242825.60706
lso,1975,131710615.2806
lso,1976,131209751.60994
lso,1977,166168353.26587
lso,1978,213316467.34131
lso,1979,255938242.28029
lso,1980,393425783.25629
lso,1981,394305413.10541
lso,1982,336273715.23301
lso,1983,360973700.745
lso,1984,311219616.34922
lso,1985,251339525.2838
lso,1986,289692910.28446
lso,1987,360684724.95088
lso,1988,424315108.86299
lso,1989,443335875.24307
lso,1990,533422409.4616
lso,1991,641121862.89067
lso,1992,763318513.32398
lso,1993,772911619.79374
lso,1994,819909710.48778
lso,1995,930450056.51898
lso,1996,896884958.01642
lso,1997,928866362.84722
lso,1998,869879221.46049
lso,1999,861100466.48662
lso,2000,836810412.40382
lso,2001,780804660.18515
lso,2002,730797546.6525
lso,2003,1065824090.84299
lso,2004,1350296194.81082
lso,2005,1485835972.5127
lso,2006,1580085283.91051
lso,2007,1560876600.33497
lso,2008,1654844332.54249
lso,2009,1613698856.46176
lso,2010,2015082379.29998
lso,2011,2312078720.09256
lso,2012,2194385594.25231
lso,2013,2106072441.23865
lso,2014,2177172113.85185
lso,2015,2101403185.22757
lso,2016,1878633350.33146
lso,2017,2031119024.02402
lso,2018,2203032862.57264
lso,2019,2073760534.03837
lso,2020,1661911468.32431
ltu,1995,7027116066.90319
ltu,1996,7536308157.0997
ltu,1997,8867716012.08459
ltu,1998,9850827794.56193
ltu,1999,9643688390.15969
ltu,2000,10240969356.9271
ltu,2001,10890810530.8589
ltu,2002,12683517422.7482
ltu,2003,16828620417.3717
ltu,2004,20468884749.1306
ltu,2005,23618958825.7246
ltu,2006,27240294892.7092
ltu,2007,35641837712.0963
ltu,2008,42899161422.5084
ltu,2009,33726098137.3367
ltu,2010,33396589081.9431
ltu,2011,39204426267.1402
ltu,2012,38837337150.3101
ltu,2013,42182280672.82929
ltu,2014,43889290151.6408
ltu,2015,37310109225.0797
ltu,2016,38738309271.2371
ltu,2017,42907395678.3848
ltu,2018,48305747916.61089
ltu,2019,49088535213.0117
lux,1970,1249904800.32271
lux,1971,1293632686.75196
lux,1972,1650770781.77986
lux,1973,2231470709.99793
lux,1974,2758785211.26761
lux,1975,2834361083.68981
lux,1976,3156377220.48067
lux,1977,3560149690.48959
lux,1978,4399510695.52965
lux,1979,5012473858.0077
lux,1980,5292472065.11243
lux,1981,4561816601.47762
lux,1982,4548247395.37348
lux,1983,4607035897.4359
lux,1984,4357636135.15778
lux,1985,4483223045.04382
lux,1986,6402549214.37602
lux,1987,7848272285.25122
lux,1988,8679767416.34668
lux,1989,8864707207.20721
lux,1990,11210627716.0792
lux,1991,12121071470.762
lux,1992,13728759096.6123
lux,1993,13379469449.6269
lux,1994,16227834579.2139
lux,1995,19526747400.1095
lux,1996,19753579153.0945
lux,1997,17777160577.3568
lux,1998,18122272727.2727
lux,1999,19935225893.2375
lux,2000,19044355065.5059
lux,2001,19115506987.1276
lux,2002,21311576072.9557
lux,2003,26532459698.978
lux,2004,30899782422.3275
lux,2005,33177639493.0801
lux,2006,38093532348.73409
lux,2007,45603369403.4825
lux,2008,50304012506.0258
lux,2009,46216271764.4593
lux,2010,47907631320.8501
lux,2011,53923003261.2355
lux,2012,50603147869.602
lux,2013,55153275780.5452
lux,2014,58980265626.9774
lux,2015,52210092906.1758
lux,2016,55091209929.8756
lux,2017,58290362540.6472
lux,2018,64217586504.90111
lux,2019,64493506397.5999
lva,1995,5139910154.02168
lva,1996,5309114344.05309
lva,1997,5792715944.83426
lva,1998,6317408554.748
lva,1999,6712103050.6846
lva,2000,7113712630.35921
lva,2001,7511532348.33221
lva,2002,8604841973.62437
lva,2003,10534942811.4623
lva,2004,12929858202.1595
lva,2005,15076897324.2066
lva,2006,19045822673.6895
lva,2007,27555019833.1282
lva,2008,32190141792.1357
lva,2009,23681669446.7612
lva,2010,21232506697.45
lva,2011,25226128410.0658
lva,2012,25084642819.3154
lva,2013,26833235904.3035
lva,2014,27620830579.6493
lva,2015,23967874985.3437
lva,2016,24524393722.367
lva,2017,26606515413.6306
lva,2018,29873848061.7145
lva,2019,29673714923.3333
mac,1991,3771347900.50348
mac,1992,4886419226.57201
mac,1993,5585496259.8524
mac,1994,6138085248.04342
mac,1995,6803509124.22501
mac,1996,6636121711.18699
mac,1997,6807894373.87935
mac,1998,6162956835.61438
mac,1999,5825773595.76571
mac,2000,6242415180.85199
mac,2001,6293396402.56426
mac,2002,6943012921.0546
mac,2003,7801575824.06622
mac,2004,9688614095.88392
mac,2005,11358614921.796
mac,2006,13692228859.9495
mac,2007,17750967533.1948
mac,2008,20345756287.32809
mac,2009,20847914031.2864
mac,2010,27899202719.2522
mac,2011,36947319847.3473
mac,2012,43022315673.5378
mac,2013,51497127407.9081
mac,2014,54534687183.0827
mac,2015,44785723231.0582
mac,2016,44819702067.5164
mac,2017,49695489658.6095
mac,2018,54385877980.799
mac,2019,54048571959.606
mac,2020,24842097357.6498
mar,1980,19688009957.8316
mar,1981,16206214450.0512
mar,1982,16037366760.7505
mar,1983,14689411218.7645
mar,1984,13414163781.8512
mar,1985,13526586505.0184
mar,1986,17297470453.8465
mar,1987,18996351325.48569
mar,1988,22351692633.7845
mar,1989,22921280130.0629
mar,1990,26454020042.9492
mar,1991,28325845783.6584
mar,1992,29247055938.1588
mar,1993,27429179341.8647
mar,1994,31302016005.6503
mar,1995,34279520632.3185
mar,1996,38458421195.7457
mar,1997,34674276655.8203
mar,1998,37265929084.5862
mar,1999,37113557096.8137
mar,2000,34734554423.1131
mar,2001,35238958391.5775
mar,2002,37734815996.7335
mar,2003,46898006423.379
mar,2004,53904454724.8534
mar,2005,56282693468.6971
mar,2006,61887679237.3459
mar,2007,70385483930.03191
mar,2008,83210972478.4847
mar,2009,82467885467.47591
mar,2010,83556527111.1534
mar,2011,93364442082.1024
mar,2012,90609267071.5312
mar,2013,97366367259.5325
mar,2014,98819694752.745
mar,2015,89507593990.35262
mar,2016,91216008157.02271
mar,2017,97078827899.2984
mar,2018,104198335837.036
mar,2019,106025517047.759
mar,2020,101688042287.929
mda,1995,1553969267.3953
mda,1996,1483898260.86957
mda,1997,1659034632.03463
mda,1998,1437374115.45624
mda,1999,1045074875.04989
mda,2000,1127773416.76452
mda,2001,1303591258.12168
mda,2002,1450621896.41199
mda,2003,1687134035.25885
mda,2004,2232067519.44713
mda,2005,2509280215.24493
mda,2006,2843535347.38141
mda,2007,3658423298.37972
mda,2008,4982058314.08776
mda,2009,4573449269.1006
mda,2010,6007663408.60032
mda,2011,7225194486.56569
mda,2012,7508506531.03687
mda,2013,8162668509.86748
mda,2014,8260111074.69577
mda,2015,6752054042.5645
mda,2016,7071305323.2817
mda,2017,8368807989.62106
mda,2018,9907223488.52295
mda,2019,10416675223.2874
mda,2020,10384116131.4188
mdg,1960,620012454.15914
mdg,1961,644067097.9919
mdg,1962,679330807.53268
mdg,1963,692908047.81998
mdg,1964,729562653.96586
mdg,1965,753757065.1904
mdg,1966,816002008.47484
mdg,1967,868933489.91075
mdg,1968,929177179.41458
mdg,1969,945110526.71475
mdg,1970,994828164.76907
mdg,1971,1061663881.68096
mdg,1972,1196364678.37968
mdg,1973,1474044902.15469
mdg,1974,1709779278.4699
mdg,1975,2035740753.61718
mdg,1976,1943713276.47312
mdg,1977,2107783770.79435
mdg,1978,2359096891.6223
mdg,1979,3069148037.16935
mdg,1995,3647153624.61572
mdg,1996,4697008707.29134
mdg,1997,4034925114.1157
mdg,1998,4144756247.13022
mdg,1999,3981115505.40877
mdg,2000,4312983848.34771
mdg,2001,5138488295.8837
mdg,2002,5129494547.38877
mdg,2003,5990093623.35995
mdg,2004,4725685857.15831
mdg,2005,5462187046.8668
mdg,2006,5992004000.69701
mdg,2007,7964324173.94378
mdg,2008,9977746911.79456
mdg,2009,9061168623.05592
mdg,2010,9356099829.51745
mdg,2011,10832257591.9669
mdg,2012,10870375339.635
mdg,2013,11627292708.0717
mdg,2014,11730363812.2591
mdg,2015,10582814102.1793
mdg,2016,11064392748.75
mdg,2017,12326415215.8942
mdg,2018,12728693128.8777
mdg,2019,13165856142.2521
mdg,2020,12022240430.8719
mdv,2003,955031617.1875
mdv,2004,1100206750
mdv,2005,1035799265.625
mdv,2006,1402227804.6875
mdv,2007,1663427257.8125
mdv,2008,2056291664.0625
mdv,2009,2180331023.4375
mdv,2010,2400789070.3125
mdv,2011,2511438234.48843
mdv,2012,2610784448.87014
mdv,2013,2934143732.87694
mdv,2014,3295308607.05833
mdv,2015,3640040094.23218
mdv,2016,3799081342.23472
mdv,2017,4088997660.36264
mdv,2018,4577014164.30595
mdv,2019,4872066532.31049
mdv,2020,3390469459.66856
mex,1960,12511712000
mex,1961,13587896000
mex,1962,14593328000
mex,1963,16257376000
mex,1964,19290192000
mex,1965,20898000000
mex,1966,23347592000
mex,1967,25388264000
mex,1968,28001976000
mex,1969,30994504000
mex,1970,33810392000
mex,1971,37308208000
mex,1972,42948448000
mex,1973,52481720000
mex,1974,68652192000
mex,1975,82969952000
mex,1976,84323415584.4156
mex,1977,77085756637.1682
mex,1978,96454460526.31581
mex,1979,125464372807.01801
mex,1980,190952478260.87
mex,1981,246214918367.34695
mex,1982,170137437943.26199
mex,1983,145656217735.22101
mex,1984,170797200536.353
mex,1985,178826829505.64401
mex,1986,124724682494.27901
mex,1987,134626359744.59399
mex,1988,166723482138.92899
mex,1989,202898901584.39999
mex,1990,238924856805.091
mex,1991,286343326431.22198
mex,1992,332046525089.664
mex,1993,478728909038.38702
mex,1994,502594662084.086
mex,1995,345131111786.14801
mex,1996,394519081638.02399
mex,1997,477937682515.62799
mex,1998,500111389776.70801
mex,1999,569112959081.20996
mex,2000,674883825563.68701
mex,2001,718921399334.21106
mex,2002,732218186101.90588
mex,2003,692891056353.69397
mex,2004,747653612883.2179
mex,2005,841168741408.89502
mex,2006,938686833804.31604
mex,2007,1012716908457.02002
mex,2008,1081560985291.60999
mex,2009,862760248714.2489
mex,2010,1014895631054.13
mex,2011,1139853971650.04004
mex,2012,1164428391282.88989
mex,2013,1224758835342.93994
mex,2014,1247316946022.18994
mex,2015,1104157181527.36011
mex,2016,1011068864343.84998
mex,2017,1094870350883.68005
mex,2018,1154689438431.12012
mex,2019,1195160318891.59009
mex,2020,1005635861181.43994
mhl,1997,95183100
mhl,1998,98306900
mhl,1999,99173400
mhl,2000,104352900
mhl,2001,106690500
mhl,2002,118471600
mhl,2003,118453400
mhl,2004,121720400
mhl,2005,123238800
mhl,2006,129618500
mhl,2007,137835400
mhl,2008,143547300
mhl,2009,143679500
mhl,2010,150460300
mhl,2011,161717500
mhl,2012,172804300
mhl,2013,175060500
mhl,2014,171844900
mhl,2015,176841600
mhl,2016,194575800
mhl,2017,206472100
mhl,2018,213955300
mhl,2019,235427900
mkd,1990,3954240282.68551
mkd,1991,3926392857.14286
mkd,1992,2068910430.17089
mkd,1993,2274562241.37931
mkd,1994,2838515690.00906
mkd,1995,3780187232.39128
mkd,1996,3738697001.83337
mkd,1997,3195250946.43375
mkd,1998,3089052093.48955
mkd,1999,3151322562.73088
mkd,2000,3180403587.64808
mkd,2001,3142138627.30775
mkd,2002,3313172690.51341
mkd,2003,4274064242.49341
mkd,2004,4931926597.70613
mkd,2005,5373926876.43176
mkd,2006,5965066862.28787
mkd,2007,7184896869.64842
mkd,2008,8530442321.88537
mkd,2009,8126170618.99385
mkd,2010,8114397208.58592
mkd,2011,9029364153.48581
mkd,2012,8429347905.52575
mkd,2013,9412720685.06939
mkd,2014,9865538545.68868
mkd,2015,8794265454.98415
mkd,2016,9251467297.78564
mkd,2017,9800075001.60064
mkd,2018,11014276365.4089
mkd,2019,10946181061.0914
mkd,2020,10877710119.0707
mli,1967,246201533.81553
mli,1968,306389807.99767
mli,1969,299388831.23058
mli,1970,315119113.71472
mli,1971,344894723.74903
mli,1972,439384410.27887
mli,1973,506395099.44851
mli,1974,484365294.07195
mli,1975,754984854.85475
mli,1976,845614490.86735
mli,1977,945637779.18973
mli,1978,1095579562.95404
mli,1979,1428740599.92027
mli,1980,1759687480.12117
mli,1981,1538980653.58996
mli,1982,1333739016.7676
mli,1983,1297751826.17367
mli,1984,1232922696.81435
mli,1985,1333301699.68392
mli,1986,1740882847.73758
mli,1987,1983216040.12777
mli,1988,2080661005.87544
mli,1989,2067171236.01141
mli,1990,2543114091.67707
mli,1991,2589306672.57453
mli,1992,2687196473.23284
mli,1993,2649854288.74135
mli,1994,1961377795.20893
mli,1995,2533208168.68677
mli,1996,2551777256.76864
mli,1997,2464853844.12425
mli,1998,2672938053.90287
mli,1999,3135085966.8221
mli,2000,2715243322.67921
mli,2001,3168531655.51611
mli,2002,3540875829.09285
mli,2003,4237926695.46474
mli,2004,4863700838.16892
mli,2005,5610336456.39722
mli,2006,6231219493.52066
mli,2007,7427419927.71034
mli,2008,8993715246.63677
mli,2009,9240934317.12348
mli,2010,9748958304.49138
mli,2011,11947144246.158
mli,2012,11471559551.8065
mli,2013,12211109302.3764
mli,2014,13381353551.6336
mli,2015,12133345804.8953
mli,2016,12753421499.8981
mli,2017,14008382233.4264
mli,2018,15669308623.7828
mli,2019,15850847865.6315
mli,2020,16028320888.6248
mlt,1970,220004018.13311
mlt,1971,232942423.28377
mlt,1972,259066044.10441
mlt,1973,302188336.63136
mlt,1974,342122953.5583
mlt,1975,447415039.60727
mlt,1976,502474300.71695
mlt,1977,597279861.74647
mlt,1978,757532249.08098
mlt,1979,968569820.35928
mlt,1980,1190159706.68655
mlt,1981,1173900088.80995
mlt,1982,1187902916.66667
mlt,1983,1137480988.78189
mlt,1984,1066581804.6373
mlt,1985,1074441251.83016
mlt,1986,1340747323.57439
mlt,1987,1628409045.72565
mlt,1988,1849173867.91229
mlt,1989,1931350702.14339
mlt,1990,2315709847.35918
mlt,1991,2487447410.35857
mlt,1992,2738394804.14591
mlt,1993,2470318472.76811
mlt,1994,2740704873.33863
mlt,1995,3313211940.66148
mlt,1996,3455573130.06193
mlt,1997,3403804582.36014
mlt,1998,3641897336.72229
mlt,1999,3687111278.51916
mlt,2000,3627971193.41564
mlt,2001,3627085471.71611
mlt,2002,3957231165.23117
mlt,2003,4838030954.81962
mlt,2004,5342701420.0299
mlt,2005,5573360527.2976
mlt,2006,5894417388.03161
mlt,2007,6915037366.54804
mlt,2008,8000272154.67995
mlt,2009,7610297165.87941
mlt,2010,7963724512.79332
mlt,2011,8411623608.01782
mlt,2012,8322741359.37299
mlt,2013,9322934387.03679
mlt,2014,10251352464.4613
mlt,2015,9862221346.9433
mlt,2016,10409366617.2755
mlt,2017,11744071282.0382
mlt,2018,13129874801.6983
mlt,2019,13540876385.7922
mlt,2020,13216344386.6733
mne,2000,893130137.61892
mne,2001,1049468923.51782
mne,2002,1151080366.41798
mne,2003,1458937012.32613
mne,2004,1764947851.99901
mne,2005,1890341997.26402
mne,2006,2224875172.50031
mne,2007,2928993977.5527
mne,2008,3653585762.41394
mne,2009,3452995276.46568
mne,2010,3458136020.15113
mne,2011,3807612750.55679
mne,2012,3428284723.11448
mne,2013,3663303239.51142
mne,2014,3714282871.1689
mne,2015,3351452811.35633
mne,2016,3618349557.52212
mne,2017,3965021410.8632
mne,2018,4504411000.94429
mne,2019,4503298365.42768
mne,2020,3951621652.42165
mng,1981,2310099100
mng,1982,2552401933.33333
mng,1983,2725736633.33333
mng,1984,2098734600
mng,1985,2186505475
mng,1986,2896178866.66667
mng,1987,3020611600
mng,1988,3204461566.66667
mng,1989,3576966800
mng,1990,2484485660
mng,1991,2144355168.42105
mng,1992,1238377122.06573
mng,1993,709294310.49612
mng,1994,868816219.95542
mng,1995,1375211588.90796
mng,1996,1263429988.16564
mng,1997,1096264270.30722
mng,1998,1039168737.5413
mng,1999,964118546.32888
mng,2000,1009752442.55413
mng,2001,1105273495.11136
mng,2002,1228942094.91565
mng,2003,1416844176.4788
mng,2004,1764932414.02875
mng,2005,2264820823.90269
mng,2006,3070532502.35314
mng,2007,3814745480.35169
mng,2008,5046089544.88241
mng,2009,4172270270.3793
mng,2010,6453804027.84187
mng,2011,9100984910.65856
mng,2012,10926797412.1599
mng,2013,11152544550.2493
mng,2014,11084932372.0321
mng,2015,10662842777.0626
mng,2016,10251227502.9997
mng,2017,10439757472.6086
mng,2018,11755042678.4949
mng,2019,12699305803.6192
mng,2020,12049018226.3839
moz,1991,3570257720.46009
moz,1992,2584359175.07749
moz,1993,2669447292.34423
moz,1994,2749126949.95529
moz,1995,2845214853.22961
moz,1996,3525404712.36176
moz,1997,4296356119.40816
moz,1998,4891935981.00147
moz,1999,5030073651.08688
moz,2000,4691124533.72912
moz,2001,4633504612.72436
moz,2002,5066594201.36836
moz,2003,5569812015.6587
moz,2004,6750002218.64995
moz,2005,7581972152.11829
moz,2006,8206070407.23127
moz,2007,9417015181.71229
moz,2008,11326483148.5642
moz,2009,10777564300.8471
moz,2010,10020558726.2699
moz,2011,12898556358.2821
moz,2012,14652876012.4062
moz,2013,15023834600.6026
moz,2014,15805562796.8245
moz,2015,14109258583.1301
moz,2016,10576997243.7286
moz,2017,11898015807.3613
moz,2018,13348436870.3822
moz,2019,13669178684.6732
moz,2020,12454979151.6212
mrt,1961,151958980.01781
mrt,1962,155203872.48686
mrt,1963,157985148.12897
mrt,1964,213614527.24703
mrt,1965,244005878.80942
mrt,1966,257808426.57848
mrt,1967,271735650.495
mrt,1968,293256701.00227
mrt,1969,269201361.37428
mrt,1970,296053227.82519
mrt,1971,321197125.98103
mrt,1972,371675352.52336
mrt,1973,459965287.17183
mrt,1974,558863189.26955
mrt,1975,653214292.8631
mrt,1976,717135950.35845
mrt,1977,747507324.88198
mrt,1978,760680637.10039
mrt,1979,903422412.79492
mrt,1980,1001868635.27753
mrt,1981,1042428627.91692
mrt,1982,1034346746.83088
mrt,1983,1075428308.54028
mrt,1984,993060949.85808
mrt,1985,929501652.87387
mrt,1986,1097586883.93904
mrt,1987,1245517178.64147
mrt,1988,1308447000.87053
mrt,1989,1350496781.13491
mrt,1990,1395200495.19704
mrt,1991,2018509335.41601
mrt,1992,2046975536.32781
mrt,1993,1734362150.88655
mrt,1994,1829884871.5355
mrt,1995,1959912328.15486
mrt,1996,1995560580.66491
mrt,1997,1938984656.21357
mrt,1998,1940132849.80581
mrt,1999,1893241912.23498
mrt,2000,1693185302.37775
mrt,2001,1661875354.51768
mrt,2002,1683021888.65051
mrt,2003,1933675584.53408
mrt,2004,2204129486.34358
mrt,2005,2758222119.72892
mrt,2006,3706243927.77364
mrt,2007,4074248427.02843
mrt,2008,4908989647.48555
mrt,2009,4463672320.34639
mrt,2010,5340414844.10679
mrt,2011,6414206073.6061
mrt,2012,6218795677.97182
mrt,2013,6702576472.81846
mrt,2014,6039758857.04848
mrt,2015,5542104031.14528
mrt,2016,5812827956.8977
mrt,2017,6145192737.43017
mrt,2018,6592016356.26032
mrt,2019,7147078480.16396
mrt,2020,7240454424.73118
mus,1976,623363017.28654
mus,1977,722836862.25841
mus,1978,891405578.18052
mus,1979,1036762258.04917
mus,1980,961570995.40622
mus,1981,980809041.57108
mus,1982,921591170.384
mus,1983,906613589.37999
mus,1984,873169423.8531
mus,1985,898818196.53553
mus,1986,1221558842.74936
mus,1987,1579490922.64447
mus,1988,1790559396.32526
mus,1989,1841532347.96522
mus,1990,2248124600.5315
mus,1991,2433761102.20223
mus,1992,2776731944.58723
mus,1993,2805073237.76065
mus,1994,3102809826.06178
mus,1995,3580944243.45605
mus,1996,3933417275.36619
mus,1997,3691048087.83652
mus,1998,3660926331.75924
mus,1999,3782475236.04571
mus,2000,4088632763.92783
mus,2001,4111968059.65128
mus,2002,4271939630.19825
mus,2003,5106704316.97221
mus,2004,5736125548.66629
mus,2005,5703005549.86744
mus,2006,6261838457.68116
mus,2007,7238429185.94736
mus,2008,8893781982.79255
mus,2009,8167041095.37607
mus,2010,8900611998.28485
mus,2011,10193583223.0196
mus,2012,10293477537.4376
