geo,time,ny_gdp_pcap_pp_cd
hti,2018,3241.30327
hti,2019,3203.30004
hti,2020,3095.19406
hun,1991,8320.83363
hun,1992,8252.91122
hun,1993,8409.44499
hun,1994,8854.26566
hun,1995,9187.3646
hun,1996,9349.7075
hun,1997,9824.8408
hun,1998,10398.10217
hun,1999,10873.24786
hun,2000,11853.17852
hun,2001,13207.92217
hun,2002,14526.38826
hun,2003,15481.32011
hun,2004,16272.00583
hun,2005,17112.20217
hun,2006,18389.41028
hun,2007,19099.85171
hun,2008,20727.88997
hun,2009,20729.78393
hun,2010,21751.83384
hun,2011,23038.80802
hun,2012,23275.23186
hun,2013,24556.71535
hun,2014,25699.7505
hun,2015,26806.59525
hun,2016,27947.63769
hun,2017,29501.12042
hun,2018,31913.07466
hun,2019,33514.94179
hun,2020,33075.92442
idn,1990,3080.11768
idn,1991,3345.75663
idn,1992,3583.24244
idn,1993,3842.79094
idn,1994,4154.04328
idn,1995,4519.46238
idn,1996,4888.37453
idn,1997,5134.50799
idn,1998,4447.1743
idn,1999,4484.06919
idn,2000,4743.94472
idn,2001,4956.36111
idn,2002,5190.36506
idn,2003,5465.2641
idn,2004,5816.18175
idn,2005,6254.61438
idn,2006,6708.57559
idn,2007,7229.53828
idn,2008,7710.6663
idn,2009,8021.74807
idn,2010,8505.74815
idn,2011,9095.74172
idn,2012,9713.90049
idn,2013,10067.46574
idn,2014,10278.17731
idn,2015,10247.20634
idn,2016,10494.4738
idn,2017,10935.63172
idn,2018,11644.75854
idn,2019,12311.50327
idn,2020,12072.73548
ind,1990,1200.90246
ind,1991,1229.30291
ind,1992,1299.94595
ind,1993,1366.7791
ind,1994,1460.26785
ind,1995,1573.33256
ind,1996,1690.74478
ind,1997,1757.51472
ind,1998,1852.81042
ind,1999,2009.21569
ind,2000,2095.64701
ind,2001,2206.44816
ind,2002,2287.63002
ind,2003,2472.10374
ind,2004,2695.89367
ind,2005,2953.10926
ind,2006,3237.2948
ind,2007,3525.31445
ind,2008,3650.94294
ind,2009,3912.41821
ind,2010,4236.74435
ind,2011,4493.66947
ind,2012,4861.15615
ind,2013,5057.23341
ind,2014,5233.88234
ind,2015,5464.85918
ind,2016,5839.86482
ind,2017,6182.92211
ind,2018,6675.36129
ind,2019,6997.86399
ind,2020,6503.94805
irl,1990,13735.72592
irl,1991,14391.26836
irl,1992,15107.92203
irl,1993,15803.28192
irl,1994,17002.63358
irl,1995,18934.28128
irl,1996,20475.46148
irl,1997,22636.27018
irl,1998,25092.51361
irl,1999,27041.34742
irl,2000,30205.65723
irl,2001,32567.28217
irl,2002,35222.02872
irl,2003,36283.12084
irl,2004,38733.34969
irl,2005,40466.23435
irl,2006,44232.37305
irl,2007,46773.4866
irl,2008,44169.09434
irl,2009,41471.07998
irl,2010,43203.12008
irl,2011,45080.1887
irl,2012,46361.46369
irl,2013,47830.63089
irl,2014,51098.26668
irl,2015,69028.77272
irl,2016,71498.60101
irl,2017,77749.20196
irl,2018,84555.6348
irl,2019,87379.69297
irl,2020,93350.08753
irn,1990,7197.18596
irn,1991,8172.62883
irn,1992,8437.03787
irn,1993,8588.01103
irn,1994,8518.46899
irn,1995,8772.3803
irn,1996,9268.69406
irn,1997,9355.09278
irn,1998,9539.82703
irn,1999,9643.03351
irn,2000,10300.53186
irn,2001,10484.40932
irn,2002,11284.43017
irn,2003,12341.61134
irn,2004,13070.55949
irn,2005,13745.92042
irn,2006,14702.9593
irn,2007,16150.3345
irn,2008,16326.32273
irn,2009,16433.26016
irn,2010,17388.89561
irn,2011,18008.8018
irn,2012,15950.10052
irn,2013,15273.84232
irn,2014,15235.70169
irn,2015,13588.46881
irn,2016,14011.54971
irn,2017,14535.87358
irn,2018,13795.31747
irn,2019,12913.16284
irn,2020,13338.01348
irq,1991,2676.63094
irq,1992,3528.63931
irq,1993,4569.2891
irq,1994,4701.82218
irq,1995,4753.77756
irq,1996,5210.43676
irq,1997,6233.09095
irq,1998,8241.01114
irq,1999,9533.39382
irq,2000,11058.46746
irq,2001,11162.5268
irq,2002,10107.28531
irq,2003,6339.8358
irq,2004,9731.94
irq,2005,9972.27617
irq,2006,10646.21996
irq,2007,10953.52855
irq,2008,11883.36825
irq,2009,12127.62646
irq,2010,12717.01714
irq,2011,13515.54593
irq,2012,15163.35014
irq,2013,15535.34598
irq,2014,13888.07638
irq,2015,9763.90409
irq,2016,9428.60662
irq,2017,10526.37091
irq,2018,10809.47241
irq,2019,11398.04374
irq,2020,9506.72533
isl,1995,23941.93214
isl,1996,24768.90927
isl,1997,26873.0548
isl,1998,28721.11415
isl,1999,29557.54183
isl,2000,29779.0932
isl,2001,31876.02706
isl,2002,32607.10588
isl,2003,32699.24172
isl,2004,35616.20067
isl,2005,37322.73993
isl,2006,39700.32936
isl,2007,41463.42554
isl,2008,43728.11406
isl,2009,41864.18826
isl,2010,39775.29708
isl,2011,40936.86783
isl,2012,42004.44761
isl,2013,44409.66895
isl,2014,45996.96875
isl,2015,49201.0641
isl,2016,53480.39719
isl,2017,55638.49206
isl,2018,57211.30031
isl,2019,58290.09683
isl,2020,53616.68471
isr,1995,19758.85952
isr,1996,20782.16962
isr,1997,21427.97988
isr,1998,22068.29935
isr,1999,22595.50341
isr,2000,24951.21757
isr,2001,24944.63173
isr,2002,25230.01157
isr,2003,23845.31292
isr,2004,25238.88078
isr,2005,24853.77787
isr,2006,25700.93836
isr,2007,27513.14313
isr,2008,27510.03985
isr,2009,27461.86198
isr,2010,28840.04535
isr,2011,30636.35238
isr,2012,31846.35583
isr,2013,34324.37815
isr,2014,34366.18102
isr,2015,35469.9502
isr,2016,37843.19463
isr,2017,39121.29583
isr,2018,39906.12468
isr,2019,40004.03051
isr,2020,39489.28078
ita,1990,18627.64397
ita,1991,19540.32457
ita,1992,20138.67054
ita,1993,20427.7275
ita,1994,21308.40224
ita,1995,22382.89796
ita,1996,23052.61895
ita,1997,23875.83851
ita,1998,25021.06529
ita,1999,25602.38947
ita,2000,27072.42136
ita,2001,28033.73587
ita,2002,28736.57711
ita,2003,29196.9279
ita,2004,29554.68909
ita,2005,30130.64446
ita,2006,32453.58371
ita,2007,34141.20077
ita,2008,35523.27131
ita,2009,34602.89696
ita,2010,35158.44184
ita,2011,36598.01497
ita,2012,36486.29679
ita,2013,36314.6971
ita,2014,36194.87392
ita,2015,36899.38521
ita,2016,39926.95466
ita,2017,41581.12079
ita,2018,43036.24378
ita,2019,44334.20033
ita,2020,41902.07719
jam,1990,4762.8995
jam,1991,5121.08851
jam,1992,5293.09496
jam,1993,5872.66784
jam,1994,6021.77076
jam,1995,6231.26649
jam,1996,6276.3966
jam,1997,6253.97091
jam,1998,6117.62027
jam,1999,6214.26667
jam,2000,6355.84726
jam,2001,6533.37376
jam,2002,6723.67797
jam,2003,7056.14797
jam,2004,7300.05847
jam,2005,7553.20141
jam,2006,7965.47714
jam,2007,8255.17353
jam,2008,8306.50486
jam,2009,7966.1308
jam,2010,7900.19948
jam,2011,8159.87616
jam,2012,8187.19367
jam,2013,8442.98367
jam,2014,8545.10284
jam,2015,8792.05696
jam,2016,9194.15674
jam,2017,9600.10475
jam,2018,9968.59449
jam,2019,10190.47465
jam,2020,9241.5756
jor,1990,4386.12811
jor,1991,4368.96256
jor,1992,4830.76714
jor,1993,4891.81942
jor,1994,4996.37288
jor,1995,5206.74291
jor,1996,5248.03933
jor,1997,5386.94149
jor,1998,5503.33476
jor,1999,5671.32957
jor,2000,5937.21206
jor,2001,6271.09481
jor,2002,6611.77107
jor,2003,6864.40892
jor,2004,7452.61881
jor,2005,8043.57046
jor,2006,8619.90576
jor,2007,9171.45118
jor,2008,9565.49435
jor,2009,9628.06041
jor,2010,9460.29137
jor,2011,9402.6162
jor,2012,9189.18921
jor,2013,9322.30245
jor,2014,9181.04637
jor,2015,9464.68224
jor,2016,9445.91686
jor,2017,10003.57498
jor,2018,10253.81745
jor,2019,10497.29792
jor,2020,10355.00857
jpn,1990,19972.89275
jpn,1991,21270.26613
jpn,1992,21858.2073
jpn,1993,22188.38534
jpn,1994,22823.44171
jpn,1995,23859.06605
jpn,1996,25000.53392
jpn,1997,25620.0681
jpn,1998,25509.8996
jpn,1999,25735.97109
jpn,2000,27287.27019
jpn,2001,27942.34665
jpn,2002,28623.58845
jpn,2003,29392.24899
jpn,2004,30830.65845
jpn,2005,32169.86749
jpn,2006,33634.63171
jpn,2007,35015.98657
jpn,2008,35273.79115
jpn,2009,33547.28342
jpn,2010,35335.37351
jpn,2011,36214.43977
jpn,2012,37605.97426
jpn,2013,39402.0251
jpn,2014,39555.41201
jpn,2015,40898.80697
jpn,2016,40623.01866
jpn,2017,41505.08248
jpn,2018,42202.40112
jpn,2019,42616.57114
jpn,2020,42390.37984
kaz,1990,8265.50741
kaz,1991,7557.13206
kaz,1992,7325.31407
kaz,1993,6833.3306
kaz,1994,6188.61293
kaz,1995,5921.12031
kaz,1996,6152.26622
kaz,1997,6470.0027
kaz,1998,6530.41312
kaz,1999,6868.85943
kaz,2000,7733.78944
kaz,2001,8985.6555
kaz,2002,10021.89696
kaz,2003,11119.88707
kaz,2004,12428.83683
kaz,2005,13934.72114
kaz,2006,15725.3455
kaz,2007,17384.92452
kaz,2008,17968.23634
kaz,2009,17962.83012
kaz,2010,19225.07691
kaz,2011,20779.44425
kaz,2012,22032.17454
kaz,2013,24504.76609
kaz,2014,24726.47287
kaz,2015,23224.11784
kaz,2016,23818.82483
kaz,2017,24862.96612
kaz,2018,26157.65965
kaz,2019,27466.22062
kaz,2020,26754.377
ken,1990,1669.25609
ken,1991,1693.62267
ken,1992,1663.79375
ken,1993,1656.26602
ken,1994,1683.71418
ken,1995,1741.90713
ken,1996,1794.29694
ken,1997,1783.51388
ken,1998,1811.51799
ken,1999,1828.7568
ken,2000,1829.9055
ken,2001,1888.5006
ken,2002,1877.24776
ken,2003,1915.56865
ken,2004,2012.05347
ken,2005,2137.90313
ken,2006,2281.36971
ken,2007,2434.79232
ken,2008,2420.01464
ken,2009,2450.74978
ken,2010,2607.14451
ken,2011,2723.54645
ken,2012,2830.69437
ken,2013,3097.63063
ken,2014,3357.64164
ken,2015,3683.04191
ken,2016,3930.89386
ken,2017,4203.58501
ken,2018,4443.17911
ken,2019,4641.08038
ken,2020,4577.90522
kgz,1990,2544.70905
kgz,1991,2382.49756
kgz,1992,2075.50692
kgz,1993,1795.7216
kgz,1994,1466.21182
kgz,1995,1401.70128
kgz,1996,1506.03136
kgz,1997,1660.56194
kgz,1998,1688.77666
kgz,1999,1749.59438
kgz,2000,1863.73919
kgz,2001,1987.03171
kgz,2002,1999.67267
kgz,2003,2157.26539
kgz,2004,2342.49274
kgz,2005,2384.17803
kgz,2006,2505.46517
kgz,2007,2766.05448
kgz,2008,3027.86302
kgz,2009,3101.33693
kgz,2010,3085.65194
kgz,2011,3297.36684
kgz,2012,3618.14973
kgz,2013,4042.89305
kgz,2014,4281.82407
kgz,2015,4214.82951
kgz,2016,4681.17473
kgz,2017,5046.69154
kgz,2018,5256.39792
kgz,2019,5480.7427
kgz,2020,4973.56131
khm,1993,1129.34396
khm,1994,726.6548
khm,1995,789.48401
khm,1996,826.02137
khm,1997,850.047
khm,1998,876.43863
khm,1999,977.94874
khm,2000,1075.4102
khm,2001,1164.58065
khm,2002,1237.65378
khm,2003,1344.62397
khm,2004,1499.08624
khm,2005,1723.31432
khm,2006,1936.8829
khm,2007,2159.62461
khm,2008,2314.46201
khm,2009,2299.38688
khm,2010,2427.2445
khm,2011,2611.30635
khm,2012,2868.73752
khm,2013,3045.59096
khm,2014,3185.33627
khm,2015,3388.73764
khm,2016,3675.03862
khm,2017,3928.37393
khm,2018,4259.20312
khm,2019,4574.40303
khm,2020,4421.48061
kir,1990,1260.76223
kir,1991,1280.44034
kir,1992,1302.11343
kir,1993,1327.80434
kir,1994,1362.32066
kir,1995,1372.13107
kir,1996,1399.54262
kir,1997,1425.12067
kir,1998,1509.86718
kir,1999,1482.45527
kir,2000,1582.92317
kir,2001,1567.1368
kir,2002,1624.514
kir,2003,1658.77444
kir,2004,1644.97729
kir,2005,1745.09307
kir,2006,1758.50162
kir,2007,1800.68524
kir,2008,1756.75297
kir,2009,1746.02733
kir,2010,1716.01468
kir,2011,1749.118
kir,2012,1838.18928
kir,2013,1921.6769
kir,2014,1916.91659
kir,2015,2106.8668
kir,2016,2206.48776
kir,2017,2235.70736
kir,2018,2341.19233
kir,2019,2439.36493
kir,2020,2383.43485
kna,1990,9354.17425
kna,1991,9461.74822
kna,1992,10013.62412
kna,1993,10828.4957
kna,1994,11512.60548
kna,1995,12251.62695
kna,1996,13082.09107
kna,1997,14096.91576
kna,1998,14065.41555
kna,1999,14593.88424
kna,2000,16246.82904
kna,2001,17272.08295
kna,2002,17562.38893
kna,2003,16966.66856
kna,2004,17895.22224
kna,2005,20019.98675
kna,2006,21059.3
kna,2007,21556.33008
kna,2008,23122.9095
kna,2009,22162.39654
kna,2010,22096.7052
kna,2011,22770.50519
kna,2012,21489.25979
kna,2013,22153.332
kna,2014,23950.13742
kna,2015,23921.52443
kna,2016,25893.51106
kna,2017,26982.92958
kna,2018,28159.27342
kna,2019,29812.595
kna,2020,25653.31944
kor,1990,8355.33277
kor,1991,9474.6426
kor,1992,10184.85566
kor,1993,11030.71195
kor,1994,12187.25497
kor,1995,13502.58274
kor,1996,14694.09624
kor,1997,15721.70566
kor,1998,14974.65957
kor,1999,16807.12948
kor,2000,18538.83553
kor,2001,19724.42595
kor,2002,21396.83775
kor,2003,22095.87083
kor,2004,23773.82865
kor,2005,25186.86757
kor,2006,26884.26733
kor,2007,29064.91808
kor,2008,29946.07749
kor,2009,29508.38151
kor,2010,31736.62844
kor,2011,32546.75365
kor,2012,33557.12872
kor,2013,34244.31214
kor,2014,35324.49767
kor,2015,37902.4004
kor,2016,39575.45428
kor,2017,40957.41806
kor,2018,43044.29176
kor,2019,42998.38824
kor,2020,45225.84454
kos,2008,6539.17954
kos,2009,6865.4179
kos,2010,7230.20513
kos,2011,7780.59446
kos,2012,8039.20798
kos,2013,8383.39731
kos,2014,8649.4495
kos,2015,9357.13514
kos,2016,10007.68923
kos,2017,10436.16885
kos,2018,11013.39708
kos,2019,11797.11932
kos,2020,11293.78376
kwt,1995,59892.88025
kwt,1996,60568.37592
kwt,1997,60095.5506
kwt,1998,58839.26436
kwt,1999,55000.89277
kwt,2000,56179.29502
kwt,2001,55943.35811
kwt,2002,57617.5353
kwt,2003,68071.04864
kwt,2004,75700.70189
kwt,2005,83689.26933
kwt,2006,88660.52111
kwt,2007,91473.2067
kwt,2008,90096.43569
kwt,2009,79424.38084
kwt,2010,73965.97061
kwt,2011,78178.22037
kwt,2012,82680.40594
kwt,2013,78058.38006
kwt,2014,70082.46284
kwt,2015,47230.66013
kwt,2016,44685.49743
kwt,2017,50855.55291
kwt,2018,51690.56896
kwt,2019,51962.04776
kwt,2020,47306.98817
lao,1990,1025.10637
lao,1991,1074.82659
lao,1992,1129.21214
lao,1993,1192.63112
lao,1994,1285.24352
lao,1995,1372.39519
lao,1996,1462.74449
lao,1997,1559.98962
lao,1998,1610.07719
lao,1999,1722.28349
lao,2000,1831.96882
lao,2001,1948.39497
lao,2002,2064.43069
lao,2003,2196.99165
lao,2004,2363.31883
lao,2005,2569.53696
lao,2006,2829.04197
lao,2007,3073.7423
lao,2008,3321.90978
lao,2009,3538.6485
lao,2010,3822.62531
lao,2011,4150.82613
lao,2012,4841.64532
lao,2013,5289.47801
lao,2014,5873.7493
lao,2015,6168.4813
lao,2016,6843.55958
lao,2017,7257.81211
lao,2018,7775.13188
lao,2019,8220.17887
lao,2020,8239.16655
lbn,1990,3836.83932
lbn,1991,5687.19709
lbn,1992,6432.96087
lbn,1993,6912.41121
lbn,1994,7279.6538
lbn,1995,7631.27043
lbn,1996,8450.9449
lbn,1997,8579.32308
lbn,1998,8908.47536
lbn,1999,8859.47626
lbn,2000,8952.11693
lbn,2001,9146.92721
lbn,2002,9170.33142
lbn,2003,9189.06504
lbn,2004,9667.99948
lbn,2005,9955.02056
lbn,2006,10281.72577
lbn,2007,11522.563
lbn,2008,12819.01116
lbn,2009,14095.5676
lbn,2010,14961.73493
lbn,2011,14669.41582
lbn,2012,14819.59101
lbn,2013,14976.78074
lbn,2014,15029.27504
lbn,2015,15105.95691
lbn,2016,15535.50465
lbn,2017,16043.0607
lbn,2018,16054.36246
lbn,2019,15179.58021
lbn,2020,12118.57336
lbr,2000,993.40366
lbr,2001,1007.52975
lbr,2002,1037.12223
lbr,2003,725.38543
lbr,2004,750.14432
lbr,2005,793.49467
lbr,2006,853.79203
lbr,2007,923.51501
lbr,2008,967.94574
lbr,2009,987.00816
lbr,2010,1022.05648
lbr,2011,1093.54032
lbr,2012,1204.51656
lbr,2013,1387.42164
lbr,2014,1417.82929
lbr,2015,1312.46277
lbr,2016,1429.79208
lbr,2017,1564.19768
lbr,2018,1581.03948
lbr,2019,1531.92019
lbr,2020,1468.35858
lby,1999,17287.20949
lby,2000,18043.56932
lby,2001,17830.22704
lby,2002,17653.6789
lby,2003,19998.58607
lby,2004,21116.57711
lby,2005,23987.54623
lby,2006,25925.36619
lby,2007,27896.30338
lby,2008,28792.91031
lby,2009,28430.08417
lby,2010,29895.20031
lby,2011,11482.10066
lby,2012,24285.29626
lby,2013,19869.13927
lby,2014,14303.01299
lby,2015,12220.0234
lby,2016,11108.72368
lby,2017,13238.00054
lby,2018,15378.57276
lby,2019,15815.87691
lby,2020,10846.29154
lca,1990,6820.27684
lca,1991,6977.2159
lca,1992,7608.28607
lca,1993,7744.23983
lca,1994,7943.10683
lca,1995,8150.82001
lca,1996,8429.79506
lca,1997,8403.36713
lca,1998,8908.04044
lca,1999,9160.35822
lca,2000,9265.14624
lca,2001,9062.02138
lca,2002,9173.64072
lca,2003,9673.42475
lca,2004,10570.77629
lca,2005,10749.90076
lca,2006,11621.25034
lca,2007,11971.26801
lca,2008,12629.82331
lca,2009,12207.27014
lca,2010,12412.87751
lca,2011,13256.92641
lca,2012,13079.77252
lca,2013,13489.69609
lca,2014,13760.25078
lca,2015,13551.34523
lca,2016,14292.0817
lca,2017,14928.3961
lca,2018,15653.2998
lca,2019,15843.71599
lca,2020,12709.83112
lka,1990,2305.30011
lka,1991,2463.04105
lka,1992,2600.19653
lka,1993,2815.65369
lka,1994,3008.34907
lka,1995,3213.99559
lka,1996,3374.20577
lka,1997,3634.03929
lka,1998,3828.18604
lka,1999,4029.04691
lka,2000,4339.68286
lka,2001,4335.3679
lka,2002,4542.33737
lka,2003,4860.33813
lka,2004,5218.68124
lka,2005,5670.95513
lka,2006,6242.37156
lka,2007,6795.3448
lka,2008,7287.58522
lka,2009,7550.29489
lka,2010,8194.26925
lka,2011,9007.7342
lka,2012,10315.18025
lka,2013,10852.06404
lka,2014,11256.85605
lka,2015,11557.48705
lka,2016,12224.21577
lka,2017,12584.10479
lka,2018,13169.0947
lka,2019,13622.86045
lka,2020,13224.6135
lso,1990,811.94009
lso,1991,877.89491
lso,1992,938.94382
lso,1993,973.12164
lso,1994,1031.21693
lso,1995,1066.13829
lso,1996,1125.26724
lso,1997,1167.43387
lso,1998,1181.0416
lso,1999,1190.56037
lso,2000,1256.2162
lso,2001,1327.57743
lso,2002,1362.29026
lso,2003,1459.11031
lso,2004,1533.1718
lso,2005,1643.78796
lso,2006,1770.65412
lso,2007,1897.23119
lso,2008,2040.72878
lso,2009,2027.4034
lso,2010,2153.15499
lso,2011,2290.1287
lso,2012,2308.92903
lso,2013,2563.06835
lso,2014,2804.17867
lso,2015,3077.39783
lso,2016,2990.2837
lso,2017,2668.29143
lso,2018,2677.43631
lso,2019,2693.19837
lso,2020,2444.07827
ltu,1995,5927.33018
ltu,1996,6383.80306
ltu,1997,7069.56232
ltu,1998,7762.53791
ltu,1999,7820.71797
ltu,2000,8445.89921
ltu,2001,9436.05411
ltu,2002,10480.72101
ltu,2003,12067.67411
ltu,2004,13030.36041
ltu,2005,14510.53009
ltu,2006,16483.85036
ltu,2007,19094.64096
ltu,2008,20721.0132
ltu,2009,18116.73026
ltu,2010,20096.7361
ltu,2011,22884.82495
ltu,2012,24703.68582
ltu,2013,26721.57967
ltu,2014,28184.47233
ltu,2015,28834.42768
ltu,2016,30925.17085
ltu,2017,33761.87124
ltu,2018,36376.18982
ltu,2019,38540.78145
ltu,2020,38880.54527
lux,1990,29933.35012
lux,1991,33173.22851
lux,1992,34090.76104
lux,1993,35879.91174
lux,1994,37531.67324
lux,1995,38325.31545
lux,1996,39710.39389
lux,1997,42485.59356
lux,1998,44267.45227
lux,1999,49844.67696
lux,2000,55117.25648
lux,2001,56125.22945
lux,2002,58575.67927
lux,2003,60196.54351
lux,2004,64692.59707
lux,2005,68787.85475
lux,2006,78878.45775
lux,2007,85109.87945
lux,2008,90970.7212
lux,2009,86875.85377
lux,2010,90361.78309
lux,2011,94475.03023
lux,2012,96636.42664
lux,2013,100925.01199
lux,2014,105296.28459
lux,2015,107859.686
lux,2016,113365.17608
lux,2017,114985.84224
lux,2018,116965.58611
lux,2019,117341.91506
lux,2020,117846.13649
lva,1995,5514.66596
lva,1996,5807.34059
lva,1997,6487.466
lva,1998,7068.19507
lva,1999,7405.84798
lva,2000,8039.50637
lva,2001,9044.54639
lva,2002,10081.19186
lva,2003,11060.94272
lva,2004,12278.58484
lva,2005,13913.7883
lva,2006,15859.31539
lva,2007,18236.60921
lva,2008,19573.15539
lva,2009,17023.75492
lva,2010,17706.89451
lva,2011,19248.4194
lva,2012,21290.45959
lva,2013,22639.06834
lva,2014,23815.80006
lva,2015,24972.78609
lva,2016,26721.7262
lva,2017,28673.5634
lva,2018,30877.04193
lva,2019,31883.25911
lva,2020,31482.67971
mac,1990,27230.55963
mac,1991,28372.28572
mac,1992,32090.09772
mac,1993,33818.32823
mac,1994,35283.97181
mac,1995,36466.87434
mac,1996,36240.17229
mac,1997,36054.1043
mac,1998,34091.06872
mac,1999,33060.05387
mac,2000,34957.44583
mac,2001,35903.61455
mac,2002,38757.91388
mac,2003,42986.67619
mac,2004,54543.39879
mac,2005,59366.39969
mac,2006,67816.20113
mac,2007,78028.46732
mac,2008,80531.39921
mac,2009,80435.59391
mac,2010,99581.13589
mac,2011,120804.82415
mac,2012,134012.01484
mac,2013,153563.91096
mac,2014,152856.34109
mac,2015,116298.72955
mac,2016,114893.01533
mac,2017,126144.10406
mac,2018,135551.80787
mac,2019,132654.8967
mac,2020,60895.51564
mar,1990,2547.455
mar,1991,2772.67151
mar,1992,2727.31861
mar,1993,2723.89393
mar,1994,3026.49493
mar,1995,2878.07819
mar,1996,3246.02319
mar,1997,3208.42172
mar,1998,3434.52751
mar,1999,3477.87895
mar,2000,3579.34995
mar,2001,3878.29044
mar,2002,4014.23917
mar,2003,4281.40039
mar,2004,4553.55713
mar,2005,4793.26703
mar,2006,5250.52168
mar,2007,5516.87427
mar,2008,5886.67211
mar,2009,6107.38027
mar,2010,6332.12567
mar,2011,6712.32318
mar,2012,6702.41832
mar,2013,6916.01303
mar,2014,6609.60911
mar,2015,7024.96309
mar,2016,7113.0046
mar,2017,7312.05678
mar,2018,7625.73575
mar,2019,7865.90652
mar,2020,7369.49263
mda,1995,3184.2808
mda,1996,3058.13305
mda,1997,3175.81156
mda,1998,3002.66191
mda,1999,2948.04243
mda,2000,3083.73543
mda,2001,3351.09425
mda,2002,3678.12847
mda,2003,4004.961
mda,2004,4428.07283
mda,2005,4920.41306
mda,2006,5327.4283
mda,2007,5647.72573
mda,2008,6218.49982
mda,2009,5897.39183
mda,2010,6396.08927
mda,2011,6913.60229
mda,2012,7363.16232
mda,2013,8381.67183
mda,2014,8827.05411
mda,2015,9254.84861
mda,2016,10610.47784
mda,2017,11651.31745
mda,2018,12659.98366
mda,2019,13577.40658
mda,2020,13000.40159
mdg,1990,1212.20586
mdg,1991,1140.33198
mdg,1992,1145.6976
mdg,1993,1162.13847
mdg,1994,1150.94532
mdg,1995,1158.55258
mdg,1996,1168.13913
mdg,1997,1194.69018
mdg,1998,1216.38344
mdg,1999,1251.88379
mdg,2000,1295.84769
mdg,2001,1360.81805
mdg,2002,1174.40836
mdg,2003,1274.20006
mdg,2004,1336.76552
mdg,2005,1401.93022
mdg,2006,1478.50289
mdg,2007,1559.22791
mdg,2008,1648.50372
mdg,2009,1550.57801
mdg,2010,1534.89112
mdg,2011,1548.32742
mdg,2012,1530.93409
mdg,2013,1535.48843
mdg,2014,1555.82248
mdg,2015,1546.83722
mdg,2016,1606.66741
mdg,2017,1584.42452
mdg,2018,1630.18936
mdg,2019,1687.06923
mdg,2020,1544.16033
mdv,1995,6174.4323
mdv,1996,6649.8768
mdv,1997,7207.68838
mdv,1998,7700.5632
mdv,1999,8140.21774
mdv,2000,8460.55197
mdv,2001,8104.62619
mdv,2002,8594.78381
mdv,2003,9678.61476
mdv,2004,10248.25024
mdv,2005,8940.54435
mdv,2006,11336.57384
mdv,2007,12251.65736
mdv,2008,13345.16707
mdv,2009,12123.85656
mdv,2010,12712.34321
mdv,2011,13542.99867
mdv,2012,13690.7352
mdv,2013,14774.18564
mdv,2014,15993.05869
mdv,2015,16768.73418
mdv,2016,17411.34725
mdv,2017,18057.91092
mdv,2018,19245.08139
mdv,2019,20335.58933
mdv,2020,13443.48259
mex,1990,8084.50074
mex,1991,8562.72117
mex,1992,8938.99416
mex,1993,8558.54818
mex,1994,9017.45125
mex,1995,8485.50697
mex,1996,9079.1769
mex,1997,9715.40243
mex,1998,10176.63542
mex,1999,10448.82437
mex,2000,11089.48999
mex,2001,11136.02191
mex,2002,11187.47696
mex,2003,11488.29563
mex,2004,12090.99121
mex,2005,12657.63767
mex,2006,13812.9014
mex,2007,14297.22139
mex,2008,14924.82161
mex,2009,14547.64458
mex,2010,15255.01905
mex,2011,16520.25922
mex,2012,17162.92737
mex,2013,17373.89746
mex,2014,18056.78981
mex,2015,18301.50047
mex,2016,19323.66587
mex,2017,19721.26098
mex,2018,20096.15665
mex,2019,19863.02723
mex,2020,18444.07305
mhl,1990,1950.75969
mhl,1991,1971.04407
mhl,1992,2123.11807
mhl,1993,2276.88949
mhl,1994,2443.27073
mhl,1995,2686.54317
mhl,1996,2450.52051
mhl,1997,2336.80081
mhl,1998,2348.25358
mhl,1999,2349.36565
mhl,2000,2418.29235
mhl,2001,2606.29334
mhl,2002,2696.38205
mhl,2003,2646.63562
mhl,2004,2692.77029
mhl,2005,2801.82673
mhl,2006,2850.28396
mhl,2007,3006.25121
mhl,2008,2869.19595
mhl,2009,2978.41655
mhl,2010,3208.01211
mhl,2011,3245.58466
mhl,2012,3221.19466
mhl,2013,3396.18765
mhl,2014,3411.16024
mhl,2015,3483.33152
mhl,2016,3548.86888
mhl,2017,3711.896
mhl,2018,3912.69871
mhl,2019,4219.79344
mhl,2020,4147.9381
mkd,1990,5524.76468
mkd,1991,5366.98405
mkd,1992,5140.88965
mkd,1993,4881.03371
mkd,1994,4903.32664
mkd,1995,4946.48074
mkd,1996,5080.90583
mkd,1997,5226.7182
mkd,1998,5448.07387
mkd,1999,5724.47004
mkd,2000,6151.79687
mkd,2001,6049.91562
mkd,2002,6395.22635
mkd,2003,6595.45197
mkd,2004,7172.00499
mkd,2005,7848.88297
mkd,2006,8690.23693
mkd,2007,9350.90778
mkd,2008,10521.89673
mkd,2009,11009.99159
mkd,2010,11361.00939
mkd,2011,11689.90577
mkd,2012,11915.68987
mkd,2013,12727.33641
mkd,2014,13434.84324
mkd,2015,13888.29539
mkd,2016,15137.99583
mkd,2017,15706.44417
mkd,2018,16796.27023
mkd,2019,17546.47972
mkd,2020,16925.51505
mli,1990,803.71219
mli,1991,908.52487
mli,1992,877.49321
mli,1993,902.63326
mli,1994,931.36641
mli,1995,934.54903
