geo,time,eg_elc_rnwx_zs
jam,1981,16.50831
jam,1982,15.17766
jam,1983,18.33418
jam,1984,3.40426
jam,1985,3.05623
jam,1986,2.9036
jam,1987,3.82749
jam,1988,4.86073
jam,1989,5.15807
jam,1990,3.98698
jam,1991,2.21385
jam,1992,2.30058
jam,1993,3.35004
jam,1994,3.64398
jam,1995,3.5169
jam,1996,4.19013
jam,1997,4.17266
jam,1998,3.16358
jam,1999,3.07157
jam,2000,3.10324
jam,2001,2.55409
jam,2002,0.89414
jam,2003,0.88161
jam,2004,1.42719
jam,2005,1.64376
jam,2006,1.72621
jam,2007,2.30153
jam,2008,2.4085
jam,2009,4.18372
jam,2010,4.16667
jam,2011,5.24508
jam,2012,7.13209
jam,2013,6.93714
jam,2014,6.49855
jam,2015,7.13246
jor,1971,0
jor,1972,0
jor,1973,0
jor,1974,0
jor,1975,0
jor,1976,0
jor,1977,0
jor,1978,0
jor,1979,0
jor,1980,0
jor,1981,0
jor,1982,0
jor,1983,0
jor,1984,0
jor,1985,0
jor,1986,0
jor,1987,0
jor,1988,0
jor,1989,0
jor,1990,0.02749
jor,1991,0.02685
jor,1992,0.02261
jor,1993,0.021
jor,1994,0.0197
jor,1995,0.01781
jor,1996,0.01651
jor,1997,0.04789
jor,1998,0.04448
jor,1999,0.04237
jor,2000,0.04068
jor,2001,0.10597
jor,2002,0.09838
jor,2003,0.11258
jor,2004,0.10037
jor,2005,0.08287
jor,2006,0.08094
jor,2007,0.09999
jor,2008,0.08672
jor,2009,0.07007
jor,2010,0.08121
jor,2011,0.0751
jor,2012,0.05423
jor,2013,0.05213
jor,2014,0.04391
jor,2015,0.68897
jpn,1960,0
jpn,1961,0
jpn,1962,0
jpn,1963,0
jpn,1964,0
jpn,1965,0
jpn,1966,0
jpn,1967,0
jpn,1968,0
jpn,1969,0
jpn,1970,0
jpn,1971,0
jpn,1972,0
jpn,1973,0.0578
jpn,1974,0.02188
jpn,1975,0.02114
jpn,1976,0.03945
jpn,1977,0.05667
jpn,1978,0.10757
jpn,1979,0.15376
jpn,1980,0.1572
jpn,1981,0.15441
jpn,1982,1.70931
jpn,1983,1.79543
jpn,1984,1.87982
jpn,1985,1.90422
jpn,1986,2.05691
jpn,1987,2.07725
jpn,1988,2.13691
jpn,1989,2.14796
jpn,1990,1.29642
jpn,1991,1.28733
jpn,1992,1.28078
jpn,1993,1.24394
jpn,1994,1.25345
jpn,1995,1.39956
jpn,1996,1.42905
jpn,1997,1.44325
jpn,1998,1.31355
jpn,1999,1.32376
jpn,2000,1.28234
jpn,2001,1.28891
jpn,2002,1.33144
jpn,2003,1.46302
jpn,2004,1.51648
jpn,2005,1.63605
jpn,2006,1.70624
jpn,2007,1.78516
jpn,2008,1.84665
jpn,2009,1.9482
jpn,2010,3.3206
jpn,2011,3.71922
jpn,2012,4.05023
jpn,2013,4.83434
jpn,2014,6.30047
jpn,2015,7.75569
kaz,1990,0
kaz,1991,0
kaz,1992,0
kaz,1993,0
kaz,1994,0
kaz,1995,0
kaz,1996,0
kaz,1997,0
kaz,1998,0
kaz,1999,0
kaz,2000,0
kaz,2001,0
kaz,2002,0
kaz,2003,0
kaz,2004,0
kaz,2005,0
kaz,2006,0
kaz,2007,0
kaz,2008,0
kaz,2009,0
kaz,2010,0
kaz,2011,0
kaz,2012,0.00323
kaz,2013,0.00582
kaz,2014,0.01332
kaz,2015,0.16813
ken,1971,13.87363
ken,1972,12.4105
ken,1973,11.98668
ken,1974,11.4053
ken,1975,10.67157
ken,1976,9.46052
ken,1977,10.09693
ken,1978,8.59788
ken,1979,7.92719
ken,1980,8.58896
ken,1981,7.68421
ken,1982,7.77096
ken,1983,7.61766
ken,1984,7.7178
ken,1985,7.27194
ken,1986,21.90898
ken,1987,19.07616
ken,1988,17.26351
ken,1989,16.73127
ken,1990,16.29057
ken,1991,14.67676
ken,1992,14.17323
ken,1993,13.60619
ken,1994,10.46162
ken,1995,12.51528
ken,1996,12.04678
ken,1997,10.86618
ken,1998,11.08705
ken,1999,11.40212
ken,2000,13.90414
ken,2001,13.35844
ken,2002,10.92708
ken,2003,18.23105
ken,2004,21.54964
ken,2005,19.53488
ken,2006,18.12679
ken,2007,17.76509
ken,2008,19.83283
ken,2009,23.26199
ken,2010,22.72113
ken,2011,22.37266
ken,2012,22.13787
ken,2013,24.84227
ken,2014,45.73342
ken,2015,48.27479
kgz,1990,0
kgz,1991,0
kgz,1992,0
kgz,1993,0
kgz,1994,0
kgz,1995,0
kgz,1996,0
kgz,1997,0
kgz,1998,0
kgz,1999,0
kgz,2000,0
kgz,2001,0
kgz,2002,0
kgz,2003,0
kgz,2004,0
kgz,2005,0
kgz,2006,0
kgz,2007,0
kgz,2008,0
kgz,2009,0
kgz,2010,0
kgz,2011,0
kgz,2012,0
kgz,2013,0
kgz,2014,0
kgz,2015,0
khm,1995,0
khm,1996,0
khm,1997,0
khm,1998,0
khm,1999,0
khm,2000,0.22321
khm,2001,0.19646
khm,2002,0.13736
khm,2003,1.04849
khm,2004,1.71779
khm,2005,1.55602
khm,2006,1.4419
khm,2007,1.20643
khm,2008,1.28205
khm,2009,1.65877
khm,2010,2.3
khm,2011,2.16981
khm,2012,1.60391
khm,2013,0.7874
khm,2014,0.65317
khm,2015,0.93245
kor,1971,0
kor,1972,0
kor,1973,0
kor,1974,0
kor,1975,0
kor,1976,0
kor,1977,0
kor,1978,0
kor,1979,0
kor,1980,0
kor,1981,0
kor,1982,0
kor,1983,0
kor,1984,0
kor,1985,0
kor,1986,0
kor,1987,0
kor,1988,0
kor,1989,0
kor,1990,0.00095
kor,1991,0.00088
kor,1992,0.00161
kor,1993,0.0021
kor,1994,0.00185
kor,1995,0.13912
kor,1996,0.20039
kor,1997,0.03692
kor,1998,0.02962
kor,1999,0.0416
kor,2000,0.03501
kor,2001,0.03461
kor,2002,0.06095
kor,2003,0.0644
kor,2004,0.0821
kor,2005,0.09771
kor,2006,0.13672
kor,2007,0.21742
kor,2008,0.29419
kor,2009,0.4149
kor,2010,0.50411
kor,2011,0.55398
kor,2012,0.5884
kor,2013,0.83549
kor,2014,1.06272
kor,2015,1.50393
kos,2000,0
kos,2001,0
kos,2002,0
kos,2003,0
kos,2004,0
kos,2005,0
kos,2006,0
kos,2007,0
kos,2008,0
kos,2009,0
kos,2010,0.01935
kos,2011,0
kos,2012,0
kos,2013,0
kos,2014,0
kos,2015,0
kwt,1971,0
kwt,1972,0
kwt,1973,0
kwt,1974,0
kwt,1975,0
kwt,1976,0
kwt,1977,0
kwt,1978,0
kwt,1979,0
kwt,1980,0
kwt,1981,0
kwt,1982,0
kwt,1983,0
kwt,1984,0
kwt,1985,0
kwt,1986,0
kwt,1987,0
kwt,1988,0
kwt,1989,0
kwt,1990,0
kwt,1991,0
kwt,1992,0
kwt,1993,0
kwt,1994,0
kwt,1995,0
kwt,1996,0
kwt,1997,0
kwt,1998,0
kwt,1999,0
kwt,2000,0
kwt,2001,0
kwt,2002,0
kwt,2003,0
kwt,2004,0
kwt,2005,0
kwt,2006,0
kwt,2007,0
kwt,2008,0
kwt,2009,0
kwt,2010,0
kwt,2011,0
kwt,2012,0
kwt,2013,0
kwt,2014,0
kwt,2015,0
lbn,1971,0
lbn,1972,0
lbn,1973,0
lbn,1974,0
lbn,1975,0
lbn,1976,0
lbn,1977,0
lbn,1978,0
lbn,1979,0
lbn,1980,0
lbn,1981,0
lbn,1982,0
lbn,1983,0
lbn,1984,0
lbn,1985,0
lbn,1986,0
lbn,1987,0
lbn,1988,0
lbn,1989,0
lbn,1990,0
lbn,1991,0
lbn,1992,0
lbn,1993,0
lbn,1994,0
lbn,1995,0
lbn,1996,0
lbn,1997,0
lbn,1998,0
lbn,1999,0
lbn,2000,0
lbn,2001,0
lbn,2002,0
lbn,2003,0
lbn,2004,0
lbn,2005,0
lbn,2006,0
lbn,2007,0
lbn,2008,0
lbn,2009,0
lbn,2010,0
lbn,2011,0
lbn,2012,0
lbn,2013,0
lbn,2014,0
lbn,2015,0
lby,1971,0
lby,1972,0
lby,1973,0
lby,1974,0
lby,1975,0
lby,1976,0
lby,1977,0
lby,1978,0
lby,1979,0
lby,1980,0
lby,1981,0
lby,1982,0
lby,1983,0
lby,1984,0
lby,1985,0
lby,1986,0
lby,1987,0
lby,1988,0
lby,1989,0
lby,1990,0
lby,1991,0
lby,1992,0
lby,1993,0
lby,1994,0
lby,1995,0
lby,1996,0
lby,1997,0
lby,1998,0
lby,1999,0
lby,2000,0
lby,2001,0
lby,2002,0
lby,2003,0
lby,2004,0
lby,2005,0
lby,2006,0
lby,2007,0
lby,2008,0
lby,2009,0
lby,2010,0
lby,2011,0
lby,2012,0
lby,2013,0
lby,2014,0
lby,2015,0
lka,1971,0
lka,1972,0
lka,1973,0
lka,1974,0
lka,1975,0
lka,1976,0
lka,1977,0
lka,1978,0
lka,1979,0
lka,1980,0
lka,1981,0
lka,1982,0
lka,1983,0
lka,1984,0
lka,1985,0
lka,1986,0
lka,1987,0
lka,1988,0
lka,1989,0
lka,1990,0
lka,1991,0
lka,1992,0
lka,1993,0
lka,1994,0
lka,1995,0
lka,1996,0
lka,1997,0
lka,1998,0
lka,1999,0.04851
lka,2000,0.15705
lka,2001,0.16222
lka,2002,0.19754
lka,2003,0.18144
lka,2004,0.18215
lka,2005,0.2145
lka,2006,0.22105
lka,2007,0.202
lka,2008,0.26987
lka,2009,0.4306
lka,2010,0.95362
lka,2011,1.22663
lka,2012,1.5797
lka,2013,2.33719
lka,2014,2.67234
lka,2015,3.19375
ltu,1990,0
ltu,1991,0
ltu,1992,0
ltu,1993,0
ltu,1994,0
ltu,1995,0
ltu,1996,0
ltu,1997,0
ltu,1998,0
ltu,1999,0
ltu,2000,0
ltu,2001,0.01393
ltu,2002,0.02313
ltu,2003,0.03718
ltu,2004,0.03733
ltu,2005,0.06243
ltu,2006,0.31465
ltu,2007,1.18782
ltu,2008,1.50071
ltu,2009,1.77559
ltu,2010,7.42891
ltu,2011,14.8846
ltu,2012,16.78075
ltu,2013,23.84907
ltu,2014,29.98921
ltu,2015,31.21184
lux,1960,0
lux,1961,0
lux,1962,0
lux,1963,0
lux,1964,0
lux,1965,0
lux,1966,0
lux,1967,0
lux,1968,0
lux,1969,0
lux,1970,0
lux,1971,0
lux,1972,0
lux,1973,0
lux,1974,0
lux,1975,0
lux,1976,0
lux,1977,1.14437
lux,1978,1.31694
lux,1979,1.45719
lux,1980,1.63399
lux,1981,2.47253
lux,1982,3.32103
lux,1983,3.61702
lux,1984,3.5316
lux,1985,3.46821
lux,1986,2.89116
lux,1987,3.80623
lux,1988,3.73377
lux,1989,3.00633
lux,1990,2.08333
lux,1991,1.99715
lux,1992,1.81818
lux,1993,2.23547
lux,1994,2.59965
lux,1995,3.90144
lux,1996,3.40909
lux,1997,4.92611
lux,1998,7.65027
lux,1999,10.27778
lux,2000,11.61137
lux,2001,5.76701
lux,2002,1.81624
lux,2003,2.18716
lux,2004,2.69072
lux,2005,3.49462
lux,2006,3.82545
lux,2007,4.62356
lux,2008,5.53925
lux,2009,5.10787
lux,2010,4.9226
lux,2011,6.9434
lux,2012,7.5807
lux,2013,13.57491
lux,2014,15.27559
lux,2015,24.94365
lva,1990,0
lva,1991,0
lva,1992,0
lva,1993,0
lva,1994,0
lva,1995,0
lva,1996,0.03199
lva,1997,0.04439
lva,1998,0.0345
lva,1999,0.04866
lva,2000,0.09671
lva,2001,0.14019
lva,2002,0.5283
lva,2003,1.81132
lva,2004,1.85541
lva,2005,1.79372
lva,2006,1.79922
lva,2007,1.9912
lva,2008,1.95298
lva,2009,1.7777
lva,2010,1.73533
lva,2011,3.11782
lva,2012,6.51857
lva,2013,10.01772
lva,2014,15.75569
lva,2015,16.55521
mar,1971,0
mar,1972,0
mar,1973,0
mar,1974,0
mar,1975,0
mar,1976,0
mar,1977,0
mar,1978,0
mar,1979,0
mar,1980,0
mar,1981,0
mar,1982,0
mar,1983,0
mar,1984,0
mar,1985,0
mar,1986,0
mar,1987,0
mar,1988,0
mar,1989,0
mar,1990,0
mar,1991,0
mar,1992,0
mar,1993,0
mar,1994,0
mar,1995,0
mar,1996,0
mar,1997,0
mar,1998,0
mar,1999,0
mar,2000,0.49755
mar,2001,1.36913
mar,2002,1.27338
mar,2003,1.22451
mar,2004,1.12398
mar,2005,1.06791
mar,2006,0.92126
mar,2007,1.40222
mar,2008,1.44942
mar,2009,1.84914
mar,2010,2.78388
mar,2011,2.76734
mar,2012,2.66325
mar,2013,5.34194
mar,2014,6.69311
mar,2015,8.19273
mda,1990,0
mda,1991,0
mda,1992,0
mda,1993,0
mda,1994,0
mda,1995,0
mda,1996,0
mda,1997,0
mda,1998,0
mda,1999,0
mda,2000,0
mda,2001,0
mda,2002,0
mda,2003,0
mda,2004,0
mda,2005,0
mda,2006,0
mda,2007,0
mda,2008,0
mda,2009,0
mda,2010,0
mda,2011,0
mda,2012,0
mda,2013,0.0668
mda,2014,0.28032
mda,2015,0.31194
mex,1971,0
mex,1972,0
mex,1973,0.43396
mex,1974,1.12971
mex,1975,1.17931
mex,1976,1.21833
mex,1977,1.13282
mex,1978,1.04931
mex,1979,1.6413
mex,1980,1.36645
mex,1981,1.31771
mex,1982,1.61903
mex,1983,1.65248
mex,1984,1.6381
mex,1985,1.76472
mex,1986,3.49414
mex,1987,4.248
mex,1988,4.21711
mex,1989,3.97179
mex,1990,4.42518
mex,1991,5.39084
mex,1992,5.95872
mex,1993,6.05942
mex,1994,5.39587
mex,1995,5.5692
mex,1996,4.7257
mex,1997,4.17689
mex,1998,4.0789
mex,1999,3.78988
mex,2000,3.69466
mex,2001,3.78619
mex,2002,3.62202
mex,2003,3.70972
mex,2004,3.83908
mex,2005,4.14766
mex,2006,3.52441
mex,2007,3.78404
mex,2008,2.98981
mex,2009,2.96877
mex,2010,3.12698
mex,2011,2.91626
mex,2012,3.4105
mex,2013,3.8816
mex,2014,4.64351
mex,2015,5.49017
mkd,1990,0
mkd,1991,0
mkd,1992,0
mkd,1993,0
mkd,1994,0
mkd,1995,0
mkd,1996,0
mkd,1997,0
mkd,1998,0
mkd,1999,0
mkd,2000,0
mkd,2001,0
mkd,2002,0
mkd,2003,0
mkd,2004,0
mkd,2005,0
mkd,2006,0
mkd,2007,0
mkd,2008,0
mkd,2009,0
mkd,2010,0
mkd,2011,0.0148
mkd,2012,0.04791
mkd,2013,0.14769
mkd,2014,1.58169
mkd,2015,2.90471
mlt,1971,0
mlt,1972,0
mlt,1973,0
mlt,1974,0
mlt,1975,0
mlt,1976,0
mlt,1977,0
mlt,1978,0
mlt,1979,0
mlt,1980,0
mlt,1981,0
mlt,1982,0
mlt,1983,0
mlt,1984,0
mlt,1985,0
mlt,1986,0
mlt,1987,0
mlt,1988,0
mlt,1989,0
mlt,1990,0
mlt,1991,0
mlt,1992,0
mlt,1993,0
mlt,1994,0
mlt,1995,0
mlt,1996,0
mlt,1997,0
mlt,1998,0
mlt,1999,0
mlt,2000,0
mlt,2001,0
mlt,2002,0
mlt,2003,0
mlt,2004,0
mlt,2005,0
mlt,2006,0
mlt,2007,0
mlt,2008,0
mlt,2009,0
mlt,2010,0.0473
mlt,2011,0.45893
mlt,2012,1.13339
mlt,2013,1.55486
mlt,2014,3.34076
mlt,2015,7.6746
mmr,1971,0
mmr,1972,0
mmr,1973,0
mmr,1974,0
mmr,1975,0
mmr,1976,0
mmr,1977,0
mmr,1978,0
mmr,1979,0
mmr,1980,0
mmr,1981,0
mmr,1982,0
mmr,1983,0
mmr,1984,0
mmr,1985,0
mmr,1986,0
mmr,1987,0
mmr,1988,0
mmr,1989,0
mmr,1990,0
mmr,1991,0
mmr,1992,0
mmr,1993,0
mmr,1994,0
mmr,1995,0
mmr,1996,0
mmr,1997,0
mmr,1998,0
mmr,1999,0
mmr,2000,0
mmr,2001,0
mmr,2002,0
mmr,2003,0
mmr,2004,0
mmr,2005,0
mmr,2006,0
mmr,2007,0
mmr,2008,0
mmr,2009,0
mmr,2010,0
mmr,2011,0
mmr,2012,0
mmr,2013,0
mmr,2014,0
mmr,2015,0
mne,2005,0
mne,2006,0
mne,2007,0
mne,2008,0
mne,2009,0
mne,2010,0
mne,2011,0
mne,2012,0
mne,2013,0
mne,2014,0
mne,2015,0
mng,1985,0
mng,1986,0
mng,1987,0
mng,1988,0
mng,1989,0
mng,1990,0
mng,1991,0
mng,1992,0
mng,1993,0
mng,1994,0
mng,1995,0
mng,1996,0
mng,1997,0
mng,1998,0
mng,1999,0
mng,2000,0
mng,2001,0
mng,2002,0
mng,2003,0
mng,2004,0
mng,2005,0
mng,2006,0
mng,2007,0
mng,2008,0
mng,2009,0
mng,2010,0
mng,2011,0
mng,2012,0
mng,2013,1.69323
mng,2014,3.1622
mng,2015,3.08362
moz,1971,0
moz,1972,0
moz,1973,0
moz,1974,0
moz,1975,0
moz,1976,0
moz,1977,0
moz,1978,0
moz,1979,0
moz,1980,0
moz,1981,0
moz,1982,0
moz,1983,0
moz,1984,0
moz,1985,0
moz,1986,0
moz,1987,0
moz,1988,0
moz,1989,0
moz,1990,0
moz,1991,0
moz,1992,0
moz,1993,0
moz,1994,0
moz,1995,0
moz,1996,0
moz,1997,0
moz,1998,0
moz,1999,0
moz,2000,0
moz,2001,0
moz,2002,0
moz,2003,0
moz,2004,0
moz,2005,0
moz,2006,0
moz,2007,0
moz,2008,0
moz,2009,0
moz,2010,0
moz,2011,0
moz,2012,0
moz,2013,0
moz,2014,0
moz,2015,0
mus,1971,16.89189
mus,1972,14.02439
mus,1973,12.83422
mus,1974,11.53846
mus,1975,7.58929
mus,1976,9.25926
mus,1977,7.79221
mus,1978,7.93651
mus,1979,7.32394
mus,1980,7.60563
mus,1981,8.56354
mus,1982,11.84573
mus,1983,8.62534
mus,1984,7.63158
mus,1985,14.79592
mus,1986,16.6287
mus,1987,15.19507
mus,1988,13.09091
mus,1989,9.50764
mus,1990,20.25641
mus,1991,21.23687
mus,1992,20.53763
mus,1993,17.18908
mus,1994,15.55344
mus,1995,15.26587
mus,1996,17.67478
mus,1997,17.86991
mus,1998,20.80624
mus,1999,18.86435
mus,2000,24.24072
mus,2001,25.01308
mus,2002,23.17949
mus,2003,21.5658
mus,2004,21.70901
mus,2005,19.93838
mus,2006,18.97872
mus,2007,18.9858
mus,2008,19.00665
mus,2009,18.89794
mus,2010,20.56527
mus,2011,18.16185
mus,2012,18.05506
mus,2013,17.31302
mus,2014,17.19442
mus,2015,18.65199
mys,1971,0
mys,1972,0
mys,1973,0
mys,1974,0
mys,1975,0
mys,1976,0
mys,1977,0
mys,1978,0
mys,1979,0
mys,1980,0
mys,1981,0
mys,1982,0
mys,1983,0
mys,1984,0
mys,1985,0
mys,1986,0
mys,1987,0
mys,1988,0
mys,1989,0
mys,1990,0
mys,1991,0
mys,1992,0
mys,1993,0
mys,1994,0
mys,1995,0
mys,1996,0
mys,1997,0
mys,1998,0
mys,1999,0
mys,2000,0
mys,2001,0.00141
mys,2002,0.00135
mys,2003,0.00127
mys,2004,0.00122
mys,2005,0.00121
mys,2006,0.00111
mys,2007,0.00103
mys,2008,0
mys,2009,1.00687
mys,2010,0.80618
mys,2011,0.81764
mys,2012,0.64444
mys,2013,0.92593
mys,2014,0.62928
mys,2015,0.68211
nam,1991,0
nam,1992,0
nam,1993,0
nam,1994,0
nam,1995,0
nam,1996,0
nam,1997,0
nam,1998,0
nam,1999,0
nam,2000,0
nam,2001,0
nam,2002,0
nam,2003,0
nam,2004,0
nam,2005,0
nam,2006,0
nam,2007,0
nam,2008,0
nam,2009,0
nam,2010,0
nam,2011,0
nam,2012,0
nam,2013,0
nam,2014,0
nam,2015,0
ner,2000,0
ner,2001,0
ner,2002,0
ner,2003,0
ner,2004,0
ner,2005,0.87336
ner,2006,0.91743
ner,2007,0.89286
ner,2008,1.31579
ner,2009,1.16732
ner,2010,1.02389
ner,2011,0
ner,2012,0
ner,2013,0.90293
ner,2014,0.90293
ner,2015,0.7533
nga,1971,0
nga,1972,0
nga,1973,0
nga,1974,0
nga,1975,0
nga,1976,0
nga,1977,0
nga,1978,0
nga,1979,0
nga,1980,0
nga,1981,0
nga,1982,0
nga,1983,0
nga,1984,0
nga,1985,0
nga,1986,0
nga,1987,0
nga,1988,0
nga,1989,0
nga,1990,0
nga,1991,0
nga,1992,0
nga,1993,0
nga,1994,0
nga,1995,0
nga,1996,0
nga,1997,0
nga,1998,0
nga,1999,0
nga,2000,0
nga,2001,0
nga,2002,0
nga,2003,0
nga,2004,0
nga,2005,0
nga,2006,0
nga,2007,0
nga,2008,0
nga,2009,0
nga,2010,0
nga,2011,0
nga,2012,0
nga,2013,0
nga,2014,0
nga,2015,0
nic,1971,1.63399
nic,1972,1.41844
nic,1973,1.17994
nic,1974,1.46341
nic,1975,1.5873
nic,1976,1.56556
nic,1977,1.29758
nic,1978,1.40598
nic,1979,1.53341
nic,1980,1.79104
nic,1981,1.65049
nic,1982,1.79641
nic,1983,9.90888
nic,1984,31.47752
nic,1985,31.20155
nic,1986,23.3026
nic,1987,19.71831
nic,1988,22.03125
nic,1989,30.21167
nic,1990,33.69938
nic,1991,37.88985
nic,1992,35.26541
nic,1993,29.16427
nic,1994,26.51775
nic,1995,23.50404
nic,1996,21.87657
nic,1997,21.85819
nic,1998,14.78376
nic,1999,9.23361
nic,2000,12.46278
nic,2001,11.98413
nic,2002,13.01527
nic,2003,16.34199
nic,2004,16.73511
nic,2005,20.41953
nic,2006,20.22974
nic,2007,19.45137
nic,2008,19.63701
nic,2009,22.29945
nic,2010,23.23039
nic,2011,22.38494
nic,2012,32.42372
nic,2013,41.35862
nic,2014,44.98426
nic,2015,43.61214
nld,1960,0
nld,1961,0
nld,1962,0
nld,1963,0
nld,1964,0
nld,1965,0
nld,1966,0
nld,1967,0
nld,1968,0
nld,1969,0
nld,1970,0
nld,1971,0
nld,1972,0
nld,1973,0
nld,1974,0
nld,1975,1.47997
nld,1976,1.49991
nld,1977,1.48749
nld,1978,1.96604
nld,1979,1.71569
nld,1980,1.5801
nld,1981,1.69391
nld,1982,0.43938
nld,1983,0.38726
nld,1984,0.02708
nld,1985,0.70059
nld,1986,0.82492
nld,1987,1.02895
nld,1988,1.22251
nld,1989,1.26352
nld,1990,1.00183
nld,1991,1.11718
nld,1992,1.13258
nld,1993,1.31547
nld,1994,1.44991
nld,1995,1.62258
nld,1996,2.03224
nld,1997,2.22484
nld,1998,2.43209
nld,1999,2.78713
nld,2000,3.15739
nld,2001,3.40049
nld,2002,4.0258
nld,2003,4.01785
nld,2004,5.14949
nld,2005,7.36282
nld,2006,8.03881
nld,2007,7.10883
nld,2008,8.76692
nld,2009,9.4449
nld,2010,9.29991
nld,2011,10.76226
nld,2012,12.01379
nld,2013,11.86306
nld,2014,11.21275
nld,2015,12.35759
nld_curacao,1971,0
nld_curacao,1972,0
nld_curacao,1973,0
nld_curacao,1974,0
nld_curacao,1975,0
nld_curacao,1976,0
nld_curacao,1977,0
nld_curacao,1978,0
nld_curacao,1979,0
nld_curacao,1980,0
nld_curacao,1981,0
nld_curacao,1982,0
nld_curacao,1983,0
nld_curacao,1984,0
nld_curacao,1985,0
nld_curacao,1986,0
nld_curacao,1987,0
nld_curacao,1988,0
nld_curacao,1989,0
nor,1960,0
nor,1961,0
nor,1962,0
nor,1963,0
nor,1964,0
nor,1965,0
nor,1966,0
nor,1967,0
nor,1968,0
nor,1969,0
nor,1970,0
nor,1971,0
nor,1972,0
nor,1973,0
nor,1974,0
nor,1975,0
nor,1976,0
nor,1977,0
nor,1978,0
nor,1979,0
nor,1980,0
nor,1981,0
nor,1982,0
nor,1983,0
nor,1984,0
nor,1985,0.00487
nor,1986,0.0269
nor,1987,0.02023
nor,1988,0.0247
nor,1989,0.02439
nor,1990,0.17515
nor,1991,0.18903
nor,1992,0.19383
nor,1993,0.20882
nor,1994,0.24839
nor,1995,0.2446
nor,1996,0.298
nor,1997,0.22807
nor,1998,0.24134
nor,1999,0.24369
nor,2000,0.20139
nor,2001,0.23243
nor,2002,0.24954
nor,2003,0.51374
nor,2004,0.55491
nor,2005,0.60622
nor,2006,0.84473
nor,2007,0.93893
nor,2008,0.92778
nor,2009,0.91923
nor,2010,0.99726
nor,2011,1.30569
nor,2012,1.29906
nor,2013,1.66072
nor,2014,1.75251
nor,2015,1.88435
npl,1971,0
npl,1972,0
npl,1973,0
npl,1974,0
npl,1975,0
npl,1976,0
npl,1977,0
npl,1978,0
npl,1979,0
npl,1980,0
npl,1981,0
npl,1982,0
npl,1983,0
npl,1984,0
npl,1985,0
npl,1986,0
npl,1987,0
npl,1988,0
npl,1989,0
npl,1990,0
npl,1991,0
npl,1992,0
npl,1993,0
npl,1994,0
npl,1995,0
npl,1996,0
npl,1997,0
npl,1998,0
npl,1999,0
npl,2000,0
npl,2001,0
npl,2002,0
npl,2003,0
npl,2004,0
npl,2005,0
npl,2006,0
npl,2007,0
npl,2008,0
npl,2009,0
npl,2010,0
npl,2011,0
npl,2012,0
npl,2013,0
npl,2014,0.18436
npl,2015,0.19983
nzl,1960,5.83262
nzl,1961,6.92023
nzl,1962,10.02466
nzl,1963,11.70038
nzl,1964,12.85339
nzl,1965,12.48842
nzl,1966,11.77541
nzl,1967,9.61587
nzl,1968,10.45198
nzl,1969,10.05913
nzl,1970,9.10391
nzl,1971,8.11474
nzl,1972,7.13677
nzl,1973,6.70768
nzl,1974,8.40238
nzl,1975,7.8049
nzl,1976,7.33128
nzl,1977,6.8618
nzl,1978,6.87545
nzl,1979,6.34001
nzl,1980,6.62507
nzl,1981,6.17279
nzl,1982,6.0032
nzl,1983,5.78643
nzl,1984,5.87849
nzl,1985,5.51508
nzl,1986,5.47312
nzl,1987,5.50462
nzl,1988,5.54366
nzl,1989,7.44308
nzl,1990,8.15435
nzl,1991,8.43645
nzl,1992,8.46963
nzl,1993,8.48724
nzl,1994,7.92517
nzl,1995,7.50652
nzl,1996,7.28484
nzl,1997,7.42408
nzl,1998,8.33511
nzl,1999,8.92456
nzl,2000,9.24657
nzl,2001,8.77135
nzl,2002,8.26503
nzl,2003,8.07073
nzl,2004,8.44778
nzl,2005,9.95159
nzl,2006,10.41925
nzl,2007,11.54892
nzl,2008,13.29274
nzl,2009,15.97818
nzl,2010,18.09193
nzl,2011,19.57602
nzl,2012,20.12922
nzl,2013,21.00629
nzl,2014,23.30767
nzl,2015,24.57867
omn,1971,0
omn,1972,0
omn,1973,0
omn,1974,0
omn,1975,0
omn,1976,0
omn,1977,0
omn,1978,0
omn,1979,0
omn,1980,0
omn,1981,0
omn,1982,0
omn,1983,0
omn,1984,0
omn,1985,0
omn,1986,0
omn,1987,0
omn,1988,0
omn,1989,0
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1994,0
omn,1995,0
omn,1996,0
omn,1997,0
omn,1998,0
omn,1999,0
omn,2000,0
omn,2001,0
omn,2002,0
omn,2003,0
omn,2004,0
omn,2005,0
omn,2006,0
omn,2007,0
omn,2008,0
omn,2009,0
omn,2010,0
omn,2011,0
omn,2012,0
omn,2013,0
omn,2014,0
omn,2015,0
pak,1971,0
pak,1972,0
pak,1973,0
pak,1974,0
pak,1975,0
pak,1976,0
pak,1977,0
pak,1978,0
pak,1979,0
pak,1980,0
pak,1981,0
pak,1982,0
pak,1983,0
pak,1984,0
pak,1985,0
pak,1986,0
pak,1987,0
pak,1988,0
pak,1989,0
pak,1990,0
pak,1991,0
pak,1992,0
pak,1993,0
pak,1994,0
pak,1995,0
pak,1996,0
pak,1997,0
pak,1998,0
pak,1999,0
pak,2000,0
pak,2001,0
pak,2002,0
pak,2003,0
pak,2004,0
pak,2005,0
pak,2006,0
pak,2007,0
pak,2008,0
pak,2009,0
pak,2010,0
pak,2011,0
pak,2012,0
