geo,time,pa_nus_atls
dji,1984,177.721
dji,1985,177.721
dji,1986,177.721
dji,1987,177.721
dji,1988,177.721
dji,1989,177.721
dji,1990,177.721
dji,1991,177.721
dji,1992,177.721
dji,1993,177.721
dji,1994,177.721
dji,1995,177.721
dji,1996,177.721
dji,1997,177.721
dji,1998,177.721
dji,1999,177.721
dji,2000,177.721
dji,2001,177.721
dji,2002,177.721
dji,2003,177.721
dji,2004,177.721
dji,2005,177.721
dji,2006,177.721
dji,2007,177.721
dji,2008,177.721
dji,2009,177.721
dji,2010,177.721
dji,2011,177.721
dji,2012,177.721
dji,2013,177.721
dji,2014,177.721
dji,2015,177.721
dji,2016,177.721
dji,2017,177.721
dji,2018,177.721
dji,2019,177.721
dji,2020,177.721
dma,1960,1.7143
dma,1961,1.7143
dma,1962,1.7143
dma,1963,1.7143
dma,1964,1.7143
dma,1965,1.7143
dma,1966,1.7143
dma,1967,1.7619
dma,1968,2
dma,1969,2
dma,1970,2
dma,1971,1.9724
dma,1972,1.9219
dma,1973,1.9592
dma,1974,2.0531
dma,1975,2.1697
dma,1976,2.6145
dma,1977,2.7
dma,1978,2.7
dma,1979,2.7
dma,1980,2.7
dma,1981,2.7
dma,1982,2.7
dma,1983,2.7
dma,1984,2.7
dma,1985,2.7
dma,1986,2.7
dma,1987,2.7
dma,1988,2.7
dma,1989,2.7
dma,1990,2.7
dma,1991,2.7
dma,1992,2.7
dma,1993,2.7
dma,1994,2.7
dma,1995,2.7
dma,1996,2.7
dma,1997,2.7
dma,1998,2.7
dma,1999,2.7
dma,2000,2.7
dma,2001,2.7
dma,2002,2.7
dma,2003,2.7
dma,2004,2.7
dma,2005,2.7
dma,2006,2.7
dma,2007,2.7
dma,2008,2.7
dma,2009,2.7
dma,2010,2.7
dma,2011,2.7
dma,2012,2.7
dma,2013,2.7
dma,2014,2.7
dma,2015,2.7
dma,2016,2.7
dma,2017,2.7
dma,2018,2.7
dma,2019,2.7
dma,2020,2.7
dnk,1960,6.90714
dnk,1961,6.90714
dnk,1962,6.90714
dnk,1963,6.90714
dnk,1964,6.90714
dnk,1965,6.90714
dnk,1966,6.90714
dnk,1967,6.95654
dnk,1968,7.5
dnk,1969,7.5
dnk,1970,7.5
dnk,1971,7.4263
dnk,1972,6.9493
dnk,1973,6.0495
dnk,1974,6.0949
dnk,1975,5.7462
dnk,1976,6.045
dnk,1977,6.0032
dnk,1978,5.5146
dnk,1979,5.261
dnk,1980,5.6359
dnk,1981,7.1234
dnk,1982,8.3324
dnk,1983,9.145
dnk,1984,10.3566
dnk,1985,10.5964
dnk,1986,8.091
dnk,1987,6.8403
dnk,1988,6.7315
dnk,1989,7.3102
dnk,1990,6.1886
dnk,1991,6.3965
dnk,1992,6.0361
dnk,1993,6.4839
dnk,1994,6.3606
dnk,1995,5.6024
dnk,1996,5.7987
dnk,1997,6.6045
dnk,1998,6.7008
dnk,1999,6.9762
dnk,2000,8.0831
dnk,2001,8.3228
dnk,2002,7.8947
dnk,2003,6.5877
dnk,2004,5.9911
dnk,2005,5.9969
dnk,2006,5.9468
dnk,2007,5.4437
dnk,2008,5.0981
dnk,2009,5.3609
dnk,2010,5.62408
dnk,2011,5.36871
dnk,2012,5.79248
dnk,2013,5.61631
dnk,2014,5.61247
dnk,2015,6.72791
dnk,2016,6.73172
dnk,2017,6.60289
dnk,2018,6.31462
dnk,2019,6.66945
dnk,2020,6.54215
dom,1960,1
dom,1961,1
dom,1962,1
dom,1963,1
dom,1964,1
dom,1965,1
dom,1966,1
dom,1967,1
dom,1968,1
dom,1969,1
dom,1970,1
dom,1971,1
dom,1972,1
dom,1973,1
dom,1974,1
dom,1975,1
dom,1976,1
dom,1977,1
dom,1978,1
dom,1979,1
dom,1980,1
dom,1981,1
dom,1982,1
dom,1983,1
dom,1984,1
dom,1985,3.1126
dom,1986,2.9043
dom,1987,3.8448
dom,1988,6.1125
dom,1989,6.34
dom,1990,8.5253
dom,1991,12.5759
dom,1992,12.5
dom,1993,12.5
dom,1994,12.6168
dom,1995,12.87
dom,1996,12.8963
dom,1997,14.0059
dom,1998,14.7031
dom,1999,15.8344
dom,2000,16.1815
dom,2001,16.691
dom,2002,17.593
dom,2003,29.37
dom,2004,41.9303
dom,2005,30.2828
dom,2006,33.3
dom,2007,33.1719
dom,2008,34.5294
dom,2009,35.9719
dom,2010,36.8213
dom,2011,38.0876
dom,2012,39.3203
dom,2013,41.7945
dom,2014,43.5497
dom,2015,45.0455
dom,2016,46.0644
dom,2017,47.5344
dom,2018,49.51
dom,2019,51.2949
dom,2020,56.5245
dza,1960,4.9371
dza,1961,4.9371
dza,1962,4.9371
dza,1963,4.9371
dza,1964,4.9371
dza,1965,4.9371
dza,1966,4.9371
dza,1967,4.9371
dza,1968,4.9371
dza,1969,4.9371
dza,1970,4.9371
dza,1971,4.9126
dza,1972,4.4805
dza,1973,3.9625
dza,1974,4.1807
dza,1975,3.9494
dza,1976,4.1638
dza,1977,4.1468
dza,1978,3.9659
dza,1979,3.8533
dza,1980,3.8374
dza,1981,4.3158
dza,1982,4.5922
dza,1983,4.7888
dza,1984,4.9834
dza,1985,5.0278
dza,1986,4.7023
dza,1987,4.8497
dza,1988,5.9148
dza,1989,7.6086
dza,1990,8.9575
dza,1991,18.4729
dza,1992,21.8361
dza,1993,23.3454
dza,1994,35.0585
dza,1995,47.6627
dza,1996,54.7489
dza,1997,57.7073
dza,1998,58.739
dza,1999,66.5739
dza,2000,75.2598
dza,2001,77.215
dza,2002,79.6819
dza,2003,77.395
dza,2004,72.0606
dza,2005,73.2763
dza,2006,72.6466
dza,2007,69.2924
dza,2008,64.5828
dza,2009,72.6474
dza,2010,74.386
dza,2011,72.9379
dza,2012,77.536
dza,2013,79.3684
dza,2014,80.579
dza,2015,100.6914
dza,2016,109.4431
dza,2017,110.973
dza,2018,116.5938
dza,2019,119.3536
dza,2020,126.7768
ecu,1960,0.83293
ecu,1961,0.91623
ecu,1962,0.99952
ecu,1963,0.99952
ecu,1964,0.99952
ecu,1965,0.99952
ecu,1966,0.99952
ecu,1967,0.99952
ecu,1968,0.99952
ecu,1969,0.99952
ecu,1970,0.99952
ecu,1971,0.99952
ecu,1972,0.99952
ecu,1973,0.99952
ecu,1974,0.99952
ecu,1975,0.99952
ecu,1976,0.99952
ecu,1977,0.99952
ecu,1978,0.99952
ecu,1979,0.99952
ecu,1980,0.99952
ecu,1981,0.99952
ecu,1982,0.99952
ecu,1983,0.99952
ecu,1984,0.99952
ecu,1985,0.99952
ecu,1986,0.99952
ecu,1987,0.99952
ecu,1988,0.99952
ecu,1989,0.99952
ecu,1990,0.99952
ecu,1991,0.9995
ecu,1992,0.9995
ecu,1993,0.9995
ecu,1994,0.9995
ecu,1995,0.9995
ecu,1996,0.9995
ecu,1997,0.9995
ecu,1998,0.9995
ecu,1999,0.9995
ecu,2000,0.9995
ecu,2001,1
ecu,2002,1
ecu,2003,1
ecu,2004,1
ecu,2005,1
ecu,2006,1
ecu,2007,1
ecu,2008,1
ecu,2009,1
ecu,2010,1
ecu,2011,1
ecu,2012,1
ecu,2013,1
ecu,2014,1
ecu,2015,1
ecu,2016,1
ecu,2017,1
ecu,2018,1
ecu,2019,1
ecu,2020,1
egy,1965,0.4578
egy,1966,0.4633
egy,1967,0.4522
egy,1968,0.428
egy,1969,0.413
egy,1970,0.3981
egy,1971,0.3921
egy,1972,0.3868
egy,1973,0.3958
egy,1974,0.4813
egy,1975,0.4562
egy,1976,0.5035
egy,1977,0.5701
egy,1978,0.6596
egy,1979,0.7
egy,1980,0.72
egy,1981,0.74
egy,1982,0.812
egy,1983,0.859
egy,1984,0.9302
egy,1985,0.9551
egy,1986,1.069
egy,1987,1.273
egy,1988,1.761
egy,1989,1.9368
egy,1990,2.229
egy,1991,3.009
egy,1992,3.3233
egy,1993,3.332
egy,1994,3.372
egy,1995,3.391
egy,1996,3.392
egy,1997,3.39
egy,1998,3.388
egy,1999,3.391
egy,2000,3.4065
egy,2001,3.71
egy,2002,4.45
egy,2003,5.2
egy,2004,6.16
egy,2005,6.01
egy,2006,5.75
egy,2007,5.71
egy,2008,5.5
egy,2009,5.51
egy,2010,5.51
egy,2011,5.81
egy,2012,6
egy,2013,6.45
egy,2014,6.97
egy,2015,7.42
egy,2016,8.15
egy,2017,14.72
egy,2018,17.77
egy,2019,17.56
egy,2020,16.03
eri,1992,4.5833
eri,1993,5.2292
eri,1994,6.16
eri,1995,6.4
eri,1996,6.3567
eri,1997,7.1999
eri,1998,7.3619
eri,1999,8.1526
eri,2000,9.625
eri,2001,11.3095
eri,2002,13.9582
eri,2003,13.8779
eri,2004,13.7875
eri,2005,15.3679
eri,2006,15.375
eri,2007,15.375
eri,2008,15.375
eri,2009,15.375
eri,2010,15.375
eri,2011,15.375
eri,2012,15.375
eri,2013,15.375
eri,2014,15.375
eri,2015,15.375
eri,2016,15.35
eri,2017,15.075
eri,2018,15.075
eri,2019,15.075
eri,2020,15.075
esp,1960,0.36061
esp,1961,0.36061
esp,1962,0.36061
esp,1963,0.36061
esp,1964,0.36061
esp,1965,0.36061
esp,1966,0.36061
esp,1967,0.37062
esp,1968,0.42071
esp,1969,0.42071
esp,1970,0.4207
esp,1971,0.4175
esp,1972,0.3863
esp,1973,0.3502
esp,1974,0.3467
esp,1975,0.345
esp,1976,0.4021
esp,1977,0.4565
esp,1978,0.4608
esp,1979,0.4034
esp,1980,0.4309
esp,1981,0.5549
esp,1982,0.6603
esp,1983,0.862
esp,1984,0.9662
esp,1985,1.022
esp,1986,0.8417
esp,1987,0.7421
esp,1988,0.7001
esp,1989,0.7115
esp,1990,0.6126
esp,1991,0.6245
esp,1992,0.6153
esp,1993,0.7649
esp,1994,0.8051
esp,1995,0.7494
esp,1996,0.7613
esp,1997,0.88
esp,1998,0.8979
esp,1999,0.93828
esp,2000,1.08271
esp,2001,1.11653
esp,2002,1.05756
esp,2003,0.88405
esp,2004,0.80392
esp,2005,0.8038
esp,2006,0.79643
esp,2007,0.72967
esp,2008,0.67992
esp,2009,0.71696
esp,2010,0.75431
esp,2011,0.71841
esp,2012,0.77834
esp,2013,0.75295
esp,2014,0.75273
esp,2015,0.9013
esp,2016,0.90342
esp,2017,0.88521
esp,2018,0.84677
esp,2019,0.89328
esp,2020,0.87551
est,1960,1.88949
est,1961,1.88949
est,1962,1.88949
est,1963,1.88949
est,1964,1.88949
est,1965,1.88949
est,1966,1.88949
est,1967,1.88949
est,1968,1.88949
est,1969,1.88949
est,1993,0.3779
est,1994,0.5053
est,1995,0.6355
est,1996,0.7689
est,1997,0.8872
est,1998,0.8989
est,1999,0.9392
est,2000,1.0853
est,2001,1.1171
est,2002,1.0617
est,2003,0.8856
est,2004,0.805
est,2005,0.8041
est,2006,0.7971
est,2007,0.7306
est,2008,0.6827
est,2009,0.7198
est,2010,0.75504
est,2011,0.71841
est,2012,0.77834
est,2013,0.75295
est,2014,0.75273
est,2015,0.9013
est,2016,0.90342
est,2017,0.88521
est,2018,0.84677
est,2019,0.89328
est,2020,0.87551
eth,1960,2.4845
eth,1961,2.4845
eth,1962,2.4845
eth,1963,2.4845
eth,1964,2.5
eth,1965,2.5
eth,1966,2.5
eth,1967,2.5
eth,1968,2.5
eth,1969,2.5
eth,1970,2.5
eth,1971,2.4935
eth,1972,2.3
eth,1973,2.0987
eth,1974,2.07
eth,1975,2.07
eth,1976,2.07
eth,1977,2.07
eth,1978,2.07
eth,1979,2.07
eth,1980,2.07
eth,1981,2.07
eth,1982,2.07
eth,1983,2.07
eth,1984,2.07
eth,1985,2.07
eth,1986,2.07
eth,1987,2.07
eth,1988,2.07
eth,1989,2.07
eth,1990,2.07
eth,1991,2.07
eth,1992,2.8025
eth,1993,4.2717
eth,1994,5.7833
eth,1995,6.2532
eth,1996,6.3183
eth,1997,6.4984
eth,1998,6.882
eth,1999,7.5109
eth,2000,8.1481
eth,2001,8.3278
eth,2002,8.5427
eth,2003,8.5805
eth,2004,8.6195
eth,2005,8.6516
eth,2006,8.6809
eth,2007,8.794
eth,2008,9.244
eth,2009,10.419
eth,2010,12.891
eth,2011,16.12
eth,2012,17.255
eth,2013,18.1942
eth,2014,19.0752
eth,2015,20.0956
eth,2016,21.1059
eth,2017,22.4137
eth,2018,26.1082
eth,2019,28.0542
eth,2020,31.347
fin,1960,0.5382
fin,1961,0.5382
fin,1962,0.5382
fin,1963,0.5382
fin,1964,0.5382
fin,1965,0.5382
fin,1966,0.5382
fin,1967,0.58025
fin,1968,0.70638
fin,1969,0.70638
fin,1970,0.7064
fin,1971,0.7038
fin,1972,0.6974
fin,1973,0.6427
fin,1974,0.6347
fin,1975,0.6187
fin,1976,0.6499
fin,1977,0.6777
fin,1978,0.6925
fin,1979,0.6551
fin,1980,0.6274
fin,1981,0.7258
fin,1982,0.8107
fin,1983,0.9368
fin,1984,1.0108
fin,1985,1.0424
fin,1986,0.8526
fin,1987,0.7393
fin,1988,0.7035
fin,1989,0.7217
fin,1990,0.6431
fin,1991,0.6801
fin,1992,0.7534
fin,1993,0.9607
fin,1994,0.8785
fin,1995,0.7344
fin,1996,0.7726
fin,1997,0.8731
fin,1998,0.8988
fin,1999,0.93828
fin,2000,1.08271
fin,2001,1.11653
fin,2002,1.05756
fin,2003,0.88405
fin,2004,0.80392
fin,2005,0.8038
fin,2006,0.79643
fin,2007,0.72967
fin,2008,0.67992
fin,2009,0.71696
fin,2010,0.75431
fin,2011,0.71841
fin,2012,0.77834
fin,2013,0.75295
fin,2014,0.75273
fin,2015,0.9013
fin,2016,0.90342
fin,2017,0.88521
fin,2018,0.84677
fin,2019,0.89328
fin,2020,0.87551
fji,1960,0.7941
fji,1961,0.7941
fji,1962,0.7941
fji,1963,0.7941
fji,1964,0.7941
fji,1965,0.7941
fji,1966,0.7948
fji,1967,0.8043
fji,1968,0.8733
fji,1969,0.8744
fji,1970,0.8723
fji,1971,0.8553
fji,1972,0.8252
fji,1973,0.7942
fji,1974,0.8056
fji,1975,0.8219
fji,1976,0.8977
fji,1977,0.9174
fji,1978,0.8468
fji,1979,0.8357
fji,1980,0.818
fji,1981,0.8546
fji,1982,0.9324
fji,1983,1.017
fji,1984,1.0826
fji,1985,1.1536
fji,1986,1.1329
fji,1987,1.2439
fji,1988,1.4303
fji,1989,1.4833
fji,1990,1.4809
fji,1991,1.4756
fji,1992,1.503
fji,1993,1.5418
fji,1994,1.4641
fji,1995,1.4063
fji,1996,1.4033
fji,1997,1.4437
fji,1998,1.9868
fji,1999,1.9696
fji,2000,2.1286
fji,2001,2.2766
fji,2002,2.1869
fji,2003,1.8958
fji,2004,1.733
fji,2005,1.691
fji,2006,1.7312
fji,2007,1.6103
fji,2008,1.5937
fji,2009,1.9557
fji,2010,1.9183
fji,2011,1.7932
fji,2012,1.7899
fji,2013,1.8414
fji,2014,1.8874
fji,2015,2.0976
fji,2016,2.0947
fji,2017,2.0669
fji,2018,2.0874
fji,2019,2.1604
fji,2020,2.1688
fra,1960,0.75265
fra,1961,0.75265
fra,1962,0.75265
fra,1963,0.75265
fra,1964,0.75265
fra,1965,0.75265
fra,1966,0.75265
fra,1967,0.75265
fra,1968,0.75265
fra,1969,0.79185
fra,1970,0.8467
fra,1971,0.8447
fra,1972,0.769
fra,1973,0.6788
fra,1974,0.7332
fra,1975,0.6537
fra,1976,0.7322
fra,1977,0.7478
fra,1978,0.688
fra,1979,0.6486
fra,1980,0.6442
fra,1981,0.8285
fra,1982,1.0019
fra,1983,1.1619
fra,1984,1.3323
fra,1985,1.3698
fra,1986,1.0559
fra,1987,0.9163
fra,1988,0.9081
fra,1989,0.9726
fra,1990,0.8301
fra,1991,0.8601
fra,1992,0.807
fra,1993,0.8634
fra,1994,0.8464
fra,1995,0.7609
fra,1996,0.7799
fra,1997,0.8898
fra,1998,0.8994
fra,1999,0.93828
fra,2000,1.08271
fra,2001,1.11653
fra,2002,1.05756
fra,2003,0.88405
fra,2004,0.80392
fra,2005,0.8038
fra,2006,0.79643
fra,2007,0.72967
fra,2008,0.67992
fra,2009,0.71696
fra,2010,0.75431
fra,2011,0.71841
fra,2012,0.77834
fra,2013,0.75295
fra,2014,0.75273
fra,2015,0.9013
fra,2016,0.90342
fra,2017,0.88521
fra,2018,0.84677
fra,2019,0.89328
fra,2020,0.87551
fro,1965,6.90714
fro,1966,6.90714
fro,1967,6.95655
fro,1968,7.5
fro,1969,7.5
fro,1970,7.5
fro,1971,7.41692
fro,1972,6.94929
fro,1973,6.0495
fro,1974,6.0949
fro,1975,5.74615
fro,1976,6.04502
fro,1977,6.00319
fro,1978,5.51462
fro,1979,5.26096
fro,1980,5.63594
fro,1981,7.12337
fro,1982,8.33244
fro,1983,9.14499
fro,1984,10.3566
fro,1985,10.5964
fro,1986,8.09099
fro,1987,6.84032
fro,1988,6.73152
fro,1989,7.31017
fro,1990,6.18856
fro,1991,6.3965
fro,1992,6.0361
fro,1993,6.4839
fro,1994,6.3606
fro,1995,5.6024
fro,1996,5.7987
fro,1997,6.6045
fro,1998,6.7008
fro,1999,6.9762
fro,2000,8.0831
fro,2001,8.3228
fro,2002,7.8947
fro,2003,6.5877
fro,2004,5.9911
fro,2005,5.9969
fro,2006,5.9468
fro,2007,5.4437
fro,2008,5.0981
fro,2009,5.3609
fro,2010,5.6241
fro,2011,5.3687
fro,2012,5.7925
fro,2013,5.6163
fro,2014,5.6125
fro,2015,6.7279
fro,2016,6.7317
fro,2017,6.6029
fro,2018,6.3146
fro,2019,6.6694
fro,2020,6.54215
fsm,1983,1
fsm,1984,1
fsm,1985,1
fsm,1986,1
fsm,1987,1
fsm,1988,1
fsm,1989,1
fsm,1990,1
fsm,1991,1
fsm,1992,1
fsm,1993,1
fsm,1994,1
fsm,1995,1
fsm,1996,1
fsm,1997,1
fsm,1998,1
fsm,1999,1
fsm,2000,1
fsm,2001,1
fsm,2002,1
fsm,2003,1
fsm,2004,1
fsm,2005,1
fsm,2006,1
fsm,2007,1
fsm,2008,1
fsm,2009,1
fsm,2010,1
fsm,2011,1
fsm,2012,1
fsm,2013,1
fsm,2014,1
fsm,2015,1
fsm,2016,1
fsm,2017,1
fsm,2018,1
fsm,2019,1
fsm,2020,1
gab,1960,245.1951
gab,1961,245.2601
gab,1962,245.01385
gab,1963,245.01635
gab,1964,245.02718
gab,1965,245.06093
gab,1966,245.67844
gab,1967,246.00094
gab,1968,247.56469
gab,1969,259.96057
gab,1970,276.40314
gab,1971,275.35646
gab,1972,252.02763
gab,1973,222.88918
gab,1974,240.70467
gab,1975,214.3129
gab,1976,238.95049
gab,1977,245.67969
gab,1978,225.65586
gab,1979,212.72164
gab,1980,211.27956
gab,1981,271.73145
gab,1982,328.60625
gab,1983,381.06604
gab,1984,436.95667
gab,1985,449.26296
gab,1986,346.3059
gab,1987,300.53656
gab,1988,297.84822
gab,1989,319.0083
gab,1990,272.26479
gab,1991,282.1069
gab,1992,264.6918
gab,1993,349.615
gab,1994,555.2047
gab,1995,499.1484
gab,1996,511.5524
gab,1997,583.6694
gab,1998,589.9518
gab,1999,615.6991
gab,2000,710.208
gab,2001,732.3977
gab,2002,693.7132
gab,2003,579.8974
gab,2004,527.338
gab,2005,527.2584
gab,2006,522.4256
gab,2007,478.6337
gab,2008,446
gab,2009,470.2934
gab,2010,494.7943
gab,2011,471.2486
gab,2012,510.5563
gab,2013,493.8996
gab,2014,493.7573
gab,2015,591.2117
gab,2016,592.6056
gab,2017,580.6567
gab,2018,555.4465
gab,2019,585.911
gab,2020,575.586
gbm,1995,0.6389
gbm,1996,0.6311
gbm,1997,0.6094
gbm,1998,0.6049
gbm,1999,0.6206
gbm,2000,0.6767
gbm,2001,0.6987
gbm,2002,0.6479
gbm,2003,0.5925
gbm,2004,0.5423
gbm,2005,0.55
gbm,2006,0.5435
gbm,2007,0.4998
gbm,2008,0.544
gbm,2009,0.6419
gbm,2010,0.6472
gbm,2011,0.6241
gbm,2012,0.633
gbm,2013,0.6397
gbm,2014,0.6077
gbm,2015,0.6545
gbm,2016,0.7406
gbm,2017,0.777
gbm,2018,0.7495
gbm,2019,0.7834
gbm,2020,0.78
gbr,1960,0.35714
gbr,1961,0.35714
gbr,1962,0.35714
gbr,1963,0.35714
gbr,1964,0.35714
gbr,1965,0.35714
gbr,1966,0.35714
gbr,1967,0.3621
gbr,1968,0.41667
gbr,1969,0.41667
gbr,1970,0.4167
gbr,1971,0.4109
gbr,1972,0.4004
gbr,1973,0.4082
gbr,1974,0.4278
gbr,1975,0.452
gbr,1976,0.5565
gbr,1977,0.5733
gbr,1978,0.5215
gbr,1979,0.4722
gbr,1980,0.4303
gbr,1981,0.4976
gbr,1982,0.5724
gbr,1983,0.6597
gbr,1984,0.7518
gbr,1985,0.7792
gbr,1986,0.6822
gbr,1987,0.6119
gbr,1988,0.5622
gbr,1989,0.6112
gbr,1990,0.5632
gbr,1991,0.567
gbr,1992,0.5698
gbr,1993,0.6668
gbr,1994,0.6534
gbr,1995,0.6337
gbr,1996,0.641
gbr,1997,0.6108
gbr,1998,0.6038
gbr,1999,0.6181
gbr,2000,0.6609
gbr,2001,0.6947
gbr,2002,0.6672
gbr,2003,0.6125
gbr,2004,0.5462
gbr,2005,0.55
gbr,2006,0.5435
gbr,2007,0.4998
gbr,2008,0.544
gbr,2009,0.6419
gbr,2010,0.64718
gbr,2011,0.62414
gbr,2012,0.63305
gbr,2013,0.63966
gbr,2014,0.60773
gbr,2015,0.65455
gbr,2016,0.74063
gbr,2017,0.777
gbr,2018,0.74958
gbr,2019,0.78345
gbr,2020,0.78
geo,1990,0
geo,1991,0
geo,1992,0.00004
geo,1993,0.00607
geo,1994,0.35893
geo,1995,0.90291
geo,1996,1.24995
geo,1997,1.2975
geo,1998,1.38982
geo,1999,2.02452
geo,2000,1.9765
geo,2001,2.073
geo,2002,2.1957
geo,2003,2.1457
geo,2004,1.9168
geo,2005,1.8127
geo,2006,1.7804
geo,2007,1.6705
geo,2008,1.4908
geo,2009,1.6705
geo,2010,1.7823
geo,2011,1.6865
geo,2012,1.6513
geo,2013,1.6634
geo,2014,1.7657
geo,2015,2.2693
geo,2016,2.3667
geo,2017,2.5095
geo,2018,2.5341
geo,2019,2.8181
geo,2020,3.109
gha,1960,0.00007
gha,1961,0.00007
gha,1962,0.00007
gha,1963,0.00007
gha,1964,0.00007
gha,1965,0.00007
gha,1966,0.00007
gha,1967,0.00009
gha,1968,0.0001
gha,1969,0.0001
gha,1970,0.0001
gha,1971,0.0001
gha,1972,0.00013
gha,1973,0.00014
gha,1974,0.00016
gha,1975,0.00019
gha,1976,0.00024
gha,1977,0.00035
gha,1978,0.00057
gha,1979,0.0007
gha,1980,0.00096
gha,1981,0.00172
gha,1982,0.00214
gha,1983,0.00454
gha,1984,0.00613
gha,1985,0.00762
gha,1986,0.00893
gha,1987,0.0147
gha,1988,0.02022
gha,1989,0.02699
gha,1990,0.03262
gha,1991,0.0368
gha,1992,0.0437
gha,1993,0.0649
gha,1994,0.0956
gha,1995,0.1199
gha,1996,0.1635
gha,1997,0.2048
gha,1998,0.2312
gha,1999,0.2666
gha,2000,0.5449
gha,2001,0.7163
gha,2002,0.7924
gha,2003,0.8668
gha,2004,0.8995
gha,2005,0.9052
gha,2006,0.9151
gha,2007,0.9326
gha,2008,1.0523
gha,2009,1.405
gha,2010,1.43
gha,2011,1.5206
gha,2012,1.8249
gha,2013,1.9814
gha,2014,2.8966
gha,2015,3.7146
gha,2016,3.9098
gha,2017,4.3505
gha,2018,4.5853
gha,2019,5.2174
gha,2020,5.5957
gin,1960,24.685
gin,1961,24.685
gin,1962,24.685
gin,1963,24.685
gin,1964,24.685
gin,1965,24.685
gin,1966,24.685
gin,1967,24.685
gin,1968,24.685
gin,1969,24.685
gin,1970,24.685
gin,1971,24.6128
gin,1972,22.7363
gin,1973,20.7161
gin,1974,20.5563
gin,1975,20.6733
gin,1976,21.382
gin,1977,21.1445
gin,1978,19.7235
gin,1979,19.107
gin,1980,18.9689
gin,1981,20.9481
gin,1982,22.366
gin,1983,23.0952
gin,1984,24.0899
gin,1985,24.3331
gin,1986,333.4525
gin,1987,428.4025
gin,1988,474.3958
gin,1989,591.6458
gin,1990,660.1667
gin,1991,753.8581
gin,1992,902.0013
gin,1993,955.4903
gin,1994,976.6364
gin,1995,991.4115
gin,1996,1004.0166
gin,1997,1095.3255
gin,1998,1236.8318
gin,1999,1387.4013
gin,2000,1746.8699
gin,2001,1950.5583
gin,2002,1975.8438
gin,2003,1984.9313
gin,2004,2243.9313
gin,2005,3644.3333
gin,2006,5148.75
gin,2007,4197.752
gin,2008,4601.691
gin,2009,4801.0832
gin,2010,5726.071
gin,2011,6658.0313
gin,2012,6985.829
gin,2013,6907.8781
gin,2014,7014.1188
gin,2015,7485.5167
gin,2016,8967.9271
gin,2017,9088.3195
gin,2018,9011.1342
gin,2019,9183.8759
gin,2020,9565.0982
gmb,1960,1.7857
gmb,1961,1.7857
gmb,1962,1.7857
gmb,1963,1.7857
gmb,1964,1.7857
gmb,1965,1.7857
gmb,1966,1.7857
gmb,1967,1.8353
gmb,1968,2.0833
gmb,1969,2.0833
gmb,1970,2.0833
gmb,1971,2.0546
gmb,1972,2.0013
gmb,1973,1.7024
gmb,1974,1.7109
gmb,1975,1.808
gmb,1976,2.2257
gmb,1977,2.293
gmb,1978,2.0857
gmb,1979,1.8884
gmb,1980,1.721
gmb,1981,1.9902
gmb,1982,2.2895
gmb,1983,2.6386
gmb,1984,3.5841
gmb,1985,3.8939
gmb,1986,6.925
gmb,1987,7.0744
gmb,1988,6.7084
gmb,1989,7.5836
gmb,1990,7.879
gmb,1991,8.7331
gmb,1992,8.8957
gmb,1993,9.1144
gmb,1994,9.5818
gmb,1995,9.5443
gmb,1996,9.7972
gmb,1997,10.2002
gmb,1998,10.6431
gmb,1999,11.3951
gmb,2000,12.7876
gmb,2001,15.6872
gmb,2002,19.9178
gmb,2003,28.5305
gmb,2004,30.0301
gmb,2005,28.5754
gmb,2006,28.0657
gmb,2007,24.8734
gmb,2008,22.1924
gmb,2009,26.6444
gmb,2010,28.012
gmb,2011,29.4615
gmb,2012,32.0771
gmb,2013,35.9576
gmb,2014,41.733
gmb,2015,42.5062
gmb,2016,43.3725
gmb,2017,46.6089
gmb,2018,48.1518
gmb,2019,50.0625
gmb,2020,51.5017
gnb,1960,0.44231
gnb,1961,0.44231
gnb,1962,0.44231
gnb,1963,0.44231
gnb,1964,0.44231
gnb,1965,0.44231
gnb,1966,0.44231
gnb,1967,0.44231
gnb,1968,0.44231
gnb,1969,0.44231
gnb,1970,0.54908
gnb,1971,0.53846
gnb,1972,0.53846
gnb,1973,0.59
gnb,1974,0.608
gnb,1975,0.63708
gnb,1976,0.65815
gnb,1977,0.61554
gnb,1978,0.694
gnb,1979,0.76385
gnb,1980,0.76708
gnb,1981,0.66
gnb,1982,0.74923
gnb,1983,0.90308
gnb,1984,1.85532
gnb,1985,2.46154
gnb,1986,5.74308
gnb,1987,8.60013
gnb,1988,17.07241
gnb,1989,27.84838
gnb,1990,33.62241
gnb,1991,56.2863
gnb,1992,106.6756
gnb,1993,155.1062
gnb,1994,198.3406
gnb,1995,278.0391
gnb,1996,405.745
gnb,1997,583.6694
gnb,1998,589.9518
gnb,1999,615.6991
gnb,2000,710.208
gnb,2001,732.3977
gnb,2002,693.7132
gnb,2003,579.8974
gnb,2004,527.338
gnb,2005,527.2584
gnb,2006,522.4256
gnb,2007,478.6337
gnb,2008,446
gnb,2009,470.2934
gnb,2010,494.7943
gnb,2011,471.2486
gnb,2012,510.5563
gnb,2013,493.8996
gnb,2014,493.7573
gnb,2015,591.2117
gnb,2016,592.6056
gnb,2017,580.6567
gnb,2018,555.4465
gnb,2019,585.911
gnb,2020,575.586
gnq,1960,245.195
