geo,time,fp_cpi_totl_zg
fra,1986,2.53853
fra,1987,3.2889
fra,1988,2.70082
fra,1989,3.4983
fra,1990,3.19428
fra,1991,3.21341
fra,1992,2.36376
fra,1993,2.10446
fra,1994,1.65552
fra,1995,1.79648
fra,1996,1.98288
fra,1997,1.20394
fra,1998,0.65113
fra,1999,0.53714
fra,2000,1.67596
fra,2001,1.63478
fra,2002,1.92341
fra,2003,2.09847
fra,2004,2.14209
fra,2005,1.74587
fra,2006,1.67512
fra,2007,1.488
fra,2008,2.81286
fra,2009,0.08762
fra,2010,1.53112
fra,2011,2.1116
fra,2012,1.9542
fra,2013,0.86372
fra,2014,0.50776
fra,2015,0.03751
fra,2016,0.18333
fra,2017,1.03228
fra,2018,1.85082
fra,2019,1.10825
fra,2020,0.4765
fra,2021,1.64233
fsm,2000,2.15852
fsm,2001,0.5025
fsm,2002,-0.11144
fsm,2003,0.12664
fsm,2004,2.2767
fsm,2005,4.2577
fsm,2006,4.63737
fsm,2007,3.30634
fsm,2008,8.42373
fsm,2009,6.3936
fsm,2010,3.31371
fsm,2011,5.08259
fsm,2012,5.0185
fsm,2013,1.75233
fsm,2014,0.65028
fsm,2015,-0.29812
fsm,2016,-1.03747
fsm,2017,0.68903
fsm,2018,1.794
gab,1963,7.15833
gab,1964,3.32841
gab,1965,2.43847
gab,1966,3.64411
gab,1967,1.97774
gab,1968,2.3356
gab,1969,2.97514
gab,1970,3.81266
gab,1971,3.86326
gab,1972,3.48709
gab,1973,6.20714
gab,1974,12.0728
gab,1975,28.45294
gab,1976,20.17156
gab,1977,13.85257
gab,1978,10.76417
gab,1979,7.9527
gab,1980,12.34036
gab,1981,8.7065
gab,1982,16.6858
gab,1983,10.67194
gab,1984,5.85714
gab,1985,7.35493
gab,1986,6.28536
gab,1987,-0.94619
gab,1988,-8.77612
gab,1989,6.74084
gab,1990,7.72532
gab,1991,-11.68611
gab,1992,-9.54291
gab,1993,0.53375
gab,1994,36.11625
gab,1995,9.64653
gab,1996,0.68969
gab,1997,3.97345
gab,1998,1.44874
gab,1999,-1.9366
gab,2000,0.50492
gab,2001,2.13762
gab,2002,0.03668
gab,2003,2.23535
gab,2004,0.40821
gab,2005,3.70833
gab,2006,-1.4094
gab,2007,5.03032
gab,2008,5.2643
gab,2009,1.88571
gab,2010,1.46154
gab,2011,1.26332
gab,2012,2.65242
gab,2013,0.50544
gab,2014,4.69046
gab,2015,-0.3388
gab,2016,2.10671
gab,2017,2.65193
gab,2018,4.74907
gab,2019,2.46457
gab,2020,1.17681
gbr,1960,1.00358
gbr,1961,3.4475
gbr,1962,4.1965
gbr,1963,2.01854
gbr,1964,3.28159
gbr,1965,4.77377
gbr,1966,3.90962
gbr,1967,2.48212
gbr,1968,4.69743
gbr,1969,5.44666
gbr,1970,6.36657
gbr,1971,9.44484
gbr,1972,7.0711
gbr,1973,9.19603
gbr,1974,16.04401
gbr,1975,24.20729
gbr,1976,16.55952
gbr,1977,15.84027
gbr,1978,8.26314
gbr,1979,13.42128
gbr,1980,17.96592
gbr,1981,11.87663
gbr,1982,8.59886
gbr,1983,4.6093
gbr,1984,4.96071
gbr,1985,6.07139
gbr,1986,3.42761
gbr,1987,4.14892
gbr,1988,4.15535
gbr,1989,5.76025
gbr,1990,8.06346
gbr,1991,7.46178
gbr,1992,4.59155
gbr,1993,2.55858
gbr,1994,2.21901
gbr,1995,2.6975
gbr,1996,2.85178
gbr,1997,2.20114
gbr,1998,1.82056
gbr,1999,1.75295
gbr,2000,1.18296
gbr,2001,1.53235
gbr,2002,1.5204
gbr,2003,1.3765
gbr,2004,1.3904
gbr,2005,2.08914
gbr,2006,2.45566
gbr,2007,2.38656
gbr,2008,3.52141
gbr,2009,1.96173
gbr,2010,2.49265
gbr,2011,3.85611
gbr,2012,2.57323
gbr,2013,2.29167
gbr,2014,1.45112
gbr,2015,0.36805
gbr,2016,1.00842
gbr,2017,2.55776
gbr,2018,2.29284
gbr,2019,1.7381
gbr,2020,0.98949
gbr,2021,2.51837
geo,1995,162.71715
geo,1996,39.3575
geo,1997,7.08762
geo,1998,3.56681
geo,1999,19.19268
geo,2000,4.06396
geo,2001,4.64604
geo,2002,5.58784
geo,2003,0.83773
geo,2004,5.65633
geo,2005,8.24709
geo,2006,9.16097
geo,2007,9.2449
geo,2008,9.99949
geo,2009,1.72751
geo,2010,7.11018
geo,2011,8.54293
geo,2012,-0.94366
geo,2013,-0.51206
geo,2014,3.06881
geo,2015,4.00358
geo,2016,2.13493
geo,2017,6.03532
geo,2018,2.61524
geo,2019,4.8529
geo,2020,5.20246
geo,2021,9.56691
gha,1965,26.44478
gha,1966,13.23789
gha,1967,-8.42249
gha,1968,7.89474
gha,1969,7.31707
gha,1970,3.0303
gha,1971,9.55882
gha,1972,10.06711
gha,1973,17.68293
gha,1974,18.13472
gha,1975,29.82456
gha,1976,56.08108
gha,1977,116.45022
gha,1978,73.09167
gha,1979,54.44129
gha,1980,50.07014
gha,1981,116.5036
gha,1982,22.29557
gha,1983,122.87451
gha,1984,39.66531
gha,1985,10.30544
gha,1986,24.56542
gha,1987,39.81507
gha,1988,31.35927
gha,1989,25.22369
gha,1990,37.25907
gha,1991,18.03144
gha,1992,10.05612
gha,1993,24.95984
gha,1994,24.87026
gha,1995,59.46155
gha,1996,46.56102
gha,1997,27.88521
gha,1998,14.62417
gha,1999,4.8654
gha,2000,40.24093
gha,2001,41.5095
gha,2002,9.36093
gha,2003,29.77298
gha,2004,18.04274
gha,2005,15.43899
gha,2006,11.67918
gha,2007,10.73427
gha,2008,16.49464
gha,2009,19.24695
gha,2010,10.73339
gha,2011,8.72846
gha,2012,11.18634
gha,2013,11.66619
gha,2014,15.48962
gha,2015,17.14997
gha,2016,17.45463
gha,2017,12.37192
gha,2018,7.80877
gha,2019,7.14364
gha,2020,9.88729
gha,2021,9.97109
gin,2005,31.3733
gin,2006,34.69527
gin,2007,18.17557
gin,2008,23.06561
gin,2009,4.68439
gin,2010,15.46198
gin,2011,21.35047
gin,2012,15.2251
gin,2013,11.8879
gin,2014,7.07202
gin,2015,10.82068
gin,2016,8.17212
gin,2017,8.91453
gin,2018,9.826
gin,2019,9.47078
gin,2020,10.60186
gin,2021,12.59707
gmb,1962,1.78762
gmb,1963,4.61613
gmb,1964,-4.53565
gmb,1965,1.21804
gmb,1966,0.23908
gmb,1967,1.40722
gmb,1968,4.17875
gmb,1969,5.01204
gmb,1970,-1.98509
gmb,1971,3.05623
gmb,1972,8.69812
gmb,1973,6.91861
gmb,1974,9.23631
gmb,1975,25.925
gmb,1976,17.02733
gmb,1977,12.38973
gmb,1978,8.85535
gmb,1979,6.12896
gmb,1980,6.82462
gmb,1981,5.94423
gmb,1982,10.85585
gmb,1983,10.6363
gmb,1984,22.09846
gmb,1985,18.31988
gmb,1986,56.56017
gmb,1987,23.52917
gmb,1988,11.69059
gmb,1989,8.27502
gmb,1990,12.16778
gmb,1991,8.64234
gmb,1992,9.48654
gmb,1993,6.4638
gmb,1994,1.71021
gmb,1995,6.98097
gmb,1996,1.09949
gmb,1997,2.78123
gmb,1998,1.11419
gmb,1999,3.81237
gmb,2000,0.84497
gmb,2001,4.4926
gmb,2002,8.60912
gmb,2003,17.03287
gmb,2004,14.20674
gmb,2005,4.83862
gmb,2006,2.0565
gmb,2007,5.36913
gmb,2008,4.44365
gmb,2009,4.56151
gmb,2010,5.04968
gmb,2011,4.79588
gmb,2012,4.25432
gmb,2013,5.69913
gmb,2014,5.948
gmb,2015,6.80845
gmb,2016,7.22879
gmb,2017,8.03419
gmb,2018,6.52097
gmb,2019,7.11568
gmb,2020,5.93128
gmb,2021,7.37035
gnb,1988,60.28178
gnb,1989,80.78814
gnb,1990,33.00198
gnb,1991,57.59528
gnb,1992,69.58364
gnb,1993,48.10817
gnb,1994,15.17635
gnb,1995,45.36531
gnb,1996,50.73405
gnb,1997,49.10092
gnb,1998,8.01376
gnb,1999,-2.08631
gnb,2000,8.63632
gnb,2001,3.34812
gnb,2002,3.30012
gnb,2003,-3.50259
gnb,2004,0.8833
gnb,2005,3.3292
gnb,2006,1.95474
gnb,2007,4.61744
gnb,2008,10.46007
gnb,2009,-1.6514
gnb,2010,2.51785
gnb,2011,5.0461
gnb,2012,2.13055
gnb,2013,1.20713
gnb,2014,-1.50924
gnb,2015,1.47672
gnb,2016,1.50312
gnb,2017,1.69111
gnb,2018,0.38132
gnb,2019,0.2466
gnq,1986,-17.64042
gnq,1987,-13.17447
gnq,1988,2.52366
gnq,1989,6.16615
gnq,1990,0.85787
gnq,1991,-3.42529
gnq,1992,-4.27874
gnq,1993,5.45228
gnq,1994,31.84102
gnq,1995,19.87243
gnq,1996,4.54073
gnq,1997,3.01651
gnq,1998,7.93571
gnq,1999,0.37227
gnq,2000,4.80229
gnq,2001,8.82539
gnq,2002,7.59248
gnq,2003,7.32354
gnq,2004,4.21969
gnq,2005,5.63163
gnq,2006,4.4159
gnq,2007,2.80374
gnq,2008,6.55177
gnq,2009,4.69107
gnq,2010,7.78917
gnq,2011,4.80539
gnq,2012,3.65662
gnq,2013,2.94888
gnq,2014,4.31
gnq,2015,1.67663
gnq,2016,1.41194
gnq,2017,0.7456
gnq,2018,1.34988
gnq,2019,1.2387
gnq,2020,4.7697
grc,1960,1.47785
grc,1961,2.10358
grc,1962,-0.47543
grc,1963,3.18466
grc,1964,0.6173
grc,1965,3.22087
grc,1966,4.90342
grc,1967,1.84136
grc,1968,0.13906
grc,1969,2.63892
grc,1970,2.84167
grc,1971,3.28947
grc,1972,4.3312
grc,1973,15.38462
grc,1974,26.56085
grc,1975,13.62876
grc,1976,13.02428
grc,1977,12.3698
grc,1978,12.57243
grc,1979,19.09417
grc,1980,24.67589
grc,1981,24.50607
grc,1982,20.99109
grc,1983,20.17948
grc,1984,18.45681
grc,1985,19.31469
grc,1986,23.01545
grc,1987,16.39686
grc,1988,13.52886
grc,1989,13.65556
grc,1990,20.4335
grc,1991,19.45585
grc,1992,15.87707
grc,1993,14.41126
grc,1994,10.87408
grc,1995,8.93451
grc,1996,8.19455
grc,1997,5.536
grc,1998,4.76623
grc,1999,2.63663
grc,2000,3.15118
grc,2001,3.37397
grc,2002,3.62936
grc,2003,3.53065
grc,2004,2.89885
grc,2005,3.54507
grc,2006,3.19595
grc,2007,2.895
grc,2008,4.1528
grc,2009,1.21007
grc,2010,4.71299
grc,2011,3.32985
grc,2012,1.50153
grc,2013,-0.92127
grc,2014,-1.31226
grc,2015,-1.73589
grc,2016,-0.82565
grc,2017,1.12125
grc,2018,0.62562
grc,2019,0.25301
grc,2020,-1.24798
grc,2021,1.22383
grd,1977,18.45688
grd,1978,18.13538
grd,1979,20.88288
grd,1980,21.82143
grd,1981,18.78747
grd,1982,7.81274
grd,1983,6.09535
grd,1984,5.65961
grd,1985,2.50138
grd,1986,0.55708
grd,1987,-0.87233
grd,1988,4
grd,1989,5.59295
grd,1990,2.72424
grd,1991,2.6446
grd,1992,3.77834
grd,1993,2.8086
grd,1994,3.77066
grd,1995,1.86882
grd,1996,2.03235
grd,1997,1.24453
grd,1998,1.37769
grd,1999,0.57743
grd,2000,2.18182
grd,2001,3.14099
grd,2002,1.06722
grd,2003,2.15493
grd,2004,2.31292
grd,2005,3.47581
grd,2006,4.25195
grd,2007,3.85883
grd,2008,8.03327
grd,2009,-0.30865
grd,2010,3.43651
grd,2011,3.03347
grd,2012,2.41078
grd,2013,-0.044
grd,2014,-0.9836
grd,2015,-0.51545
grd,2016,1.65039
grd,2017,0.90846
grd,2018,0.8041
grd,2019,0.59815
grd,2020,-0.74073
grd,2021,1.21951
gtm,1960,-1.19069
gtm,1961,-0.55334
gtm,1962,2.05255
gtm,1963,0.15145
gtm,1964,-0.19356
gtm,1965,-0.8
gtm,1966,0.68426
gtm,1967,0.48544
gtm,1968,1.92633
gtm,1969,2.09728
gtm,1970,2.34434
gtm,1971,-0.45359
gtm,1972,0.5297
gtm,1973,13.79603
gtm,1974,16.4949
gtm,1975,13.15924
gtm,1976,10.725
gtm,1977,12.32458
gtm,1978,8.28798
gtm,1979,11.34339
gtm,1980,10.82384
gtm,1981,11.43307
gtm,1982,0.30739
gtm,1983,4.53868
gtm,1984,3.40675
gtm,1985,18.68679
gtm,1986,36.93112
gtm,1987,12.32321
gtm,1988,10.8327
gtm,1989,11.38713
gtm,1990,41.22187
gtm,1991,33.16642
gtm,1992,10.04592
gtm,1993,11.81969
gtm,1994,10.85532
gtm,1995,8.41141
gtm,1996,11.05692
gtm,1997,9.2329
gtm,1998,6.61346
gtm,1999,5.21361
gtm,2000,5.97758
gtm,2001,7.28587
gtm,2002,8.13263
gtm,2003,5.60348
gtm,2004,7.57862
gtm,2005,9.10865
gtm,2006,6.56085
gtm,2007,6.82162
gtm,2008,11.35576
gtm,2009,1.8591
gtm,2010,3.85951
gtm,2011,6.21412
gtm,2012,3.78181
gtm,2013,4.34337
gtm,2014,3.41836
gtm,2015,2.38872
gtm,2016,4.44844
gtm,2017,4.42454
gtm,2018,3.75186
gtm,2019,3.69998
gtm,2020,3.21444
gtm,2021,4.26105
guy,1995,12.21053
guy,1996,7.09471
guy,1997,3.55567
guy,1998,4.58647
guy,1999,7.53822
guy,2000,6.14854
guy,2001,2.62741
guy,2002,5.34102
guy,2003,5.98098
guy,2004,4.66847
guy,2005,6.92554
guy,2006,6.67716
guy,2007,12.20015
guy,2008,8.10202
guy,2009,2.9523
guy,2010,3.73338
guy,2011,4.97774
guy,2012,2.39194
guy,2013,1.90125
guy,2014,0.85263
guy,2015,-1.00173
guy,2016,0.83601
guy,2017,1.90466
guy,2018,1.28284
guy,2019,2.08723
guy,2020,0.99334
guy,2021,5.03286
hkg,1982,10.97046
hkg,1983,9.88593
hkg,1984,8.65052
hkg,1985,3.50318
hkg,1986,3.38462
hkg,1987,5.65476
hkg,1988,7.88732
hkg,1989,10.18277
hkg,1990,10.42654
hkg,1991,11.1588
hkg,1992,9.65251
hkg,1993,8.80282
hkg,1994,8.73786
hkg,1995,9.07738
hkg,1996,6.27558
hkg,1997,5.77664
hkg,1998,2.91262
hkg,1999,-4.00943
hkg,2000,-3.6855
hkg,2001,-1.65816
hkg,2002,-2.98314
hkg,2003,-2.6738
hkg,2004,-0.27473
hkg,2005,0.82645
hkg,2006,2.00025
hkg,2007,2.03503
hkg,2008,4.30315
hkg,2009,0.57944
hkg,2010,2.29289
hkg,2011,5.30525
hkg,2012,4.05391
hkg,2013,4.33799
hkg,2014,4.42365
hkg,2015,2.99085
hkg,2016,2.40931
hkg,2017,1.49387
hkg,2018,2.40613
hkg,2019,2.88321
hkg,2020,0.25096
hkg,2021,1.56876
hnd,1960,-1.74624
hnd,1961,1.56299
hnd,1962,1.09215
hnd,1963,3.08146
hnd,1964,4.4721
hnd,1965,3.18627
hnd,1966,1.78423
hnd,1967,2.09184
hnd,1968,1.86122
hnd,1969,1.25821
hnd,1970,2.88089
hnd,1971,2.22325
hnd,1972,3.61228
hnd,1973,5.1932
hnd,1974,12.84955
hnd,1975,8.37616
hnd,1976,4.88342
hnd,1977,8.43471
hnd,1978,5.74832
hnd,1979,12.13536
hnd,1980,18.06154
hnd,1981,9.40569
hnd,1982,8.98262
hnd,1983,8.25281
hnd,1984,4.72637
hnd,1985,3.36268
hnd,1986,4.35272
hnd,1987,2.48715
hnd,1988,4.49126
hnd,1989,9.85041
hnd,1990,23.32257
hnd,1991,33.97226
hnd,1992,8.75989
hnd,1993,10.74865
hnd,1994,21.72935
hnd,1995,29.46453
hnd,1996,23.83784
hnd,1997,20.19987
hnd,1998,13.66811
hnd,1999,11.66374
hnd,2000,11.04803
hnd,2001,9.67416
hnd,2002,7.69051
hnd,2003,7.67417
hnd,2004,8.11379
hnd,2005,8.80906
hnd,2006,5.57775
hnd,2007,6.93621
hnd,2008,11.40343
hnd,2009,5.49634
hnd,2010,4.69889
hnd,2011,6.76228
hnd,2012,5.19619
hnd,2013,5.1619
hnd,2014,6.12925
hnd,2015,3.15783
hnd,2016,2.72461
hnd,2017,3.93436
hnd,2018,4.34735
hnd,2019,4.36587
hnd,2020,3.46841
hnd,2021,4.48088
hrv,1986,50
hrv,1987,133.33326
hrv,1988,185.71429
hrv,1989,1400
hrv,1990,500
hrv,1991,122.22222
hrv,1992,625
hrv,1993,1500
hrv,1994,107.32759
hrv,1995,3.9501
hrv,1996,4.3
hrv,1997,4.17066
hrv,1998,6.39669
hrv,1999,4.01914
hrv,2000,4.61132
hrv,2001,3.7767
hrv,2002,1.67178
hrv,2003,1.76734
hrv,2004,2.0554
hrv,2005,3.31718
hrv,2006,3.18983
hrv,2007,2.89928
hrv,2008,6.07697
hrv,2009,2.37853
hrv,2010,1.03056
hrv,2011,2.27273
hrv,2012,3.41207
hrv,2013,2.21658
hrv,2014,-0.2152
hrv,2015,-0.4645
hrv,2016,-1.125
hrv,2017,1.12937
hrv,2018,1.50013
hrv,2019,0.77182
hrv,2020,0.15481
hrv,2021,2.55451
hti,1960,-5.03004
hti,1961,3.77971
hti,1962,-0.5549
hti,1963,4.30682
hti,1964,9.16215
hti,1965,2.26394
hti,1966,8.30184
hti,1967,-2.93531
hti,1968,1.31621
hti,1969,1.41318
hti,1970,1.36849
hti,1971,9.57958
hti,1972,3.18969
hti,1973,22.73892
hti,1974,14.9507
hti,1975,16.77357
hti,1976,7.03815
hti,1977,6.4919
hti,1978,-2.67359
hti,1979,13.09392
hti,1980,17.77831
hti,1981,10.85833
hti,1982,7.35924
hti,1983,10.24366
hti,1984,6.40203
hti,1985,10.64884
hti,1986,3.27993
hti,1987,-11.44946
hti,1988,4.10547
hti,1989,6.92391
hti,1990,21.27603
hti,1991,15.41991
hti,1992,19.35849
hti,1993,29.70597
hti,1994,39.33162
hti,1995,27.60819
hti,1996,20.5836
hti,1997,20.55901
hti,1998,5.26904
hti,1999,3.00439
hti,2000,9.33322
hti,2001,13.31672
hti,2002,7.03287
hti,2003,28.69958
hti,2004,21.03183
hti,2005,13.97301
hti,2006,11.34522
hti,2007,6.55723
hti,2008,15.28177
hti,2009,0.39389
hti,2010,4.82734
hti,2011,6.33279
hti,2012,5.01804
hti,2013,4.76502
hti,2014,3.43817
hti,2015,6.73184
hti,2016,11.50291
hti,2017,10.68009
hti,2018,12.48141
hti,2019,18.70378
hti,2020,22.79631
hti,2021,16.84152
hun,1973,3.38798
hun,1974,1.79704
hun,1975,3.84216
hun,1976,5.2284
hun,1977,3.9089
hun,1978,4.68714
hun,1979,8.97641
hun,1980,9.28586
hun,1981,4.66141
hun,1982,6.83581
hun,1983,7.2799
hun,1984,8.46785
hun,1985,6.94235
hun,1986,5.29166
hun,1987,8.67431
hun,1988,15.72355
hun,1989,17.14915
hun,1990,28.3696
hun,1991,34.81754
hun,1992,23.65572
hun,1993,22.46423
hun,1994,18.86807
hun,1995,28.30547
hun,1996,23.46903
hun,1997,18.30507
hun,1998,14.15379
hun,1999,9.99774
hun,2000,9.80361
hun,2001,9.11681
hun,2002,5.26545
hun,2003,4.66102
hun,2004,6.74435
hun,2005,3.56152
hun,2006,3.93033
hun,2007,7.95875
hun,2008,6.04251
hun,2009,4.21171
hun,2010,4.85556
hun,2011,3.92992
hun,2012,5.65215
hun,2013,1.7332
hun,2014,-0.22757
hun,2015,-0.06164
hun,2016,0.39477
hun,2017,2.34824
hun,2018,2.85025
hun,2019,3.33859
hun,2020,3.32674
hun,2021,5.11097
idn,1960,39.59044
idn,1961,13.69193
idn,1962,131.39785
idn,1963,145.91078
idn,1964,108.99471
idn,1965,306.76311
idn,1966,1136.25411
idn,1967,106
idn,1968,128.84304
idn,1969,15.47987
idn,1970,12.39946
idn,1971,4.23375
idn,1972,6.52175
idn,1973,31.04188
idn,1974,40.49179
idn,1975,19.1657
idn,1976,19.82865
idn,1977,11.05209
idn,1978,8.11258
idn,1979,16.23277
idn,1980,18.03543
idn,1981,12.26591
idn,1982,9.44542
idn,1983,11.79974
idn,1984,10.45503
idn,1985,4.72454
idn,1986,5.82267
idn,1987,9.27866
idn,1988,8.04537
idn,1989,6.41554
idn,1990,7.81919
idn,1991,9.41906
idn,1992,7.52352
idn,1993,9.67189
idn,1994,8.53201
idn,1995,9.42032
idn,1996,7.97328
idn,1997,6.22614
idn,1998,58.45104
idn,1999,20.47783
idn,2000,3.68862
idn,2001,11.50011
idn,2002,11.90012
idn,2003,6.75732
idn,2004,6.06406
idn,2005,10.4532
idn,2006,13.10867
idn,2007,6.40656
idn,2008,10.22666
idn,2009,4.38642
idn,2010,5.1342
idn,2011,5.35605
idn,2012,4.2795
idn,2013,6.41251
idn,2014,6.39493
idn,2015,6.36312
idn,2016,3.52581
idn,2017,3.8088
idn,2018,3.19835
idn,2019,3.03059
idn,2020,1.92097
idn,2021,1.56013
ind,1960,1.77988
ind,1961,1.69521
ind,1962,3.63221
ind,1963,2.94616
ind,1964,13.35526
ind,1965,9.47476
ind,1966,10.80185
ind,1967,13.0622
ind,1968,3.23741
ind,1969,-0.58414
ind,1970,5.09226
ind,1971,3.07994
ind,1972,6.4421
ind,1973,16.94082
ind,1974,28.59873
ind,1975,5.74843
ind,1976,-7.63395
ind,1977,8.30747
ind,1978,2.52305
ind,1979,6.27568
ind,1980,11.34607
ind,1981,13.11255
ind,1982,7.89074
ind,1983,11.86808
ind,1984,8.31891
ind,1985,5.55642
ind,1986,8.72972
ind,1987,8.80113
ind,1988,9.38347
ind,1989,7.07428
ind,1990,8.97123
ind,1991,13.87025
ind,1992,11.78782
ind,1993,6.32689
ind,1994,10.24794
ind,1995,10.22489
ind,1996,8.97715
ind,1997,7.16425
ind,1998,13.23084
ind,1999,4.66982
ind,2000,4.00944
ind,2001,3.77929
ind,2002,4.29715
ind,2003,3.80586
ind,2004,3.76725
ind,2005,4.24634
ind,2006,5.79652
ind,2007,6.37288
ind,2008,8.34927
ind,2009,10.88235
ind,2010,11.98939
ind,2011,8.85836
ind,2012,9.31245
ind,2013,11.06367
ind,2014,6.6495
ind,2015,4.90697
ind,2016,4.94822
ind,2017,3.32817
ind,2018,3.94507
ind,2019,3.72328
ind,2020,6.62344
irl,1960,0.45084
irl,1961,2.757
irl,1962,4.26373
irl,1963,2.45362
irl,1964,6.71729
irl,1965,4.98812
irl,1966,3.0543
irl,1967,3.18332
irl,1968,4.68085
irl,1969,7.4187
irl,1970,8.20719
irl,1971,8.96175
irl,1972,8.60582
irl,1973,11.41485
irl,1974,16.97613
irl,1975,20.87585
irl,1976,17.9857
irl,1977,13.47223
irl,1978,7.71114
irl,1979,13.29545
irl,1980,18.15444
irl,1981,20.37352
irl,1982,17.14711
irl,1983,10.44763
irl,1984,8.65111
irl,1985,5.3955
irl,1986,3.82704
irl,1987,3.15941
irl,1988,2.13457
irl,1989,4.08904
irl,1990,3.31732
irl,1991,3.21082
irl,1992,3.07
irl,1993,1.46942
irl,1994,2.3092
irl,1995,2.52487
irl,1996,1.75373
irl,1997,1.52561
irl,1998,2.41552
irl,1999,1.63192
irl,2000,5.59072
irl,2001,4.8729
irl,2002,4.61473
irl,2003,3.49049
irl,2004,2.19963
irl,2005,2.42969
irl,2006,3.93164
irl,2007,4.89712
irl,2008,4.0603
irl,2009,-4.4781
irl,2010,-0.9221
irl,2011,2.55719
irl,2012,1.69621
irl,2013,0.50871
irl,2014,0.18254
irl,2015,-0.28988
irl,2016,0.00831
irl,2017,0.34053
irl,2018,0.48837
irl,2019,0.93904
irl,2020,-0.33458
irl,2021,2.35814
irn,1960,9.82241
irn,1961,3.16256
irn,1962,0.72132
irn,1963,0.37185
irn,1964,3.81449
irn,1965,2.15437
irn,1966,-0.38815
irn,1967,1.59761
irn,1968,0.69036
irn,1969,3.59319
irn,1970,1.66687
irn,1971,4.1953
irn,1972,6.39824
irn,1973,9.81949
irn,1974,14.24894
irn,1975,12.87918
irn,1976,11.25614
irn,1977,27.28778
irn,1978,11.72197
irn,1979,10.48724
irn,1980,20.64391
irn,1981,24.20359
irn,1982,18.68973
irn,1983,19.74019
irn,1984,12.54022
irn,1985,4.38934
irn,1986,18.429
irn,1987,28.57143
irn,1988,28.67063
irn,1989,22.34965
irn,1990,7.62767
irn,1991,17.12857
irn,1992,25.80772
irn,1993,21.20263
irn,1994,31.44703
irn,1995,49.65599
irn,1996,28.93734
irn,1997,17.34923
irn,1998,17.86613
irn,1999,20.07071
irn,2000,14.47675
irn,2001,11.27425
irn,2002,14.33593
irn,2003,16.46801
irn,2004,14.76151
irn,2005,13.43312
irn,2006,10.0159
irn,2007,17.34104
irn,2008,25.41051
irn,2009,13.55155
irn,2010,10.08936
irn,2011,26.29339
irn,2012,27.25681
irn,2013,36.60304
irn,2014,16.60655
irn,2015,12.48468
irn,2016,7.24543
irn,2017,8.04492
irn,2018,18.01412
irn,2019,39.90735
irq,1960,3.47824
irq,1961,0.91626
irq,1962,1.29236
irq,1963,3.95496
irq,1964,-0.09014
irq,1965,-0.45558
irq,1966,1.98322
irq,1967,3.29095
irq,1968,2.19648
irq,1969,5.73925
irq,1970,4.3556
irq,1971,3.59589
irq,1972,5.18595
irq,1973,4.89098
irq,1974,7.7
irq,1975,9.51718
irq,1976,12.82323
irq,1977,9.16776
irq,1978,4.61194
irq,1991,180.95238
irq,1992,83.61582
irq,1993,207.69231
irq,1994,448.5
irq,1995,387.31085
irq,1996,-16.11733
irq,1997,23.0632
irq,1998,14.76877
irq,1999,12.57776
irq,2000,4.97896
irq,2001,16.37408
irq,2002,19.31669
irq,2003,33.61621
irq,2004,26.96191
irq,2005,36.95948
irq,2006,53.23096
irq,2007,-10.06749
irq,2008,12.66285
irq,2009,6.87362
irq,2010,2.87775
irq,2011,5.80146
irq,2012,6.0891
irq,2013,1.8795
irq,2014,2.23597
irq,2015,1.39333
irq,2016,0.55652
irq,2017,0.18406
irq,2018,0.36744
irq,2019,-0.19897
irq,2020,0.57416
irq,2021,6.04186
isl,1960,1.9884
isl,1961,4.71161
isl,1962,11.01629
isl,1963,12.92802
isl,1964,19.24505
isl,1965,7.31707
isl,1966,10.68664
isl,1967,3.32022
isl,1968,15.2318
isl,1969,21.76329
isl,1970,13.37248
isl,1971,6.73187
isl,1972,9.81132
isl,1973,21.35493
isl,1974,42.51618
isl,1975,49.36134
isl,1976,32.03511
isl,1977,30.31674
isl,1978,43.75
isl,1979,44.44446
isl,1980,58.52843
isl,1981,51.79324
isl,1982,50.24323
isl,1983,83.95005
isl,1984,30.8524
isl,1985,31.99463
isl,1986,22.1284
isl,1987,18.29777
isl,1988,25.72551
isl,1989,20.7582
isl,1990,15.51072
isl,1991,6.80878
isl,1992,3.94771
isl,1993,4.04285
isl,1994,1.55266
isl,1995,1.65123
isl,1996,2.26042
isl,1997,1.81543
isl,1998,1.65924
isl,1999,3.23183
isl,2000,5.13647
isl,2001,6.40509
isl,2002,5.19702
isl,2003,2.05566
isl,2004,3.15819
isl,2005,3.98705
isl,2006,6.68708
isl,2007,5.05156
isl,2008,12.69439
isl,2009,12.00313
isl,2010,5.39673
isl,2011,4.00103
isl,2012,5.1859
isl,2013,3.87228
isl,2014,2.04461
isl,2015,1.63306
isl,2016,1.69693
isl,2017,1.76042
isl,2018,2.68292
isl,2019,3.01397
isl,2020,2.84792
isl,2021,4.44424
isr,1960,2.22811
isr,1961,6.78982
isr,1962,9.40819
isr,1963,6.58114
isr,1964,5.17275
isr,1965,7.70833
isr,1966,7.93037
isr,1967,1.70609
isr,1968,2.07922
isr,1969,2.45805
isr,1970,6.11074
isr,1971,11.97258
isr,1972,12.88146
isr,1973,20.03237
isr,1974,39.67998
isr,1975,39.30673
isr,1976,31.31087
isr,1977,34.61671
isr,1978,50.55095
isr,1979,78.31001
isr,1980,131.025
isr,1981,116.79999
isr,1982,120.36439
isr,1983,145.95153
isr,1984,373.21568
isr,1985,308.79313
