geo,time,en_atm_co2e_lf_kt
kir,1964,18.335
kir,1965,11.001
kir,1966,11.001
kir,1967,22.002
kir,1968,33.003
kir,1969,11.001
kir,1970,22.002
kir,1971,29.336
kir,1972,25.669
kir,1973,36.67
kir,1974,33.003
kir,1975,33.003
kir,1976,33.003
kir,1977,22.002
kir,1978,22.002
kir,1979,25.669
kir,1980,29.336
kir,1981,29.336
kir,1982,25.669
kir,1983,22.002
kir,1984,22.002
kir,1985,22.002
kir,1986,18.335
kir,1987,22.002
kir,1988,22.002
kir,1989,22.002
kir,1990,22.002
kir,1991,22.002
kir,1992,25.669
kir,1993,29.336
kir,1994,29.336
kir,1995,29.336
kir,1996,29.336
kir,1997,29.336
kir,1998,29.336
kir,1999,29.336
kir,2000,33.003
kir,2001,29.336
kir,2002,40.337
kir,2003,44.004
kir,2004,47.671
kir,2005,58.672
kir,2006,66.006
kir,2007,58.672
kir,2008,66.006
kir,2009,55.005
kir,2010,58.672
kir,2011,55.005
kir,2012,51.338
kir,2013,51.338
kir,2014,58.672
kir,2015,62.339
kir,2016,66.006
kna,1960,11.001
kna,1961,22.002
kna,1962,14.668
kna,1963,18.335
kna,1964,18.335
kna,1965,22.002
kna,1966,22.002
kna,1967,22.002
kna,1968,33.003
kna,1969,25.669
kna,1970,25.669
kna,1971,29.336
kna,1972,29.336
kna,1973,29.336
kna,1974,36.67
kna,1975,33.003
kna,1976,36.67
kna,1977,36.67
kna,1978,33.003
kna,1979,36.67
kna,1980,51.338
kna,1981,55.005
kna,1982,66.006
kna,1983,51.338
kna,1984,51.338
kna,1985,51.338
kna,1986,58.672
kna,1987,55.005
kna,1988,66.006
kna,1989,66.006
kna,1990,106.343
kna,1991,106.343
kna,1992,110.01
kna,1993,113.677
kna,1994,121.011
kna,1995,128.345
kna,1996,132.012
kna,1997,143.013
kna,1998,150.347
kna,1999,161.348
kna,2000,172.349
kna,2001,176.016
kna,2002,198.018
kna,2003,198.018
kna,2004,212.686
kna,2005,198.018
kna,2006,201.685
kna,2007,216.353
kna,2008,216.353
kna,2009,223.687
kna,2010,220.02
kna,2011,231.021
kna,2012,220.02
kna,2013,223.687
kna,2014,231.021
kna,2015,234.688
kna,2016,238.355
kor,1960,2086.523
kor,1961,2291.875
kor,1962,2955.602
kor,1963,3931.024
kor,1964,3252.629
kor,1965,4550.747
kor,1966,6530.927
kor,1967,10502.288
kor,1968,15397.733
kor,1969,20065.824
kor,1970,27575.84
kor,1971,31627.875
kor,1972,32566.627
kor,1973,40230.657
kor,1974,41715.792
kor,1975,46072.188
kor,1976,53560.202
kor,1977,61539.594
kor,1978,69478.649
kor,1979,78987.18
kor,1980,77619.389
kor,1981,76827.317
kor,1982,75624.541
kor,1983,78833.166
kor,1984,78484.801
kor,1985,78748.825
kor,1986,82529.502
kor,1987,85782.131
kor,1988,103270.054
kor,1989,117369.669
kor,1990,129093.068
kor,1991,140292.086
kor,1992,165865.744
kor,1993,189319.876
kor,1994,202521.076
kor,1995,223177.287
kor,1996,238663.028
kor,1997,246811.102
kor,1998,188432.462
kor,1999,210313.451
kor,2000,222799.586
kor,2001,210786.494
kor,2002,211325.543
kor,2003,201490.649
kor,2004,203551.503
kor,2005,187479.042
kor,2006,178458.222
kor,2007,184710.457
kor,2008,169921.446
kor,2009,165488.043
kor,2010,174919.567
kor,2011,165187.349
kor,2012,165077.339
kor,2013,163808.557
kor,2014,156272.872
kor,2015,173012.727
kor,2016,188307.784
kos,2008,1642.816
kos,2009,1675.819
kos,2010,1598.812
kos,2011,1745.492
kos,2012,1624.481
kos,2013,1646.483
kos,2014,1587.811
kos,2015,1954.511
kos,2016,1914.174
kwt,1960,5995.545
kwt,1961,8096.736
kwt,1962,11741.734
kwt,1963,14106.949
kwt,1964,4345.395
kwt,1965,13171.864
kwt,1966,11327.363
kwt,1967,2027.851
kwt,1968,-726.066
kwt,1969,1565.809
kwt,1970,278.692
kwt,1971,344.698
kwt,1972,1026.76
kwt,1973,1653.817
kwt,1974,1752.826
kwt,1975,2049.853
kwt,1976,4389.399
kwt,1977,4228.051
kwt,1978,5284.147
kwt,1979,4341.728
kwt,1980,6505.258
kwt,1981,11023.002
kwt,1982,10395.945
kwt,1983,9875.231
kwt,1984,15746.098
kwt,1985,16241.143
kwt,1986,20003.485
kwt,1987,15159.378
kwt,1988,16435.494
kwt,1989,15848.774
kwt,1990,22137.679
kwt,1991,13435.888
kwt,1992,21037.579
kwt,1993,33384.368
kwt,1994,39310.24
kwt,1995,35063.854
kwt,1996,30326.09
kwt,1997,35133.527
kwt,1998,32115.586
kwt,1999,35954.935
kwt,2000,31305.179
kwt,2001,36306.967
kwt,2002,38829.863
kwt,2003,37326.393
kwt,2004,38958.208
kwt,2005,44924.417
kwt,2006,45918.174
kwt,2007,48096.372
kwt,2008,54407.279
kwt,2009,61799.951
kwt,2010,60054.459
kwt,2011,52236.415
kwt,2012,64124.829
kwt,2013,58312.634
kwt,2014,51737.703
kwt,2015,51378.337
kwt,2016,54685.971
lao,1960,80.674
lao,1961,113.677
lao,1962,132.012
lao,1963,146.68
lao,1964,172.349
lao,1965,179.683
lao,1966,234.688
lao,1967,319.029
lao,1968,168.682
lao,1969,319.029
lao,1970,572.052
lao,1971,421.705
lao,1972,487.711
lao,1973,517.047
lao,1974,293.36
lao,1975,253.023
lao,1976,223.687
lao,1977,231.021
lao,1978,231.021
lao,1979,223.687
lao,1980,187.017
lao,1981,150.347
lao,1982,157.681
lao,1983,179.683
lao,1984,183.35
lao,1985,201.685
lao,1986,209.019
lao,1987,209.019
lao,1988,209.019
lao,1989,231.021
lao,1990,509.713
lao,1991,539.049
lao,1992,579.386
lao,1993,594.054
lao,1994,612.389
lao,1995,645.392
lao,1996,671.061
lao,1997,663.727
lao,1998,718.732
lao,1999,803.073
lao,2000,880.08
lao,2001,971.755
lao,2002,986.423
lao,2003,1019.426
lao,2004,1059.763
lao,2005,1103.767
lao,2006,1411.795
lao,2007,1463.133
lao,2008,1679.486
lao,2009,1932.509
lao,2010,1906.84
lao,2011,1925.175
lao,2012,2046.186
lao,2013,2299.209
lao,2014,2416.553
lao,2015,2896.93
lao,2016,2918.932
lbn,1960,2141.528
lbn,1961,2244.204
lbn,1962,2420.22
lbn,1963,2559.566
lbn,1964,2797.921
lbn,1965,2808.922
lbn,1966,3072.946
lbn,1967,3061.945
lbn,1968,3234.294
lbn,1969,3703.67
lbn,1970,3274.631
lbn,1971,4580.083
lbn,1972,4873.443
lbn,1973,6307.24
lbn,1974,6336.576
lbn,1975,5581.174
lbn,1976,5262.145
lbn,1977,4880.777
lbn,1978,5009.122
lbn,1979,5082.462
lbn,1980,5423.493
lbn,1981,5144.801
lbn,1982,5258.478
lbn,1983,6571.264
lbn,1984,6428.251
lbn,1985,7557.687
lbn,1986,7308.331
lbn,1987,7517.35
lbn,1988,7209.322
lbn,1989,7601.691
lbn,1990,7766.706
lbn,1991,8030.73
lbn,1992,9611.207
lbn,1993,9893.566
lbn,1994,10685.638
lbn,1995,11312.695
lbn,1996,11415.371
lbn,1997,13688.911
lbn,1998,14462.648
lbn,1999,14601.994
lbn,2000,13344.213
lbn,2001,14227.96
lbn,2002,14077.613
lbn,2003,15738.764
lbn,2004,14103.282
lbn,2005,13410.219
lbn,2006,12291.784
lbn,2007,10989.999
lbn,2008,14605.661
lbn,2009,17836.288
lbn,2010,16391.49
lbn,2011,17073.552
lbn,2012,19358.093
lbn,2013,19171.076
lbn,2014,20692.881
lbn,2015,21052.247
lbn,2016,21459.284
lbr,1960,165.015
lbr,1961,161.348
lbr,1962,253.023
lbr,1963,355.699
lbr,1964,484.044
lbr,1965,557.384
lbr,1966,612.389
lbr,1967,612.389
lbr,1968,858.078
lbr,1969,1235.779
lbr,1970,1408.128
lbr,1971,1481.468
lbr,1972,1463.133
lbr,1973,1437.464
lbr,1974,1679.486
lbr,1975,1441.131
lbr,1976,1426.463
lbr,1977,1422.796
lbr,1978,1441.131
lbr,1979,1877.504
lbr,1980,1991.181
lbr,1981,1895.839
lbr,1982,561.051
lbr,1983,667.394
lbr,1984,660.06
lbr,1985,674.728
lbr,1986,682.062
lbr,1987,715.065
lbr,1988,766.403
lbr,1989,623.39
lbr,1990,447.374
lbr,1991,370.367
lbr,1992,385.035
lbr,1993,421.705
lbr,1994,421.705
lbr,1995,421.705
lbr,1996,429.039
lbr,1997,451.041
lbr,1998,480.377
lbr,1999,385.035
lbr,2000,392.369
lbr,2001,421.705
lbr,2002,414.371
lbr,2003,458.375
lbr,2004,498.712
lbr,2005,597.721
lbr,2006,612.389
lbr,2007,568.385
lbr,2008,498.712
lbr,2009,447.374
lbr,2010,733.4
lbr,2011,821.408
lbr,2012,916.75
lbr,2013,803.073
lbr,2014,1078.098
lbr,2015,1089.099
lbr,2016,1265.115
lby,1960,605.055
lby,1961,1096.433
lby,1962,1030.427
lby,1963,1441.131
lby,1964,656.393
lby,1965,997.424
lby,1966,2629.239
lby,1967,2445.889
lby,1968,2966.603
lby,1969,6446.586
lby,1970,2849.259
lby,1971,2636.573
lby,1972,3197.624
lby,1973,4198.715
lby,1974,4734.097
lby,1975,5471.164
lby,1976,9160.166
lby,1977,10828.651
lby,1978,9952.238
lby,1979,13080.189
lby,1980,14209.625
lby,1981,19391.096
lby,1982,21796.648
lby,1983,20472.861
lby,1984,17597.933
lby,1985,20315.18
lby,1986,17619.935
lby,1987,19035.397
lby,1988,21719.641
lby,1989,20923.902
lby,1990,18921.72
lby,1991,25305.967
lby,1992,22948.086
lby,1993,25551.656
lby,1994,29629.36
lby,1995,31906.567
lby,1996,29123.314
lby,1997,29948.389
lby,1998,31118.162
lby,1999,32625.299
lby,2000,33457.708
lby,2001,33901.415
lby,2002,33146.013
lby,2003,34271.782
lby,2004,33956.42
lby,2005,34282.783
lby,2006,32826.984
lby,2007,29644.028
lby,2008,33094.675
lby,2009,37212.716
lby,2010,38558.505
lby,2011,25272.964
lby,2012,33417.371
lby,2013,35734.915
lby,2014,36248.295
lby,2015,33212.019
lby,2016,29864.048
lca,1960,14.668
lca,1961,18.335
lca,1962,18.335
lca,1963,22.002
lca,1964,22.002
lca,1965,25.669
lca,1966,29.336
lca,1967,33.003
lca,1968,36.67
lca,1969,62.339
lca,1970,66.006
lca,1971,69.673
lca,1972,77.007
lca,1973,80.674
lca,1974,73.34
lca,1975,77.007
lca,1976,84.341
lca,1977,69.673
lca,1978,99.009
lca,1979,150.347
lca,1980,113.677
lca,1981,95.342
lca,1982,113.677
lca,1983,102.676
lca,1984,113.677
lca,1985,128.345
lca,1986,132.012
lca,1987,146.68
lca,1988,165.015
lca,1989,165.015
lca,1990,161.348
lca,1991,168.682
lca,1992,150.347
lca,1993,231.021
lca,1994,256.69
lca,1995,308.028
lca,1996,322.696
lca,1997,304.361
lca,1998,293.36
lca,1999,333.697
lca,2000,348.365
lca,2001,348.365
lca,2002,289.693
lca,2003,359.366
lca,2004,355.699
lca,2005,366.7
lca,2006,366.7
lca,2007,385.035
lca,2008,396.036
lca,2009,385.035
lca,2010,403.37
lca,2011,407.037
lca,2012,407.037
lca,2013,407.037
lca,2014,407.037
lca,2015,410.704
lca,2016,414.371
lie,2007,0
lie,2008,0
lie,2009,0
lie,2010,0
lie,2011,0
lie,2012,0
lie,2013,0
lie,2014,0
lie,2015,0
lie,2016,0
lka,1960,1525.472
lka,1961,1921.508
lka,1962,2141.528
lka,1963,2108.525
lka,1964,1767.494
lka,1965,2244.204
lka,1966,2537.564
lka,1967,2482.559
lka,1968,3017.941
lka,1969,4118.041
lka,1970,3377.307
lka,1971,2970.27
lka,1972,3347.971
lka,1973,3461.648
lka,1974,2680.577
lka,1975,2691.578
lka,1976,2581.568
lka,1977,2742.916
lka,1978,3135.285
lka,1979,3527.654
lka,1980,3120.617
lka,1981,3707.337
lka,1982,4088.705
lka,1983,4554.414
lka,1984,3626.663
lka,1985,3652.332
lka,1986,3402.976
lka,1987,3777.01
lka,1988,3292.966
lka,1989,3281.965
lka,1990,3670.667
lka,1991,3971.361
lka,1992,4774.434
lka,1993,4701.094
lka,1994,5056.793
lka,1995,5452.829
lka,1996,6593.266
lka,1997,7128.648
lka,1998,7385.338
lka,1999,8122.405
lka,2000,9732.218
lka,2001,9886.232
lka,2002,10546.292
lka,2003,10267.6
lka,2004,11371.367
lka,2005,11122.011
lka,2006,10949.662
lka,2007,11345.698
lka,2008,11089.008
lka,2009,12005.758
lka,2010,12170.773
lka,2011,13014.183
lka,2012,13113.192
lka,2013,11932.418
lka,2014,13102.191
lka,2015,13751.25
lka,2016,16486.832
lso,1990,330.03
lso,1991,333.697
lso,1992,341.031
lso,1993,348.365
lso,1994,348.365
lso,1995,355.699
lso,1996,359.366
lso,1997,366.7
lso,1998,370.367
lso,1999,374.034
lso,2000,381.368
lso,2001,385.035
lso,2002,388.702
lso,2003,388.702
lso,2004,410.704
lso,2005,414.371
lso,2006,410.704
lso,2007,421.705
lso,2008,443.707
lso,2009,506.046
lso,2010,524.381
lso,2011,550.05
lso,2012,594.054
lso,2013,594.054
lso,2014,575.719
lso,2015,638.058
lso,2016,803.073
ltu,1992,13831.924
ltu,1993,11796.739
ltu,1994,11675.728
ltu,1995,10157.59
ltu,1996,9431.524
ltu,1997,9611.207
ltu,1998,11118.344
ltu,1999,8610.116
ltu,2000,6710.61
ltu,2001,7367.003
ltu,2002,7311.998
ltu,2003,6424.584
ltu,2004,6798.618
ltu,2005,7047.974
ltu,2006,6959.966
ltu,2007,7011.304
ltu,2008,7697.033
ltu,2009,6582.265
ltu,2010,6545.595
ltu,2011,6149.559
ltu,2012,6347.577
ltu,2013,6120.223
ltu,2014,6791.284
ltu,2015,7168.985
ltu,2016,7535.685
lux,1960,649.059
lux,1961,773.737
lux,1962,1199.109
lux,1963,1727.157
lux,1964,2079.189
lux,1965,2478.892
lux,1966,2834.591
lux,1967,3138.952
lux,1968,3461.648
lux,1969,3817.347
lux,1970,4085.038
lux,1971,4206.049
lux,1972,4396.733
lux,1973,4895.445
lux,1974,4323.393
lux,1975,3872.352
lux,1976,4165.712
lux,1977,4140.043
lux,1978,4180.38
lux,1979,3780.677
lux,1980,2977.604
lux,1981,2874.928
lux,1982,2852.926
lux,1983,2731.915
lux,1984,2673.243
lux,1985,2893.263
lux,1986,3164.621
lux,1987,3600.994
lux,1988,3678.001
lux,1989,4081.371
lux,1990,4407.734
lux,1991,5196.139
lux,1992,5375.822
lux,1993,5383.156
lux,1994,5284.147
lux,1995,4737.764
lux,1996,4862.442
lux,1997,4979.786
lux,1998,5133.8
lux,1999,5386.823
lux,2000,5852.532
lux,2001,6208.231
lux,2002,6296.239
lux,2003,6831.621
lux,2004,7781.374
lux,2005,8140.74
lux,2006,7686.032
lux,2007,7524.684
lux,2008,7576.022
lux,2009,7058.975
lux,2010,7403.673
lux,2011,7697.033
lux,2012,7466.012
lux,2013,7348.668
lux,2014,7003.97
lux,2015,6761.948
lux,2016,6611.601
lva,1992,7924.387
lva,1993,7374.337
lva,1994,7480.68
lva,1995,6013.88
lva,1996,6032.215
lva,1997,5053.126
lva,1998,4895.445
lva,1999,4033.7
lva,2000,3351.638
lva,2001,3608.328
lva,2002,3446.98
lva,2003,3810.013
lva,2004,3953.026
lva,2005,3949.359
lva,2006,4330.727
lva,2007,4646.089
lva,2008,4290.39
lva,2009,3916.356
lva,2010,4000.697
lva,2011,3549.656
lva,2012,3487.317
lva,2013,3520.32
lva,2014,3674.334
lva,2015,3766.009
lva,2016,3762.342
mac,1960,36.67
mac,1961,51.338
mac,1962,84.341
mac,1963,88.008
mac,1964,113.677
mac,1965,121.011
mac,1966,139.346
mac,1967,154.014
mac,1968,157.681
mac,1969,161.348
mac,1970,194.351
mac,1971,216.353
mac,1972,227.354
mac,1973,216.353
mac,1974,260.357
mac,1975,289.693
mac,1976,249.356
mac,1977,308.028
mac,1978,410.704
mac,1979,414.371
mac,1980,517.047
mac,1981,535.382
mac,1982,480.377
mac,1983,678.395
mac,1984,601.388
mac,1985,733.4
mac,1986,876.413
mac,1987,971.755
mac,1988,964.421
mac,1989,1030.427
mac,1990,1034.094
mac,1991,1092.766
mac,1992,1081.765
mac,1993,1180.774
mac,1994,1272.449
mac,1995,1232.112
mac,1996,1408.128
mac,1997,1488.802
mac,1998,1558.475
mac,1999,1518.138
mac,2000,1631.815
mac,2001,1686.82
mac,2002,1518.138
mac,2003,1532.806
mac,2004,1716.156
mac,2005,1829.833
mac,2006,1620.814
mac,2007,1364.124
mac,2008,971.755
mac,2009,1708.822
mac,2010,935.085
mac,2011,1144.104
mac,2012,1125.769
mac,2013,982.756
mac,2014,1173.44
mac,2015,1785.829
mac,2016,1749.159
mar,1960,2456.89
mar,1961,2581.568
mar,1962,1917.841
mar,1963,2713.58
mar,1964,2944.601
mar,1965,3072.946
mar,1966,3821.014
mar,1967,3780.677
mar,1968,4048.368
mar,1969,4107.04
mar,1970,5291.481
mar,1971,6098.221
mar,1972,5581.174
mar,1973,7132.315
mar,1974,8507.44
mar,1975,8188.411
mar,1976,8309.422
mar,1977,9328.848
mar,1978,9688.214
mar,1979,12401.794
mar,1980,12339.455
mar,1981,12071.764
mar,1982,13025.184
mar,1983,13219.535
mar,1984,13718.247
mar,1985,13402.885
mar,1986,12819.832
mar,1987,13553.232
mar,1988,14477.316
mar,1989,15922.114
mar,1990,16651.847
mar,1991,16538.17
mar,1992,18191.987
mar,1993,19680.789
mar,1994,20516.865
mar,1995,20172.167
mar,1996,19156.408
mar,1997,19915.477
mar,1998,19141.74
mar,1999,20483.862
mar,2000,19739.461
mar,2001,19856.805
mar,2002,19966.815
mar,2003,20054.823
mar,2004,24026.184
mar,2005,25324.302
mar,2006,25955.026
mar,2007,27550.171
mar,2008,30645.119
mar,2009,30854.138
mar,2010,34436.797
mar,2011,36603.994
mar,2012,37286.056
mar,2013,37003.697
mar,2014,34488.135
mar,2015,34106.767
mar,2016,34682.486
mda,1992,9508.531
mda,1993,6391.581
mda,1994,3380.974
mda,1995,3054.611
mda,1996,2812.589
mda,1997,2570.567
mda,1998,2126.86
mda,1999,1419.129
mda,2000,1283.45
mda,2001,1433.797
mda,2002,1631.815
mda,2003,1767.494
mda,2004,1910.507
mda,2005,1921.508
mda,2006,1870.17
mda,2007,1932.509
mda,2008,2035.185
mda,2009,1976.513
mda,2010,2174.531
mda,2011,2269.873
mda,2012,2086.523
mda,2013,2148.862
mda,2014,2178.198
mda,2015,2291.875
mda,2016,2464.224
mdg,1960,352.032
mdg,1961,344.698
mdg,1962,374.034
mdg,1963,399.703
mdg,1964,425.372
mdg,1965,498.712
mdg,1966,513.38
mdg,1967,770.07
mdg,1968,825.075
mdg,1969,762.736
mdg,1970,880.08
mdg,1971,931.418
mdg,1972,1199.109
mdg,1973,1008.425
mdg,1974,1122.102
mdg,1975,1613.48
mdg,1976,898.415
mdg,1977,777.404
mdg,1978,953.42
mdg,1979,1026.76
mdg,1980,1518.138
mdg,1981,935.085
mdg,1982,920.417
mdg,1983,557.384
mdg,1984,832.409
mdg,1985,1026.76
mdg,1986,1074.431
mdg,1987,1232.112
mdg,1988,1217.444
mdg,1989,865.412
mdg,1990,872.746
mdg,1991,953.42
mdg,1992,924.084
mdg,1993,946.086
mdg,1994,1199.109
mdg,1995,1246.78
mdg,1996,1294.451
mdg,1997,1576.81
mdg,1998,1661.151
mdg,1999,1778.495
mdg,2000,1818.832
mdg,2001,1686.82
mdg,2002,1195.442
mdg,2003,1576.81
mdg,2004,1697.821
mdg,2005,1624.481
mdg,2006,1569.476
mdg,2007,1650.15
mdg,2008,1774.828
mdg,2009,1664.818
mdg,2010,1771.161
mdg,2011,1895.839
mdg,2012,1954.511
mdg,2013,1928.842
mdg,2014,2159.863
mdg,2015,2471.558
mdg,2016,2731.915
mdv,1971,3.667
mdv,1972,3.667
mdv,1973,3.667
mdv,1974,3.667
mdv,1975,7.334
mdv,1976,11.001
mdv,1977,14.668
mdv,1978,22.002
mdv,1979,29.336
mdv,1980,44.004
mdv,1981,47.671
mdv,1982,47.671
mdv,1983,51.338
mdv,1984,58.672
mdv,1985,66.006
mdv,1986,80.674
mdv,1987,80.674
mdv,1988,95.342
mdv,1989,124.678
mdv,1990,172.349
mdv,1991,154.014
mdv,1992,231.021
mdv,1993,198.018
mdv,1994,198.018
mdv,1995,249.356
mdv,1996,289.693
mdv,1997,330.03
mdv,1998,300.694
mdv,1999,421.705
mdv,2000,451.041
mdv,2001,462.042
mdv,2002,594.054
mdv,2003,506.046
mdv,2004,667.394
mdv,2005,601.388
mdv,2006,759.069
mdv,2007,781.071
mdv,2008,843.41
mdv,2009,883.747
mdv,2010,935.085
mdv,2011,986.423
mdv,2012,1111.101
mdv,2013,1092.766
mdv,2014,1316.453
mdv,2015,1301.785
mdv,2016,1444.798
mex,1960,43002.909
mex,1961,45008.758
mex,1962,42262.175
mex,1963,42812.225
mex,1964,46490.226
mex,1965,47337.303
mex,1966,50344.243
mex,1967,56655.15
mex,1968,59460.405
mex,1969,66959.42
mex,1970,73468.345
mex,1971,85004.727
mex,1972,89966.178
mex,1973,99130.011
mex,1974,103413.067
mex,1975,111260.447
mex,1976,129514.773
mex,1977,140075.733
mex,1978,155697.153
mex,1979,166602.811
mex,1980,195957.146
mex,1981,207772.22
mex,1982,215751.612
mex,1983,195843.469
mex,1984,198069.338
mex,1985,204387.579
mex,1986,219737.641
mex,1987,231032.001
mex,1988,232531.804
mex,1989,247878.199
mex,1990,235832.104
mex,1991,246734.095
mex,1992,248923.294
mex,1993,250001.392
mex,1994,258263.143
mex,1995,237438.25
mex,1996,237038.547
mex,1997,252410.611
mex,1998,264493.376
mex,1999,271625.691
mex,2000,264090.006
mex,2001,275802.404
mex,2002,265578.808
mex,2003,273418.854
mex,2004,276964.843
mex,2005,291361.485
mex,2006,284922.233
mex,2007,286884.078
mex,2008,288633.237
mex,2009,272964.146
mex,2010,259891.291
mex,2011,272733.125
mex,2012,290393.397
mex,2013,277921.93
mex,2014,269495.164
mex,2015,259088.218
mex,2016,252597.628
mhl,1990,47.671
mhl,1991,51.338
mhl,1992,77.007
mhl,1993,84.341
mhl,1994,84.341
mhl,1995,88.008
mhl,1996,88.008
mhl,1997,88.008
mhl,1998,91.675
mhl,1999,88.008
mhl,2000,99.009
mhl,2001,102.676
mhl,2002,110.01
mhl,2003,106.343
mhl,2004,117.344
mhl,2005,113.677
mhl,2006,121.011
mhl,2007,124.678
mhl,2008,128.345
mhl,2009,132.012
mhl,2010,135.679
mhl,2011,139.346
mhl,2012,135.679
mhl,2013,139.346
mhl,2014,143.013
mhl,2015,143.013
mhl,2016,143.013
mkd,1992,3157.287
mkd,1993,2346.88
mkd,1994,2148.862
mkd,1995,2284.541
mkd,1996,3575.325
mkd,1997,2981.271
mkd,1998,2735.582
mkd,1999,2687.911
mkd,2000,2819.923
mkd,2001,2299.209
mkd,2002,2563.233
mkd,2003,2530.23
mkd,2004,2599.903
mkd,2005,2684.244
mkd,2006,2867.594
mkd,2007,3098.615
mkd,2008,2779.586
mkd,2009,2812.589
mkd,2010,2746.583
mkd,2011,2768.585
mkd,2012,2702.579
mkd,2013,2636.573
mkd,2014,2636.573
mkd,2015,2783.253
mkd,2016,2845.592
mli,1960,121.011
mli,1961,117.344
mli,1962,139.346
mli,1963,176.016
mli,1964,176.016
mli,1965,198.018
mli,1966,190.684
mli,1967,223.687
mli,1968,198.018
mli,1969,161.348
mli,1970,201.685
mli,1971,227.354
mli,1972,245.689
mli,1973,245.689
mli,1974,282.359
mli,1975,315.362
mli,1976,315.362
mli,1977,396.036
mli,1978,377.701
mli,1979,414.371
mli,1980,381.368
mli,1981,385.035
mli,1982,352.032
mli,1983,407.037
mli,1984,425.372
mli,1985,396.036
mli,1986,370.367
mli,1987,348.365
mli,1988,374.034
mli,1989,407.037
mli,1990,414.371
mli,1991,425.372
mli,1992,440.04
mli,1993,451.041
mli,1994,462.042
mli,1995,465.709
mli,1996,487.711
mli,1997,517.047
mli,1998,770.07
mli,1999,803.073
mli,2000,832.409
mli,2001,839.743
mli,2002,858.078
mli,2003,858.078
mli,2004,891.081
mli,2005,916.75
mli,2006,1081.765
mli,2007,1298.118
mli,2008,1558.475
mli,2009,1785.829
mli,2010,1976.513
mli,2011,2159.863
mli,2012,2299.209
mli,2013,2478.892
mli,2014,2651.241
mli,2015,2852.926
mli,2016,2863.927
mlt,1960,330.03
mlt,1961,286.026
mlt,1962,322.696
mlt,1963,403.37
mlt,1964,487.711
mlt,1965,469.376
mlt,1966,407.037
mlt,1967,517.047
mlt,1968,630.724
mlt,1969,649.059
mlt,1970,660.06
mlt,1971,660.06
mlt,1972,839.743
mlt,1973,803.073
mlt,1974,744.401
mlt,1975,667.394
mlt,1976,762.736
mlt,1977,803.073
mlt,1978,935.085
mlt,1979,905.749
mlt,1980,1019.426
mlt,1981,1140.437
mlt,1982,1250.447
mlt,1983,858.078
mlt,1984,1114.768
mlt,1985,704.064
mlt,1986,1155.105
mlt,1987,1444.798
mlt,1988,1459.466
mlt,1989,1485.135
mlt,1990,1569.476
mlt,1991,1602.479
mlt,1992,1653.817
mlt,1993,2057.187
mlt,1994,1991.181
mlt,1995,2104.858
mlt,1996,2178.198
mlt,1997,2445.889
mlt,1998,2145.195
mlt,1999,2346.88
mlt,2000,2115.859
mlt,2001,2486.226
mlt,2002,2299.209
mlt,2003,2581.568
mlt,2004,2574.234
mlt,2005,2698.912
mlt,2006,2574.234
mlt,2007,2724.581
mlt,2008,2559.566
mlt,2009,2478.892
mlt,2010,2559.566
mlt,2011,2548.565
mlt,2012,2680.577
mlt,2013,2346.88
mlt,2014,2346.88
mlt,2015,1620.814
mlt,2016,1342.122
mmr,1960,1716.156
mmr,1961,1837.167
mmr,1962,1906.84
mmr,1963,1969.179
mmr,1964,2192.866
mmr,1965,2277.207
mmr,1966,2464.224
mmr,1967,2988.605
mmr,1968,2599.903
mmr,1969,2592.569
mmr,1970,3527.654
mmr,1971,3934.691
mmr,1972,3802.679
mmr,1973,3160.954
mmr,1974,3556.99
mmr,1975,3175.622
mmr,1976,3622.996
mmr,1977,3824.681
mmr,1978,3655.999
mmr,1979,3784.344
mmr,1980,4030.033
mmr,1981,4411.401
mmr,1982,4121.708
mmr,1983,4279.389
mmr,1984,4737.764
mmr,1985,4316.059
mmr,1986,4206.049
mmr,1987,2390.884
mmr,1988,1690.487
mmr,1989,1917.841
mmr,1990,2046.186
mmr,1991,2020.517
mmr,1992,2907.931
mmr,1993,3083.947
mmr,1994,3454.314
mmr,1995,3832.015
mmr,1996,3912.689
mmr,1997,3890.687
mmr,1998,4679.092
mmr,1999,5427.16
mmr,2000,5782.859
mmr,2001,4723.096
mmr,2002,5416.159
mmr,2003,5889.202
mmr,2004,6274.237
mmr,2005,5265.812
mmr,2006,5460.163
mmr,2007,5562.839
mmr,2008,5159.469
mmr,2009,3857.684
mmr,2010,7499.015
mmr,2011,7700.7
mmr,2012,6266.903
mmr,2013,7165.318
mmr,2014,9684.547
mmr,2015,10043.913
mmr,2016,14502.985
mne,2005,388.702
mne,2006,806.74
mne,2007,1030.427
mne,2008,1092.766
mne,2009,865.412
mne,2010,799.406
mne,2011,729.733
mne,2012,707.731
mne,2013,700.397
mne,2014,689.396
mne,2015,744.401
mne,2016,832.409
mng,1960,495.045
mng,1961,506.046
mng,1962,550.05
mng,1963,575.719
mng,1964,634.391
mng,1965,616.056
mng,1966,612.389
mng,1967,689.396
mng,1968,744.401
mng,1969,770.07
mng,1970,821.408
mng,1971,894.748
mng,1972,964.421
mng,1973,1070.764
mng,1974,1162.439
mng,1975,1195.442
mng,1976,1294.451
mng,1977,1393.46
mng,1978,1668.485
mng,1979,1745.492
mng,1980,1877.504
mng,1981,2002.182
mng,1982,2079.189
