geo,time,ny_gdp_mktp_cn
lbn,2004,31898440698030.69531
lbn,2005,32407234772161.39844
lbn,2006,33199235101215.5
lbn,2007,37427237684577.20312
lbn,2008,43896766029219.50781
lbn,2009,53364871264898
lbn,2010,57954189866267.60156
lbn,2011,60190142386519.89844
lbn,2012,66384257778730.39844
lbn,2013,70715823342546
lbn,2014,72561122871914.28125
lbn,2015,75474413724901.29688
lbn,2016,77469397323477.79688
lbn,2017,80387137445107.39062
lbn,2018,83328807510010.78125
lbn,2019,80736118964513.70312
lbn,2020,117039483189400
lbr,2000,874000000
lbr,2001,906000000
lbr,2002,927000000
lbr,2003,748000000
lbr,2004,897000000
lbr,2005,949000000
lbr,2006,1119000000
lbr,2007,1373000000
lbr,2008,1726000000
lbr,2009,1768000000
lbr,2010,1998000000
lbr,2011,2398000000
lbr,2012,2791614000
lbr,2013,3177198100
lbr,2014,3225652000
lbr,2015,3227075700
lbr,2016,3398419600
lbr,2017,3390703400
lbr,2018,3422754800
lbr,2019,3319596500
lbr,2020,3201187800
lby,1990,8185000000
lby,1991,8981000000
lby,1992,9541000000
lby,1993,9332000000
lby,1994,9967000000
lby,1995,10680000000
lby,1996,12180000000
lby,1997,14149000000
lby,1998,12742000000
lby,1999,16686000000
lby,2000,19602000000
lby,2001,20640000000
lby,2002,26012000000
lby,2003,33620000000
lby,2004,43059000000
lby,2005,61932000000
lby,2006,72198000000
lby,2007,85246000000
lby,2008,106625000000
lby,2009,79006000000
lby,2010,94723000000
lby,2011,42479000000
lby,2012,103300000000
lby,2013,83300000000
lby,2014,52350000000
lby,2015,38455552000
lby,2016,36424508000
lby,2017,52801665000
lby,2018,71809768100
lby,2019,72818221700
lby,2020,35538186500
lca,1980,460000000
lca,1981,525000000
lca,1982,495000000
lca,1983,532000000
lca,1984,679000000
lca,1985,768000000
lca,1986,918000000
lca,1987,1014000000
lca,1988,1160000000
lca,1989,1314000000
lca,1990,1565000000
lca,1991,1657000000
lca,1992,1820000000
lca,1993,1849000000
lca,1994,1927000000
lca,1995,2060000000
lca,1996,2130000000
lca,1997,2176000000
lca,1998,2369000000
lca,1999,2489000000
lca,2000,2518000000
lca,2001,2410000000
lca,2002,2430000000
lca,2003,2666000000
lca,2004,2880000000
lca,2005,3066000000
lca,2006,3424461800
lca,2007,3607439800
lca,2008,3881874000
lca,2009,3784071300
lca,2010,4014246700
lca,2011,4257868700
lca,2012,4333896300
lca,2013,4495005200
lca,2014,4738853200
lca,2015,4881815700
lca,2016,5036886300
lca,2017,5391282900
lca,2018,5575843600
lca,2019,5720737200
lca,2020,4365286400
lie,1970,394000000
lie,1971,433599100
lie,1972,477178200
lie,1973,525137200
lie,1974,577916300
lie,1975,636000000
lie,1976,681125700
lie,1977,729453300
lie,1978,781209700
lie,1979,836638500
lie,1980,896000000
lie,1981,1005000000
lie,1982,1060000000
lie,1983,1100000000
lie,1984,1181000000
lie,1985,1300000000
lie,1986,1402000000
lie,1987,1570000000
lie,1988,1700000000
lie,1989,1832209500
lie,1990,1974700900
lie,1991,2128274000
lie,1992,2293790500
lie,1993,2472179200
lie,1994,2664441300
lie,1995,2871655600
lie,1996,3094985100
lie,1997,3335683000
lie,1998,3595100000
lie,1999,4001900000
lie,2000,4194900000
lie,2001,4205200000
lie,2002,4190500000
lie,2003,4135300000
lie,2004,4295500000
lie,2005,4556500000
lie,2006,5015500000
lie,2007,5523400000
lie,2008,5503700000
lie,2009,4901400000
lie,2010,5300400000
lie,2011,5097100000
lie,2012,5116100000
lie,2013,5924500000
lie,2014,6099300000
lie,2015,6032700000
lie,2016,6146200000
lie,2017,6375200000
lie,2018,6688000000
lie,2019,6643000000
lka,1960,6711000000
lka,1961,6875000000
lka,1962,6970000000
lka,1963,7382000000
lka,1964,7793000000
lka,1965,8084000000
lka,1966,8337000000
lka,1967,9037000000
lka,1968,10718000000
lka,1969,11695000000
lka,1970,13664000000
lka,1971,14050000000
lka,1972,15247000000
lka,1973,18404000000
lka,1974,23771000000
lka,1975,26577000000
lka,1976,30203000000
lka,1977,36407000000
lka,1978,42665000000
lka,1979,52387000000
lka,1980,66527000000
lka,1981,85005000000
lka,1982,99238000000
lka,1983,121601000000
lka,1984,153746000000
lka,1985,162375000000
lka,1986,179474000000
lka,1987,196723000000
lka,1988,221982000000
lka,1989,251891000000
lka,1990,321784000000
lka,1991,372345000000
lka,1992,425283000000
lka,1993,499565000000
lka,1994,579084000000
lka,1995,667772000000
lka,1996,768128000000
lka,1997,890272000000
lka,1998,1017986000000
lka,1999,1105963000000
lka,2000,1257636000000
lka,2001,1407398000000
lka,2002,1581885000000
lka,2003,1822468000000
lka,2004,2090841000000
lka,2005,2452782000000
lka,2006,2938680000000
lka,2007,3578688000000
lka,2008,4410682000000
lka,2009,4835293000000
lka,2010,6413668472900
lka,2011,7219106294600
lka,2012,8732463305600
lka,2013,9592124972100
lka,2014,10361151066500
lka,2015,10950620529700
lka,2016,11996083297100
lka,2017,13328103391200
lka,2018,14290906877600
lka,2019,15012953411600
lka,2020,14972995159500
lso,1960,24700000
lso,1961,25500000
lso,1962,29900000
lso,1963,33600000
lso,1964,37100000
lso,1965,39200000
lso,1966,40500000
lso,1967,42330000
lso,1968,43890000
lso,1969,47120000
lso,1970,49100000
lso,1971,54700000
lso,1972,62200000
lso,1973,84100000
lso,1974,102500000
lso,1975,110600000
lso,1976,128400000
lso,1977,168100000
lso,1978,231800000
lso,1979,244300000
lso,1980,336100000
lso,1981,381000000
lso,1982,378669300
lso,1983,430821700
lso,1984,491508700
lso,1985,598688800
lso,1986,728601700
lso,1987,820049600
lso,1988,1069429800
lso,1989,1299298400
lso,1990,1543104800
lso,1991,1944864200
lso,1992,2370108800
lso,1993,2730466600
lso,1994,3118491700
lso,1995,3633954700
lso,1996,4067667800
lso,1997,4598765700
lso,1998,5132795500
lso,1999,5576576200
lso,2000,6157651700
lso,2001,7108593800
lso,2002,8177271600
lso,2003,8758658800
lso,2004,9761984300
lso,2005,10698574300
lso,2006,12189415000
lso,2007,11850482200
lso,2008,14596098100
lso,2009,14751275500
lso,2010,16357791100
lso,2011,18726343500
lso,2012,20346890900
lso,2013,22840748400
lso,2014,26492017800
lso,2015,30107939300
lso,2016,31096417200
lso,2017,30727155800
lso,2018,33271968500
lso,2019,34187992900
lso,2020,30891000000
ltu,1995,7760934000
ltu,1996,9711149000
ltu,1997,11722435000
ltu,1998,13021016000
ltu,1999,12710580000
ltu,2000,13351454000
ltu,2001,14177014000
ltu,2002,15182389000
ltu,2003,16649996000
ltu,2004,18219669000
ltu,2005,20979923000
ltu,2006,24053291000
ltu,2007,29011219000
ltu,2008,32660067000
ltu,2009,26897015000
ltu,2010,28033833000
ltu,2011,31317168000
ltu,2012,33410163000
ltu,2013,35039541000
ltu,2014,36581311000
ltu,2015,37345698000
ltu,2016,38889862000
ltu,2017,42276297000
ltu,2018,45514803000
ltu,2019,48859870000
ltu,2020,49507223000
lux,1960,872493120
lux,1961,872765760
lux,1962,919076992
lux,1963,980593152
lux,1964,1119436032
lux,1965,1142294272
lux,1966,1200350208
lux,1967,1208136064
lux,1968,1321826688
lux,1969,1530592512
lux,1970,1806904000
lux,1971,1839994000
lux,1972,2074942000
lux,1973,2521662000
lux,1974,3074120000
lux,1975,2847543000
lux,1976,3276372000
lux,1977,3366812000
lux,1978,3683764000
lux,1979,4009743000
lux,1980,4363757000
lux,1981,4651394000
lux,1982,5212584000
lux,1983,5734446000
lux,1984,6357615000
lux,1985,6737198000
lux,1986,7403628000
lux,1987,7700995000
lux,1988,8584660000
lux,1989,9804800000
lux,1990,10585952000
lux,1991,11710667000
lux,1992,12368406000
lux,1993,13657727000
lux,1994,14681872000
lux,1995,15239441000
lux,1996,16037154000
lux,1997,17349210000
lux,1998,18131018000
lux,1999,20547759000
lux,2000,22986027000
lux,2001,23879889000
lux,2002,25011094000
lux,2003,26227287000
lux,2004,28189387000
lux,2005,30280986000
lux,2006,34175045000
lux,2007,37641903000
lux,2008,40009559000
lux,2009,39050743000
lux,2010,42402715000
lux,2011,44323466000
lux,2012,46526238000
lux,2013,49094489000
lux,2014,51791322000
lux,2015,54142304000
lux,2016,56208068000
lux,2017,58168784000
lux,2018,60362206000
lux,2019,62704166000
lux,2020,64221137000
lva,1995,4059337000
lva,1996,4682205000
lva,1997,5395984000
lva,1998,6014655000
lva,1999,6272632000
lva,2000,6868490000
lva,2001,7470967000
lva,2002,8406365000
lva,2003,9571793000
lva,2004,11096723000
lva,2005,13662280000
lva,2006,17199979000
lva,2007,22703836000
lva,2008,24527909000
lva,2009,19000008000
lva,2010,18087980000
lva,2011,19763840000
lva,2012,21924455000
lva,2013,22749010000
lva,2014,23625802000
lva,2015,24572126000
lva,2016,25371324000
lva,2017,26984433000
lva,2018,29153556000
lva,2019,30647222000
lva,2020,29510975000
mac,1982,7113000000
mac,1983,8457000000
mac,1984,10481000000
mac,1985,10895000000
mac,1986,12277000000
mac,1987,15681000000
mac,1988,18403000000
mac,1989,21737000000
mac,1990,26040000000
mac,1991,30138000000
mac,1992,39179000000
mac,1993,45141000000
mac,1994,50239000000
mac,1995,56142000000
mac,1996,57174000000
mac,1997,57961000000
mac,1998,54238000000
mac,1999,52328000000
mac,2000,54369000000
mac,2001,55112000000
mac,2002,59220000000
mac,2003,66147000000
mac,2004,85382000000
mac,2005,97415000000
mac,2006,119014000000
mac,2007,148181000000
mac,2008,168639000000
mac,2009,172363000000
mac,2010,225997000000
mac,2011,295438000000
mac,2012,345080000000
mac,2013,411739000000
mac,2014,438516000000
mac,2015,359708000000
mac,2016,360344000000
mac,2017,404839000000
mac,2018,446283000000
mac,2019,445530000000
mac,2020,204410000000
maf,2011,557400000
maf,2014,581800000
mar,1960,10309001200
mar,1961,10251001900
mar,1962,12041998300
mar,1963,13447000100
mar,1964,14160998400
mar,1965,14920000000
mar,1966,14556000000
mar,1967,15416000000
mar,1968,16555000000
mar,1969,18479000000
mar,1970,20021000000
mar,1971,22001000000
mar,1972,23345000000
mar,1973,25636000000
mar,1974,33540000000
mar,1975,36411000000
mar,1976,42356000000
mar,1977,49761000000
mar,1978,55154000000
mar,1979,62043000000
mar,1980,85537476200
mar,1981,92005760600
mar,1982,106560972000
mar,1983,115569012400
mar,1984,130613270700
mar,1985,150857283000
mar,1986,177191429000
mar,1987,181940170100
mar,1988,211017346900
mar,1989,223360363800
mar,1990,248753508800
mar,1991,281095960600
mar,1992,287825110800
mar,1993,294364249600
mar,1994,327664876700
mar,1995,333318637900
mar,1996,376190905400
mar,1997,372961514800
mar,1998,401523653400
mar,1999,408177051400
mar,2000,412897152700
mar,2001,446011646500
mar,2002,465492178600
mar,2003,498482124900
mar,2004,528763546800
mar,2005,552670895800
mar,2006,603737244600
mar,2007,647530000000
mar,2008,716959000000
mar,2009,748483000000
mar,2010,784624000000
mar,2011,820077000000
mar,2012,847881000000
mar,2013,897923000000
mar,2014,925376000000
mar,2015,987950000000
mar,2016,1013229000000
mar,2017,1063045000000
mar,2018,1108463000000
mar,2019,1152806000000
mar,2020,1089521000000
mco,1970,248154673
mco,1971,276753854
mco,1972,309506426
mco,1973,355399109
mco,1974,413492753
mco,1975,465363289
mco,1976,538411535
mco,1977,606644400
mco,1978,688386255
mco,1979,784717819
mco,1980,887770979
mco,1981,998480895
mco,1982,1145412852
mco,1983,1269390491
mco,1984,1381980699
mco,1985,1483277191
mco,1986,1599873239
mco,1987,1685212174
mco,1988,1816872491
mco,1989,1955132772
mco,1990,2059807011
mco,1991,2133563100
mco,1992,2208914400
mco,1993,2222652700
mco,1994,2302470400
mco,1995,2381969000
mco,1996,2447071400
mco,1997,2527188200
mco,1998,2639287900
mco,1999,2727659600
mco,2000,2874015300
mco,2001,2985317400
mco,2002,3087746500
mco,2003,3179966500
mco,2004,3310330800
mco,2005,3379700000
mco,2006,3653100000
mco,2007,4287100000
mco,2008,4421500000
mco,2009,3924100000
mco,2010,4048800000
mco,2011,4374200000
mco,2012,4469800000
mco,2013,4936000000
mco,2014,5321300000
mco,2015,5643600000
mco,2016,5847700000
mco,2017,5693000000
mco,2018,6091900000
mco,2019,6595900000
mco,2020,5967600000
mda,1995,6479715000
mda,1996,7797562000
mda,1997,8916975000
mda,1998,9122113000
mda,1999,12321554000
mda,2000,16019558000
mda,2001,19051531000
mda,2002,22555858000
mda,2003,27619000000
mda,2004,32032000000
mda,2005,37652000000
mda,2006,44754000000
mda,2007,53430000000
mda,2008,62922000000
mda,2009,60429803000
mda,2010,86275377000
mda,2011,98772814000
mda,2012,105480184000
mda,2013,119532871000
mda,2014,133481634000
mda,2015,145753642000
mda,2016,160814564000
mda,2017,178880890000
mda,2018,192508553000
mda,2019,210378058516.79901
mda,2020,206378470143.92999
mdg,1960,33230448600
mdg,1961,34518044700
mdg,1962,36499038200
mdg,1963,37489360900
mdg,1964,39619026900
mdg,1965,41153528800
mdg,1966,44446602700
mdg,1967,47219865200
mdg,1968,50934149000
mdg,1969,54871037800
mdg,1970,61754793100
mdg,1971,66484299800
mdg,1972,67623325500
mdg,1973,73689662300
mdg,1974,92310282400
mdg,1975,97857007500
mdg,1976,104270152200
mdg,1977,115907814700
mdg,1978,120488718100
mdg,1979,147354524100
mdg,1980,219806735653.01901
mdg,1981,258651160500.85501
mdg,1982,334695608112.85602
mdg,1983,403456303177.81201
mdg,1984,450466026085.65503
mdg,1985,503821809564.53601
mdg,1986,588144608773.83801
mdg,1987,687055223658.52795
mdg,1988,897581230652.51392
mdg,1989,1018387517766.55005
mdg,1990,1174798178536.07007
mdg,1991,1194714030900
mdg,1992,1384914810000
mdg,1993,1555254072800
mdg,1994,2160770675800
mdg,1995,3274384949700
mdg,1996,4005905771000
mdg,1997,4340454054100
mdg,1998,4790571869500
mdg,1999,5376276965400
mdg,2000,6265668346500
mdg,2001,7166084523000
mdg,2002,7312517881300
mdg,2003,7891241683000
mdg,2004,9465265240700
mdg,2005,11736268677000
mdg,2006,13701545530600
mdg,2007,15974088179600
mdg,2008,18322512467039.60156
mdg,2009,18812595595562.39844
mdg,2010,20863367561085.60156
mdg,2011,23393792064529.39844
mdg,2012,25415464299223.30078
mdg,2013,27417720538512.19922
mdg,2014,30240583633164.60156
mdg,2015,33216175581725.10156
mdg,2016,37637585995492.09375
mdg,2017,41058842551971.60156
mdg,2018,45886302016670.09375
mdg,2019,51035216506307.10156
mdg,2020,49453220483220.79688
mdv,1980,320600000
mdv,1981,338100000
mdv,1982,343700000
mdv,1983,407700000
mdv,1984,772000000
mdv,1985,902800000
mdv,1986,1014600000
mdv,1987,1302500000
mdv,1988,1480400000
mdv,1989,1713400000
mdv,1990,2054100000
mdv,1991,2505800000
mdv,1992,3010900000
mdv,1993,3532700000
mdv,1994,4124700000
mdv,1995,4696100000
mdv,1996,5301000000
mdv,1997,5981791800
mdv,1998,6356934600
mdv,1999,6935351900
mdv,2000,7348448200
mdv,2001,10651000000
mdv,2002,11482000000
mdv,2003,13467149500
mdv,2004,15703418400
mdv,2005,14891039200
mdv,2006,20162565000
mdv,2007,23915308300
mdv,2008,29077071200
mdv,2009,30019774400
mdv,2010,33128653500
mdv,2011,40511084400
mdv,2012,44345433600
mdv,2013,50633451400
mdv,2014,56866746500
mdv,2015,63146654300
mdv,2016,67300320800
mdv,2017,73152504100
mdv,2018,81586056100
mdv,2019,86258604700
mdv,2020,57568667700
mex,1960,163000000
mex,1961,177000000
mex,1962,190000000
mex,1963,212000000
mex,1964,251000000
mex,1965,273000000
mex,1966,304000000
mex,1967,332000000
mex,1968,367000000
mex,1969,406000000
mex,1970,444000000
mex,1971,490000000
mex,1972,565000000
mex,1973,691000000
mex,1974,900000000
mex,1975,1100000000
mex,1976,1371000000
mex,1977,1849000000
mex,1978,2337000000
mex,1979,3068000000
mex,1980,4718199000
mex,1981,6467003750
mex,1982,10411956500
mex,1983,18754719750
mex,1984,30919079000
mex,1985,50151964000
mex,1986,82317749000
mex,1987,203340645500
mex,1988,412821214250
mex,1989,544977748500
mex,1990,734801827000
mex,1991,945190132300
mex,1992,1123936450800
mex,1993,1560093286000
mex,1994,1781422460000
mex,1995,2311458453000
mex,1996,3123167939000
mex,1997,3962524166000
mex,1998,4810123454000
mex,1999,5738466369000
mex,2000,6693683014000
mex,2001,7069377272000
mex,2002,7455459195000
mex,2003,7868809553000
mex,2004,8828367434000
mex,2005,9562648113000
mex,2006,10630939426000
mex,2007,11504075512000
mex,2008,12353845281000
mex,2009,12162762846000
mex,2010,13366377171000
mex,2011,14665576472000
mex,2012,15817754584000
mex,2013,16277187078000
mex,2014,17484305607000
mex,2015,18572109415000
mex,2016,20129057371000
mex,2017,21934167572000
mex,2018,23524390183000
mex,2019,24453867508000
mex,2020,23073727049000
mhl,1981,31020000
mhl,1982,34918000
mhl,1983,41749000
mhl,1984,45144000
mhl,1985,43879000
mhl,1986,55989000
mhl,1987,62983000
mhl,1988,70688000
mhl,1989,72798000
mhl,1990,78476000
mhl,1991,82507000
mhl,1992,91063000
mhl,1993,99461000
mhl,1994,108071000
mhl,1995,120230000
mhl,1996,110858000
mhl,1997,110705600
mhl,1998,112279400
mhl,1999,114326300
mhl,2000,115347500
mhl,2001,122824000
mhl,2002,131738200
mhl,2003,131398500
mhl,2004,132440200
mhl,2005,136559500
mhl,2006,141515800
mhl,2007,148346700
mhl,2008,151898900
mhl,2009,149769600
mhl,2010,160407100
mhl,2011,172188500
mhl,2012,180436300
mhl,2013,184840400
mhl,2014,182142800
mhl,2015,183814300
mhl,2016,201510900
mhl,2017,213204100
mhl,2018,221588900
mhl,2019,239462200
mhl,2020,244462400
mkd,1990,532000000
mkd,1991,968000000
mkd,1992,12406000000
mkd,1993,62233000000
mkd,1994,154000000000
mkd,1995,178311000000
mkd,1996,185593000000
mkd,1997,195663000000
mkd,1998,205089000000
mkd,1999,219847000000
mkd,2000,248646000000
mkd,2001,252393000000
mkd,2002,258581000000
mkd,2003,268694000000
mkd,2004,280786000000
mkd,2005,308447000000
mkd,2006,334840000000
mkd,2007,372889000000
mkd,2008,414890000000
mkd,2009,414622000000
mkd,2010,437296000000
mkd,2011,464186000000
mkd,2012,466703000000
mkd,2013,501891000000
mkd,2014,527631000000
mkd,2015,558954000000
mkd,2016,594795000000
mkd,2017,618106000000
mkd,2018,660878000000
mkd,2019,692683000000
mkd,2020,664010000000
mli,1967,67771899900
mli,1968,85105803300
mli,1969,88364204000
mli,1970,99442196500
mli,1971,108826001400
mli,1972,122640998400
mli,1973,125639000100
mli,1974,129678999600
mli,1975,178032001000
mli,1976,224428998700
mli,1977,257924005900
mli,1978,275910000600
mli,1979,339380994000
mli,1980,371786770800
mli,1981,418187213000
mli,1982,438279978300
mli,1983,494534288400
mli,1984,538737901600
mli,1985,625462121600
mli,1986,641415139000
mli,1987,628310748700
mli,1988,646044880600
mli,1989,696019296000
mli,1990,730190242600
mli,1991,768496305400
mli,1992,749256034500
mli,1993,798031740400
mli,1994,1155850951900
mli,1995,1350907857400
mli,1996,1422331655700
mli,1997,1574218062200
mli,1998,1722870804900
mli,1999,2117674360000
mli,2000,2103270238000
mli,2001,2540202707500
mli,2002,2711115443400
mli,2003,2733678207000
mli,2004,2876233000000
mli,2005,3294055000000
mli,2006,3607837000000
mli,2007,3903961000000
mli,2008,4387928186200
mli,2009,4812024616500
mli,2010,5288939000000
mli,2011,6123929000000
mli,2012,6352360000000
mli,2013,6540560000000
mli,2014,7092793000000
mli,2015,7747690000000
mli,2016,8311915000000
mli,2017,8922205000000
mli,2018,9481952937800
mli,2019,10124689257300
mli,2020,10052835646900
mlt,1970,243350600
mlt,1971,250901100
mlt,1972,262301100
mlt,1973,296906700
mlt,1974,337694900
mlt,1975,425402300
mlt,1976,522816000
mlt,1977,615376500
mlt,1978,712482200
mlt,1979,836086200
mlt,1980,1005944800
mlt,1981,1120117200
mlt,1982,1185137400
mlt,1983,1174281500
mlt,1984,1183253700
mlt,1985,1221570400
mlt,1986,1313671500
mlt,1987,1409404200
mlt,1988,1556408800
mlt,1989,1719859000
mlt,1990,1885665200
mlt,1991,2070781200
mlt,1992,2244977100
mlt,1993,2412523300
mlt,1994,2639641300
mlt,1995,3059657400
mlt,1996,3209692400
mlt,1997,3410662500
mlt,1998,3629165900
mlt,1999,3829559100
mlt,2000,4153347600
mlt,2001,4285837200
mlt,2002,4515597900
mlt,2003,4787522700
mlt,2004,4895548700
mlt,2005,5159253700
mlt,2006,5403002100
mlt,2007,5790276400
mlt,2008,6206020700
mlt,2009,6259644900
mlt,2010,6815803600
mlt,2011,6924597600
mlt,2012,7364460000
mlt,2013,7944345700
mlt,2014,8751102000
mlt,2015,9996709900
mlt,2016,10589222895.9514
mlt,2017,11703493262.1437
mlt,2018,12587438960.0701
mlt,2019,13592197592.3167
mlt,2020,12823785223.9573
mmr,1961,6180002850
mmr,1962,6386003750
mmr,1963,7004002300
mmr,1964,7124000750
mmr,1965,7198499600
mmr,1966,7567998500
mmr,1967,7854499600
mmr,1968,8769001450
mmr,1969,9628000250
mmr,1970,10087499250
mmr,1971,10348499950
mmr,1972,10604499950
mmr,1973,11253499900
mmr,1974,15542000150
mmr,1975,21413000200
mmr,1976,25452000250
mmr,1977,28522500100
mmr,1978,30709000200
mmr,1979,33566500850
mmr,1980,36970999800
mmr,1981,40744499200
mmr,1982,44845500400
mmr,1983,48316999650
mmr,1984,51709999100
mmr,1985,54792998900
mmr,1986,57508499450
mmr,1987,63863001100
mmr,1988,72470505450
mmr,1989,100454506500
mmr,1990,138303701750
mmr,1991,169371900000
mmr,1992,218098550000
mmr,1993,304857700000
mmr,1994,416547400000
mmr,1995,538751550000
mmr,1996,698354500000
mmr,1997,955744500000
mmr,1998,1364642500000
mmr,1999,1900048000000
mmr,2000,2371526250000
mmr,2001,3050602350000
mmr,2002,4586863450000
mmr,2003,6670935450000
mmr,2004,8397772350000
mmr,2005,10682846950000
mmr,2006,14569761600000
mmr,2007,20094435250000
mmr,2008,26284700350000
mmr,2009,31563663550000
mmr,2010,36835402000000
mmr,2011,43042326300000
mmr,2012,48783573850000
mmr,2013,54635443000000
mmr,2014,61636758100000
mmr,2015,68987955700000
mmr,2016,74215745750000
mmr,2017,82700023600000
mmr,2018,92788955100000
mmr,2019,105258500800000
mmr,2020,114091028450700
mne,2000,1065699000
mne,2001,1295110000
mne,2002,1360353000
mne,2003,1510128000
mne,2004,1669783000
mne,2005,1814994000
mne,2006,2169629000
mne,2007,2689128000
mne,2008,3103332000
mne,2009,2993886000
mne,2010,3125090000
mne,2011,3264781000
mne,2012,3181477000
mne,2013,3362481000
mne,2014,3457922000
mne,2015,3654512000
mne,2016,3954212000
mne,2017,4299091000
mne,2018,4663130000
mne,2019,4950716700
mne,2020,4185552800
mng,1980,6304182300
mng,1981,6930297300
mng,1982,7657205800
mng,1983,8177209900
mng,1984,8394938400
mng,1985,8746021900
mng,1986,8688536600
mng,1987,9061834800
mng,1988,9613384700
mng,1989,10730900400
mng,1990,12803928300
mng,1991,22600674100
mng,1992,56130265400
mng,1993,227677404200
mng,1994,382103230300
mng,1995,651455743000
mng,1996,737996595800
mng,1997,932926210900
mng,1998,945461183000
mng,1999,1080531999700
mng,2000,1224062063100
mng,2001,1391878162500
mng,2002,1550609921100
mng,2003,1829072230300
mng,2004,2361156946300
mng,2005,3041405736500
mng,2006,4027558620100
mng,2007,4956647181200
mng,2008,6555569353600
mng,2009,6590637139700
mng,2010,9756588400000
mng,2011,13173763400000
mng,2012,16688419553500
mng,2013,19174242644900
mng,2014,22227054279400
mng,2015,22894780891000
mng,2016,23931342642400
mng,2017,28010710565700
mng,2018,32582629019300
mng,2019,37839225357900
mng,2020,37453275327600
mnp,2002,1284000000
mnp,2003,1239000000
mnp,2004,1210000000
mnp,2005,1061000000
mnp,2006,990000000
mnp,2007,938000000
mnp,2008,939000000
mnp,2009,795000000
mnp,2010,799000000
mnp,2011,729000000
mnp,2012,746000000
mnp,2013,772000000
mnp,2014,832000000
mnp,2015,910000000
mnp,2016,1230000000
mnp,2017,1560000000
mnp,2018,1302000000
mnp,2019,1182000000
moz,1991,5212121000
moz,1992,6643706300
moz,1993,10574824900
moz,1994,16887246700
moz,1995,26169773700
moz,1996,43557540400
moz,1997,53664259200
moz,1998,62506440000
moz,1999,76349210400
moz,2000,86132255600
moz,2001,111769803700
moz,2002,134420082700
moz,2003,149909139200
moz,2004,172320622100
moz,2005,196988678800
moz,2006,233100323900
moz,2007,270052925900
moz,2008,305123076800
moz,2009,327866001000
moz,2010,377114979400
moz,2011,418037213500
moz,2012,463921377300
moz,2013,510996643300
moz,2014,555447070200
moz,2015,637759618800
moz,2016,752701814200
moz,2017,840526219400
moz,2018,895566718700
moz,2019,962620791500
moz,2020,974511361100
mrt,1961,786035272.19622
mrt,1962,811007201.23928
mrt,1963,830334235.62291
mrt,1964,1108333466.64576
mrt,1965,1260613627.13629
mrt,1966,1315874009.94727
mrt,1967,1395269243.02044
mrt,1968,1537358939.62519
mrt,1969,1532599955.06644
mrt,1970,1718495912.40149
mrt,1971,1859935298.20012
mrt,1972,1977801467.81177
mrt,1973,2198739528.09018
mrt,1974,2778980966.89196
mrt,1975,3031857414.97303
mrt,1976,3489429302.12114
mrt,1977,3642544531.38663
mrt,1978,3714372668.64285
mrt,1979,4368511412.7604
mrt,1980,4811451713.20593
mrt,1981,5339078321.22774
mrt,1982,5740044703.01318
mrt,1983,6386498278.24657
mrt,1984,6854858975.52227
mrt,1985,7783452260.91863
mrt,1986,8825551540.18569
mrt,1987,9934158426.75175
mrt,1988,10649040849.7771
mrt,1989,12047768559.2002
mrt,1990,12147086350.0229
mrt,1991,17484721900
mrt,1992,18835185800
mrt,1993,22317103800
mrt,1994,24033814500
mrt,1995,27143980300
mrt,1996,29256854000
mrt,1997,31463957800
mrt,1998,38304841300
mrt,1999,41607896200
mrt,2000,42516905600
mrt,2001,44634477800
mrt,2002,48289612500
mrt,2003,53951335500
mrt,2004,62684948400
mrt,2005,77980678600
mrt,2006,105279845900
mrt,2007,112387258000
mrt,2008,124019067700
mrt,2009,123694877400
mrt,2010,155297484400
mrt,2011,190166085500
mrt,2012,199572130500
mrt,2013,217184508000
mrt,2014,199572600000
mrt,2015,200220600000
mrt,2016,225473200000
mrt,2017,243406900000
mrt,2018,262320017000
mrt,2019,289478027100
mrt,2020,294388904600
mus,1976,4704000000
mus,1977,5442000000
mus,1978,6258000000
mus,1979,7640000000
mus,1980,8697000000
mus,1981,10209000000
mus,1982,11725000000
mus,1983,12763000000
mus,1984,14360000000
mus,1985,16618000000
mus,1986,19700000000
mus,1987,24222000000
mus,1988,28683000000
mus,1989,33274000000
mus,1990,39440000000
mus,1991,44716910000
mus,1992,50179920700
mus,1993,57591925700
mus,1994,63905564500
mus,1995,70246666500
mus,1996,79365491500
mus,1997,88174655800
mus,1998,100041504300
mus,1999,109399819700
mus,2000,122410117200
mus,2001,134391830500
mus,2002,145055337400
mus,2003,162290576600
mus,2004,180908355100
mus,2005,191393481100
mus,2006,222870000000
mus,2007,255211000000
mus,2008,284254000000
mus,2009,291756000000
mus,2010,307957000000
mus,2011,330647000000
mus,2012,350644000000
mus,2013,372397000000
mus,2014,392062000000
mus,2015,409893000000
mus,2016,434765000000
mus,2017,457201000000
mus,2018,481256000000
mus,2019,498254000000
mus,2020,429692000000
mwi,1960,116400000
mwi,1961,124700000
mwi,1962,130800000
mwi,1963,136300000
mwi,1964,139100000
mwi,1965,163900000
mwi,1966,186000000
mwi,1967,195400000
mwi,1968,204300000
mwi,1969,221500000
mwi,1970,242100000
mwi,1971,303600000
mwi,1972,325500000
mwi,1973,364000000
mwi,1974,461500000
mwi,1975,529700000
mwi,1976,612000000
mwi,1977,728000000
mwi,1978,800700000
mwi,1979,864500000
mwi,1980,1005100000
