geo,time,dc_dac_bell_cd
irn,1987,560000.00238
irn,1988,250000
irn,1989,9999.99978
irn,1990,9999.99978
irn,1991,9999.99978
irn,1992,170000.00179
irn,1993,109999.9994
irn,1994,90000.00358
irn,1995,79999.99821
irn,1998,270000.01073
irn,2002,9999.99978
irn,2003,4360000.13351
irn,2004,2930000.06676
irn,2005,449999.98808
irn,2008,289999.99166
irn,2009,349999.99404
irn,2010,90000.00358
irn,2012,19999.99955
irn,2013,29999.99933
irn,2015,170000.00179
irn,2016,310000.00238
irn,2017,0
irn,2018,9999.99978
irn,2019,29999.99933
irq,1973,59999.99866
irq,1974,50000.00075
irq,1975,90000.00358
irq,1976,119999.99732
irq,1977,200000.00298
irq,1978,100000.00149
irq,1979,140000.0006
irq,1980,119999.99732
irq,1981,100000.00149
irq,1982,70000.0003
irq,1983,259999.99046
irq,1984,70000.0003
irq,1985,29999.99933
irq,1986,29999.99933
irq,1987,159999.99642
irq,1988,159999.99642
irq,1989,9999.99978
irq,1990,9999.99978
irq,1991,9999.99978
irq,1992,180000.00715
irq,1993,1029999.97139
irq,1994,90000.00358
irq,1995,550000.01192
irq,1996,189999.99762
irq,1997,70000.0003
irq,1998,70000.0003
irq,2001,19999.99955
irq,2003,-189999.99762
irq,2004,5210000.03815
irq,2005,248020004.27246
irq,2006,449999.98808
irq,2007,2230000.01907
irq,2008,103760002.13623
irq,2009,200000.00298
irq,2010,430000.00715
irq,2011,349999.99404
irq,2012,29999.99933
irq,2014,490000.00954
irq,2015,7409999.84741
irq,2016,18309999.46594
irq,2017,10979999.54224
irq,2018,12979999.54224
irq,2019,14180000.30518
isr,1966,39999.99911
isr,1967,29999.99933
isr,1968,9999.99978
isr,1969,29999.99933
isr,1970,29999.99933
isr,1971,70000.0003
isr,1972,189999.99762
isr,1973,29999.99933
isr,1974,419999.98689
isr,1975,500000
isr,1976,540000.02146
isr,1977,70000.0003
isr,1978,59999.99866
isr,1979,59999.99866
isr,1980,39999.99911
isr,1981,29999.99933
isr,1982,19999.99955
isr,1983,59999.99866
isr,1984,19999.99955
isr,1985,50000.00075
isr,1986,19999.99955
isr,1987,70000.0003
isr,1988,90000.00358
isr,1989,50000.00075
isr,1990,70000.0003
isr,1991,59999.99866
isr,1992,400000.00596
isr,1993,340000.00358
isr,1994,699999.98808
isr,1995,479999.98927
isr,1996,310000.00238
isr,1997,250000
isr,1998,289999.99166
isr,1999,400000.00596
isr,2001,159999.99642
isr,2002,300000.01192
isr,2003,119999.99732
isr,2004,119999.99732
jam,1969,9999.99978
jam,1970,19999.99955
jam,1971,39999.99911
jam,1972,19999.99955
jam,1973,9999.99978
jam,1974,9999.99978
jam,1975,9999.99978
jam,1976,19999.99955
jam,1977,19999.99955
jam,1978,9999.99978
jam,1979,9999.99978
jam,1980,150000.00596
jam,1981,79999.99821
jam,1982,209999.99344
jam,1983,1019999.98093
jam,1984,170000.00179
jam,1985,109999.9994
jam,1986,159999.99642
jam,1987,629999.99523
jam,1988,140000.0006
jam,1989,189999.99762
jam,1990,109999.9994
jam,1991,100000.00149
jam,1992,140000.0006
jam,1993,90000.00358
jam,1994,29999.99933
jam,1995,90000.00358
jam,1996,-109999.9994
jam,1997,7239999.77112
jam,1998,90000.00358
jam,1999,-79999.99821
jam,2001,379999.99523
jam,2002,939999.99762
jam,2003,2140000.1049
jam,2004,1929999.94755
jam,2005,2400000.09537
jam,2006,2930000.06676
jam,2007,4480000.01907
jam,2008,3549999.95232
jam,2009,8880000.11444
jam,2010,4280000.20981
jam,2011,3750000
jam,2012,3829999.92371
jam,2013,2390000.1049
jam,2014,1750000
jam,2015,920000.01669
jam,2016,479999.98927
jam,2017,140000.0006
jam,2018,209999.99344
jor,1969,9999.99978
jor,1970,9999.99978
jor,1972,50000.00075
jor,1973,129999.99523
jor,1974,109999.9994
jor,1975,129999.99523
jor,1976,90000.00358
jor,1977,9999.99978
jor,1978,259999.99046
jor,1979,129999.99523
jor,1980,100000.00149
jor,1981,189999.99762
jor,1982,59999.99866
jor,1983,29999.99933
jor,1984,79999.99821
jor,1985,59999.99866
jor,1986,109999.9994
jor,1987,140000.0006
jor,1988,140000.0006
jor,1989,100000.00149
jor,1990,140000.0006
jor,1991,6130000.11444
jor,1992,230000.00417
jor,1993,289999.99166
jor,1994,109999.9994
jor,1995,129999.99523
jor,1996,409999.99642
jor,1997,90000.00358
jor,1998,209999.99344
jor,2000,140000.0006
jor,2001,9999.99978
jor,2002,-439999.99762
jor,2003,899999.97616
jor,2004,-189999.99762
jor,2005,119999.99732
jor,2006,-50000.00075
jor,2007,-159999.99642
jor,2008,-180000.00715
jor,2009,-140000.0006
jor,2010,-200000.00298
jor,2011,200000.00298
jor,2012,-439999.99762
jor,2013,-170000.00179
jor,2014,-239999.99464
jor,2015,5659999.84741
jor,2016,11539999.96185
jor,2017,4480000.01907
jor,2018,3740000.00954
jor,2019,1370000.00477
kaz,1994,5230000.01907
kaz,1997,9999.99978
kaz,1998,9999.99978
kaz,1999,9999.99978
kaz,2005,409999.99642
kaz,2007,59999.99866
kaz,2009,50000.00075
kaz,2011,159999.99642
kaz,2013,9999.99978
kaz,2015,9999.99978
kaz,2016,0
kaz,2018,0
kaz,2019,9999.99978
ken,1967,29999.99933
ken,1968,29999.99933
ken,1969,29999.99933
ken,1970,9999.99978
ken,1971,9999.99978
ken,1972,19999.99955
ken,1973,50000.00075
ken,1974,39999.99911
ken,1975,39999.99911
ken,1976,70000.0003
ken,1977,2970000.02861
ken,1978,340000.00358
ken,1979,3970000.02861
ken,1980,2589999.91417
ken,1981,569999.99285
ken,1982,1340000.03338
ken,1983,1080000.04292
ken,1984,3170000.07629
ken,1985,2859999.8951
ken,1986,2130000.11444
ken,1987,2269999.98093
ken,1988,3039999.96185
ken,1989,3160000.08583
ken,1990,7579999.92371
ken,1991,16709999.08447
ken,1992,11109999.65668
ken,1993,9010000.22888
ken,1994,4010000.22888
ken,1995,5239999.77112
ken,1996,5480000.01907
ken,1997,6969999.79019
ken,1998,8079999.92371
ken,1999,5769999.98093
ken,2000,8619999.88556
ken,2001,4059999.94278
ken,2002,7860000.13351
ken,2003,6349999.90463
ken,2004,9600000.38147
ken,2005,7940000.05722
ken,2006,5389999.86649
ken,2007,3740000.00954
ken,2008,9350000.38147
ken,2009,28379999.16077
ken,2010,7280000.20981
ken,2011,20659999.84741
ken,2012,6699999.80927
ken,2013,17930000.30518
ken,2014,11510000.22888
ken,2015,12479999.54224
ken,2016,19379999.16077
ken,2017,24299999.23706
ken,2018,18579999.92371
ken,2019,13130000.11444
kgz,1994,9999.99978
kgz,1995,19999.99955
kgz,1996,9999.99978
kgz,1997,9999.99978
kgz,1998,9999.99978
kgz,1999,9999.99978
kgz,2000,9999.99978
kgz,2005,409999.99642
kgz,2006,189999.99762
kgz,2007,159999.99642
kgz,2008,629999.99523
kgz,2009,379999.99523
kgz,2010,790000.02146
kgz,2011,140000.0006
kgz,2017,0
khm,1968,19999.99955
khm,1969,19999.99955
khm,1970,19999.99955
khm,1971,19999.99955
khm,1972,9999.99978
khm,1973,79999.99821
khm,1974,90000.00358
khm,1975,129999.99523
khm,1976,100000.00149
khm,1978,19999.99955
khm,1979,349999.99404
khm,1980,1070000.05245
khm,1981,1259999.99046
khm,1982,340000.00358
khm,1983,430000.00715
khm,1984,259999.99046
khm,1985,59999.99866
khm,1986,340000.00358
khm,1987,340000.00358
khm,1988,39999.99911
khm,1989,39999.99911
khm,1990,340000.00358
khm,1991,200000.00298
khm,1992,3630000.11444
khm,1993,2670000.07629
khm,1994,2569999.93324
khm,1995,4989999.77112
khm,1996,5579999.92371
khm,1997,2900000.09537
khm,1998,2180000.06676
khm,1999,3309999.94278
khm,2000,3119999.88556
khm,2001,2789999.96185
khm,2002,3140000.1049
khm,2003,5329999.92371
khm,2004,5699999.80927
khm,2005,11810000.41962
khm,2006,11960000.03815
khm,2007,10369999.88556
khm,2008,16399999.61853
khm,2009,9239999.77112
khm,2010,5820000.17166
khm,2011,7159999.84741
khm,2012,5369999.88556
khm,2013,4030000.20981
khm,2014,4849999.90463
khm,2015,3849999.90463
khm,2016,3680000.06676
khm,2017,3819999.93324
khm,2018,4219999.79019
khm,2019,4059999.94278
kor,1967,29999.99933
kor,1968,29999.99933
kor,1969,59999.99866
kor,1970,70000.0003
kor,1971,29999.99933
kor,1972,29999.99933
kor,1973,70000.0003
kor,1974,90000.00358
kor,1975,90000.00358
kor,1976,109999.9994
kor,1977,930000.00715
kor,1978,3200000.04768
kor,1979,790000.02146
kor,1980,829999.98331
kor,1981,860000.01431
kor,1982,170000.00179
kor,1983,360000.01431
kor,1984,200000.00298
kor,1985,400000.00596
kor,1986,370000.00477
kor,1987,419999.98689
kor,1988,370000.00477
kor,1989,79999.99821
kor,1990,140000.0006
kor,1991,9999.99978
kor,1992,270000.01073
kor,1993,9999.99978
kor,1994,39999.99911
kor,1995,50000.00075
kor,1996,9999.99978
kor,1997,9999.99978
kor,1998,9999.99978
kor,1999,9999.99978
kos,2011,109999.9994
kos,2012,100000.00149
kos,2015,0
kos,2016,9999.99978
kos,2017,39999.99911
kwt,1977,39999.99911
kwt,2000,170000.00179
lao,1967,19999.99955
lao,1968,9999.99978
lao,1969,29999.99933
lao,1970,29999.99933
lao,1971,29999.99933
lao,1972,39999.99911
lao,1973,59999.99866
lao,1974,79999.99821
lao,1975,70000.0003
lao,1976,90000.00358
lao,1977,90000.00358
lao,1978,29999.99933
lao,1979,180000.00715
lao,1980,50000.00075
lao,1981,9999.99978
lao,1982,29999.99933
lao,1983,9999.99978
lao,1984,19999.99955
lao,1987,9999.99978
lao,1988,109999.9994
lao,1990,230000.00417
lao,1991,19999.99955
lao,1992,70000.0003
lao,1993,270000.01073
lao,1994,540000.02146
lao,1995,1029999.97139
lao,1996,2700000.04768
lao,1997,2819999.93324
lao,1998,3099999.90463
lao,1999,1580000.04292
lao,2000,1820000.05245
lao,2001,2019999.98093
lao,2002,3170000.07629
lao,2003,4099999.90463
lao,2004,5469999.79019
lao,2005,7050000.19073
lao,2006,6719999.79019
lao,2007,4519999.98093
lao,2008,2779999.97139
lao,2009,3190000.05722
lao,2010,1139999.98569
lao,2011,2740000.00954
lao,2012,2380000.11444
lao,2013,939999.99762
lao,2014,1809999.94278
lao,2015,1200000.04768
lao,2016,1440000.05722
lao,2017,400000.00596
lao,2018,409999.99642
lao,2019,39999.99911
lbn,1967,19999.99955
lbn,1968,19999.99955
lbn,1969,29999.99933
lbn,1970,50000.00075
lbn,1971,90000.00358
lbn,1972,250000
lbn,1973,1279999.97139
lbn,1974,1419999.95708
lbn,1975,1860000.01431
lbn,1976,2259999.99046
lbn,1977,119999.99732
lbn,1978,389999.98569
lbn,1979,449999.98808
lbn,1980,289999.99166
lbn,1981,3369999.88556
lbn,1982,839999.97377
lbn,1983,730000.01907
lbn,1984,939999.99762
lbn,1985,209999.99344
lbn,1986,239999.99464
lbn,1987,400000.00596
lbn,1988,540000.02146
lbn,1989,70000.0003
lbn,1990,250000
lbn,1991,39999.99911
lbn,1992,1179999.94755
lbn,1993,779999.97139
lbn,1994,709999.97854
lbn,1995,3859999.8951
lbn,1996,1350000.02384
lbn,1997,1659999.96662
lbn,1998,1049999.95232
lbn,1999,2730000.01907
lbn,2000,2029999.97139
lbn,2001,3200000.04768
lbn,2002,1460000.03815
lbn,2004,300000.01192
lbn,2005,400000.00596
lbn,2006,2339999.91417
lbn,2007,5460000.03815
lbn,2008,4559999.94278
lbn,2009,4780000.20981
lbn,2010,3990000.00954
lbn,2011,1570000.05245
lbn,2012,230000.00417
lbn,2013,490000.00954
lbn,2014,100000.00149
lbn,2015,9640000.34332
lbn,2016,9899999.61853
lbn,2017,4809999.94278
lbn,2018,6210000.03815
lbn,2019,5150000.09537
lbr,1971,9999.99978
lbr,1977,19999.99955
lbr,1978,50000.00075
lbr,1979,59999.99866
lbr,1980,59999.99866
lbr,1981,50000.00075
lbr,1982,50000.00075
lbr,1984,1470000.02861
lbr,1987,39999.99911
lbr,1988,180000.00715
lbr,1989,19999.99955
lbr,1990,19999.99955
lbr,1991,79999.99821
lbr,1992,1179999.94755
lbr,1993,50000.00075
lbr,1994,39999.99911
lbr,1995,100000.00149
lbr,1996,959999.97854
lbr,1997,610000.01431
lbr,1998,490000.00954
lbr,1999,50000.00075
lbr,2003,230000.00417
lbr,2005,509999.99046
lbr,2006,1230000.01907
lbr,2007,289999.99166
lbr,2009,9999.99978
lbr,2010,129999.99523
lbr,2011,47409999.84741
lbr,2012,29999.99933
lbr,2013,9999.99978
lbr,2014,7000000
lbr,2015,1480000.01907
lbr,2016,1440000.05722
lbr,2017,0
lbr,2018,19999.99955
lbr,2019,9999.99978
lby,1963,19999.99955
lby,1967,50000.00075
lby,1968,9999.99978
lby,1973,50000.00075
lby,1974,50000.00075
lby,1975,50000.00075
lby,1976,50000.00075
lby,1977,39999.99911
lby,1978,70000.0003
lby,1979,39999.99911
lby,1984,19999.99955
lby,1985,19999.99955
lby,1986,9999.99978
lby,1987,29999.99933
lby,1988,79999.99821
lby,1994,9999.99978
lby,1995,19999.99955
lby,2011,4519999.98093
lby,2012,159999.99642
lby,2013,109999.9994
lby,2014,100000.00149
lby,2015,79999.99821
lby,2016,170000.00179
lby,2017,100000.00149
lby,2018,3910000.08583
lby,2019,1490000.00954
lca,1990,29999.99933
lka,1970,19999.99955
lka,1971,19999.99955
lka,1974,19999.99955
lka,1975,19999.99955
lka,1976,50000.00075
lka,1977,29999.99933
lka,1978,109999.9994
lka,1979,529999.97139
lka,1980,250000
lka,1981,189999.99762
lka,1982,280000.00119
lka,1983,259999.99046
lka,1984,649999.97616
lka,1985,1110000.01431
lka,1986,990000.00954
lka,1987,839999.97377
lka,1988,970000.02861
lka,1989,449999.98808
lka,1990,1080000.04292
lka,1991,899999.97616
lka,1992,860000.01431
lka,1993,1320000.05245
lka,1994,670000.01669
lka,1995,740000.00954
lka,1996,419999.98689
lka,1997,250000
lka,1998,239999.99464
lka,1999,140000.0006
lka,2000,119999.99732
lka,2001,9999.99978
lka,2002,19999.99955
lka,2003,90000.00358
lka,2004,90000.00358
lka,2005,5369999.88556
lka,2006,769999.98093
lka,2007,1529999.97139
lka,2008,2220000.02861
lka,2009,5530000.20981
lka,2010,219999.99881
lka,2011,730000.01907
lka,2012,1299999.95232
lka,2013,419999.98689
lka,2014,3829999.92371
lka,2015,1720000.02861
lka,2016,750000
lka,2017,819999.99285
lka,2018,829999.98331
lka,2019,620000.00477
lso,1973,300000.01192
lso,1974,79999.99821
lso,1976,59999.99866
lso,1977,59999.99866
lso,1978,189999.99762
lso,1979,159999.99642
lso,1980,150000.00596
lso,1981,9999.99978
lso,1982,39999.99911
lso,1983,19999.99955
lso,1984,70000.0003
lso,1985,50000.00075
lso,1986,59999.99866
lso,1987,9999.99978
lso,1988,9999.99978
lso,1989,9999.99978
lso,1990,9999.99978
lso,1991,209999.99344
lso,1992,349999.99404
lso,1993,219999.99881
lso,1994,129999.99523
lso,1995,109999.9994
lso,1996,150000.00596
lso,1997,209999.99344
lso,2000,90000.00358
lso,2007,119999.99732
lso,2008,9999.99978
lso,2011,9999.99978
ltu,1992,200000.00298
ltu,1993,200000.00298
ltu,1996,119999.99732
ltu,1997,370000.00477
ltu,1999,119999.99732
ltu,2000,9999.99978
ltu,2002,9999.99978
ltu,2003,79999.99821
ltu,2004,419999.98689
lva,1996,670000.01669
lva,1997,140000.0006
lva,1999,100000.00149
lva,2002,9999.99978
lva,2003,39999.99911
lva,2004,59999.99866
mar,1965,50000.00075
mar,1966,259999.99046
mar,1967,800000.01192
mar,1968,1629999.99523
mar,1969,1259999.99046
mar,1970,1669999.95708
mar,1971,1320000.05245
mar,1972,2440000.05722
mar,1973,3369999.88556
mar,1974,4630000.11444
mar,1975,10659999.84741
mar,1976,9229999.54224
mar,1977,12319999.69482
mar,1978,14250000
mar,1979,15609999.65668
mar,1980,14159999.84741
mar,1981,15260000.22888
mar,1982,8970000.26703
mar,1983,8140000.34332
mar,1984,3849999.90463
mar,1985,5360000.13351
mar,1986,3849999.90463
mar,1987,4159999.84741
mar,1988,6210000.03815
mar,1989,1899999.97616
mar,1990,3079999.92371
mar,1991,7280000.20981
mar,1992,24950000.76294
mar,1993,9430000.30518
mar,1994,6449999.80927
mar,1995,5340000.15259
mar,1996,7920000.07629
mar,1997,11319999.69482
mar,1998,6510000.22888
mar,1999,6389999.86649
mar,2000,4849999.90463
mar,2001,2599999.90463
mar,2002,3980000.01907
mar,2003,10010000.22888
mar,2004,13340000.15259
mar,2005,17159999.84741
mar,2006,10260000.22888
mar,2007,12710000.03815
mar,2008,15220000.26703
mar,2009,22389999.38965
mar,2010,20709999.08447
mar,2011,28790000.91553
mar,2012,15520000.45776
mar,2013,13760000.22888
mar,2014,18969999.31335
mar,2015,15449999.80927
mar,2016,22209999.08447
mar,2017,16010000.22888
mar,2018,13149999.61853
mar,2019,15659999.84741
mda,2001,100000.00149
mda,2002,19999.99955
mda,2003,29999.99933
mda,2004,70000.0003
mda,2005,239999.99464
mda,2006,109999.9994
mda,2007,79999.99821
mda,2008,140000.0006
mda,2009,39999.99911
mda,2011,9999.99978
mda,2012,70000.0003
mda,2013,29999.99933
mda,2014,9999.99978
mda,2015,9999.99978
mda,2016,0
mda,2017,39999.99911
mda,2018,9999.99978
mda,2019,0
mdg,1967,140000.0006
mdg,1968,150000.00596
mdg,1969,129999.99523
mdg,1970,79999.99821
mdg,1971,109999.9994
mdg,1972,50000.00075
mdg,1973,59999.99866
mdg,1974,39999.99911
mdg,1975,109999.9994
mdg,1976,129999.99523
mdg,1977,219999.99881
mdg,1978,230000.00417
mdg,1979,340000.00358
mdg,1980,349999.99404
mdg,1981,2329999.92371
mdg,1982,289999.99166
mdg,1983,39999.99911
mdg,1984,129999.99523
mdg,1985,119999.99732
mdg,1986,340000.00358
mdg,1987,409999.99642
mdg,1988,349999.99404
mdg,1989,159999.99642
mdg,1990,460000.00834
mdg,1991,920000.01669
mdg,1992,730000.01907
mdg,1993,620000.00477
mdg,1994,730000.01907
mdg,1995,930000.00715
mdg,1996,649999.97616
mdg,1997,24590000.15259
mdg,1998,829999.98331
mdg,1999,2140000.1049
mdg,2000,2990000.00954
mdg,2001,360000.01431
mdg,2002,670000.01669
mdg,2003,1289999.96185
mdg,2004,1679999.94755
mdg,2005,419999.98689
mdg,2006,1090000.03338
mdg,2007,1899999.97616
mdg,2008,1769999.98093
mdg,2009,2019999.98093
mdg,2010,2130000.11444
mdg,2011,1870000.00477
mdg,2012,1700000.04768
mdg,2013,2079999.92371
mdg,2014,3190000.05722
mdg,2015,2079999.92371
mdg,2016,2319999.93324
mdg,2017,2400000.09537
mdg,2018,3029999.97139
mdg,2019,2279999.97139
mdv,1993,9999.99978
mdv,1996,9999.99978
mdv,1997,19999.99955
mdv,1998,19999.99955
mdv,1999,19999.99955
mdv,2000,9999.99978
mdv,2001,3230000.01907
mdv,2005,409999.99642
mdv,2006,1000000
mdv,2007,680000.00715
mdv,2014,-769999.98093
mdv,2015,-200000.00298
mdv,2016,-200000.00298
mdv,2017,-200000.00298
mex,1966,39999.99911
mex,1967,79999.99821
mex,1968,79999.99821
mex,1969,150000.00596
mex,1970,109999.9994
mex,1971,109999.9994
mex,1972,140000.0006
mex,1973,270000.01073
mex,1974,330000.01311
mex,1975,389999.98569
mex,1976,870000.00477
mex,1977,170000.00179
mex,1978,310000.00238
mex,1979,400000.00596
mex,1980,490000.00954
mex,1981,300000.01192
mex,1982,119999.99732
mex,1983,270000.01073
mex,1984,430000.00715
mex,1985,409999.99642
mex,1986,750000
mex,1987,600000.02384
mex,1988,860000.01431
mex,1989,589999.97377
mex,1990,3890000.1049
mex,1991,1360000.01431
mex,1992,1240000.00954
mex,1993,1750000
mex,1994,1080000.04292
mex,1995,1009999.99046
mex,1996,740000.00954
mex,1997,860000.01431
mex,1998,730000.01907
mex,1999,349999.99404
mex,2000,540000.02146
mex,2001,319999.99285
mex,2002,430000.00715
mex,2003,409999.99642
mex,2004,389999.98569
mex,2005,540000.02146
mex,2006,289999.99166
mex,2007,899999.97616
mex,2008,1360000.01431
mex,2009,980000.01907
mex,2010,579999.98331
mex,2011,649999.97616
mex,2012,439999.99762
mex,2013,560000.00238
mex,2014,79999.99821
mex,2015,50000.00075
mex,2016,9999.99978
mex,2017,59999.99866
mex,2018,79999.99821
mex,2019,50000.00075
mhl,2004,39999.99911
mkd,1994,1580000.04292
mkd,1995,670000.01669
mkd,1997,280000.00119
mkd,1998,560000.00238
mkd,1999,1500000
mkd,2000,379999.99523
mkd,2002,79999.99821
mkd,2004,560000.00238
mkd,2005,360000.01431
mkd,2006,109999.9994
mkd,2007,140000.0006
mkd,2008,200000.00298
mkd,2009,9999.99978
mkd,2010,50000.00075
mkd,2011,79999.99821
mkd,2017,0
mkd,2018,9999.99978
mkd,2019,9999.99978
mli,1967,9999.99978
mli,1968,19999.99955
mli,1969,19999.99955
mli,1970,19999.99955
mli,1971,9999.99978
mli,1972,19999.99955
mli,1973,189999.99762
mli,1974,239999.99464
mli,1975,1289999.96185
mli,1976,449999.98808
mli,1977,1850000.02384
mli,1978,1470000.02861
mli,1979,2930000.06676
mli,1980,1820000.05245
mli,1981,1440000.05722
mli,1982,1539999.96185
mli,1983,2710000.03815
mli,1984,1289999.96185
mli,1985,4320000.17166
mli,1986,2359999.8951
mli,1987,4199999.80927
mli,1988,2099999.90463
mli,1989,860000.01431
mli,1990,4409999.84741
mli,1991,2880000.11444
mli,1992,2160000.08583
mli,1993,1769999.98093
mli,1994,7349999.90463
mli,1995,3680000.06676
mli,1996,11319999.69482
mli,1997,4230000.01907
mli,1998,3180000.06676
mli,1999,5550000.19073
mli,2000,6250000
mli,2001,6619999.88556
mli,2002,8810000.41962
mli,2003,4460000.03815
mli,2004,9180000.30518
mli,2005,9489999.77112
mli,2006,13260000.22888
mli,2007,19360000.61035
mli,2008,23399999.61853
mli,2009,19610000.61035
mli,2010,18719999.31335
mli,2011,19579999.92371
mli,2012,15619999.88556
mli,2013,29709999.08447
mli,2014,18780000.68665
mli,2015,21629999.16077
mli,2016,22540000.91553
mli,2017,13159999.84741
mli,2018,13270000.45776
mli,2019,17399999.61853
mlt,1969,9999.99978
mlt,1973,9999.99978
mlt,1975,9999.99978
mlt,1994,19999.99955
mmr,1980,9999.99978
mmr,1983,9999.99978
mmr,1987,9999.99978
mmr,1988,19999.99955
mmr,1989,19999.99955
mmr,1990,19999.99955
mmr,1991,9999.99978
mmr,1992,29999.99933
mmr,1993,19999.99955
mmr,1994,19999.99955
mmr,1995,9999.99978
mmr,2006,79999.99821
mmr,2007,200000.00298
mmr,2008,2200000.04768
mmr,2009,59999.99866
mmr,2010,140000.0006
mmr,2011,839999.97377
mmr,2012,439999.99762
mmr,2013,2619999.88556
mmr,2014,7739999.77112
mmr,2015,250000
mmr,2016,230000.00417
mmr,2017,109999.9994
mmr,2018,70000.0003
mmr,2019,9999.99978
mne,2007,29999.99933
mne,2009,50000.00075
mne,2011,90000.00358
mne,2015,0
mne,2016,0
mne,2017,79999.99821
mne,2018,9999.99978
mne,2019,9999.99978
mng,1994,19999.99955
mng,1995,19999.99955
mng,1996,19999.99955
mng,1998,59999.99866
mng,1999,9999.99978
mng,2000,19999.99955
mng,2003,9999.99978
mng,2005,109999.9994
mng,2006,50000.00075
mng,2007,6429999.82834
mng,2009,70000.0003
mng,2010,9999.99978
mng,2011,9999.99978
mng,2012,109999.9994
mng,2014,39999.99911
mng,2015,0
mng,2018,2529999.97139
mng,2019,1899999.97616
mnp,1984,39999.99911
mnp,1985,79999.99821
moz,1976,9999.99978
moz,1977,389999.98569
moz,1978,189999.99762
moz,1979,280000.00119
moz,1980,829999.98331
moz,1981,109999.9994
moz,1982,409999.99642
moz,1983,230000.00417
moz,1984,699999.98808
moz,1985,1299999.95232
moz,1986,280000.00119
moz,1987,970000.02861
moz,1988,1679999.94755
moz,1989,769999.98093
moz,1990,699999.98808
moz,1991,2109999.8951
moz,1992,660000.02623
moz,1993,2859999.8951
moz,1994,3359999.8951
moz,1995,1090000.03338
moz,1996,7369999.88556
moz,1997,1370000.00477
moz,1998,670000.01669
moz,1999,949999.98808
moz,2000,2529999.97139
moz,2001,9500000
moz,2002,2750000
moz,2003,8710000.03815
moz,2004,10569999.69482
moz,2005,12210000.03815
moz,2006,12810000.41962
moz,2007,23399999.61853
moz,2008,25870000.83923
moz,2009,23139999.38965
moz,2010,33970001.2207
moz,2011,33470001.2207
moz,2012,11869999.88556
moz,2013,30899999.61853
moz,2014,21079999.92371
moz,2015,18979999.54224
moz,2016,16950000.76294
moz,2017,18530000.68665
moz,2018,12470000.26703
moz,2019,10310000.41962
mrt,1969,9999.99978
mrt,1970,9999.99978
mrt,1973,150000.00596
mrt,1974,50000.00075
mrt,1975,500000
mrt,1976,250000
mrt,1977,759999.99046
mrt,1978,920000.01669
mrt,1979,1039999.96185
mrt,1980,270000.01073
mrt,1981,200000.00298
mrt,1982,419999.98689
mrt,1983,39999.99911
mrt,1984,140000.0006
mrt,1985,1179999.94755
mrt,1986,280000.00119
mrt,1987,589999.97377
mrt,1988,349999.99404
mrt,1989,9999.99978
mrt,1990,389999.98569
mrt,1991,409999.99642
mrt,1992,289999.99166
mrt,1993,150000.00596
mrt,1994,29999.99933
mrt,1995,39999.99911
mrt,1996,9999.99978
mrt,1998,2470000.02861
mrt,1999,860000.01431
mrt,2000,2220000.02861
mrt,2001,1210000.03815
mrt,2002,1870000.00477
mrt,2003,1419999.95708
mrt,2004,629999.99523
mrt,2005,4150000.09537
mrt,2006,2539999.96185
mrt,2007,1580000.04292
mrt,2008,2119999.88556
mrt,2009,1129999.99523
mrt,2010,540000.02146
mrt,2011,370000.00477
mrt,2012,639999.98569
mrt,2013,289999.99166
mrt,2014,579999.98331
mrt,2015,649999.97616
mrt,2016,379999.99523
mrt,2017,159999.99642
mrt,2018,170000.00179
mrt,2019,150000.00596
mus,1968,29999.99933
mus,1971,9999.99978
mus,1974,9999.99978
mus,1975,50000.00075
mus,1976,50000.00075
mus,1978,90000.00358
mus,1979,310000.00238
mus,1980,259999.99046
mus,1981,239999.99464
mus,1982,219999.99881
mus,1983,140000.0006
mus,1984,109999.9994
mus,1985,70000.0003
mus,1986,70000.0003
mus,1987,439999.99762
mus,1988,59999.99866
mus,1991,9999.99978
mus,1992,29999.99933
mus,1993,479999.98927
mus,1994,289999.99166
mus,1995,400000.00596
mus,1996,39999.99911
mus,1997,79999.99821
mus,1998,980000.01907
mus,2000,620000.00477
mus,2001,509999.99046
mus,2002,439999.99762
mus,2003,430000.00715
mus,2004,500000
mus,2005,209999.99344
mus,2006,90000.00358
mwi,1973,9999.99978
mwi,1974,9999.99978
mwi,1975,29999.99933
mwi,1977,50000.00075
mwi,1978,39999.99911
mwi,1979,39999.99911
mwi,1980,29999.99933
mwi,1981,29999.99933
mwi,1982,29999.99933
mwi,1983,19999.99955
mwi,1984,19999.99955
mwi,1985,19999.99955
mwi,1986,29999.99933
mwi,1987,39999.99911
mwi,1988,109999.9994
mwi,1989,70000.0003
mwi,1990,4510000.22888
mwi,1991,1450000.04768
mwi,1992,2299999.95232
mwi,1993,460000.00834
mwi,1994,460000.00834
mwi,1995,409999.99642
mwi,1996,899999.97616
mwi,1997,59999.99866
mwi,1998,70000.0003
mwi,1999,59999.99866
mwi,2000,39999.99911
mwi,2001,810000.00238
mwi,2002,70000.0003
mwi,2003,1960000.03815
mwi,2004,129999.99523
mwi,2005,560000.00238
mwi,2006,2539999.96185
mwi,2007,3279999.97139
mwi,2008,3130000.11444
mwi,2009,9390000.34332
mwi,2010,12039999.96185
mwi,2011,8289999.96185
mwi,2012,14279999.73297
