geo,time,dc_dac_gbrl_cd
gib,1997,340000.00358
gib,1998,209999.99344
gib,1999,29999.99933
gib,2000,39999.99911
gib,2001,39999.99911
gib,2003,19999.99955
gin,1964,9999.99978
gin,1965,29999.99933
gin,1966,19999.99955
gin,1981,9999.99978
gin,1982,119999.99732
gin,1983,90000.00358
gin,1984,119999.99732
gin,1985,379999.99523
gin,1986,389999.98569
gin,1987,740000.00954
gin,1988,1169999.95708
gin,1989,750000
gin,1990,810000.00238
gin,1991,1779999.97139
gin,1992,1009999.99046
gin,1993,879999.99523
gin,1994,419999.98689
gin,1995,620000.00477
gin,1996,730000.01907
gin,1997,740000.00954
gin,1998,479999.98927
gin,1999,870000.00477
gin,2000,400000.00596
gin,2001,1090000.03338
gin,2002,2660000.08583
gin,2003,2109999.8951
gin,2004,3170000.07629
gin,2005,1470000.02861
gin,2006,959999.97854
gin,2007,1080000.04292
gin,2008,1159999.96662
gin,2009,870000.00477
gin,2011,280000.00119
gin,2012,2609999.8951
gin,2013,5829999.92371
gin,2014,460000.00834
gin,2015,479999.98927
gin,2016,150000.00596
gin,2017,550000.01192
gin,2018,460000.00834
gin,2019,829999.98331
gmb,1960,540000.02146
gmb,1961,1429999.94755
gmb,1962,2470000.02861
gmb,1963,5059999.94278
gmb,1964,2450000.04768
gmb,1965,3900000.09537
gmb,1966,2339999.91417
gmb,1967,2420000.07629
gmb,1968,2839999.91417
gmb,1969,2160000.08583
gmb,1970,860000.01431
gmb,1971,1259999.99046
gmb,1972,2130000.11444
gmb,1973,2019999.98093
gmb,1974,2359999.8951
gmb,1975,2940000.05722
gmb,1976,2819999.93324
gmb,1977,5559999.94278
gmb,1978,6800000.19073
gmb,1979,4400000.09537
gmb,1980,4670000.07629
gmb,1981,4070000.17166
gmb,1982,3759999.99046
gmb,1983,3130000.11444
gmb,1984,4409999.84741
gmb,1985,4119999.88556
gmb,1986,14020000.45776
gmb,1987,10939999.58038
gmb,1988,10649999.61853
gmb,1989,7059999.94278
gmb,1990,12390000.34332
gmb,1991,8380000.11444
gmb,1992,9960000.03815
gmb,1993,4300000.19073
gmb,1994,3299999.95232
gmb,1995,3619999.88556
gmb,1996,3329999.92371
gmb,1997,2430000.06676
gmb,1998,1490000.00954
gmb,1999,1940000.05722
gmb,2000,2099999.90463
gmb,2001,3769999.98093
gmb,2002,1730000.01907
gmb,2003,930000.00715
gmb,2004,490000.00954
gmb,2005,1509999.99046
gmb,2006,4099999.90463
gmb,2007,5030000.20981
gmb,2008,3769999.98093
gmb,2009,3730000.01907
gmb,2010,1980000.01907
gmb,2011,8819999.69482
gmb,2012,14100000.38147
gmb,2013,12670000.07629
gmb,2014,15100000.38147
gmb,2015,14579999.92371
gmb,2016,14579999.92371
gmb,2017,19899999.61853
gmb,2018,21520000.45776
gmb,2019,22049999.23706
gnb,1975,9999.99978
gnb,1976,29999.99933
gnb,1977,9999.99978
gnb,1978,3640000.1049
gnb,1979,370000.00477
gnb,1980,129999.99523
gnb,1981,1500000
gnb,1982,430000.00715
gnb,1983,159999.99642
gnb,1984,19999.99955
gnb,1986,90000.00358
gnb,1987,50000.00075
gnb,1988,90000.00358
gnb,1989,70000.0003
gnb,1990,59999.99866
gnb,1991,79999.99821
gnb,1992,19999.99955
gnb,1993,90000.00358
gnb,1994,39999.99911
gnb,1995,9999.99978
gnb,1996,19999.99955
gnb,1997,109999.9994
gnb,1999,19999.99955
gnb,2000,150000.00596
gnb,2001,29999.99933
gnb,2006,19999.99955
gnb,2007,50000.00075
gnb,2008,129999.99523
gnb,2009,129999.99523
gnb,2010,70000.0003
gnb,2011,70000.0003
gnb,2012,90000.00358
gnb,2013,0
gnb,2014,119999.99732
gnb,2015,29999.99933
gnb,2016,29999.99933
gnb,2017,29999.99933
gnb,2018,29999.99933
gnb,2019,90000.00358
gnq,1984,19999.99955
gnq,1987,340000.00358
gnq,1988,29999.99933
gnq,1989,140000.0006
gnq,1990,90000.00358
gnq,1996,19999.99955
gnq,1997,9999.99978
grd,1974,1200000.04768
grd,1975,579999.98331
grd,1976,159999.99642
grd,1977,660000.02623
grd,1978,409999.99642
grd,1979,280000.00119
grd,1980,319999.99285
grd,1981,-50000.00075
grd,1982,19999.99955
grd,1983,-19999.99955
grd,1984,829999.98331
grd,1985,1789999.96185
grd,1986,1080000.04292
grd,1987,1039999.96185
grd,1988,2059999.94278
grd,1989,2150000.09537
grd,1990,1399999.97616
grd,1991,4289999.96185
grd,1992,3180000.06676
grd,1993,600000.02384
grd,1994,639999.98569
grd,1995,409999.99642
grd,1996,589999.97377
grd,1997,-109999.9994
grd,1998,1429999.94755
grd,1999,449999.98808
grd,2000,409999.99642
grd,2001,500000
grd,2002,779999.97139
grd,2003,730000.01907
grd,2004,750000
grd,2005,10800000.19073
grd,2006,810000.00238
grd,2008,19999.99955
grd,2009,29999.99933
grd,2012,19999.99955
grd,2013,0
grd,2014,0
grd,2015,70000.0003
grd,2016,0
grd,2017,109999.9994
grd,2018,239999.99464
grd,2019,150000.00596
gtm,1966,9999.99978
gtm,1967,50000.00075
gtm,1969,9999.99978
gtm,1970,19999.99955
gtm,1973,39999.99911
gtm,1974,19999.99955
gtm,1975,29999.99933
gtm,1976,460000.00834
gtm,1977,9999.99978
gtm,1978,70000.0003
gtm,1979,29999.99933
gtm,1980,79999.99821
gtm,1981,29999.99933
gtm,1982,9999.99978
gtm,1985,9999.99978
gtm,1986,9999.99978
gtm,1988,9999.99978
gtm,1989,39999.99911
gtm,1990,150000.00596
gtm,1991,150000.00596
gtm,1992,140000.0006
gtm,1993,409999.99642
gtm,1994,150000.00596
gtm,1995,289999.99166
gtm,1996,689999.99762
gtm,1997,839999.97377
gtm,1998,400000.00596
gtm,1999,1960000.03815
gtm,2000,23219999.31335
gtm,2001,579999.98331
gtm,2002,569999.99285
gtm,2003,150000.00596
gtm,2004,-310000.00238
gtm,2005,70000.0003
gtm,2006,-4659999.84741
gtm,2007,-27610000.61035
gtm,2008,660000.02623
gtm,2009,720000.02861
gtm,2010,230000.00417
gtm,2011,90000.00358
gtm,2012,15020000.45776
gtm,2013,77029998.7793
gtm,2014,1769999.98093
gtm,2015,1629999.99523
gtm,2016,1480000.01907
gtm,2017,1240000.00954
gtm,2018,3000000
gtm,2019,1559999.94278
guy,1960,7460000.03815
guy,1961,8050000.19073
guy,1962,6780000.20981
guy,1963,4570000.17166
guy,1964,3240000.00954
guy,1965,3009999.99046
guy,1966,5639999.86649
guy,1967,2859999.8951
guy,1968,4369999.88556
guy,1969,4849999.90463
guy,1970,6230000.01907
guy,1971,4349999.90463
guy,1972,3140000.1049
guy,1973,-70000.0003
guy,1974,1250000
guy,1975,1580000.04292
guy,1976,689999.99762
guy,1977,-870000.00477
guy,1978,9350000.38147
guy,1979,1629999.99523
guy,1980,1070000.05245
guy,1981,1759999.99046
guy,1982,2829999.92371
guy,1983,2230000.01907
guy,1984,509999.99046
guy,1985,460000.00834
guy,1986,709999.97854
guy,1987,1009999.99046
guy,1988,930000.00715
guy,1989,10760000.22888
guy,1990,16280000.68665
guy,1991,10199999.80927
guy,1992,4199999.80927
guy,1993,8939999.58038
guy,1994,11899999.61853
guy,1995,9380000.11444
guy,1996,12159999.84741
guy,1997,150529998.7793
guy,1998,35259998.32153
guy,1999,16190000.53406
guy,2000,35450000.76294
guy,2001,18129999.16077
guy,2002,14869999.88556
guy,2003,9420000.07629
guy,2004,20290000.91553
guy,2005,12090000.15259
guy,2006,6329999.92371
guy,2007,4510000.22888
guy,2008,4659999.84741
guy,2009,2150000.09537
guy,2010,1620000.00477
guy,2011,589999.97377
guy,2012,889999.98569
guy,2013,629999.99523
guy,2014,1720000.02861
guy,2015,3400000.09537
guy,2016,889999.98569
guy,2017,1769999.98093
guy,2018,1500000
guy,2019,2559999.94278
hkg,1960,819999.99285
hkg,1961,-90000.00358
hkg,1962,-200000.00298
hkg,1963,-70000.0003
hkg,1964,-50000.00075
hkg,1965,-270000.01073
hkg,1966,550000.01192
hkg,1967,980000.01907
hkg,1968,129999.99523
hkg,1969,-180000.00715
hkg,1970,90000.00358
hkg,1971,2690000.05722
hkg,1972,1990000.00954
hkg,1973,-540000.02146
hkg,1974,-439999.99762
hkg,1975,-1620000.00477
hkg,1976,300000.01192
hkg,1977,769999.98093
hkg,1978,479999.98927
hkg,1979,50000.00075
hkg,1980,540000.02146
hkg,1981,-70000.0003
hkg,1982,-140000.0006
hkg,1983,-109999.9994
hkg,1984,-259999.99046
hkg,1985,400000.00596
hkg,1986,289999.99166
hkg,1987,360000.01431
hkg,1988,490000.00954
hkg,1989,400000.00596
hkg,1990,540000.02146
hkg,1991,-2019999.98093
hkg,1992,-77489997.86377
hkg,1993,600000.02384
hkg,1994,500000
hkg,1995,430000.00715
hkg,1996,119999.99732
hkg,1997,119999.99732
hnd,1964,3900000.09537
hnd,1965,9999.99978
hnd,1966,19999.99955
hnd,1967,29999.99933
hnd,1968,39999.99911
hnd,1969,29999.99933
hnd,1970,109999.9994
hnd,1971,200000.00298
hnd,1972,280000.00119
hnd,1973,129999.99523
hnd,1974,189999.99762
hnd,1975,610000.01431
hnd,1976,360000.01431
hnd,1977,1039999.96185
hnd,1978,600000.02384
hnd,1979,490000.00954
hnd,1980,779999.97139
hnd,1981,610000.01431
hnd,1982,1879999.99523
hnd,1983,2559999.94278
hnd,1984,1139999.98569
hnd,1985,889999.98569
hnd,1986,1110000.01431
hnd,1987,730000.01907
hnd,1988,2160000.08583
hnd,1989,1149999.97616
hnd,1990,1529999.97139
hnd,1991,2119999.88556
hnd,1992,2150000.09537
hnd,1993,2869999.88556
hnd,1994,2309999.94278
hnd,1995,1960000.03815
hnd,1996,1610000.01431
hnd,1997,1860000.01431
hnd,1998,2329999.92371
hnd,1999,3319999.93324
hnd,2000,959999.97854
hnd,2001,1169999.95708
hnd,2002,1889999.98569
hnd,2003,1100000.02384
hnd,2004,1230000.01907
hnd,2005,30229999.54224
hnd,2006,1090000.03338
hnd,2008,29999.99933
hnd,2009,100000.00149
hnd,2010,25260000.22888
hnd,2011,19999.99955
hnd,2012,10899999.61853
hnd,2013,59999.99866
hnd,2014,39999.99911
hnd,2015,280000.00119
hnd,2016,239999.99464
hnd,2017,610000.01431
hnd,2018,509999.99046
hnd,2019,419999.98689
hrv,1996,409999.99642
hrv,1997,1500000
hrv,1998,1059999.94278
hrv,1999,1730000.01907
hrv,2000,1570000.05245
hrv,2001,2460000.03815
hrv,2002,2099999.90463
hrv,2003,1649999.97616
hrv,2004,2309999.94278
hrv,2005,1820000.05245
hrv,2006,310000.00238
hrv,2007,1049999.95232
hrv,2008,1409999.96662
hrv,2009,1870000.00477
hrv,2010,1049999.95232
hti,1963,9999.99978
hti,1966,9999.99978
hti,1967,9999.99978
hti,1972,9999.99978
hti,1973,9999.99978
hti,1974,9999.99978
hti,1975,79999.99821
hti,1976,70000.0003
hti,1977,29999.99933
hti,1978,9999.99978
hti,1979,9999.99978
hti,1980,59999.99866
hti,1981,9999.99978
hti,1983,29999.99933
hti,1984,9999.99978
hti,1986,490000.00954
hti,1987,9999.99978
hti,1988,19999.99955
hti,1991,39999.99911
hti,1992,289999.99166
hti,1993,189999.99762
hti,1994,449999.98808
hti,1995,349999.99404
hti,1997,219999.99881
hti,1998,100000.00149
hti,2000,19999.99955
hti,2001,189999.99762
hti,2002,180000.00715
hti,2003,310000.00238
hti,2004,3519999.98093
hti,2005,1360000.01431
hti,2006,2009999.99046
hti,2009,7969999.79019
hti,2010,26170000.07629
hti,2011,15569999.69482
hti,2012,5170000.07629
hti,2013,14989999.77112
hti,2014,7710000.03815
hti,2015,5880000.11444
hti,2016,8090000.15259
hti,2017,6269999.98093
hti,2018,250000
hti,2019,560000.00238
hun,1990,1110000.01431
hun,1991,6650000.09537
hun,1992,9989999.77112
hun,1993,8359999.65668
hun,1994,9130000.11444
hun,1995,7909999.84741
hun,1996,7880000.11444
hun,1997,6260000.22888
hun,1998,5550000.19073
hun,1999,3450000.04768
hun,2000,3250000
hun,2001,2470000.02861
hun,2002,2420000.07629
hun,2003,730000.01907
idn,1962,109999.9994
idn,1963,150000.00596
idn,1964,90000.00358
idn,1965,29999.99933
idn,1966,9999.99978
idn,1967,1929999.94755
idn,1968,2630000.11444
idn,1969,5550000.19073
idn,1970,6309999.94278
idn,1971,14159999.84741
idn,1972,16940000.53406
idn,1973,19520000.45776
idn,1974,15699999.80927
idn,1975,12960000.03815
idn,1976,7289999.96185
idn,1977,8649999.61853
idn,1978,11329999.92371
idn,1979,18680000.30518
idn,1980,18399999.61853
idn,1981,11579999.92371
idn,1982,15560000.41962
idn,1983,10979999.54224
idn,1984,13880000.11444
idn,1985,37990001.67847
idn,1986,7309999.94278
idn,1987,10430000.30518
idn,1988,17219999.31335
idn,1989,14489999.77112
idn,1990,22379999.16077
idn,1991,38889999.38965
idn,1992,32680000.30518
idn,1993,34080001.83105
idn,1994,34060001.37329
idn,1995,56209999.08447
idn,1996,46080001.83105
idn,1997,57220001.2207
idn,1998,40060001.37329
idn,1999,40659999.84741
idn,2000,33860000.61035
idn,2001,23440000.53406
idn,2002,31719999.31335
idn,2003,37169998.16895
idn,2004,37360000.61035
idn,2005,24090000.15259
idn,2006,101559997.55859
idn,2007,71480003.35693
idn,2008,100690002.44141
idn,2009,68760002.13623
idn,2010,26850000.38147
idn,2011,-6820000.17166
idn,2012,9880000.11444
idn,2013,34369998.93188
idn,2014,25840000.15259
idn,2015,30350000.38147
idn,2016,23549999.23706
idn,2017,32750000
idn,2018,39930000.30518
idn,2019,42750000
ind,1960,82839996.33789
ind,1961,60599998.47412
ind,1962,61959999.08447
ind,1963,57700000.76294
ind,1964,94599998.47412
ind,1965,65360000.61035
ind,1966,89440002.44141
ind,1967,74279998.7793
ind,1968,65309997.55859
ind,1969,47599998.47412
ind,1970,86720001.2207
ind,1971,126000000
ind,1972,110769996.64307
ind,1973,88940002.44141
ind,1974,141720001.2207
ind,1975,113830001.83106
ind,1976,163889999.38965
ind,1977,106919998.16894
ind,1978,187220001.2207
ind,1979,258059997.55859
ind,1980,133910003.66211
ind,1981,280290008.54492
ind,1982,33610000.61035
ind,1983,144830001.83105
ind,1984,144089996.33789
ind,1985,93290000.91553
ind,1986,162110000.61035
ind,1987,76569999.69482
ind,1988,112559997.55859
ind,1989,81870002.74658
ind,1990,97129997.25342
ind,1991,148610000.61035
ind,1992,150330001.83105
ind,1993,79180000.30518
ind,1994,100410003.66211
ind,1995,142220001.2207
ind,1996,154320007.32422
ind,1997,153960006.71387
ind,1998,186600006.10352
ind,1999,131679992.67578
ind,2000,204160003.66211
ind,2001,173880004.88281
ind,2002,343720001.2207
ind,2003,329880004.88281
ind,2004,370149993.89648
ind,2005,579239990.23438
ind,2006,349299987.79297
ind,2007,510529998.7793
ind,2008,613119995.11719
ind,2009,630340026.85547
ind,2010,650340026.85547
ind,2011,453850006.10352
ind,2012,462859985.35156
ind,2013,419079986.57227
ind,2014,459000000
ind,2015,283540008.54492
ind,2016,124989997.86377
ind,2017,116069999.69482
ind,2018,126290000.91553
ind,2019,137529998.7793
irn,1960,-4869999.88556
irn,1962,469999.99881
irn,1963,730000.01907
irn,1964,740000.00954
irn,1965,540000.02146
irn,1966,2950000.04768
irn,1967,6619999.88556
irn,1968,2819999.93324
irn,1969,670000.01669
irn,1970,860000.01431
irn,1971,589999.97377
irn,1972,550000.01192
irn,1973,419999.98689
irn,1974,370000.00477
irn,1975,479999.98927
irn,1976,79999.99821
irn,1977,-209999.99344
irn,1978,-370000.00477
irn,1979,-490000.00954
irn,1980,-579999.98331
irn,1981,-490000.00954
irn,1982,-460000.00834
irn,1983,-389999.98569
irn,1984,-129999.99523
irn,1990,490000.00954
irn,1991,2460000.03815
irn,1992,3059999.94278
irn,1993,660000.02623
irn,1994,140000.0006
irn,1996,519999.98093
irn,1997,639999.98569
irn,1998,629999.99523
irn,1999,839999.97377
irn,2000,2920000.07629
irn,2001,2450000.04768
irn,2002,2819999.93324
irn,2003,1110000.01431
irn,2004,4800000.19073
irn,2005,709999.97854
irn,2007,490000.00954
irn,2008,1659999.96662
irn,2009,730000.01907
irn,2011,430000.00715
irn,2012,1159999.96662
irn,2013,560000.00238
irn,2014,1080000.04292
irn,2015,1519999.98093
irn,2016,1070000.05245
irn,2017,2089999.91417
irn,2018,1870000.00477
irn,2019,2000000
irq,1964,29999.99933
irq,1965,59999.99866
irq,1966,200000.00298
irq,1967,59999.99866
irq,1968,9999.99978
irq,1970,9999.99978
irq,1971,59999.99866
irq,1972,70000.0003
irq,1973,100000.00149
irq,1974,79999.99821
irq,1975,109999.9994
irq,1976,70000.0003
irq,1977,59999.99866
irq,1978,59999.99866
irq,1979,19999.99955
irq,1991,53540000.91553
irq,1992,4079999.92371
irq,1993,9390000.34332
irq,1994,13960000.03815
irq,1995,6699999.80927
irq,1996,11500000
irq,1997,6309999.94278
irq,1998,6489999.77112
irq,1999,10970000.26703
irq,2000,14000000
irq,2001,12630000.11444
irq,2002,13739999.77112
irq,2003,179979995.72754
irq,2004,275100006.10352
irq,2005,1317520019.53125
irq,2006,203000000
irq,2007,69169998.16895
irq,2008,639039978.02734
irq,2009,48560001.37329
irq,2010,30979999.54224
irq,2011,13380000.11444
irq,2012,10890000.34332
irq,2013,10960000.03815
irq,2014,63169998.16895
irq,2015,84699996.94824
irq,2016,160429992.67578
irq,2017,106669998.16894
irq,2018,98629997.25342
irq,2019,98660003.66211
isr,1960,-589999.97377
isr,1964,-579999.98331
isr,1966,289999.99166
isr,1967,340000.00358
isr,1988,19999.99955
isr,1989,39999.99911
isr,1990,39999.99911
isr,1991,19999.99955
isr,1992,9999.99978
isr,1993,9999.99978
isr,1994,9999.99978
isr,1995,19999.99955
isr,1996,9999.99978
isr,1997,19999.99955
isr,1998,29999.99933
jam,1961,10090000.15259
jam,1962,10489999.77112
jam,1963,300000.01192
jam,1964,589999.97377
jam,1965,5309999.94278
jam,1966,3829999.92371
jam,1967,1350000.02384
jam,1968,6849999.90463
jam,1969,5590000.15259
jam,1970,2000000
jam,1971,4769999.98093
jam,1972,5610000.13351
jam,1973,3039999.96185
jam,1974,5579999.92371
jam,1975,1549999.95232
jam,1976,649999.97616
jam,1977,720000.02861
jam,1978,36689998.62671
jam,1979,12489999.77112
jam,1980,7679999.82834
jam,1981,13460000.03815
jam,1982,6150000.09537
jam,1983,4460000.03815
jam,1984,560000.00238
jam,1985,3849999.90463
jam,1986,3180000.06676
jam,1987,4719999.79019
jam,1988,8520000.45776
jam,1989,4480000.01907
jam,1990,6869999.88556
jam,1991,6369999.88556
jam,1992,5079999.92371
jam,1993,419999.98689
jam,1994,1860000.01431
jam,1995,790000.02146
jam,1996,-6730000.01907
jam,1997,-4820000.17166
jam,1998,5909999.84741
jam,1999,4190000.05722
jam,2000,4719999.79019
jam,2001,6659999.84741
jam,2002,7369999.88556
jam,2003,8489999.77112
jam,2004,13010000.22888
jam,2005,23139999.38965
jam,2006,14479999.54224
jam,2007,2130000.11444
jam,2008,6019999.98093
jam,2009,8289999.96185
jam,2010,3920000.07629
jam,2011,10329999.92371
jam,2012,14229999.54224
jam,2013,19440000.53406
jam,2014,10170000.07629
jam,2015,11779999.73297
jam,2016,8720000.26703
jam,2017,10090000.15259
jam,2018,10729999.54224
jam,2019,12449999.80927
jor,1960,8069999.69482
jor,1961,9390000.34332
jor,1962,7820000.17166
jor,1963,6150000.09537
jor,1964,8020000.45776
jor,1965,8199999.80927
jor,1966,7289999.96185
jor,1967,5940000.05722
jor,1968,3470000.02861
jor,1969,5099999.90463
jor,1970,2569999.93324
jor,1971,7420000.07629
jor,1972,5329999.92371
jor,1973,4630000.11444
jor,1974,1059999.94278
jor,1975,13960000.03815
jor,1976,5760000.22888
jor,1977,4429999.82834
jor,1978,4360000.13351
jor,1979,26930000.30518
jor,1980,7829999.92371
jor,1981,10949999.80927
jor,1982,3200000.04768
jor,1983,1000000
jor,1984,4780000.20981
jor,1985,-639999.98569
jor,1986,4119999.88556
jor,1987,2730000.01907
jor,1988,2019999.98093
jor,1989,7929999.82834
jor,1990,9909999.84741
jor,1991,5480000.01907
jor,1992,5469999.79019
jor,1993,7329999.92371
jor,1994,6389999.86649
jor,1995,11670000.07629
jor,1996,7670000.07629
jor,1997,12149999.61853
jor,1998,6659999.84741
jor,1999,7460000.03815
jor,2000,7400000.09537
jor,2001,8539999.96185
jor,2002,4969999.79019
jor,2003,3849999.90463
jor,2004,4650000.09537
jor,2005,6050000.19073
jor,2006,850000.02384
jor,2007,449999.98808
jor,2008,4500000
jor,2009,1519999.98093
jor,2010,2640000.1049
jor,2011,2650000.09537
jor,2012,7530000.20981
jor,2013,26100000.38147
jor,2014,30520000.45776
jor,2015,87769996.64307
jor,2016,235970001.2207
jor,2017,78519996.64307
jor,2018,184270004.27246
jor,2019,167440002.44141
kaz,1992,119999.99732
kaz,1993,759999.99046
kaz,1994,2250000
kaz,1995,4250000
kaz,1996,3920000.07629
kaz,1997,3759999.99046
kaz,1998,2960000.03815
kaz,1999,2009999.99046
kaz,2000,1360000.01431
kaz,2001,850000.02384
kaz,2002,1129999.99523
kaz,2003,1879999.99523
kaz,2004,1759999.99046
kaz,2005,1649999.97616
kaz,2006,170000.00179
kaz,2007,660000.02623
kaz,2008,5420000.07629
kaz,2009,6949999.80927
kaz,2010,340000.00358
kaz,2011,2730000.01907
kaz,2012,5219999.79019
kaz,2013,2799999.95232
kaz,2014,2930000.06676
kaz,2015,8289999.96185
kaz,2016,4699999.80927
kaz,2017,1529999.97139
kaz,2018,2430000.06676
kaz,2019,3579999.92371
ken,1960,20120000.83923
ken,1961,56869998.93188
ken,1962,43139999.38965
ken,1963,47849998.47412
ken,1964,47959999.08447
ken,1965,53250000
ken,1966,31139999.38965
ken,1967,20610000.61035
ken,1968,23930000.30518
ken,1969,23290000.91553
ken,1970,23530000.68665
ken,1971,19149999.61853
ken,1972,23940000.53406
ken,1973,21139999.38965
ken,1974,23649999.61853
ken,1975,12000000
ken,1976,28790000.91553
ken,1977,14289999.96185
ken,1978,40939998.62671
ken,1979,47759998.32153
ken,1980,39139999.38965
ken,1981,61659999.84741
ken,1982,46389999.38965
ken,1983,37310001.37329
ken,1984,39259998.32153
ken,1985,32470001.2207
ken,1986,34919998.16895
ken,1987,32180000.30518
ken,1988,75120002.74658
ken,1989,72559997.55859
ken,1990,67339996.33789
ken,1991,66279998.7793
ken,1992,47279998.7793
ken,1993,39490001.67847
ken,1994,44299999.23706
ken,1995,34790000.91553
ken,1996,43750000
ken,1997,46599998.47412
ken,1998,54080001.83105
ken,1999,55020000.45776
ken,2000,73110000.61035
ken,2001,55119998.93188
ken,2002,54389999.38965
ken,2003,79410003.66211
ken,2004,45810001.37329
ken,2005,86279998.7793
ken,2006,107800003.05176
ken,2007,111290000.91553
ken,2008,91379997.25342
ken,2009,131220001.2207
ken,2010,105230003.35693
ken,2011,142020004.27246
ken,2012,161320007.32422
ken,2013,249229995.72754
ken,2014,222009994.50684
ken,2015,237699996.94824
ken,2016,180580001.83105
ken,2017,196759994.50684
ken,2018,154889999.38965
ken,2019,171429992.67578
kgz,1993,699999.98808
kgz,1994,330000.01311
kgz,1995,879999.99523
kgz,1996,920000.01669
kgz,1997,1289999.96185
kgz,1998,1049999.95232
kgz,1999,1590000.03338
kgz,2000,2180000.06676
kgz,2001,2390000.1049
kgz,2002,4469999.79019
kgz,2003,7070000.17166
kgz,2004,6289999.96185
kgz,2005,9359999.65668
kgz,2006,11189999.58038
kgz,2007,12949999.80927
kgz,2008,13710000.03815
kgz,2009,8939999.58038
kgz,2010,7309999.94278
kgz,2011,11899999.61853
kgz,2012,6409999.84741
kgz,2013,8390000.34332
kgz,2014,9800000.19073
kgz,2015,4130000.11444
kgz,2016,1360000.01431
kgz,2017,4579999.92371
kgz,2018,5400000.09537
kgz,2019,6789999.96185
khm,1963,59999.99866
khm,1964,70000.0003
khm,1965,39999.99911
khm,1967,9999.99978
khm,1968,9999.99978
khm,1969,899999.97616
khm,1970,109999.9994
khm,1971,259999.99046
khm,1972,579999.98331
khm,1973,620000.00477
khm,1974,660000.02623
khm,1975,150000.00596
khm,1976,19999.99955
khm,1977,9999.99978
khm,1979,1490000.00954
khm,1980,1129999.99523
khm,1983,1019999.98093
khm,1988,180000.00715
khm,1989,460000.00834
khm,1990,189999.99762
khm,1991,1899999.97616
khm,1992,1669999.95708
khm,1993,6559999.94278
khm,1994,6989999.77112
khm,1995,10670000.07629
khm,1996,12279999.73297
khm,1997,7369999.88556
khm,1998,9899999.61853
khm,1999,7510000.22888
khm,2000,13029999.73297
khm,2001,11720000.26703
khm,2002,13199999.80927
khm,2003,15010000.22888
khm,2004,17610000.61035
khm,2005,21469999.31335
khm,2006,22299999.23706
khm,2007,24559999.46594
khm,2008,30389999.38965
khm,2009,32310001.37329
khm,2010,26010000.22888
khm,2011,6099999.90463
khm,2012,23100000.38147
khm,2013,17139999.38965
khm,2014,3180000.06676
khm,2015,4250000
khm,2016,2759999.99046
khm,2017,5130000.11444
khm,2018,5539999.96185
khm,2019,3519999.98093
kir,1960,19999.99955
kir,1961,259999.99046
kir,1962,319999.99285
kir,1963,409999.99642
kir,1964,270000.01073
kir,1965,419999.98689
kir,1966,560000.00238
kir,1967,1330000.04292
kir,1968,1250000
kir,1969,1289999.96185
kir,1970,2019999.98093
kir,1971,2309999.94278
kir,1972,3869999.88556
kir,1973,5380000.11444
kir,1974,5010000.22888
kir,1975,5280000.20981
kir,1976,3579999.92371
kir,1977,4329999.92371
kir,1978,6739999.77112
kir,1979,5489999.77112
kir,1980,13609999.65668
kir,1981,9539999.96185
kir,1982,9340000.15259
kir,1983,8960000.03815
kir,1984,5250000
kir,1985,4570000.17166
kir,1986,4230000.01907
kir,1987,3789999.96185
kir,1988,3359999.8951
kir,1989,2740000.00954
kir,1990,2950000.04768
kir,1991,3220000.02861
kir,1992,2289999.96185
kir,1993,1169999.95708
kir,1994,1470000.02861
kir,1995,1370000.00477
kir,2006,90000.00358
kir,2007,70000.0003
kir,2008,29999.99933
kir,2009,29999.99933
kir,2010,59999.99866
kir,2011,29999.99933
kir,2012,29999.99933
kir,2013,19999.99955
kir,2014,29999.99933
kir,2015,19999.99955
kir,2016,19999.99955
kir,2017,19999.99955
kir,2018,9999.99978
kir,2019,39999.99911
kna,1974,3259999.99046
kna,1975,1139999.98569
kna,1976,1700000.04768
kna,1977,1220000.02861
kna,1978,1350000.02384
kna,1979,1309999.94278
kna,1980,1590000.03338
kna,1981,980000.01907
kna,1982,1330000.04292
kna,1983,1110000.01431
kna,1984,1100000.02384
kna,1985,1070000.05245
kna,1986,1259999.99046
kna,1987,2190000.05722
kna,1988,3559999.94278
kna,1989,1009999.99046
kna,1990,1490000.00954
kna,1991,1990000.00954
kna,1992,3069999.93324
kna,1993,1190000.05722
kna,1994,829999.98331
kna,1995,759999.99046
kna,1996,1279999.97139
kna,1997,349999.99404
kna,1998,790000.02146
kna,1999,159999.99642
kna,2000,29999.99933
kna,2003,79999.99821
kna,2007,9999.99978
kna,2012,3730000.01907
kna,2013,90000.00358
kor,1960,9999.99978
kor,1963,19999.99955
kor,1964,59999.99866
kor,1965,140000.0006
kor,1966,400000.00596
kor,1967,1230000.01907
kor,1968,200000.00298
kor,1969,29999.99933
kor,1971,159999.99642
kor,1972,330000.01311
kor,1973,620000.00477
kor,1974,449999.98808
kor,1975,800000.01192
kor,1976,430000.00715
kor,1977,349999.99404
kor,1978,389999.98569
kor,1979,419999.98689
kor,1980,519999.98093
kor,1981,180000.00715
kor,1982,109999.9994
kor,1983,109999.9994
kor,1984,150000.00596
kor,1985,170000.00179
kor,1986,129999.99523
kor,1987,289999.99166
kor,1988,360000.01431
kor,1989,180000.00715
