geo,time,dt_oda_odat_gn_zs
mdv,1999,5.44954
mdv,2000,3.05213
mdv,2001,2.63707
mdv,2002,2.46235
mdv,2003,1.67205
mdv,2004,2.23145
mdv,2005,6.39226
mdv,2006,2.22157
mdv,2007,2.12815
mdv,2008,2.6602
mdv,2009,1.3919
mdv,2010,3.87716
mdv,2011,2.00953
mdv,2012,2.17022
mdv,2013,0.74028
mdv,2014,0.6744
mdv,2015,0.63517
mdv,2016,0.56405
mdv,2017,1.06153
mdv,2018,2.73325
mdv,2019,1.42791
mex,1960,0.06127
mex,1961,0.61487
mex,1962,0.25064
mex,1963,0.01851
mex,1964,-0.1167
mex,1965,0.23052
mex,1966,0.15369
mex,1967,0.13747
mex,1968,0.09371
mex,1969,0.06775
mex,1970,0.08577
mex,1971,0.04369
mex,1972,0.04776
mex,1973,0.02427
mex,1974,0.03118
mex,1975,0.02511
mex,1976,0.02359
mex,1977,0.02326
mex,1978,0.01743
mex,1979,0.0515
mex,1980,0.03392
mex,1981,0.04387
mex,1982,0.08708
mex,1983,0.10185
mex,1984,0.05368
mex,1985,0.08105
mex,1986,0.21208
mex,1987,0.12541
mex,1988,0.10221
mex,1989,0.05374
mex,1990,0.07059
mex,1991,0.0953
mex,1992,0.09593
mex,1993,0.09127
mex,1994,0.08739
mex,1995,0.11841
mex,1996,0.07694
mex,1997,0.02334
mex,1998,0.00586
mex,1999,0.00782
mex,2000,-0.00584
mex,2001,0.01332
mex,2002,0.01786
mex,2003,0.01614
mex,2004,0.01764
mex,2005,0.02328
mex,2006,0.0256
mex,2007,0.01087
mex,2008,0.01355
mex,2009,0.0211
mex,2010,0.04351
mex,2011,0.08324
mex,2012,0.03463
mex,2013,0.04545
mex,2014,0.06351
mex,2015,0.02812
mex,2016,0.07711
mex,2017,0.06685
mex,2018,0.04618
mex,2019,0.04347
mhl,1995,21.84436
mhl,1996,51.71149
mhl,1997,38.73654
mhl,1998,29.65368
mhl,1999,39.56996
mhl,2000,31.30233
mhl,2001,42.28796
mhl,2002,33.26201
mhl,2003,31.06543
mhl,2004,29.47858
mhl,2005,31.42486
mhl,2006,30.51171
mhl,2007,27.85502
mhl,2008,28.08663
mhl,2009,32.27474
mhl,2010,12.74547
mhl,2011,40.28898
mhl,2012,40.15203
mhl,2013,42.27883
mhl,2014,24.40971
mhl,2015,22.96452
mhl,2016,4.76952
mhl,2017,26.45571
mhl,2018,19.26472
mhl,2019,22.37775
mkd,1993,0.12644
mkd,1994,2.96786
mkd,1995,1.68836
mkd,1996,2.29572
mkd,1997,2.5469
mkd,1998,2.82618
mkd,1999,7.30451
mkd,2000,6.77453
mkd,2001,6.72497
mkd,2002,6.8937
mkd,2003,5.44598
mkd,2004,4.67464
mkd,2005,3.6979
mkd,2006,2.93909
mkd,2007,2.53963
mkd,2008,2.07154
mkd,2009,2.08058
mkd,2010,2.09474
mkd,2011,1.86556
mkd,2012,1.54927
mkd,2013,1.86273
mkd,2014,1.90068
mkd,2015,2.19873
mkd,2016,1.64277
mkd,2017,1.38084
mkd,2018,1.40054
mkd,2019,1.17924
mli,1967,6.25801
mli,1968,8.15997
mli,1969,6.88609
mli,1970,6.23793
mli,1971,7.57839
mli,1972,7.78278
mli,1973,12.57879
mli,1974,21.70534
mli,1975,17.56427
mli,1976,9.34509
mli,1977,10.49645
mli,1978,12.7347
mli,1979,11.85608
mli,1980,15.30793
mli,1981,15.16732
mli,1982,15.97784
mli,1983,17.22704
mli,1984,26.38274
mli,1985,27.71407
mli,1986,20.72075
mli,1987,17.39455
mli,1988,20.31774
mli,1989,20.49582
mli,1990,17.97265
mli,1991,16.52365
mli,1992,15.2188
mli,1993,13.11674
mli,1994,21.38066
mli,1995,20.32322
mli,1996,17.95109
mli,1997,16.23816
mli,1998,12.08606
mli,1999,10.43512
mli,2000,9.82628
mli,2001,10.65181
mli,2002,11.46713
mli,2003,12.2145
mli,2004,11.10166
mli,2005,11.995
mli,2006,13.07415
mli,2007,12.99439
mli,2008,10.16055
mli,2009,10.08395
mli,2010,10.62825
mli,2011,10.11443
mli,2012,8.30911
mli,2013,10.90989
mli,2014,8.84005
mli,2015,9.38122
mli,2016,8.8281
mli,2017,9.14966
mli,2018,9.05497
mli,2019,11.17655
mlt,1970,7.24416
mlt,1971,5.62967
mlt,1972,4.71147
mlt,1973,7.46831
mlt,1974,5.22839
mlt,1975,6.3854
mlt,1976,5.27265
mlt,1977,4.61364
mlt,1978,4.69353
mlt,1979,4.97446
mlt,1980,1.18183
mlt,1981,3.62695
mlt,1982,1.82555
mlt,1983,3.48584
mlt,1984,0.94243
mlt,1985,1.51598
mlt,1986,0.45113
mlt,1987,-0.07733
mlt,1988,-0.13386
mlt,1989,-0.23342
mlt,1990,0.19391
mlt,1991,0.74663
mlt,1992,0.14622
mlt,1993,1.09783
mlt,1994,1.39063
mlt,1995,0.2439
mlt,1996,1.87276
mlt,1997,0.58512
mlt,1998,0.5509
mlt,1999,0.60089
mlt,2000,0.54231
mlt,2001,0.04133
mlt,2002,0.24512
mmr,1961,3.66733
mmr,1962,4.66856
mmr,1963,6.36567
mmr,1964,4.49057
mmr,1965,4.24379
mmr,1966,5.27908
mmr,1967,3.90537
mmr,1968,2.91738
mmr,1969,5.18705
mmr,1970,3.97504
mmr,1971,7.30378
mmr,1972,6.99912
mmr,1973,10.58642
mmr,1974,6.67874
mmr,1975,4.84921
mmr,1976,5.63536
mmr,1977,9.30843
mmr,1978,24.00834
mmr,1979,38.34874
mmr,1980,30.44954
mmr,1981,25.6386
mmr,1982,22.5092
mmr,1983,20.59527
mmr,1984,19.06027
mmr,1985,25.24475
mmr,1986,24.78944
mmr,1987,23.25496
mmr,1988,30.42132
mmr,1989,9.15542
mmr,1990,8.34292
mmr,1991,9.322
mmr,1992,5.515
mmr,1993,3.79596
mmr,1994,4.72252
mmr,1995,3.35193
mmr,1996,0.8673
mmr,1997,1.08681
mmr,1998,1.57195
mmr,1999,1.43473
mmr,2000,1.56657
mmr,2001,2.16348
mmr,2002,2.15216
mmr,2003,1.75719
mmr,2004,1.43078
mmr,2005,1.57333
mmr,2006,1.36753
mmr,2007,1.36015
mmr,2008,2.4898
mmr,2009,1.2861
mmr,2010,0.98393
mmr,2011,0.72552
mmr,2012,0.89721
mmr,2013,6.73221
mmr,2014,2.27833
mmr,2015,1.92991
mmr,2016,2.63227
mmr,2017,2.58019
mmr,2018,2.62794
mmr,2019,3.13295
mne,2003,0.45044
mne,2004,0.92326
mne,2005,0.16915
mne,2006,3.45419
mne,2007,2.83739
mne,2008,2.26481
mne,2009,1.8357
mne,2010,1.94618
mne,2011,2.76419
mne,2012,2.47998
mne,2013,2.57466
mne,2014,2.16011
mne,2015,2.41351
mne,2016,1.94295
mne,2017,2.38648
mne,2018,2.80498
mne,2019,1.72954
mng,1981,0.10438
mng,1982,0.09479
mng,1983,0.07422
mng,1984,0.10293
mng,1985,0.24142
mng,1986,0.22526
mng,1987,0.15552
mng,1988,0.12081
mng,1989,0.18514
mng,1990,0.51844
mng,1991,2.92994
mng,1992,7.80964
mng,1993,14.41324
mng,1994,17.24948
mng,1995,10.74678
mng,1996,12.40686
mng,1997,15.70228
mng,1998,15.2724
mng,1999,16.69585
mng,2000,16.3975
mng,2001,14.4788
mng,2002,13.18625
mng,2003,13.48468
mng,2004,11.0797
mng,2005,7.89746
mng,2006,5.41023
mng,2007,5.1261
mng,2008,4.23206
mng,2009,6.99086
mng,2010,4.33701
mng,2011,3.53278
mng,2012,3.93647
mng,2013,3.6265
mng,2014,2.82136
mng,2015,2.21864
mng,2016,3.17414
mng,2017,7.75507
mng,2018,2.79245
mng,2019,2.48948
moz,1991,30.20869
moz,1992,58.36263
moz,1993,45.35256
moz,1994,45.08471
moz,1995,38.1299
moz,1996,23.55568
moz,1997,20.77844
moz,1998,20.25386
moz,1999,13.98812
moz,2000,16.60803
moz,2001,18.58729
moz,2002,43.70212
moz,2003,17.09905
moz,2004,16.68021
moz,2005,15.76417
moz,2006,19.22098
moz,2007,18.10469
moz,2008,16.72852
moz,2009,17.30988
moz,2010,18.08425
moz,2011,14.6214
moz,2012,12.72907
moz,2013,13.67189
moz,2014,12.02461
moz,2015,11.62315
moz,2016,13.13573
moz,2017,14.08194
moz,2018,12.53243
moz,2019,12.64374
mrt,1961,0.63437
mrt,1962,1.3636
mrt,1963,0.96322
mrt,1964,5.38095
mrt,1965,3.6422
mrt,1966,8.14156
mrt,1967,4.41943
mrt,1968,6.96426
mrt,1969,4.22351
mrt,1970,2.51924
mrt,1971,4.54052
mrt,1972,3.55839
mrt,1973,6.39042
mrt,1974,16.12577
mrt,1975,12.35428
mrt,1976,28.77838
mrt,1977,23.54496
mrt,1978,30.87769
mrt,1979,18.48667
mrt,1980,17.17511
mrt,1981,21.15072
mrt,1982,17.65287
mrt,1983,16.28095
mrt,1984,16.68744
mrt,1985,21.68109
mrt,1986,20.6556
mrt,1987,15.30524
mrt,1988,13.62047
mrt,1989,18.0408
mrt,1990,16.31195
mrt,1991,10.48993
mrt,1992,9.51612
mrt,1993,18.99415
mrt,1994,14.38052
mrt,1995,11.41214
mrt,1996,12.62701
mrt,1997,11.44493
mrt,1998,8.05816
mrt,1999,11.0489
mrt,2000,12.47028
mrt,2001,16.49746
mrt,2002,19.82968
mrt,2003,12.36932
mrt,2004,8.02177
mrt,2005,6.29207
mrt,2006,5.6256
mrt,2007,8.14042
mrt,2008,8.7739
mrt,2009,7.88801
mrt,2010,6.71963
mrt,2011,5.77548
mrt,2012,6.26844
mrt,2013,4.19271
mrt,2014,4.11175
mrt,2015,5.50314
mrt,2016,4.89132
mrt,2017,4.3526
mrt,2018,6.12879
mrt,2019,5.28881
mus,1976,2.39903
mus,1977,2.72431
mus,1978,4.34508
mus,1979,2.68266
mus,1980,2.98478
mus,1981,5.3134
mus,1982,4.62035
mus,1983,3.82706
mus,1984,3.35713
mus,1985,2.58442
mus,1986,3.83456
mus,1987,3.40316
mus,1988,2.7416
mus,1989,2.79077
mus,1990,3.35618
mus,1991,2.35173
mus,1992,1.41225
mus,1993,0.81852
mus,1994,0.41998
mus,1995,0.59235
mus,1996,0.46437
mus,1997,1.00871
mus,1998,0.97535
mus,1999,0.96646
mus,2000,0.44656
mus,2001,0.4599
mus,2002,0.49129
mus,2003,-0.25092
mus,2004,0.49964
mus,2005,0.53081
mus,2006,0.27019
mus,2007,0.82645
mus,2008,1.06941
mus,2009,1.69943
mus,2010,1.25685
mus,2011,1.64331
mus,2012,1.46216
mus,2013,1.11577
mus,2014,0.32321
mus,2015,0.61825
mus,2016,0.32004
mus,2017,0.10039
mus,2018,0.43565
mus,2019,0.14049
mwi,1960,2.5884
mwi,1961,4.79893
mwi,1962,6.40883
mwi,1963,8.72857
mwi,1964,17.48692
mwi,1965,15.17664
mwi,1966,12.54873
mwi,1967,11.59647
mwi,1968,19.82097
mwi,1969,10.6239
mwi,1970,12.97774
mwi,1971,8.72127
mwi,1972,9.0099
mwi,1973,6.65007
mwi,1974,7.34697
mwi,1975,10.1015
mwi,1976,9.47737
mwi,1977,10.10608
mwi,1978,10.7722
mwi,1979,14.29423
mwi,1980,12.40825
mwi,1981,11.83227
mwi,1982,10.83158
mwi,1983,10.02273
mwi,1984,15.73607
mwi,1985,10.42772
mwi,1986,17.31892
mwi,1987,24.49336
mwi,1988,28.32399
mwi,1989,27.09122
mwi,1990,27.23111
mwi,1991,25.4781
mwi,1992,32.83338
mwi,1993,24.51345
mwi,1994,41.37899
mwi,1995,32.23102
mwi,1996,21.96844
mwi,1997,13.1235
mwi,1998,25.43266
mwi,1999,25.76308
mwi,2000,26.25125
mwi,2001,24.4214
mwi,2002,11.00255
mwi,2003,16.40392
mwi,2004,14.79253
mwi,2005,15.86382
mwi,2006,18.2533
mwi,2007,17.37693
mwi,2008,17.45239
mwi,2009,12.61708
mwi,2010,14.84202
mwi,2011,10.11964
mwi,2012,19.87056
mwi,2013,21.1419
mwi,2014,15.81668
mwi,2015,17.05356
mwi,2016,22.95063
mwi,2017,17.38593
mwi,2018,13.38224
mwi,2019,11.22455
mys,1960,0.72387
mys,1961,1.02765
mys,1962,1.11605
mys,1963,0.51869
mys,1964,0.6607
mys,1965,0.77367
mys,1966,0.98775
mys,1967,0.73301
mys,1968,0.78004
mys,1969,0.86248
mys,1970,0.693
mys,1971,1.02269
mys,1972,1.02012
mys,1973,0.59798
mys,1974,0.75249
mys,1975,1.09176
mys,1976,0.5885
mys,1977,0.55788
mys,1978,0.50959
mys,1979,0.61472
mys,1980,0.5697
mys,1981,0.59142
mys,1982,0.52692
mys,1983,0.61684
mys,1984,1.02685
mys,1985,0.78256
mys,1986,0.7362
mys,1987,1.19868
mys,1988,0.30597
mys,1989,0.375
mys,1990,1.1068
mys,1991,0.61688
mys,1992,0.36135
mys,1993,0.14762
mys,1994,0.09266
mys,1995,0.12623
mys,1996,-0.47481
mys,1997,-0.25393
mys,1998,0.29553
mys,1999,0.19813
mys,2000,0.05645
mys,2001,0.03409
mys,2002,0.09479
mys,2003,0.1058
mys,2004,0.25288
mys,2005,0.0213
mys,2006,0.15278
mys,2007,0.10669
mys,2008,0.06983
mys,2009,0.07059
mys,2010,-0.00249
mys,2011,0.01403
mys,2012,0.00605
mys,2013,-0.03626
mys,2014,0.00609
mys,2015,-0.0002
mys,2016,-0.01769
mys,2017,-0.00943
mys,2018,-0.00994
mys,2019,0.00168
nam,1983,0.00045
nam,1985,0.39519
nam,1986,0.92819
nam,1987,0.75004
nam,1988,0.98537
nam,1989,2.42003
nam,1990,4.20919
nam,1991,5.8033
nam,1992,4.10775
nam,1993,4.65876
nam,1994,3.71756
nam,1995,4.6439
nam,1996,4.62782
nam,1997,3.96157
nam,1998,4.61999
nam,1999,4.69881
nam,2000,3.86643
nam,2001,3.08857
nam,2002,3.97698
nam,2003,2.87545
nam,2004,2.62067
nam,2005,1.59042
nam,2006,1.88261
nam,2007,2.57775
nam,2008,2.45866
nam,2009,3.82427
nam,2010,2.4117
nam,2011,2.31633
nam,2012,2.01633
nam,2013,2.17317
nam,2014,1.82974
nam,2015,1.2581
nam,2016,1.61912
nam,2017,1.50417
nam,2018,1.21008
nam,2019,1.21757
ncl,1966,10.47461
ncl,1967,6.44868
ncl,1968,7.33618
ncl,1969,6.27117
ncl,1970,6.37375
ncl,1971,9.23462
ncl,1972,10.84432
ncl,1973,13.76377
ncl,1974,9.73481
ncl,1975,7.92381
ncl,1976,5.82353
ncl,1977,9.31926
ncl,1978,13.59449
ncl,1979,14.19465
ncl,1980,16.74216
ncl,1981,15.44063
ncl,1982,17.53925
ncl,1983,22.07905
ncl,1984,16.39436
ncl,1985,17.0059
ncl,1986,17.19689
ncl,1987,18.99276
ncl,1988,12.59664
ncl,1989,12.88738
ncl,1990,11.95561
ncl,1991,11.70707
ncl,1992,12.24331
ncl,1993,13.98639
ncl,1994,13.44082
ncl,1995,12.43537
ncl,1996,10.98263
ncl,1997,10.29494
ncl,1998,10.71397
ncl,1999,10.29158
ner,1960,0.00887
ner,1961,0.40827
ner,1962,0.82119
ner,1963,0.77246
ner,1964,2.56045
ner,1965,2.25369
ner,1966,3.14987
ner,1967,3.33895
ner,1968,4.78746
ner,1969,5.35392
ner,1970,4.86416
ner,1971,5.90667
ner,1972,5.8299
ner,1973,7.48355
ner,1974,13.21606
ner,1975,13.20849
ner,1976,11.85127
ner,1977,7.36045
ner,1978,8.898
ner,1979,8.40816
ner,1980,6.68242
ner,1981,9.10586
ner,1982,13.21546
ner,1983,9.84866
ner,1984,11.21315
ner,1985,21.28617
ner,1986,16.09829
ner,1987,16.33241
ner,1988,16.62016
ner,1989,13.56354
ner,1990,10.96022
ner,1991,11.16791
ner,1992,10.45703
ner,1993,11.00595
ner,1994,19.15259
ner,1995,11.73488
ner,1996,10.25449
ner,1997,14.21654
ner,1998,10.66462
ner,1999,7.09466
ner,2000,8.95412
ner,2001,10.10849
ner,2002,10.12043
ner,2003,13.53011
ner,2004,13.74577
ner,2005,11.23108
ner,2006,10.72782
ner,2007,9.48444
ner,2008,7.99956
ner,2009,6.06787
ner,2010,8.94988
ner,2011,6.91167
ner,2012,9.1431
ner,2013,7.50302
ner,2014,8.08508
ner,2015,8.55427
ner,2016,8.87299
ner,2017,10.55751
ner,2018,8.94764
ner,2019,11.05663
nga,1960,0.78204
nga,1961,0.68353
nga,1962,0.63558
nga,1963,0.40592
nga,1964,0.82588
nga,1965,1.33196
nga,1966,1.11764
nga,1967,1.42367
nga,1968,1.3645
nga,1969,1.32527
nga,1970,0.89015
nga,1971,1.25763
nga,1972,0.73289
nga,1973,0.54204
nga,1974,0.30277
nga,1975,0.29987
nga,1976,0.14608
nga,1977,0.11779
nga,1978,0.11036
nga,1979,0.05481
nga,1980,0.05632
nga,1981,0.02409
nga,1982,0.02467
nga,1983,0.04849
nga,1984,0.04455
nga,1985,0.0436
nga,1986,0.10888
nga,1987,0.13448
nga,1988,0.2403
nga,1989,0.82067
nga,1990,0.49871
nga,1991,0.5536
nga,1992,0.57714
nga,1993,1.13525
nga,1994,0.60248
nga,1995,0.50418
nga,1996,0.38643
nga,1997,0.38268
nga,1998,0.39272
nga,1999,0.26252
nga,2000,0.27456
nga,2001,0.23997
nga,2002,0.33549
nga,2003,0.3186
nga,2004,0.45742
nga,2005,3.9331
nga,2006,4.93904
nga,2007,0.74252
nga,2008,0.39904
nga,2009,0.58483
nga,2010,0.60003
nga,2011,0.47316
nga,2012,0.44192
nga,2013,0.52033
nga,2014,0.46905
nga,2015,0.51299
nga,2016,0.63093
nga,2017,0.92215
nga,2018,0.87233
nga,2019,0.81147
nic,1960,3.81407
nic,1961,4.00818
nic,1962,2.89322
nic,1963,2.72597
nic,1964,2.79816
nic,1965,1.69689
nic,1966,2.19559
nic,1967,1.81927
nic,1968,1.74873
nic,1969,2.31958
nic,1970,3.13078
nic,1971,1.96539
nic,1972,1.36148
nic,1973,2.78595
nic,1974,2.17677
nic,1975,1.84732
nic,1976,1.55554
nic,1977,1.12971
nic,1978,1.47856
nic,1979,5.96057
nic,1980,8.90052
nic,1981,4.21694
nic,1982,4.19843
nic,1983,3.65756
nic,1984,3.57994
nic,1985,4.00832
nic,1986,5.1886
nic,1987,3.78547
nic,1988,9.74398
nic,1989,30.23577
nic,1990,33.36377
nic,1991,68.95608
nic,1992,47.17743
nic,1993,23.92368
nic,1994,15.8914
nic,1995,15.09489
nic,1996,22.1724
nic,1997,8.58514
nic,1998,11.33739
nic,1999,12.83002
nic,2000,10.23192
nic,2001,16.23244
nic,2002,8.29063
nic,2003,14.38922
nic,2004,19.71832
nic,2005,10.63546
nic,2006,9.52759
nic,2007,10.09695
nic,2008,8.00012
nic,2009,8.21777
nic,2010,6.00348
nic,2011,5.64491
nic,2012,5.26205
nic,2013,4.74505
nic,2014,3.78018
nic,2015,3.73273
nic,2016,3.40645
nic,2017,4.30306
nic,2018,2.85912
nic,2019,3.20499
npl,1960,1.69573
npl,1961,2.01707
npl,1962,1.57466
npl,1963,3.26392
npl,1964,3.92865
npl,1965,2.43177
npl,1966,1.69826
npl,1967,1.68533
npl,1968,1.4115
npl,1969,1.37451
npl,1970,2.69292
npl,1971,2.58619
npl,1972,2.82297
npl,1973,3.32681
npl,1974,2.35395
npl,1975,2.53333
npl,1976,2.94972
npl,1977,5.12211
npl,1978,4.36114
npl,1979,6.82749
npl,1980,7.6985
npl,1981,7.17165
npl,1982,7.36067
npl,1983,7.10483
npl,1984,6.00193
npl,1985,7.18911
npl,1986,9.1291
npl,1987,10.90988
npl,1988,10.5249
npl,1989,11.75535
npl,1990,9.812
npl,1991,9.50746
npl,1992,11.3791
npl,1993,8.1624
npl,1994,9.41847
npl,1995,8.63779
npl,1996,7.31535
npl,1997,6.40103
npl,1998,6.32792
npl,1999,5.79173
npl,2000,5.64428
npl,2001,5.76796
npl,2002,5.53541
npl,2003,7.16381
npl,2004,5.92543
npl,2005,4.99496
npl,2006,4.96596
npl,2007,5.33954
npl,2008,4.85219
npl,2009,5.45049
npl,2010,4.75877
npl,2011,3.44893
npl,2012,3.52179
npl,2013,3.91436
npl,2014,3.83185
npl,2015,4.95625
npl,2016,4.28477
npl,2017,4.33869
npl,2018,4.35745
npl,2019,3.93963
nru,2010,48.44339
nru,2011,46.43439
nru,2012,30.30521
nru,2013,23.4373
nru,2014,17.69206
nru,2015,26.43165
nru,2016,16.70659
nru,2017,16.81693
nru,2018,22.56172
nru,2019,31.10737
omn,1965,2.90736
omn,1966,0.91488
omn,1967,0.96697
omn,1968,0.03502
omn,1969,0.02173
omn,1970,0.03292
omn,1971,0.80668
omn,1972,3.38485
omn,1973,7.40841
omn,1974,12.51927
omn,1975,7.779
omn,1976,7.267
omn,1977,14.07049
omn,1978,2.30749
omn,1979,6.8031
omn,1980,3.83112
omn,1981,3.58946
omn,1982,1.84467
omn,1983,0.91918
omn,1984,1.2367
omn,1985,0.80146
omn,1986,1.4319
omn,1987,0.58174
omn,1988,0.06319
omn,1989,0.27067
omn,1990,0.5993
omn,1991,0.11729
omn,1992,0.32872
omn,1993,1.07111
omn,1994,1.24382
omn,1995,0.56012
omn,1996,0.56066
omn,1997,0.65618
omn,1998,4.11813
omn,1999,0.35586
omn,2000,0.42673
omn,2001,0.04492
omn,2002,0.40135
omn,2003,0.30489
omn,2004,0.41167
omn,2005,0.06334
omn,2006,0.14793
omn,2007,0.51834
omn,2008,0.12838
omn,2009,0.3178
omn,2010,-0.04052
pak,1960,6.77279
pak,1961,6.14463
pak,1962,8.82224
pak,1963,10.5178
pak,1964,9.83068
pak,1965,8.44918
pak,1966,5.75531
pak,1967,6.5415
pak,1968,4.89794
pak,1969,3.80931
pak,1970,4.23647
pak,1971,4.01822
pak,1972,3.28362
pak,1973,4.47835
pak,1974,5.30865
pak,1975,6.56533
pak,1976,7.74147
pak,1977,3.96963
pak,1978,3.58287
pak,1979,3.61032
pak,1980,4.96408
pak,1981,2.88202
pak,1982,2.85959
pak,1983,2.34476
pak,1984,2.03426
pak,1985,2.18064
pak,1986,2.58538
pak,1987,2.04317
pak,1988,3.09507
pak,1989,3.03834
pak,1990,2.32745
pak,1991,2.57112
pak,1992,1.77853
pak,1993,1.6423
pak,1994,2.34234
pak,1995,0.8507
pak,1996,1.12016
pak,1997,1.13239
pak,1998,1.37929
pak,1999,1.00322
pak,2000,0.68704
pak,2001,2.30865
pak,2002,2.51534
pak,2003,1.16494
pak,2004,1.25768
pak,2005,1.25496
pak,2006,1.53013
pak,2007,1.34667
pak,2008,0.63801
pak,2009,1.54683
pak,2010,1.68688
pak,2011,1.76395
pak,2012,0.91228
pak,2013,0.96439
pak,2014,1.50405
pak,2015,1.41527
pak,2016,1.08343
pak,2017,0.78928
pak,2018,0.44866
pak,2019,0.79384
pan,1960,2.79053
pan,1961,1.89418
pan,1962,1.97787
pan,1963,2.85604
pan,1964,1.54975
pan,1965,4.30428
pan,1966,2.3855
pan,1967,1.83827
pan,1968,1.3049
pan,1969,1.51668
pan,1970,1.30838
pan,1971,1.4339
pan,1972,0.85672
pan,1973,1.31397
pan,1974,0.82335
pan,1975,1.00773
pan,1976,1.28123
pan,1977,0.87063
pan,1978,0.62839
pan,1979,0.53047
pan,1980,0.5769
pan,1981,0.51662
pan,1982,0.52136
pan,1983,0.54738
pan,1984,1.05936
pan,1985,0.76886
pan,1986,0.55545
pan,1987,0.54438
pan,1988,0.39055
pan,1989,0.35368
pan,1990,1.61413
pan,1991,1.6815
pan,1992,2.579
pan,1993,0.94987
pan,1994,0.42076
pan,1995,0.51109
pan,1996,0.60304
pan,1997,0.53446
pan,1998,0.28992
pan,1999,0.21287
pan,2000,0.22948
pan,2001,0.29231
pan,2002,0.23408
pan,2003,0.28358
pan,2004,0.22133
pan,2005,0.18701
pan,2006,0.23045
pan,2007,-0.63702
pan,2008,0.14986
pan,2009,0.25927
pan,2010,0.47775
pan,2011,0.33852
pan,2012,0.13624
pan,2013,0.02157
pan,2014,-0.42412
pan,2015,0.02024
pan,2016,0.04205
pan,2017,0.07144
pan,2018,0.06475
pan,2019,0.11437
per,1960,-0.40146
per,1961,-0.61573
per,1962,0.23443
per,1963,0.27446
per,1964,0.48279
per,1965,1.11696
per,1966,0.74002
per,1967,0.74185
per,1968,0.60941
per,1969,0.54132
per,1970,0.61195
per,1971,0.47906
per,1972,0.41741
per,1973,0.75546
per,1974,0.50803
per,1975,0.39644
per,1976,0.48322
per,1977,0.6191
per,1978,1.10828
per,1979,1.26454
per,1980,1.07514
per,1981,0.97563
per,1982,0.76161
per,1983,1.5267
per,1984,1.62185
per,1985,1.96391
per,1986,1.90655
per,1987,1.52598
per,1988,2.003
per,1989,1.47738
per,1990,1.60144
per,1991,1.98748
per,1992,1.25033
per,1993,1.71452
per,1994,0.80464
per,1995,0.7575
per,1996,0.61863
per,1997,0.71079
per,1998,0.90316
per,1999,0.93126
per,2000,0.8158
per,2001,0.90089
per,2002,0.92851
per,2003,0.89534
per,2004,0.7557
per,2005,0.65243
per,2006,0.56441
per,2007,0.34085
per,2008,0.42282
per,2009,0.39093
per,2010,-0.21866
per,2011,0.37133
per,2012,0.21359
per,2013,0.19059
per,2014,0.17126
per,2015,0.18266
per,2016,0.17408
per,2017,-0.00063
per,2018,0.21317
per,2019,0.21765
phl,1960,0.69708
phl,1961,0.23402
phl,1962,0.61761
phl,1963,0.4001
phl,1964,1.23363
phl,1965,1.42454
phl,1966,0.63513
phl,1967,1.12275
phl,1968,0.76403
phl,1969,0.84903
phl,1970,0.61878
phl,1971,0.862
phl,1972,1.82269
phl,1973,1.95974
phl,1974,0.98444
phl,1975,1.05257
phl,1976,0.9561
phl,1977,0.80859
phl,1978,0.96585
phl,1979,0.85971
phl,1980,0.8007
phl,1981,0.93071
phl,1982,0.7882
phl,1983,1.12568
phl,1984,1.09799
phl,1985,1.35234
phl,1986,2.72181
phl,1987,1.90181
phl,1988,1.85541
phl,1989,1.64406
phl,1990,2.29701
phl,1991,1.84139
phl,1992,2.68234
phl,1993,2.20787
phl,1994,1.34493
phl,1995,0.986
phl,1996,0.87911
phl,1997,0.63858
phl,1998,0.69821
phl,1999,0.68237
phl,2000,0.60377
phl,2001,0.63967
phl,2002,0.59904
phl,2003,0.76107
phl,2004,0.44771
phl,2005,0.49851
phl,2006,0.42685
phl,2007,0.37431
phl,2008,0.03367
phl,2009,0.17305
phl,2010,0.25133
phl,2011,-0.05236
phl,2012,-0.00116
phl,2013,0.06053
phl,2014,0.20419
phl,2015,0.15081
phl,2016,0.08012
phl,2017,0.044
phl,2018,0.1426
phl,2019,0.2184
plw,2000,23.93454
plw,2001,19.40539
plw,2002,17.11933
plw,2003,15.30525
plw,2004,11.12093
plw,2005,11.43263
plw,2006,17.68312
plw,2007,10.11627
plw,2008,19.04354
plw,2009,17.23792
plw,2010,14.25695
plw,2011,11.50034
plw,2012,6.70576
plw,2013,14.72612
plw,2014,9.02979
plw,2015,4.60835
plw,2016,5.49563
plw,2017,7.29585
plw,2018,27.62936
plw,2019,8.5397
png,1960,0.00439
png,1961,0.00413
png,1963,0.00365
png,1965,24.20947
png,1966,22.01132
png,1967,22.34183
png,1968,22.89265
png,1969,21.84748
png,1970,23.59442
png,1971,21.17782
png,1972,23.78916
png,1973,16.02117
png,1974,19.33284
png,1975,23.70971
png,1976,16.17909
png,1977,15.64194
png,1978,15.15531
png,1979,12.56609
png,1980,12.79698
png,1981,13.25053
png,1982,13.60874
png,1983,13.38372
png,1984,12.77154
png,1985,10.82409
png,1986,9.96227
png,1987,10.40729
png,1988,10.35997
png,1989,9.55531
png,1990,11.95609
png,1991,9.3999
png,1992,10.88757
png,1993,6.22983
png,1994,5.86072
png,1995,8.19961
png,1996,8.07829
png,1997,7.34249
png,1998,10.18248
png,1999,6.65496
