country,time,int_refg_in
pak,2019,1428142
pak,2020,1448734
pak,2021,1448715
pan,1972,130
pan,1973,0
pan,1974,1150
pan,1975,0
pan,1976,0
pan,1977,500
pan,1978,1050
pan,1979,1070
pan,1980,3320
pan,1981,1500
pan,1982,1820
pan,1983,1500
pan,1984,1500
pan,1985,1200
pan,1986,1270
pan,1987,1600
pan,1988,1992
pan,1989,1451
pan,1990,1350
pan,1991,914
pan,1992,1007
pan,1993,964
pan,1994,972
pan,1995,867
pan,1996,864
pan,1997,618
pan,1998,1179
pan,1999,1315
pan,2000,1392
pan,2001,1524
pan,2002,1647
pan,2003,1531
pan,2004,1856
pan,2005,2143
pan,2006,2076
pan,2007,17401
pan,2008,17502
pan,2009,17695
pan,2010,17535
pan,2011,18031
pan,2012,17771
pan,2013,18274
pan,2014,18651
pan,2015,20233
pan,2016,21797
pan,2017,9706
pan,2018,110503
pan,2019,135977
pan,2020,134391
pan,2021,136042
per,1970,1500
per,1971,1500
per,1972,1550
per,1973,0
per,1974,4600
per,1975,600
per,1976,440
per,1977,1200
per,1978,1100
per,1979,6280
per,1980,1460
per,1981,1500
per,1982,1200
per,1983,600
per,1984,560
per,1985,700
per,1986,600
per,1987,640
per,1988,654
per,1989,691
per,1990,724
per,1991,683
per,1992,640
per,1993,736
per,1994,656
per,1995,610
per,1996,659
per,1997,744
per,1998,425
per,1999,700
per,2000,693
per,2001,737
per,2002,809
per,2003,884
per,2004,979
per,2005,1163
per,2006,1376
per,2007,1514
per,2008,1630
per,2009,1451
per,2010,1386
per,2011,1614
per,2012,1573
per,2013,1628
per,2014,1649
per,2015,1804
per,2016,5983
per,2017,39516
per,2018,661565
per,2019,867763
per,2020,1056863
per,2021,1056836
phl,1975,690
phl,1976,940
phl,1977,1300
phl,1978,5300
phl,1979,5300
phl,1980,20300
phl,1981,23310
phl,1982,15240
phl,1983,18890
phl,1984,18270
phl,1985,16990
phl,1986,13830
phl,1987,13170
phl,1988,21109
phl,1989,26651
phl,1990,19860
phl,1991,8972
phl,1992,6721
phl,1993,2476
phl,1994,668
phl,1995,776
phl,1996,685
phl,1997,306
phl,1998,303
phl,1999,166
phl,2000,185
phl,2001,166
phl,2002,147
phl,2003,141
phl,2004,144
phl,2005,119
phl,2006,115
phl,2007,114
phl,2008,177
phl,2009,129
phl,2010,296
phl,2011,164
phl,2012,170
phl,2013,246
phl,2014,304
phl,2015,439
phl,2016,597
phl,2017,722
phl,2018,869
phl,2019,999
phl,2020,1106
phl,2021,1313
plw,2009,11
plw,2010,0
plw,2011,0
plw,2012,0
plw,2013,0
plw,2014,0
plw,2015,0
plw,2016,0
plw,2017,0
png,1978,1000
png,1979,1000
png,1980,1000
png,1981,150
png,1982,2200
png,1983,1230
png,1984,10950
png,1985,11750
png,1986,11290
png,1987,9620
png,1988,9241
png,1989,7732
png,1990,7099
png,1991,6098
png,1992,6686
png,1993,7670
png,1994,8461
png,1995,9600
png,1996,10175
png,1997,8198
png,1998,8198
png,1999,6664
png,2000,5862
png,2001,4941
png,2002,5253
png,2003,7796
png,2004,7825
png,2005,10006
png,2006,10182
png,2007,10010
png,2008,10010
png,2009,9709
png,2010,9699
png,2011,9378
png,2012,9534
png,2013,9777
png,2014,9901
png,2015,9951
png,2016,9545
png,2017,10018
png,2018,10173
png,2019,9830
png,2020,10889
png,2021,11966
pol,1970,0
pol,1971,0
pol,1972,0
pol,1973,0
pol,1974,0
pol,1975,0
pol,1976,0
pol,1977,0
pol,1978,0
pol,1979,0
pol,1980,0
pol,1981,0
pol,1982,0
pol,1983,0
pol,1984,0
pol,1985,0
pol,1986,0
pol,1987,0
pol,1988,0
pol,1989,0
pol,1990,0
pol,1991,550
pol,1992,2719
pol,1993,810
pol,1994,393
pol,1995,600
pol,1996,600
pol,1997,835
pol,1998,895
pol,1999,937
pol,2000,1011
pol,2001,1295
pol,2002,4140
pol,2003,3334
pol,2004,6011
pol,2005,6205
pol,2006,8751
pol,2007,15974
pol,2008,17142
pol,2009,17696
pol,2010,17648
pol,2011,18707
pol,2012,18291
pol,2013,18585
pol,2014,18405
pol,2015,17338
pol,2016,15150
pol,2017,15103
pol,2018,15554
pol,2019,17441
pol,2020,6373
pol,2021,7103
prk,1996,0
prk,1997,0
prk,1998,0
prk,1999,0
prk,2000,0
prk,2001,0
prk,2002,0
prk,2003,0
prk,2004,0
prk,2005,0
prk,2006,0
prk,2007,0
prk,2008,0
prk,2009,0
prk,2010,0
prk,2011,0
prk,2012,0
prk,2013,0
prk,2014,0
prk,2015,0
prk,2016,0
prk,2017,0
prk,2018,0
prk,2019,0
prk,2020,0
prk,2021,0
prt,1975,150
prt,1976,0
prt,1977,7500
prt,1978,7500
prt,1979,7600
prt,1980,7600
prt,1981,7600
prt,1982,7600
prt,1983,700
prt,1984,600
prt,1985,700
prt,1986,800
prt,1987,800
prt,1988,789
prt,1989,657
prt,1990,867
prt,1991,998
prt,1992,1778
prt,1993,600
prt,1994,248
prt,1995,248
prt,1996,297
prt,1997,310
prt,1998,329
prt,1999,364
prt,2000,416
prt,2001,444
prt,2002,460
prt,2003,414
prt,2004,368
prt,2005,355
prt,2006,322
prt,2007,346
prt,2008,393
prt,2009,393
prt,2010,429
prt,2011,611
prt,2012,665
prt,2013,794
prt,2014,1031
prt,2015,1422
prt,2016,2039
prt,2017,1664
prt,2018,2215
prt,2019,3432
prt,2020,3559
prt,2021,2953
pry,1969,4000
pry,1970,1500
pry,1971,1500
pry,1972,1400
pry,1973,0
pry,1974,1160
pry,1975,0
pry,1976,0
pry,1977,1500
pry,1978,1500
pry,1979,1200
pry,1980,800
pry,1981,800
pry,1982,50
pry,1983,50
pry,1984,0
pry,1985,80
pry,1986,60
pry,1987,50
pry,1988,50
pry,1989,50
pry,1990,66
pry,1991,66
pry,1992,45
pry,1993,50
pry,1994,60
pry,1995,60
pry,1996,53
pry,1997,48
pry,1998,34
pry,1999,20
pry,2000,19
pry,2001,31
pry,2002,24
pry,2003,30
pry,2004,40
pry,2005,54
pry,2006,55
pry,2007,71
pry,2008,70
pry,2009,85
pry,2010,103
pry,2011,125
pry,2012,134
pry,2013,132
pry,2014,158
pry,2015,194
pry,2016,230
pry,2017,269
pry,2018,1413
pry,2019,5282
pry,2020,6017
pry,2021,6727
pse,1976,641403
pse,1977,656181
pse,1978,672664
pse,1979,685793
pse,1980,697453
pse,1981,707689
pse,1982,722965
pse,1983,738797
pse,1984,775798
pse,1985,792997
pse,1986,808938
pse,1987,828482
pse,1988,856639
pse,1989,886736
pse,1990,931338
pse,1991,987508
pse,1992,1055436
pse,1993,1117275
pse,1994,1178777
pse,1995,1224996
pse,1996,1270333
pse,1997,1308438
pse,1998,1348288
pse,1999,1384655
pse,2000,1428891
pse,2001,1483394
pse,2002,1532589
pse,2003,1587920
pse,2004,1634952
pse,2005,1685851
pse,2006,1739266
pse,2007,1793901
pse,2008,1836123
pse,2009,1885188
pse,2010,1841769
pse,2011,1895043
pse,2012,1944544
pse,2013,1994493
pse,2014,2051096
pse,2015,2104001
pse,2016,2158274
pse,2017,2214783
pse,2018,2267747
pse,2019,2319073
pse,2020,2348243
pse,2021,2348243
qat,1980,200
qat,1981,200
qat,1982,200
qat,1983,200
qat,1984,200
qat,1985,200
qat,1986,0
qat,1987,0
qat,1988,0
qat,1989,0
qat,1990,0
qat,1991,0
qat,1992,0
qat,1993,0
qat,1994,0
qat,1995,0
qat,1996,0
qat,1997,0
qat,1998,0
qat,1999,6
qat,2000,31
qat,2001,76
qat,2002,65
qat,2003,88
qat,2004,69
qat,2005,69
qat,2006,74
qat,2007,84
qat,2008,44
qat,2009,39
qat,2010,66
qat,2011,128
qat,2012,134
qat,2013,140
qat,2014,218
qat,2015,233
qat,2016,319
qat,2017,311
qat,2018,280
qat,2019,301
qat,2020,444
qat,2021,443
rou,1970,0
rou,1971,0
rou,1972,0
rou,1973,0
rou,1974,0
rou,1975,0
rou,1976,0
rou,1977,1000
rou,1978,1000
rou,1979,1000
rou,1980,1000
rou,1981,1000
rou,1982,1000
rou,1983,1000
rou,1984,1000
rou,1985,0
rou,1986,0
rou,1987,0
rou,1988,0
rou,1989,0
rou,1990,0
rou,1991,651
rou,1992,520
rou,1993,1170
rou,1994,1170
rou,1995,192
rou,1996,261
rou,1997,631
rou,1998,983
rou,1999,1234
rou,2000,1677
rou,2001,1792
rou,2002,1873
rou,2003,2293
rou,2004,1798
rou,2005,2303
rou,2006,1801
rou,2007,1899
rou,2008,1873
rou,2009,1456
rou,2010,1391
rou,2011,1754
rou,2012,1284
rou,2013,1868
rou,2014,2496
rou,2015,2989
rou,2016,2952
rou,2017,5425
rou,2018,5610
rou,2019,4776
rou,2020,5823
rou,2021,5499
rus,1964,0
rus,1965,0
rus,1966,0
rus,1967,0
rus,1968,0
rus,1969,0
rus,1970,0
rus,1971,0
rus,1972,0
rus,1973,0
rus,1974,0
rus,1975,0
rus,1976,0
rus,1977,0
rus,1978,0
rus,1979,0
rus,1980,0
rus,1981,0
rus,1982,0
rus,1983,0
rus,1984,0
rus,1985,0
rus,1986,0
rus,1987,0
rus,1988,0
rus,1989,0
rus,1990,0
rus,1991,0
rus,1992,0
rus,1993,0
rus,1994,0
rus,1995,0
rus,1996,246689
rus,1997,237720
rus,1998,128575
rus,1999,80061
rus,2000,26954
rus,2001,18707
rus,2002,15572
rus,2003,10172
rus,2004,2164
rus,2005,1799
rus,2006,1711
rus,2007,4710
rus,2008,5270
rus,2009,6556
rus,2010,6356
rus,2011,4856
rus,2012,3980
rus,2013,4692
rus,2014,238783
rus,2015,316545
rus,2016,232006
rus,2017,128189
rus,2018,78743
rus,2019,43858
rus,2020,21073
rus,2021,16143
rwa,1961,0
rwa,1962,0
rwa,1963,0
rwa,1964,0
rwa,1965,3000
rwa,1966,250
rwa,1967,0
rwa,1968,0
rwa,1969,0
rwa,1970,0
rwa,1971,0
rwa,1972,4000
rwa,1973,6500
rwa,1974,6000
rwa,1975,7400
rwa,1976,7500
rwa,1977,7500
rwa,1978,7600
rwa,1979,7900
rwa,1980,10450
rwa,1981,18150
rwa,1982,62000
rwa,1983,49500
rwa,1984,48940
rwa,1985,20110
rwa,1986,19400
rwa,1987,19470
rwa,1988,22202
rwa,1989,23290
rwa,1990,23601
rwa,1991,34004
rwa,1992,25162
rwa,1993,277000
rwa,1994,6000
rwa,1995,7792
rwa,1996,25257
rwa,1997,34227
rwa,1998,33398
rwa,1999,34363
rwa,2000,30114
rwa,2001,36508
rwa,2002,32435
rwa,2003,39627
rwa,2004,53461
rwa,2005,49501
rwa,2006,53136
rwa,2007,54299
rwa,2008,55414
rwa,2009,54294
rwa,2010,55682
rwa,2011,55616
rwa,2012,59690
rwa,2013,73562
rwa,2014,74040
rwa,2015,145145
rwa,2016,156521
rwa,2017,171429
rwa,2018,145782
rwa,2019,145667
rwa,2020,139956
rwa,2021,123034
sau,1974,100
sau,1975,0
sau,1976,0
sau,1977,0
sau,1978,0
sau,1979,100000
sau,1980,100000
sau,1981,65000
sau,1982,59000
sau,1983,59000
sau,1984,105500
sau,1985,130000
sau,1986,202100
sau,1987,0
sau,1988,0
sau,1989,0
sau,1990,0
sau,1991,33261
sau,1992,28660
sau,1993,24025
sau,1994,17965
sau,1995,13169
sau,1996,9852
sau,1997,5833
sau,1998,5531
sau,1999,5560
sau,2000,5481
sau,2001,245501
sau,2002,245415
sau,2003,240925
sau,2004,240723
sau,2005,240913
sau,2006,241041
sau,2007,241026
sau,2008,240759
sau,2009,674
sau,2010,663
sau,2011,675
sau,2012,673
sau,2013,655
sau,2014,658
sau,2015,155
sau,2016,187
sau,2017,235
sau,2018,2430
sau,2019,2642
sau,2020,9764
sau,2021,10451
sdn,1963,0
sdn,1964,0
sdn,1965,0
sdn,1966,0
sdn,1967,33000
sdn,1968,38300
sdn,1969,37350
sdn,1970,60840
sdn,1971,60000
sdn,1972,49020
sdn,1973,50900
sdn,1974,53700
sdn,1975,95500
sdn,1976,110100
sdn,1977,150000
sdn,1978,270000
sdn,1979,351700
sdn,1980,493000
sdn,1981,553000
sdn,1982,637000
sdn,1983,690000
sdn,1984,971000
sdn,1985,1164000
sdn,1986,974200
sdn,1987,807070
sdn,1988,745000
sdn,1989,767729
sdn,1990,1031050
sdn,1991,729200
sdn,1992,725900
sdn,1993,745200
sdn,1994,727174
sdn,1995,674071
sdn,1996,393874
sdn,1997,374414
sdn,1998,391496
sdn,1999,390995
sdn,2000,418131
sdn,2001,349214
sdn,2002,351626
sdn,2003,138639
sdn,2004,145852
sdn,2005,151675
sdn,2006,200656
sdn,2007,230042
sdn,2008,187467
sdn,2009,192228
sdn,2010,184343
sdn,2011,146303
sdn,2012,159853
sdn,2013,170640
sdn,2014,288012
sdn,2015,322214
sdn,2016,437515
sdn,2017,924802
sdn,2018,1095899
sdn,2019,1071237
sdn,2020,1056311
sdn,2021,1093441
sen,1963,6000
sen,1964,30000
sen,1965,50000
sen,1966,61400
sen,1967,59870
sen,1968,57210
sen,1969,68400
sen,1970,67060
sen,1971,80000
sen,1972,82000
sen,1973,84000
sen,1974,90000
sen,1975,46000
sen,1976,38000
sen,1977,5000
sen,1978,5000
sen,1979,5000
sen,1980,5000
sen,1981,4000
sen,1982,5250
sen,1983,5140
sen,1984,5200
sen,1985,5500
sen,1986,5510
sen,1987,5180
sen,1988,5203
sen,1989,53345
sen,1990,58113
sen,1991,71908
sen,1992,71620
sen,1993,73001
sen,1994,72994
sen,1995,66762
sen,1996,65042
sen,1997,57220
sen,1998,60822
sen,1999,21537
sen,2000,22710
sen,2001,23342
sen,2002,22630
sen,2003,22982
sen,2004,23209
sen,2005,23334
sen,2006,23220
sen,2007,22956
sen,2008,35881
sen,2009,24935
sen,2010,22844
sen,2011,22901
sen,2012,16562
sen,2013,16715
sen,2014,17178
sen,2015,17499
sen,2016,17788
sen,2017,18014
sen,2018,16058
sen,2019,16258
sen,2020,16274
sen,2021,16510
sgp,1978,730
sgp,1979,900
sgp,1980,0
sgp,1981,0
sgp,1982,480
sgp,1983,290
sgp,1984,0
sgp,1985,0
sgp,1986,60
sgp,1987,320
sgp,1988,320
sgp,1989,480
sgp,1990,146
sgp,1991,166
sgp,1992,115
sgp,1993,5
sgp,1994,10
sgp,1995,109
sgp,1996,10
sgp,1997,5
sgp,1998,5
sgp,1999,0
sgp,2000,0
sgp,2001,0
sgp,2002,0
sgp,2003,0
sgp,2004,0
sgp,2005,0
sgp,2006,10
sgp,2007,28
sgp,2008,7
sgp,2009,5
sgp,2010,5
sgp,2011,0
sgp,2012,0
sgp,2013,0
sgp,2014,5
sgp,2015,0
sgp,2016,0
sgp,2017,0
sgp,2018,0
sgp,2019,0
sgp,2020,0
sgp,2021,0
slb,1995,2000
slb,1996,2000
slb,1997,800
slb,1998,210
slb,1999,0
slb,2000,0
slb,2001,0
slb,2002,0
slb,2003,0
slb,2004,0
slb,2005,0
slb,2006,0
slb,2007,0
slb,2008,0
slb,2009,0
slb,2010,0
slb,2011,0
slb,2012,5
slb,2013,5
slb,2014,5
slb,2015,5
slb,2016,0
slb,2017,0
slb,2018,5
slb,2019,0
slb,2020,0
slb,2021,0
sle,1969,500
sle,1970,0
sle,1971,0
sle,1972,0
sle,1973,0
sle,1974,0
sle,1975,0
sle,1976,170
sle,1977,150
sle,1978,50
sle,1979,60
sle,1980,0
sle,1981,0
sle,1982,120
sle,1983,150
sle,1984,180
sle,1985,160
sle,1986,170
sle,1987,90
sle,1988,60
sle,1989,0
sle,1990,125830
sle,1991,28036
sle,1992,5866
sle,1993,16274
sle,1994,15866
sle,1995,4677
sle,1996,13536
sle,1997,13015
sle,1998,9862
sle,1999,6566
sle,2000,7001
sle,2001,10771
sle,2002,63769
sle,2003,61328
sle,2004,65569
sle,2005,60136
sle,2006,27592
sle,2007,9020
sle,2008,8154
sle,2009,9257
sle,2010,8566
sle,2011,8152
sle,2012,4269
sle,2013,2852
sle,2014,1383
sle,2015,772
sle,2016,688
sle,2017,678
sle,2018,591
sle,2019,441
sle,2020,342
sle,2021,342
slv,1972,100
slv,1973,0
slv,1974,0
slv,1975,0
slv,1976,0
slv,1977,0
slv,1978,0
slv,1979,0
slv,1980,390
slv,1981,0
slv,1982,0
slv,1983,0
slv,1984,0
slv,1985,210
slv,1986,310
slv,1987,300
slv,1988,20350
slv,1989,20730
slv,1990,20300
slv,1991,20099
slv,1992,19903
slv,1993,161
slv,1994,153
slv,1995,153
slv,1996,148
slv,1997,106
slv,1998,30
slv,1999,21
slv,2000,62
slv,2001,74
slv,2002,79
slv,2003,251
slv,2004,235
slv,2005,51
slv,2006,39
slv,2007,44
slv,2008,34
slv,2009,86
slv,2010,57
slv,2011,44
slv,2012,43
slv,2013,47
slv,2014,33
slv,2015,46
slv,2016,41
slv,2017,45
slv,2018,60
slv,2019,77
slv,2020,101
slv,2021,99
smr,1998,0
smr,1999,0
smr,2000,0
smr,2001,0
smr,2002,0
smr,2003,0
smr,2004,0
smr,2005,0
som,1975,0
som,1976,0
som,1977,500000
som,1978,600000
som,1979,1175190
som,1980,2000000
som,1981,700000
som,1982,700000
som,1983,700000
som,1984,701300
som,1985,812000
som,1986,700000
som,1987,840100
som,1988,834000
som,1989,769630
som,1990,460000
som,1991,0
som,1992,480
som,1993,399
som,1994,389
som,1995,628
som,1996,700
som,1997,622
som,1998,338
som,1999,130
som,2000,555
som,2001,647
som,2002,407
som,2003,556
som,2004,693
som,2005,595
som,2006,1884
som,2007,9608
som,2008,11085
som,2009,26485
som,2010,26045
som,2011,8118
som,2012,10769
som,2013,12303
som,2014,11994
som,2015,18196
som,2016,24371
som,2017,29271
som,2018,33099
som,2019,35675
som,2020,24449
som,2021,25495
ssd,2011,105113
ssd,2012,202613
ssd,2013,229623
ssd,2014,248280
ssd,2015,263847
ssd,2016,264348
ssd,2017,285300
ssd,2018,294373
ssd,2019,301987
ssd,2020,318201
ssd,2021,324840
stp,1985,0
stp,1986,0
stp,1987,0
stp,1988,0
stp,1989,0
stp,1990,0
stp,1991,0
stp,1992,0
stp,1993,0
stp,1994,0
stp,1995,0
stp,1996,0
stp,1997,0
stp,1998,0
stp,1999,0
stp,2000,0
stp,2001,0
stp,2002,0
stp,2003,0
stp,2004,0
stp,2005,0
stp,2006,0
stp,2007,0
stp,2008,0
stp,2009,0
stp,2010,0
stp,2011,0
stp,2012,0
stp,2013,0
stp,2014,0
stp,2015,0
stp,2016,0
stp,2017,0
stp,2018,0
stp,2019,0
stp,2020,0
stp,2021,0
sur,1989,0
sur,1990,0
sur,1991,0
sur,1992,52
sur,1993,50
sur,1994,39
sur,1995,0
sur,1996,0
sur,1997,11
sur,1998,0
sur,1999,0
sur,2000,0
sur,2001,0
sur,2002,0
sur,2003,0
sur,2004,0
sur,2005,0
sur,2006,0
sur,2007,0
sur,2008,0
sur,2009,0
sur,2010,0
sur,2011,0
sur,2012,0
sur,2013,0
sur,2014,0
sur,2015,0
sur,2016,43
sur,2017,101
sur,2018,247
sur,2019,1470
sur,2020,2007
sur,2021,2037
svk,1993,1521
svk,1994,159
svk,1995,2339
svk,1996,1387
svk,1997,746
svk,1998,418
svk,1999,436
svk,2000,823
svk,2001,3604
svk,2002,4940
svk,2003,5046
svk,2004,3301
svk,2005,3056
svk,2006,2975
svk,2007,843
svk,2008,608
svk,2009,641
svk,2010,718
svk,2011,720
svk,2012,844
svk,2013,891
svk,2014,1011
svk,2015,989
svk,2016,1018
svk,2017,938
svk,2018,955
svk,2019,970
svk,2020,1050
svk,2021,1065
svn,1992,74100
svn,1993,45000
svn,1994,29156
svn,1995,22314
svn,1996,10014
svn,1997,5133
svn,1998,3462
svn,1999,4380
svn,2000,11627
svn,2001,2695
svn,2002,571
svn,2003,2187
svn,2004,609
svn,2005,425
svn,2006,422
svn,2007,299
svn,2008,331
svn,2009,359
svn,2010,427
svn,2011,227
svn,2012,262
svn,2013,207
svn,2014,312
svn,2015,376
svn,2016,763
svn,2017,875
svn,2018,991
svn,2019,1056
svn,2020,1100
svn,2021,1086
swe,1951,44000
swe,1952,42000
swe,1953,37000
swe,1954,33000
swe,1955,28000
swe,1956,31000
swe,1957,33000
swe,1958,31000
swe,1959,28000
swe,1960,26000
swe,1961,26000
swe,1962,26000
swe,1963,26000
swe,1964,24000
swe,1965,22000
swe,1966,20000
swe,1967,18000
swe,1968,17000
swe,1969,17000
swe,1970,20000
swe,1971,20000
swe,1972,20000
swe,1973,20000
swe,1974,20000
swe,1975,20000
swe,1976,20000
swe,1977,20000
swe,1978,20000
swe,1979,20000
swe,1980,20000
swe,1981,20000
swe,1982,20000
swe,1983,43000
swe,1984,90600
swe,1985,90600
swe,1986,120000
swe,1987,130000
swe,1988,139783
swe,1989,139783
swe,1990,109654
swe,1991,124457
swe,1992,131069
swe,1993,162386
swe,1994,200774
swe,1995,199194
swe,1996,191159
swe,1997,186719
swe,1998,178782
swe,1999,159504
swe,2000,168006
swe,2001,164080
swe,2002,175447
swe,2003,147398
swe,2004,101389
swe,2005,90559
swe,2006,97279
swe,2007,102741
swe,2008,101091
swe,2009,100278
swe,2010,101226
swe,2011,104709
swe,2012,115699
swe,2013,141877
swe,2014,198945
swe,2015,326533
swe,2016,313198
swe,2017,292542
swe,2018,286102
swe,2019,282378
swe,2020,266973
swe,2021,259414
swz,1970,135
swz,1971,50
swz,1972,80
swz,1973,100
swz,1974,50
swz,1975,50
swz,1976,80
swz,1977,135
swz,1978,720
swz,1979,5250
swz,1980,5470
swz,1981,5610
swz,1982,7350
swz,1983,6230
swz,1984,8980
swz,1985,10770
swz,1986,12130
swz,1987,14550
swz,1988,29430
swz,1989,34908
swz,1990,42074
swz,1991,49569
swz,1992,55580
swz,1993,48890
swz,1994,645
swz,1995,712
swz,1996,575
swz,1997,591
swz,1998,589
swz,1999,613
swz,2000,690
swz,2001,1050
swz,2002,1020
swz,2003,1011
swz,2004,1008
swz,2005,1019
swz,2006,1008
swz,2007,1040
swz,2008,1215
swz,2009,1360
swz,2010,757
swz,2011,757
swz,2012,914
swz,2013,1032
swz,2014,777
swz,2015,957
swz,2016,1102
swz,2017,1334
swz,2018,1613
swz,2019,1903
swz,2020,2049
swz,2021,2138
syc,1988,0
syc,1989,0
syc,1990,0
syc,1991,0
syc,1992,0
syc,1993,0
syc,1994,0
syc,1995,0
syc,1996,0
syc,1997,0
syc,1998,0
syc,1999,0
syc,2000,0
syc,2001,0
syc,2002,0
syc,2003,0
syc,2004,0
syc,2005,0
syc,2006,0
syc,2007,0
syc,2008,0
syc,2009,0
syc,2010,0
syc,2011,0
syc,2012,0
syc,2013,0
syc,2014,0
syc,2015,0
syc,2016,0
syc,2017,0
syc,2018,0
syc,2019,0
syc,2020,0
syc,2021,0
syr,1968,151730
syr,1969,156635
syr,1970,160932
syr,1971,166099
syr,1972,171230
syr,1973,175817
syr,1974,179916
syr,1975,186130
syr,1976,189902
syr,1977,195517
syr,1978,200775
syr,1979,206245
syr,1980,212403
syr,1981,217401
syr,1982,249692
syr,1983,269923
syr,1984,274948
syr,1985,295741
syr,1986,255623
syr,1987,261694
syr,1988,269422
syr,1989,276547
syr,1990,289013
syr,1991,298260
syr,1992,312352
syr,1993,359814
syr,1994,372750
syr,1995,378729
syr,1996,379894
syr,1997,383907
syr,1998,391004
syr,1999,384846
syr,2000,393625
syr,2001,400194
syr,2002,409004
syr,2003,418434
syr,2004,438108
syr,2005,460023
syr,2006,1149752
syr,2007,1961096
syr,2008,1569827
syr,2009,1529627
syr,2010,1484707
syr,2011,1244194
syr,2012,977901
syr,2013,669021
syr,2014,680498
syr,2015,561014
syr,2016,575305
syr,2017,589396
syr,2018,37448
syr,2019,28319
syr,2020,24073
syr,2021,24123
tcd,1970,0
tcd,1971,0
tcd,1972,0
tcd,1973,0
tcd,1974,0
tcd,1975,0
tcd,1976,0
tcd,1977,0
tcd,1978,0
tcd,1979,0
tcd,1980,0
tcd,1981,0
tcd,1982,0
tcd,1983,0
tcd,1984,0
tcd,1985,0
tcd,1986,0
tcd,1987,0
tcd,1988,0
tcd,1989,0
tcd,1990,0
tcd,1991,0
tcd,1992,70
tcd,1993,62
tcd,1994,105
tcd,1995,100
tcd,1996,100
tcd,1997,298
tcd,1998,8807
tcd,1999,23477
tcd,2000,18233
tcd,2001,13595
tcd,2002,34488
tcd,2003,146558
tcd,2004,259880
tcd,2005,275475
tcd,2006,286753
tcd,2007,294061
tcd,2008,330561
tcd,2009,338554
tcd,2010,348036
tcd,2011,366653
tcd,2012,373863
tcd,2013,434779
tcd,2014,454690
tcd,2015,372428
tcd,2016,393143
tcd,2017,412135
tcd,2018,454670
tcd,2019,446426
tcd,2020,483217
tcd,2021,512852
tgo,1961,5000
tgo,1962,5000
tgo,1963,5000
tgo,1964,5000
tgo,1965,5000
tgo,1966,0
tgo,1967,0
tgo,1968,0
tgo,1969,200
tgo,1970,0
tgo,1971,0
tgo,1972,0
tgo,1973,0
tgo,1974,0
tgo,1975,0
tgo,1976,100
tgo,1977,0
tgo,1978,0
tgo,1979,0
tgo,1980,0
tgo,1981,0
tgo,1982,200
tgo,1983,1770
tgo,1984,1800
tgo,1985,3050
tgo,1986,2610
tgo,1987,3460
tgo,1988,3422
tgo,1989,3401
tgo,1990,3477
tgo,1991,3406
tgo,1992,3353
tgo,1993,3280
tgo,1994,12367
tgo,1995,10877
tgo,1996,12588
tgo,1997,12682
tgo,1998,11816
tgo,1999,12113
tgo,2000,12302
tgo,2001,12333
tgo,2002,12413
tgo,2003,12725
tgo,2004,11658
tgo,2005,9695
tgo,2006,6764
tgo,2007,1454
tgo,2008,9825
tgo,2009,8682
tgo,2010,14195
tgo,2011,19646
tgo,2012,23938
tgo,2013,21039
tgo,2014,22483
tgo,2015,22694
tgo,2016,13263
tgo,2017,13169
tgo,2018,13029
tgo,2019,12656
tgo,2020,11458
tgo,2021,11541
tha,1975,75760
tha,1976,82870
tha,1977,97600
tha,1978,138950
tha,1979,151620
tha,1980,261360
tha,1981,192990
tha,1982,168980
tha,1983,144320
tha,1984,128500
tha,1985,130420
tha,1986,119920
tha,1987,112740
tha,1988,107799
tha,1989,99935
tha,1990,99821
tha,1991,88164
tha,1992,63625
tha,1993,119232
tha,1994,100817
tha,1995,106565
tha,1996,107962
tha,1997,169154
tha,1998,138334
tha,1999,100133
tha,2000,105326
tha,2001,111054
tha,2002,113665
tha,2003,121701
tha,2004,122183
tha,2005,149187
tha,2006,151513
tha,2007,139098
tha,2008,125479
tha,2009,115531
tha,2010,106899
tha,2011,102576
tha,2012,99029
tha,2013,141174
tha,2014,138144
tha,2015,116500
tha,2016,111417
tha,2017,106651
tha,2018,103168
tha,2019,98411
tha,2020,97031
tha,2021,96931
tjk,1992,3000
tjk,1993,300
tjk,1994,695
tjk,1995,620
tjk,1996,1166
tjk,1997,2176
tjk,1998,3634
tjk,1999,4541
tjk,2000,15597
tjk,2001,15727
tjk,2002,3802
tjk,2003,3737
tjk,2004,2293
tjk,2005,1042
tjk,2006,1168
tjk,2007,1278
tjk,2008,1841
tjk,2009,4188
tjk,2010,4785
tjk,2011,5348
tjk,2012,4388
tjk,2013,4320
tjk,2014,2150
tjk,2015,2249
tjk,2016,3155
tjk,2017,2961
tjk,2018,2969
tjk,2019,5201
tjk,2020,5986
tjk,2021,9299
tkm,1993,15400
tkm,1994,15400
tkm,1995,23324
tkm,1996,15582
tkm,1997,15787
tkm,1998,14626
tkm,1999,18461
tkm,2000,14754
tkm,2001,14492
tkm,2002,13691
tkm,2003,13514
tkm,2004,13252
tkm,2005,11965
tkm,2006,751
tkm,2007,142
tkm,2008,81
tkm,2009,62
tkm,2010,64
tkm,2011,59
tkm,2012,46
tkm,2013,45
tkm,2014,34
tkm,2015,25
tkm,2016,26
tkm,2017,22
tkm,2018,21
tkm,2019,21
